Date,PGE,SCE,SDGE,VEA,HE,CAISO Total,daily_mean_load_lag_1,daily_std_load_lag_1,daily_mean_load_lag_7,daily_std_load_lag_7,daily_mean_load_lag_15,daily_std_load_lag_15,daily_mean_load_lag_30,daily_std_load_lag_30
2025-06-01,11713.39455,11561.32481,2226.335715,64.37457499,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-01,11805.548874166667,11678.067635,2245.2233809583336,66.12918796958333,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-01,11897.703198333335,11794.81046,2264.111046916667,67.88380094916667,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-01,11989.8575225,11911.553285,2282.998712875,69.63841392875,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-01,12082.011846666668,12028.29611,2301.8863788333333,71.39302690833333,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-01,12174.166170833334,12145.038935,2320.7740447916667,73.14763988791667,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-01,12266.320495,12261.78176,2339.66171075,74.9022528675,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-01,12358.474819166668,12378.524585,2358.5493767083335,76.65686584708334,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-01,12450.629143333334,12495.26741,2377.437042666667,78.41147882666667,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-01,12542.783467500001,12612.010235,2396.3247086250003,80.16609180625,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-01,12634.937791666667,12728.75306,2415.2123745833333,81.92070478583334,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-01,12727.092115833335,12845.495885,2434.1000405416667,83.67531776541666,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-01,12819.24644,12962.23871,2452.9877065,85.42993074500001,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-01,12911.400764166667,13078.981534999999,2471.8753724583335,87.18454372458334,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-01,13003.555088333334,13195.72436,2490.763038416667,88.93915670416666,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-01,13095.7094125,13312.467185,2509.650704375,90.69376968374999,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-01,13187.863736666668,13429.210009999999,2528.538370333333,92.44838266333333,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-01,13280.018060833334,13545.952835,2547.4260362916666,94.20299564291668,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-01,13372.172385000002,13662.69566,2566.31370225,95.9576086225,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-01,13464.326709166668,13779.438484999999,2585.2013682083334,97.71222160208333,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-01,13556.481033333333,13896.18131,2604.089034166667,99.46683458166666,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-01,13648.635357500001,14012.924135,2622.976700125,101.22144756125,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-01,13740.789681666667,14129.666959999999,2641.864366083333,102.97606054083333,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-01,13832.944005833335,14246.409785,2660.7520320416666,104.73067352041667,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-02,13925.09833,14363.15261,2679.639698,106.4852865,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-02,13782.833828333334,14406.024888749998,2682.2664012083333,106.86891298333333,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-02,13640.569326666668,14448.8971675,2684.8931044166666,107.25253946666666,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-02,13498.304825000001,14491.769446249999,2687.519807625,107.63616595,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-02,13356.040323333335,14534.641725,2690.146510833333,108.01979243333334,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-02,13213.775821666668,14577.514003749999,2692.7732140416665,108.40341891666667,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-02,13071.511320000001,14620.3862825,2695.39991725,108.7870454,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-02,12929.246818333333,14663.258561249999,2698.026620458333,109.17067188333333,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-02,12786.982316666667,14706.13084,2700.6533236666664,109.55429836666667,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-02,12644.717815,14749.003118749999,2703.2800268749997,109.93792485,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-02,12502.453313333333,14791.8753975,2705.906730083333,110.32155133333333,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-02,12360.188811666667,14834.74767625,2708.5334332916664,110.70517781666666,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-02,12217.92431,14877.619954999998,2711.1601364999997,111.08880429999999,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-02,12075.659808333334,14920.49223375,2713.7868397083334,111.47243078333334,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-02,11933.395306666667,14963.364512499998,2716.4135429166668,111.85605726666667,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-02,11791.130805,15006.23679125,2719.040246125,112.23968375,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-02,11648.866303333334,15049.109069999999,2721.6669493333334,112.62331023333333,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-02,11506.601801666668,15091.98134875,2724.2936525416667,113.00693671666667,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-02,11364.3373,15134.853627499999,2726.92035575,113.3905632,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-02,11222.072798333335,15177.72590625,2729.5470589583333,113.77418968333333,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-02,11079.808296666666,15220.598184999999,2732.1737621666666,114.15781616666666,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-02,10937.543795,15263.47046375,2734.800465375,114.54144265,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-02,10795.279293333333,15306.342742499999,2737.4271685833332,114.92506913333332,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-02,10653.014791666666,15349.215021249998,2740.0538717916666,115.30869561666667,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-03,10510.75029,15392.0873,2742.680575,115.6923221,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-03,10543.845013333334,15193.94076125,2714.8571832499997,112.91042830041667,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-03,10576.939736666667,14995.794222499999,2687.0337915,110.12853450083333,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-03,10610.034459999999,14797.64768375,2659.21039975,107.34664070125,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-03,10643.129183333333,14599.501144999998,2631.3870079999997,104.56474690166667,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-03,10676.223906666666,14401.354606249999,2603.56361625,101.78285310208334,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-03,10709.31863,14203.2080675,2575.7402245,99.00095930250001,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-03,10742.413353333333,14005.061528749999,2547.9168327499997,96.21906550291666,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-03,10775.508076666667,13806.91499,2520.093441,93.43717170333333,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-03,10808.6028,13608.76845125,2492.27004925,90.65527790375,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-03,10841.697523333332,13410.621912499999,2464.4466574999997,87.87338410416666,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-03,10874.792246666666,13212.47537375,2436.62326575,85.09149030458333,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-03,10907.88697,13014.328835,2408.799874,82.309596505,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-03,10940.981693333333,12816.18229625,2380.9764822499997,79.52770270541667,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-03,10974.076416666667,12618.0357575,2353.1530905,76.74580890583334,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-03,11007.171139999999,12419.889218749999,2325.32969875,73.96391510625,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-03,11040.265863333332,12221.74268,2297.5063069999997,71.18202130666667,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-03,11073.360586666666,12023.59614125,2269.68291525,68.40012750708334,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-03,11106.45531,11825.449602499999,2241.8595235,65.6182337075,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-03,11139.550033333333,11627.30306375,2214.03613175,62.83633990791667,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-03,11172.644756666667,11429.156524999999,2186.21274,60.05444610833334,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-03,11205.73948,11231.00998625,2158.38934825,57.27255230875001,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
