Date,PGE,SCE,SDGE,VEA,HE,CAISO Total,daily_mean_load_lag_1,daily_std_load_lag_1,daily_mean_load_lag_7,daily_std_load_lag_7,daily_mean_load_lag_15,daily_std_load_lag_15,daily_mean_load_lag_30,daily_std_load_lag_30
2024-12-01,10176.32135,12614.74254,1388.251121,193.5280995,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-01,10173.75887625,12621.130522916666,1414.1629480833333,190.53564164583332,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-01,10171.1964025,12627.518505833334,1440.0747751666668,187.54318379166665,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-01,10168.63392875,12633.906488749999,1465.98660225,184.5507259375,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-01,10166.071455000001,12640.294471666666,1491.8984293333333,181.55826808333333,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-01,10163.508981250001,12646.682454583333,1517.8102564166666,178.56581022916666,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-01,10160.9465075,12653.070437499999,1543.7220835,175.57335237499998,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-01,10158.38403375,12659.458420416666,1569.6339105833333,172.58089452083334,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-01,10155.82156,12665.846403333333,1595.5457376666666,169.58843666666667,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-01,10153.25908625,12672.23438625,1621.45756475,166.5959788125,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-01,10150.6966125,12678.622369166667,1647.3693918333333,163.60352095833332,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-01,10148.13413875,12685.010352083333,1673.2812189166666,160.61106310416665,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-01,10145.571665,12691.398335,1699.1930459999999,157.61860525,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-01,10143.009191250001,12697.786317916667,1725.1048730833334,154.62614739583333,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-01,10140.4467175,12704.174300833332,1751.0167001666666,151.63368954166666,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-01,10137.88424375,12710.56228375,1776.9285272500001,148.6412316875,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-01,10135.32177,12716.950266666667,1802.8403543333334,145.64877383333334,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-01,10132.75929625,12723.338249583334,1828.7521814166666,142.65631597916666,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-01,10130.1968225,12729.726232500001,1854.6640085,139.663858125,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-01,10127.63434875,12736.114215416666,1880.5758355833334,136.67140027083332,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-01,10125.071875000001,12742.502198333334,1906.4876626666667,133.67894241666667,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-01,10122.509401250001,12748.89018125,1932.39948975,130.6864845625,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-01,10119.946927500001,12755.278164166666,1958.3113168333334,127.69402670833333,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-01,10117.38445375,12761.666147083333,1984.2231439166667,124.70156885416667,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-02,10114.82198,12768.05413,2010.134971,121.709111,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-02,10178.124344583333,12717.245652916667,2028.246932125,119.58572891083332,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-02,10241.426709166668,12666.437175833335,2046.35889325,117.46234682166666,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-02,10304.72907375,12615.62869875,2064.470854375,115.33896473249999,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-02,10368.031438333333,12564.820221666667,2082.5828155,113.21558264333333,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-02,10431.333802916666,12514.011744583333,2100.694776625,111.09220055416667,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-02,10494.6361675,12463.203267500001,2118.80673775,108.968818465,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
