Date,PGE,SCE,SDGE,VEA,HE,CAISO Total,daily_mean_load_lag_1,daily_std_load_lag_1,daily_mean_load_lag_7,daily_std_load_lag_7,daily_mean_load_lag_15,daily_std_load_lag_15,daily_mean_load_lag_30,daily_std_load_lag_30
2024-02-01,9723.848888,11755.34526,2584.868353,79.95733474,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-01,9732.346684291668,11676.771835666666,2566.041739958333,79.3942017575,14.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-01,9740.844480583333,11598.198411333333,2547.2151269166666,78.83106877499999,13.833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-01,9749.342276875,11519.624987,2528.3885138749997,78.2679357925,13.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-01,9757.840073166666,11441.051562666667,2509.5619008333333,77.70480280999999,12.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-01,9766.337869458333,11362.478138333334,2490.7352877916665,77.1416698275,12.083333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-01,9774.83566575,11283.904714,2471.90867475,76.578536845,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-01,9783.333462041666,11205.331289666667,2453.082061708333,76.0154038625,10.916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-01,9791.831258333334,11126.757865333333,2434.255448666667,75.45227088,10.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-01,9800.329054625001,11048.184441000001,2415.428835625,74.88913789749999,9.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-01,9808.826850916666,10969.611016666668,2396.6022225833335,74.326004915,9.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-01,9817.324647208334,10891.037592333334,2377.7756095416667,73.76287193249999,8.583333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-01,9825.822443500001,10812.464168,2358.9489965000002,73.19973895,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-01,9834.320239791667,10733.890743666667,2340.1223834583334,72.6366059675,7.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-01,9842.818036083334,10655.317319333333,2321.2957704166665,72.073472985,6.833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-01,9851.315832375,10576.743895,2302.469157375,71.5103400025,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-01,9859.813628666667,10498.170470666668,2283.6425443333333,70.94720702,5.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-01,9868.311424958334,10419.597046333334,2264.815931291667,70.3840740375,5.083333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-01,9876.80922125,10341.023622,2245.98931825,69.82094105499999,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-01,9885.307017541667,10262.450197666667,2227.1627052083336,69.2578080725,3.916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-01,9893.804813833332,10183.876773333333,2208.3360921666667,68.69467509,3.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-01,9902.302610125,10105.303349000002,2189.5094791250003,68.1315421075,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-01,9910.800406416667,10026.729924666668,2170.6828660833335,67.568409125,2.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-01,9919.298202708333,9948.156500333334,2151.856253041667,67.00527614250001,1.5833333333333321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-02,9927.795999,9869.583076,2133.02964,66.44214316,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-02,9940.882707791667,9901.87577075,2109.5024859583336,65.85729833708334,1.4583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-02,9953.969416583333,9934.1684655,2085.9753319166666,65.27245351416667,1.9166666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-02,9967.056125375,9966.46116025,2062.448177875,64.68760869125,2.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-02,9980.142834166667,9998.753855,2038.9210238333335,64.10276386833334,2.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-02,9993.229542958334,10031.04654975,2015.393869791667,63.51791904541667,3.2916666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-02,10006.31625175,10063.3392445,1991.8667157500001,62.9330742225,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-02,10019.402960541667,10095.63193925,1968.3395617083333,62.34822939958333,4.208333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-02,10032.489669333334,10127.924634,1944.8124076666668,61.76338457666667,4.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-02,10045.576378125,10160.21732875,1921.2852536250002,61.17853975375,5.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-02,10058.663086916667,10192.5100235,1897.7580995833334,60.59369493083334,5.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-02,10071.749795708334,10224.80271825,1874.2309455416666,60.008850107916665,6.041666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-02,10084.8365045,10257.095413,1850.7037915,59.424005285,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-02,10097.923213291666,10289.38810775,1827.1766374583335,58.839160462083335,6.958333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-02,10111.009922083333,10321.6808025,1803.6494834166667,58.25431563916666,7.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-02,10124.096630875,10353.97349725,1780.122329375,57.66947081625,7.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-02,10137.183339666666,10386.266192,1756.5951753333334,57.08462599333333,8.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
