Date,PGE,SCE,SDGE,VEA,HE,CAISO Total,daily_mean_load_lag_1,daily_std_load_lag_1,daily_mean_load_lag_7,daily_std_load_lag_7,daily_mean_load_lag_15,daily_std_load_lag_15,daily_mean_load_lag_30,daily_std_load_lag_30
2024-04-01,6771.174357,10411.89017,1322.097629,67.80451129,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,6819.076048166667,10432.530173750001,1329.5530599166668,67.18868696958333,14.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,6866.977739333333,10453.1701775,1337.0084908333333,66.57286264916667,14.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,6914.8794305,10473.81018125,1344.46392175,65.95703832874999,14.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,6962.781121666667,10494.450185000002,1351.9193526666668,65.34121400833332,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,7010.682812833334,10515.09018875,1359.3747835833335,64.72538968791666,14.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,7058.584504,10535.730192500001,1366.8302145,64.1095653675,14.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,7106.486195166666,10556.37019625,1374.2856454166667,63.493741047083326,14.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,7154.387886333333,10577.0102,1381.7410763333335,62.87791672666666,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,7202.2895775,10597.650203750001,1389.19650725,62.26209240625,13.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,7250.1912686666665,10618.2902075,1396.6519381666667,61.64626808583333,13.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,7298.092959833333,10638.93021125,1404.1073690833334,61.03044376541666,13.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,7345.994651,10659.570215,1411.5628000000002,60.414619445,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,7393.896342166667,10680.21021875,1419.0182309166667,59.79879512458333,13.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,7441.7980333333335,10700.850222500001,1426.4736618333334,59.182970804166665,13.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,7489.6997245,10721.49022625,1433.92909275,58.567146483749994,13.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,7537.601415666667,10742.13023,1441.3845236666666,57.95132216333333,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,7585.503106833334,10762.770233750001,1448.8399545833333,57.335497842916666,12.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,7633.404798,10783.4102375,1456.2953855,56.719673522499995,12.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,7681.306489166666,10804.05024125,1463.7508164166666,56.10384920208333,12.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,7729.208180333333,10824.690245000002,1471.2062473333333,55.48802488166666,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,7777.1098715,10845.33024875,1478.66167825,54.87220056125,12.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,7825.011562666667,10865.970252500001,1486.1171091666665,54.25637624083333,12.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,7872.913253833333,10886.61025625,1493.5725400833333,53.64055192041667,12.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-02,7920.814945,10907.25026,1501.027971,53.0247276,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-02,7981.2576625,10812.91619075,1518.37869625,52.92499566708333,11.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-02,8041.70038,10718.582121500001,1535.7294215,52.82526373416667,11.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-02,8102.1430975,10624.248052250001,1553.08014675,52.72553180125,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-02,8162.585815,10529.913983,1570.430872,52.62579986833333,10.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-02,8223.0285325,10435.57991375,1587.78159725,52.52606793541666,10.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-02,8283.47125,10341.245844500001,1605.1323225,52.4263360025,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-02,8343.9139675,10246.91177525,1622.48304775,52.32660406958333,9.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-02,8404.356685,10152.577706,1639.833773,52.226872136666664,9.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-02,8464.7994025,10058.243636750001,1657.18449825,52.12714020375,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-02,8525.24212,9963.9095675,1674.5352235,52.027408270833334,8.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-02,8585.6848375,9869.57549825,1691.88594875,51.927676337916665,8.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-02,8646.127555,9775.241429000002,1709.236674,51.827944405,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-02,8706.5702725,9680.907359750001,1726.58739925,51.728212472083335,7.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-02,8767.01299,9586.5732905,1743.9381245,51.62848053916667,7.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-02,8827.4557075,9492.23922125,1761.28884975,51.52874860625,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-02,8887.898425,9397.905152000001,1778.639575,51.42901667333334,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-02,8948.3411425,9303.57108275,1795.99030025,51.32928474041667,6.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-02,9008.78386,9209.2370135,1813.3410255,51.2295528075,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-02,9069.2265775,9114.90294425,1830.69175075,51.12982087458334,5.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-02,9129.669295,9020.568875,1848.042476,51.03008894166667,5.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-02,9190.1120125,8926.23480575,1865.39320125,50.93035700875,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-02,9250.55473,8831.9007365,1882.7439265,50.83062507583333,4.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-02,9310.9974475,8737.566667250001,1900.09465175,50.73089314291667,4.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-03,9371.440165,8643.232598,1917.445377,50.63116121,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-03,9379.07865325,8681.253394375,1921.9693635833332,50.502268795,3.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-03,9386.7171415,8719.27419075,1926.4933501666667,50.37337638,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-03,9394.35562975,8757.294987125,1931.01733675,50.244483965,3.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-03,9401.994118,8795.3157835,1935.5413233333334,50.115591550000005,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-03,9409.63260625,8833.336579875,1940.0653099166666,49.986699135,3.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-03,9417.2710945,8871.35737625,1944.5892965,49.85780672,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-03,9424.90958275,8909.378172625,1949.1132830833333,49.728914305,3.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-03,9432.548071,8947.398969,1953.6372696666667,49.60002189,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-03,9440.18655925,8985.419765375,1958.16125625,49.471129475,2.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-03,9447.8250475,9023.44056175,1962.6852428333334,49.34223706,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-03,9455.46353575,9061.461358125,1967.2092294166666,49.213344645,2.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-03,9463.102024,9099.482154500001,1971.733216,49.08445223,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-03,9470.74051225,9137.502950875001,1976.2572025833333,48.955559815,2.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-03,9478.3790005,9175.523747250001,1980.7811891666665,48.8266674,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-03,9486.01748875,9213.544543625001,1985.30517575,48.697774985,2.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-03,9493.655977,9251.565340000001,1989.8291623333332,48.56888257,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-03,9501.29446525,9289.586136375001,1994.3531489166667,48.439990155,1.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-03,9508.9329535,9327.60693275,1998.8771355,48.31109774,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-03,9516.57144175,9365.627729125,2003.4011220833333,48.182205325,1.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-03,9524.209929999999,9403.6485255,2007.9251086666666,48.05331291,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-03,9531.84841825,9441.669321875,2012.44909525,47.924420495,1.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-03,9539.4869065,9479.69011825,2016.9730818333333,47.79552808,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-03,9547.125394749999,9517.710914625,2021.4970684166665,47.666635665,1.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-04,9554.763883,9555.731711,2026.021055,47.53774325,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-04,9642.642879958334,9629.344465125001,2034.1158465416665,49.14164104416667,1.2916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-04,9730.521876916666,9702.95721925,2042.2106380833334,50.74553883833333,1.5833333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-04,9818.400873875,9776.569973375,2050.3054296249998,52.3494366325,1.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-04,9906.279870833332,9850.1827275,2058.4002211666666,53.953334426666665,2.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-04,9994.158867791666,9923.795481625,2066.4950127083334,55.557232220833335,2.4583333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-04,10082.03786475,9997.408235750001,2074.58980425,57.161130015,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-04,10169.916861708332,10071.020989875,2082.6845957916667,58.76502780916667,3.041666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-04,10257.795858666666,10144.633744,2090.7793873333335,60.36892560333333,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-04,10345.674855625,10218.246498125,2098.874178875,61.9728233975,3.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-04,10433.553852583333,10291.85925225,2106.9689704166667,63.576721191666664,3.916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-04,10521.432849541667,10365.472006375,2115.0637619583335,65.18061898583333,4.208333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-04,10609.3118465,10439.0847605,2123.1585535,66.78451678,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-04,10697.190843458333,10512.697514625,2131.2533450416668,68.38841457416666,4.791666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-04,10785.069840416667,10586.31026875,2139.3481365833336,69.99231236833333,5.083333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-04,10872.948837375,10659.923022875,2147.442928125,71.5962101625,5.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
