Date,HE,PGE,SCE,SDGE,VEA,CAISO Total,daily_mean_load_lag_1,daily_std_load_lag_1,daily_mean_load_lag_7,daily_std_load_lag_7,daily_mean_load_lag_15,daily_std_load_lag_15,daily_mean_load_lag_30,daily_std_load_lag_30
2021-01-01 00:00:00,14.0,8511.41429,8156.56372,1522.220058,57.17225469,0.0,22658.03830125,2004.7273833053941,21480.057575833333,1713.3048100789138,24465.808847916665,2493.681850028061,24351.32188208333,2352.893179989609
2021-01-01 01:00:00,13.833333333333334,8566.7232755,8192.157956375,1534.4830772083335,58.534447194583336,0.0,22658.03830125,2004.7273833053941,21471.391270156248,1742.9130582555,24459.22493095486,2489.687502979231,24343.780178420137,2357.2071899562397
2021-01-01 02:00:00,13.666666666666666,8622.032261,8227.75219275,1546.7460964166667,59.89663969916667,0.0,22658.03830125,2004.7273833053941,21462.724964479166,1772.5213064320858,24452.641013993056,2485.6931559304003,24336.238474756945,2361.521199922871
2021-01-01 03:00:00,13.5,8677.3412465,8263.346429125,1559.009115625,61.25883220375,0.0,22658.03830125,2004.7273833053941,21454.05865880208,1802.129554608672,24446.057097031247,2481.6988088815697,24328.69677109375,2365.8352098895016
2021-01-01 04:00:00,13.333333333333334,8732.650232,8298.9406655,1571.2721348333334,62.62102470833334,0.0,22658.03830125,2004.7273833053941,21445.392353125,1831.737802785258,24439.473180069443,2477.7044618327395,24321.155067430554,2370.1492198561323
2021-01-01 05:00:00,13.166666666666666,8787.9592175,8334.534901875,1583.5351540416668,63.98321721291667,0.0,22658.03830125,2004.7273833053941,21436.726047447915,1861.346050961844,24432.889263107638,2473.7101147839094,24313.61336376736,2374.4632298227634
2021-01-01 06:00:00,13.0,8843.268203,8370.12913825,1595.7981732500002,65.3454097175,0.0,22658.03830125,2004.7273833053941,21428.059741770834,1890.95429913843,24426.305346145833,2469.7157677350788,24306.071660104164,2378.777239789394
2021-01-01 07:00:00,12.833333333333334,8898.577188500001,8405.723374625,1608.0611924583334,66.70760222208334,0.0,22658.03830125,2004.7273833053941,21419.39343609375,1920.5625473150162,24419.72142918403,2465.721420686248,24298.529956440972,2383.091249756025
2021-01-01 08:00:00,12.666666666666666,8953.886174000001,8441.317611,1620.3242116666668,68.06979472666667,0.0,22658.03830125,2004.7273833053941,21410.727130416664,1950.1707954916021,24413.13751222222,2461.727073637418,24290.988252777777,2387.405259722656
2021-01-01 09:00:00,12.5,9009.195159500001,8476.911847375,1632.5872308750002,69.43198723125,0.0,22658.03830125,2004.7273833053941,21402.060824739583,1979.7790436681883,24406.553595260415,2457.732726588588,24283.446549114582,2391.7192696892866
2021-01-01 10:00:00,12.333333333333334,9064.504145,8512.50608375,1644.8502500833333,70.79417973583332,0.0,22658.03830125,2004.7273833053941,21393.394519062498,2009.3872918447744,24399.96967829861,2453.7383795397573,24275.90484545139,2396.0332796559173
2021-01-01 11:00:00,12.166666666666666,9119.8131305,8548.100320125,1657.1132692916667,72.15637224041666,0.0,22658.03830125,2004.7273833053941,21384.728213385417,2038.9955400213603,24393.385761336805,2449.7440324909267,24268.363141788195,2400.3472896225485
2021-01-01 12:00:00,12.0,9175.122116,8583.694556499999,1669.3762885,73.51856474499999,0.0,22658.03830125,2004.7273833053941,21376.061907708332,2068.6037881979464,24386.801844374997,2445.7496854420965,24260.821438125,2404.661299589179
2021-01-01 13:00:00,11.833333333333334,9230.4311015,8619.288792874999,1681.6393077083335,74.88075724958333,0.0,22658.03830125,2004.7273833053941,21367.395602031247,2098.2120363745325,24380.217927413192,2441.7553383932664,24253.279734461805,2408.97530955581
2021-01-01 14:00:00,11.666666666666668,9285.740087,8654.883029249999,1693.9023269166669,76.24294975416666,0.0,22658.03830125,2004.7273833053941,21358.729296354166,2127.8202845511187,24373.634010451387,2437.7609913444358,24245.73803079861,2413.289319522441
2021-01-01 15:00:00,11.5,9341.0490725,8690.477265624999,1706.165346125,77.60514225874999,0.0,22658.03830125,2004.7273833053941,21350.06299067708,2157.428532727705,24367.050093489583,2433.766644295605,24238.196327135418,2417.6033294890717
2021-01-01 16:00:00,11.333333333333334,9396.358058,8726.071501999999,1718.4283653333334,78.96733476333333,0.0,22658.03830125,2004.7273833053941,21341.396685,2187.0367809042905,24360.466176527778,2429.772297246775,24230.654623472223,2421.9173394557024
2021-01-01 17:00:00,11.166666666666668,9451.6670435,8761.665738374999,1730.6913845416668,80.32952726791666,0.0,22658.03830125,2004.7273833053941,21332.730379322915,2216.6450290808766,24353.88225956597,2425.777950197945,24223.112919809028,2426.2313494223336
2021-01-01 18:00:00,11.0,9506.976029000001,8797.259974749999,1742.95440375,81.6917197725,0.0,22658.03830125,2004.7273833053941,21324.06407364583,2246.2532772574627,24347.298342604165,2421.7836031491142,24215.571216145836,2430.5453593889642
2021-01-01 19:00:00,10.833333333333334,9562.285014500001,8832.854211124999,1755.2174229583334,83.05391227708333,0.0,22658.03830125,2004.7273833053941,21315.39776796875,2275.861525434049,24340.71442564236,2417.7892561002836,24208.02951248264,2434.859369355595
2021-01-01 20:00:00,10.666666666666668,9617.594000000001,8868.448447499999,1767.4804421666668,84.41610478166666,0.0,22658.03830125,2004.7273833053941,21306.731462291664,2305.469773610635,24334.130508680555,2413.7949090514535,24200.487808819445,2439.173379322226
2021-01-01 21:00:00,10.5,9672.9029855,8904.042683874999,1779.7434613750002,85.77829728625,0.0,22658.03830125,2004.7273833053941,21298.065156614583,2335.0780217872207,24327.54659171875,2409.8005620026233,24192.94610515625,2443.487389288857
2021-01-01 22:00:00,10.333333333333334,9728.211971,8939.63692025,1792.0064805833335,87.14048979083333,0.0,22658.03830125,2004.7273833053941,21289.398850937498,2364.686269963807,24320.962674756942,2405.8062149537927,24185.404401493055,2447.8013992554875
2021-01-01 23:00:00,10.166666666666668,9783.5209565,8975.231156625,1804.2694997916667,88.50268229541666,0.0,22658.03830125,2004.7273833053941,21280.732545260416,2394.294518140393,24314.378757795137,2401.811867904962,24177.862697829863,2452.1154092221186
2021-01-02 00:00:00,10.0,9838.829942,9010.825393,1816.532519,89.8648748,0.0,22658.03830125,2004.7273833053941,21272.06623958333,2423.902766316979,24307.794840833332,2397.817520856132,24170.32099416667,2456.4294191887493
2021-01-02 01:00:00,10.041666666666666,9810.033269625,8999.918797541666,1808.7659534583333,89.17777309333333,0.0,22658.03830125,2004.7273833053941,21292.771248871526,2422.577837057376,24253.191771510417,2397.061272739758,24174.00256182292,2447.594427273066
2021-01-02 02:00:00,10.083333333333334,9781.236597250001,8989.012202083331,1800.9993879166668,88.49067138666666,0.0,22658.03830125,2004.7273833053941,21313.47625815972,2421.252907797773,24198.5887021875,2396.305024623384,24177.684129479167,2438.7594353573827
2021-01-02 03:00:00,10.125,9752.439924875,8978.105606624998,1793.232822375,87.80356968,0.0,22658.03830125,2004.7273833053941,21334.181267447915,2419.92797853817,24143.985632864584,2395.54877650701,24181.365697135418,2429.924443441699
2021-01-02 04:00:00,10.166666666666666,9723.6432525,8967.199011166664,1785.4662568333333,87.11646797333333,0.0,22658.03830125,2004.7273833053941,21354.88627673611,2418.603049278567,24089.382563541665,2394.792528390636,24185.04726479167,2421.089451526016
2021-01-02 05:00:00,10.208333333333334,9694.846580125,8956.29241570833,1777.6996912916668,86.42936626666666,0.0,22658.03830125,2004.7273833053941,21375.591286024304,2417.278120018964,24034.77949421875,2394.036280274262,24188.72883244792,2412.2544596103326
