Date,HE,PGE,SCE,SDGE,VEA,CAISO Total,daily_mean_load_lag_1,daily_std_load_lag_1,daily_mean_load_lag_7,daily_std_load_lag_7,daily_mean_load_lag_15,daily_std_load_lag_15,daily_mean_load_lag_30,daily_std_load_lag_30
2023-08-01 00:00:00,14.0,12320.41845,18153.26928,2631.881,87.1646799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-01 01:00:00,13.833333333333334,12313.405645416666,18027.414176666665,2620.432906708333,86.7474925975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-01 02:00:00,13.666666666666666,12306.392840833332,17901.559073333334,2608.9848134166664,86.330305295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-01 03:00:00,13.5,12299.380036249999,17775.703970000002,2597.536720125,85.91311799249999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-01 04:00:00,13.333333333333334,12292.367231666667,17649.848866666667,2586.0886268333334,85.49593069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-01 05:00:00,13.166666666666666,12285.354427083334,17523.993763333332,2574.6405335416666,85.0787433875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-01 06:00:00,13.0,12278.3416225,17398.13866,2563.19244025,84.661556085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-01 07:00:00,12.833333333333334,12271.328817916667,17272.28355666667,2551.744346958333,84.2443687825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-01 08:00:00,12.666666666666666,12264.316013333333,17146.428453333334,2540.2962536666664,83.82718148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-01 09:00:00,12.5,12257.30320875,17020.57335,2528.8481603749997,83.4099941775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-01 10:00:00,12.333333333333334,12250.290404166666,16894.718246666667,2517.4000670833334,82.992806875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-01 11:00:00,12.166666666666666,12243.277599583333,16768.863143333336,2505.9519737916667,82.5756195725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-01 12:00:00,12.0,12236.264795,16643.00804,2494.5038805,82.15843226999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-01 13:00:00,11.833333333333334,12229.251990416667,16517.152936666665,2483.055787208333,81.7412449675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-01 14:00:00,11.666666666666668,12222.239185833334,16391.297833333334,2471.6076939166664,81.324057665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-01 15:00:00,11.5,12215.22638125,16265.44273,2460.159600625,80.9068703625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-01 16:00:00,11.333333333333334,12208.213576666667,16139.587626666667,2448.7115073333334,80.48968306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-01 17:00:00,11.166666666666668,12201.200772083334,16013.732523333334,2437.2634140416667,80.07249575750001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-01 18:00:00,11.0,12194.1879675,15887.87742,2425.81532075,79.655308455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-01 19:00:00,10.833333333333334,12187.175162916667,15762.022316666667,2414.367227458333,79.2381211525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-01 20:00:00,10.666666666666668,12180.162358333335,15636.167213333334,2402.9191341666665,78.82093385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
