Date,PGE,SCE,SDGE,VEA,HE,CAISO Total,daily_mean_load_lag_1,daily_std_load_lag_1,daily_mean_load_lag_7,daily_std_load_lag_7,daily_mean_load_lag_15,daily_std_load_lag_15,daily_mean_load_lag_30,daily_std_load_lag_30
2024-11-01,10723.79091,12901.42062,1683.085084,160.9848064,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01,10637.138121208332,12883.453056666667,1694.1279534166667,159.34931572916668,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01,10550.485332416667,12865.485493333334,1705.1708228333334,157.71382505833333,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01,10463.832543625,12847.51793,1716.2136922500001,156.0783343875,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01,10377.179754833332,12829.550366666666,1727.2565616666666,154.44284371666666,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01,10290.526966041667,12811.582803333335,1738.2994310833333,152.80735304583334,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01,10203.87417725,12793.615240000001,1749.3423005,151.171862375,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01,10117.221388458333,12775.647676666667,1760.3851699166667,149.53637170416667,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01,10030.568599666667,12757.680113333334,1771.4280393333333,147.90088103333332,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01,9943.915810875,12739.71255,1782.47090875,146.2653903625,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01,9857.263022083333,12721.744986666667,1793.5137781666667,144.62989969166665,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01,9770.610233291667,12703.777423333333,1804.5566475833334,142.99440902083333,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01,9683.9574445,12685.809860000001,1815.599517,141.35891835,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01,9597.304655708333,12667.842296666668,1826.6423864166666,139.72342767916666,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01,9510.651866916667,12649.874733333334,1837.6852558333333,138.0879370083333,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01,9423.999078125,12631.90717,1848.72812525,136.4524463375,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01,9337.346289333333,12613.939606666667,1859.7709946666666,134.81695566666667,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01,9250.693500541667,12595.972043333333,1870.8138640833333,133.18146499583332,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01,9164.04071175,12578.00448,1881.8567335,131.545974325,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01,9077.387922958333,12560.036916666666,1892.8996029166667,129.91048365416665,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01,8990.735134166667,12542.069353333332,1903.9424723333332,128.27499298333333,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01,8904.082345375,12524.10179,1914.9853417499999,126.63950231249999,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01,8817.429556583333,12506.134226666667,1926.0282111666666,125.00401164166666,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01,8730.776767791667,12488.166663333333,1937.0710805833332,123.36852097083333,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-02,8644.123979,12470.1991,1948.11395,121.7330303,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-02,8626.098216541666,12409.33801,1925.6729984583333,123.2495777,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-02,8608.072454083333,12348.47692,1903.2320469166666,124.7661251,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-02,8590.046691625,12287.615829999999,1880.791095375,126.28267249999999,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-02,8572.020929166667,12226.75474,1858.3501438333333,127.7992199,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-02,8553.995166708333,12165.89365,1835.9091922916666,129.3157673,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-02,8535.96940425,12105.03256,1813.46824075,130.83231469999998,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-02,8517.943641791666,12044.17147,1791.0272892083333,132.3488621,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-02,8499.917879333334,11983.310379999999,1768.5863376666666,133.8654095,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-02,8481.892116875,11922.44929,1746.145386125,135.3819569,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-02,8463.866354416667,11861.5882,1723.7044345833333,136.8985043,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-02,8445.840591958333,11800.72711,1701.2634830416666,138.4150517,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-02,8427.8148295,11739.86602,1678.8225315,139.9315991,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-02,8409.789067041667,11679.00493,1656.3815799583333,141.4481465,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-02,8391.763304583334,11618.143839999999,1633.9406284166666,142.9646939,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-02,8373.737542125,11557.282749999998,1611.499676875,144.4812413,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-02,8355.711779666666,11496.42166,1589.0587253333333,145.9977887,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-02,8337.686017208334,11435.56057,1566.6177737916667,147.5143361,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-02,8319.66025475,11374.69948,1544.17682225,149.03088350000002,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-02,8301.634492291667,11313.838389999999,1521.7358707083333,150.5474309,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-02,8283.608729833333,11252.977299999999,1499.2949191666667,152.0639783,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-02,8265.582967375,11192.11621,1476.853967625,153.5805257,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-02,8247.557204916668,11131.25512,1454.4130160833333,155.0970731,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-02,8229.531442458334,11070.39403,1431.9720645416667,156.6136205,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03,8211.50568,11009.53294,1409.531113,158.1301679,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03,8306.65722625,10999.700578749998,1438.64345475,154.05156085833335,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03,8401.8087725,10989.8682175,1467.7557965,149.97295381666666,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03,8496.96031875,10980.035856249999,1496.86813825,145.894346775,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03,8592.111865,10970.203495,1525.98048,141.81573973333334,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03,8687.26341125,10960.371133749999,1555.09282175,137.73713269166666,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03,8782.414957500001,10950.5387725,1584.2051635,133.65852565,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03,8877.56650375,10940.70641125,1613.31750525,129.57991860833334,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03,8972.71805,10930.874049999999,1642.429847,125.50131156666666,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03,9067.86959625,10921.04168875,1671.5421887500002,121.422704525,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03,9163.0211425,10911.209327499999,1700.6545305,117.34409748333333,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03,9258.17268875,10901.37696625,1729.76687225,113.26549044166666,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03,9353.324235,10891.544605,1758.879214,109.1868834,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03,9448.47578125,10881.712243749998,1787.99155575,105.10827635833333,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03,9543.6273275,10871.8798825,1817.1038975000001,101.02966931666666,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03,9638.77887375,10862.047521249999,1846.21623925,96.951062275,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03,9733.93042,10852.21516,1875.328581,92.87245523333333,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03,9829.08196625,10842.382798749999,1904.44092275,88.79384819166665,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03,9924.233512499999,10832.550437499998,1933.5532645,84.71524115,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03,10019.38505875,10822.71807625,1962.66560625,80.63663410833333,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03,10114.536605,10812.885714999999,1991.777948,76.55802706666665,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03,10209.68815125,10803.05335375,2020.8902897500002,72.479420025,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03,10304.8396975,10793.220992499999,2050.0026315,68.40081298333332,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03,10399.991243749999,10783.38863125,2079.11497325,64.32220594166665,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-04,10495.14279,10773.55627,2108.227315,60.2435989,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-04,10543.177059583333,10817.19107125,2123.822979875,60.310133532083334,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-04,10591.211329166666,10860.8258725,2139.41864475,60.37666816416667,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-04,10639.24559875,10904.46067375,2155.014309625,60.44320279625,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-04,10687.279868333333,10948.095474999998,2170.6099745,60.50973742833334,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-04,10735.314137916666,10991.730276249998,2186.205639375,60.57627206041667,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-04,10783.3484075,11035.365077499999,2201.80130425,60.6428066925,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-04,10831.382677083333,11078.999878749999,2217.396969125,60.709341324583335,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-04,10879.416946666666,11122.63468,2232.992634,60.77587595666667,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-04,10927.45121625,11166.26948125,2248.588298875,60.84241058875,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-04,10975.485485833333,11209.9042825,2264.18396375,60.90894522083333,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-04,11023.519755416666,11253.53908375,2279.779628625,60.97547985291666,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-04,11071.554025000001,11297.173885,2295.3752935,61.042014484999996,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-04,11119.588294583335,11340.808686249999,2310.970958375,61.108549117083335,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-04,11167.622564166668,11384.443487499999,2326.56662325,61.17508374916667,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-04,11215.656833750001,11428.078288749999,2342.162288125,61.24161838125,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
