Date,PGE,SCE,SDGE,VEA,HE,CAISO Total,daily_mean_load_lag_1,daily_std_load_lag_1,daily_mean_load_lag_7,daily_std_load_lag_7,daily_mean_load_lag_15,daily_std_load_lag_15,daily_mean_load_lag_30,daily_std_load_lag_30
2024-03-01,10535.20304,10129.48283,1437.717711,47.24089659,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01,10511.170114458333,10106.593496041667,1463.5431355,47.71225344458333,14.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01,10487.137188916668,10083.704162083333,1489.3685600000001,48.183610299166666,13.833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01,10463.104263375,10060.814828125001,1515.1939845,48.65496715375,13.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01,10439.071337833333,10037.925494166668,1541.019409,49.126324008333334,12.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01,10415.038412291668,10015.036160208334,1566.8448335,49.59768086291667,12.083333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01,10391.00548675,9992.14682625,1592.670258,50.069037717499995,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01,10366.972561208333,9969.257492291666,1618.4956825000002,50.54039457208333,10.916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01,10342.939635666668,9946.368158333335,1644.321107,51.01175142666666,10.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01,10318.906710125,9923.478824375,1670.1465315,51.48310828125,9.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01,10294.873784583333,9900.589490416667,1695.971956,51.95446513583333,9.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01,10270.840859041667,9877.700156458333,1721.7973805000001,52.425821990416665,8.583333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01,10246.8079335,9854.8108225,1747.622805,52.897178845,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01,10222.775007958333,9831.921488541668,1773.4482295,53.36853569958333,7.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01,10198.742082416667,9809.032154583334,1799.273654,53.83989255416667,6.833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01,10174.709156875,9786.142820625,1825.0990785000001,54.31124940875,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01,10150.676231333333,9763.253486666667,1850.9245030000002,54.782606263333335,5.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01,10126.643305791667,9740.364152708335,1876.7499275,55.25396311791667,5.083333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01,10102.61038025,9717.47481875,1902.575352,55.7253199725,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01,10078.577454708333,9694.585484791667,1928.4007765000001,56.19667682708333,3.916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01,10054.544529166667,9671.696150833333,1954.2262010000002,56.668033681666664,3.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01,10030.511603625,9648.806816875,1980.0516255000002,57.13939053625,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01,10006.478678083333,9625.917482916668,2005.87705,57.61074739083333,2.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01,9982.445752541667,9603.028148958334,2031.7024745000003,58.082104245416666,1.5833333333333321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-02,9958.412827,9580.138815,2057.527899,58.5534611,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-02,9925.288232125,9572.958497833333,2055.1794790000004,60.7314367125,1.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-02,9892.16363725,9565.778180666666,2052.831059,62.909412325,1.8333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
