date,temperature_2m_mean,temperature_2m_max,temperature_2m_min,apparent_temperature_mean,apparent_temperature_max,apparent_temperature_min,dew_point_2m_mean,relative_humidity_2m_mean,relative_humidity_2m_max,relative_humidity_2m_min,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max,shortwave_radiation_sum,cloudcover_mean,et0_fao_evapotranspiration,pressure_msl_mean,weathercode,cdd,hdd
2023-02-01,2.0395834,6.8,-3.5,-3.752885,0.7840247,-8.334205,-7.668751,49.032368,61.69166,41.16921,0.0,0.0,0.0,27.859905,46.8,10.74,10.74,91.5,2.1093915,1029.6669,0.0,15.960417
2023-02-02,0.73541665,3.65,-2.6,-3.3965328,-0.35201597,-6.87698,-5.8375,62.515644,83.91798,46.567657,0.0,0.0,0.0,13.237038,26.28,8.46,8.46,80.625,1.149058,1029.9875,0.0,17.264584
2023-02-03,1.7416668,7.5,-2.25,-1.8281971,4.062477,-5.825251,-3.9833333,67.139595,85.25914,46.291264,0.0,0.0,0.0,11.435313,18.72,13.36,13.36,20.833334,1.5440483,1026.2001,0.0,16.258333
2023-02-04,2.1437502,7.95,-1.7,-1.3481745,4.9061193,-5.5876207,-2.3770835,73.83349,90.18906,49.91418,0.0,0.0,0.0,10.703569,17.28,13.3,13.3,50.625,1.5562006,1026.15,0.0,15.85625
2023-02-05,5.347917,9.7,-0.75,2.0543032,5.7140713,-4.749897,1.5479168,77.78747,90.64797,51.398296,0.2,0.2,0.0,14.77755,24.84,13.93,13.93,52.791668,1.5855811,1021.23755,0.0,12.652082
2023-02-06,5.2354164,9.15,1.5,2.4819973,6.753708,-1.5423355,3.6937497,90.18621,99.643135,76.84917,0.1,0.1,0.0,13.363711,24.48,5.49,5.49,96.0,0.7545699,1021.15424,0.0,12.764584
2023-02-07,4.1375,8.65,0.6,1.2954167,6.116951,-2.4438202,2.5458333,89.92341,100.0,72.58939,0.0,0.0,0.0,12.9249525,21.96,8.36,8.36,99.75,0.95332146,1025.4208,0.0,13.8625
2023-02-08,4.491667,7.75,1.55,0.02349771,3.519701,-1.98986,1.3041666,80.2454,95.44063,69.26596,0.7,0.7,0.0,22.73707,37.44,8.18,8.18,99.708336,1.1707505,1028.0834,0.0,13.508333
2023-02-09,3.3479166,4.2,2.8,0.022565842,0.72591114,-1.8922577,2.5041668,94.268776,98.942696,88.62237,3.1,3.1,0.0,20.12461,33.48,1.78,1.78,100.0,0.33010072,1023.49585,0.0,14.652083
2023-02-10,4.795834,7.45,2.2,2.0766711,4.6631956,-1.1742525,2.3145833,84.716805,98.94183,64.7904,4.4,4.1000004,0.21000001,12.594856,20.519999,7.15,7.15,94.875,0.9460937,1022.679,0.0,13.204166
2023-02-11,5.495834,7.15,2.85,1.73876,3.8338299,-1.0028663,3.5625,87.494446,93.80077,79.54493,6.8,6.8,0.0,23.313995,38.16,3.66,3.66,100.0,0.6049138,1020.72076,0.0,12.504166
2023-02-12,3.8416665,6.3,0.9,-1.4841226,1.2589941,-4.951301,2.6187496,91.834015,100.0,84.496605,13.799999,13.499999,0.21000001,31.39233,51.839996,2.71,2.71,100.0,0.4708824,1021.84155,0.0,14.158334
2023-02-13,1.9812495,5.7,-1.95,-3.3053343,0.31177092,-6.016302,-6.375,54.766644,83.41833,39.743298,0.0,0.0,0.0,25.346148,44.639996,10.66,10.66,84.125,1.7957907,1030.4249,0.0,16.018751
2023-02-14,1.9458332,5.95,-2.3,-2.1446552,1.6064796,-6.4755316,-5.4895835,60.128056,80.03543,34.918858,0.0,0.0,0.0,13.276144,27.359999,14.8,14.8,41.416668,1.7454804,1031.8627,0.0,16.054167
2023-02-15,1.0749999,5.5,-2.1,-2.6700413,1.8326893,-5.6238947,-5.452083,65.64086,91.827,31.115639,0.0,0.0,0.0,10.739832,21.599998,15.25,15.25,21.75,1.6410971,1033.6543,0.0,16.925
2023-02-16,5.0416675,8.75,0.0,1.3884325,5.131688,-4.0793867,-0.79583335,67.19748,92.10329,50.209553,0.0,0.0,0.0,15.496736,25.56,13.53,13.53,75.875,1.8469175,1028.546,0.0,12.958332
2023-02-17,6.8458347,11.55,3.85,4.0031257,8.360466,0.3943329,3.3625004,79.90605,93.84941,53.978127,0.0,0.0,0.0,12.984975,24.84,13.35,13.35,43.708332,1.723136,1022.10834,0.0,11.154165
