date,temperature_2m_mean,temperature_2m_max,temperature_2m_min,apparent_temperature_mean,apparent_temperature_max,apparent_temperature_min,dew_point_2m_mean,relative_humidity_2m_mean,relative_humidity_2m_max,relative_humidity_2m_min,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max,shortwave_radiation_sum,cloudcover_mean,et0_fao_evapotranspiration,pressure_msl_mean,weathercode,cdd,hdd
2020-09-01,26.70833,29.8,24.25,31.566904,36.391876,27.807384,23.9625,85.10577,90.81656,76.169174,2.6999998,2.6999998,0.0,14.689588,27.72,18.82,18.82,47.333332,3.8210812,1007.179,8.70833,0.0
2020-09-02,24.425001,29.05,19.55,26.286509,31.626652,20.116581,19.347916,73.97286,90.25411,53.49067,4.6,4.6,0.0,15.629972,33.839996,16.48,16.48,23.916666,3.8640838,1007.23346,6.425001,0.0
2020-09-03,23.320831,27.45,19.6,24.88288,28.763588,21.074242,17.750002,72.37073,90.81496,51.757336,0.1,0.1,0.0,18.129137,40.32,21.26,21.26,9.541667,4.4053764,1009.58746,5.3208313,0.0
2020-09-04,25.304167,30.05,21.15,27.113214,32.596222,22.948292,19.247915,70.062614,86.998924,50.48129,0.1,0.1,0.0,17.287498,37.44,20.82,20.82,9.041667,4.9003916,1009.2124,7.304167,0.0
2020-09-05,26.077082,31.05,21.75,29.490387,34.773438,25.092203,20.487497,73.53918,92.91284,45.4941,0.0,0.0,0.0,9.422101,20.519999,22.18,22.18,26.416666,4.628317,1009.2375,8.077082,0.0
2020-09-06,26.081251,30.8,21.95,29.296066,34.574368,24.561405,20.206253,71.48832,87.07231,47.91893,0.0,0.0,0.0,11.212135,19.44,21.39,21.39,23.875,4.593726,1007.0874,8.081251,0.0
2020-09-07,26.166666,30.75,22.7,29.381578,33.87968,25.650757,20.895834,73.80813,90.41932,55.260918,0.0,0.0,0.0,14.84318,27.0,21.8,21.8,24.083334,4.743046,1006.89166,8.166666,0.0
2020-09-08,26.075003,30.3,21.95,30.61041,35.269825,26.088636,22.179167,80.70265,99.69537,56.642834,0.2,0.2,0.0,9.19939,20.16,20.01,20.01,33.916668,4.031427,1010.66254,8.075003,0.0
2020-09-09,26.283333,29.75,22.75,30.168097,33.91832,25.524841,21.012503,73.99821,94.125145,53.83305,1.7,1.7,0.0,9.746631,18.0,20.23,20.23,75.208336,4.192803,1009.0833,8.283333,0.0
2020-09-10,21.904165,23.6,19.75,24.948015,26.710005,22.045122,19.960419,88.843864,95.48218,79.885765,17.400002,17.400002,0.0,10.182337,21.24,2.94,2.94,58.458332,0.83400637,1008.95844,3.9041653,0.0
