date,temperature_2m_mean,temperature_2m_max,temperature_2m_min,apparent_temperature_mean,apparent_temperature_max,apparent_temperature_min,dew_point_2m_mean,relative_humidity_2m_mean,relative_humidity_2m_max,relative_humidity_2m_min,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max,shortwave_radiation_sum,cloudcover_mean,et0_fao_evapotranspiration,pressure_msl_mean,weathercode,cdd,hdd
2020-02-01,5.339583,9.35,1.3,2.2646444,6.4401884,-1.5788786,1.2145833,75.952156,94.09877,54.164867,0.0,0.0,0.0,11.659777,19.8,9.82,9.82,87.791664,1.335727,1027.3334,0.0,12.660418
2020-02-02,5.61875,10.75,0.0,1.9758738,7.958849,-4.721148,0.31041676,69.892235,90.19357,48.616264,0.0,0.0,0.0,19.296135,33.12,10.04,10.04,72.541664,1.5550117,1027.575,0.0,12.38125
2020-02-03,3.2250001,7.5,0.8,-0.78830934,3.8441343,-4.1629972,-1.8937502,70.932045,91.708084,45.591183,0.0,0.0,0.0,15.683774,29.519999,13.29,13.29,33.333332,1.57068,1028.6,0.0,14.775
2020-02-04,5.9083333,11.9,1.9,2.0412202,9.91642,-3.9826362,2.0708334,77.25404,89.137665,54.648293,0.0,0.0,0.0,26.099379,45.36,12.96,12.96,42.875,1.7761924,1027.4625,0.0,12.091667
2020-02-05,2.0770833,4.15,0.55,-3.9107006,-1.8826816,-5.21663,-3.6875,65.97974,73.77439,55.8033,0.1,0.0,0.07,25.223133,44.28,4.48,4.48,92.375,1.3431094,1033.2999,0.0,15.922916
2020-02-06,1.3083333,3.6,-1.1,-2.9934433,-1.3783083,-5.2379026,-1.15,84.35613,96.40276,70.325264,0.70000005,0.2,0.35,23.377836,41.399998,4.97,4.97,79.375,0.72319174,1032.2582,0.0,16.691668
2020-02-07,4.0833335,6.6,1.35,1.5002252,4.1018085,-1.6057057,1.0020833,80.90674,94.406105,65.999565,0.0,0.0,0.0,6.28713,15.119999,9.36,9.36,87.291664,1.0982423,1031.65,0.0,13.916666
2020-02-08,3.8999999,7.95,-0.05,0.9295141,5.4028835,-3.4213924,0.33541667,78.88966,92.97695,56.19105,0.0,0.0,0.0,9.346143,17.64,7.68,7.68,41.208332,1.0412403,1032.5,0.0,14.1
2020-02-09,6.7875,12.55,1.6,3.2131832,8.348816,-2.1662223,3.0145836,78.001366,91.73084,57.177254,0.0,0.0,0.0,19.469976,34.56,13.74,13.74,13.541667,1.7638144,1025.9293,0.0,11.2125
2020-02-10,8.952084,14.8,4.3,5.878326,11.252643,0.61076546,3.65625,70.816734,85.30051,44.919033,0.0,0.0,0.0,14.182355,26.28,13.79,13.79,53.333332,2.1040223,1022.01666,0.0,9.047916
2020-02-11,7.860416,10.55,3.95,5.987654,9.147832,1.3708825,6.320833,90.39789,100.0,78.67659,0.1,0.1,0.0,11.119281,19.44,4.04,4.04,90.333336,0.6945039,1019.35834,0.0,10.139584
2020-02-12,8.566668,14.45,4.9,6.732992,13.3901615,3.2303443,6.6416664,88.410866,99.30533,64.99709,0.0,0.0,0.0,10.703569,17.28,11.3,11.3,19.583334,1.5308422,1017.36664,0.0,9.433332
2020-02-13,12.377083,17.05,7.2,10.282947,14.650984,4.4712753,9.8,85.14408,98.67766,64.479904,2.7,2.7,0.0,19.09358,33.48,13.9,13.9,44.166668,2.0099747,1014.1126,0.0,5.622917
2020-02-14,10.622916,15.15,2.55,8.118794,14.926989,-4.057253,9.195832,90.97455,98.67558,85.02576,6.6,6.6,0.0,33.481937,59.039997,4.78,4.78,99.25,0.8711215,1018.2332,0.0,7.377084
2020-02-15,0.08749986,2.3,-2.85,-5.811081,-3.8443933,-8.491165,-5.956249,64.39804,82.930626,48.882442,4.2000003,0.40000004,2.66,30.37683,55.079998,2.25,2.25,73.416664,1.0564547,1028.65,0.0,17.9125
2020-02-16,0.42291668,3.8,-1.85,-5.1662345,-2.9971342,-7.3637476,-9.079165,50.525787,64.81732,32.882587,0.0,0.0,0.0,26.28,50.039997,14.9,14.9,6.2083335,1.9740114,1029.8458,0.0,17.577084
