date,temperature_2m_mean,temperature_2m_max,temperature_2m_min,apparent_temperature_mean,apparent_temperature_max,apparent_temperature_min,dew_point_2m_mean,relative_humidity_2m_mean,relative_humidity_2m_max,relative_humidity_2m_min,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max,shortwave_radiation_sum,cloudcover_mean,et0_fao_evapotranspiration,pressure_msl_mean,weathercode,cdd,hdd
2025-01-01,3.9583337,11.2,-0.5,0.32721308,7.1432667,-3.6965866,-2.41875,65.93519,93.29074,34.771202,0.0,0.0,0.0,12.750811,23.039999,10.8,10.8,0.6666667,1.5502871,1023.6375,0.0,14.041666
2025-01-02,3.2229168,7.8,-1.35,-0.36141142,3.465639,-4.8216715,-0.76458335,76.5253,92.35091,51.406864,0.0,0.0,0.0,13.8049555,25.919998,8.79,8.79,54.291668,1.1361768,1029.0043,0.0,14.777083
2025-01-03,2.5708334,7.0,-0.15,-1.0325032,3.0107527,-3.4115708,-3.9875002,65.23266,90.964264,28.984232,0.0,0.0,0.0,9.361731,20.880001,10.68,10.68,43.541668,1.277671,1029.2042,0.0,15.429167
2025-01-04,5.120833,9.5,0.95,2.117551,6.815278,-2.5843992,1.3041667,77.22645,92.02219,56.392784,0.0,0.0,0.0,11.919479,19.8,8.94,8.94,65.083336,1.1101363,1024.2667,0.0,12.879168
2025-01-05,5.0729165,11.95,-0.75,1.0763035,7.4062586,-4.5001383,-0.74583334,67.42318,83.16669,45.99596,0.0,0.0,0.0,17.762634,32.760002,10.76,10.76,0.0,1.6767377,1021.48737,0.0,12.927084
2025-01-06,1.4208332,7.05,-3.2,-2.7558734,1.4840965,-6.70177,-5.7125,63.554043,85.806564,25.968254,0.0,0.0,0.0,16.507088,31.68,11.04,11.04,1.4166666,1.4975095,1027.9208,0.0,16.579166
2025-01-07,1.59375,8.3,-1.9,-2.7980664,2.4204226,-5.711172,-6.8208327,58.94456,81.52692,21.059086,0.0,0.0,0.0,16.67795,30.960001,11.23,11.23,11.708333,1.6219335,1025.0458,0.0,16.40625
2025-01-08,0.47708324,6.0,-3.7,-4.3506703,0.54003143,-8.076105,-7.6541667,56.07057,77.17201,32.69848,0.0,0.0,0.0,20.871464,38.519997,11.05,11.05,6.9583335,1.6030024,1029.9459,0.0,17.522917
2025-01-09,-1.4104166,3.0,-4.75,-6.1191382,-2.9201581,-8.601479,-12.077084,47.506897,62.855938,21.160633,0.0,0.0,0.0,16.120806,32.039997,11.28,11.28,34.291668,1.4707141,1037.8667,0.0,19.410416
2025-01-10,-0.82083327,3.55,-3.65,-4.6587763,-0.89391327,-6.9580584,-10.224999,54.919376,81.17186,18.018621,0.0,0.0,0.0,7.001514,17.64,11.28,11.28,47.5,1.1660019,1037.3083,0.0,18.820833
2025-01-11,0.90625,7.5,-2.5,-3.0287075,2.399724,-6.1807404,-7.0604157,60.285965,90.09959,23.512177,0.0,0.0,0.0,14.428097,25.199999,11.08,11.08,17.208334,1.4786986,1028.9,0.0,17.09375
2025-01-12,1.3854169,6.8,-1.2,-2.2845476,3.145575,-5.194968,-5.4812503,63.713314,88.55238,28.471222,0.0,0.0,0.0,10.98,18.72,11.35,11.35,0.0,1.3042363,1027.6875,0.0,16.614584
2025-01-13,3.758334,10.85,0.05,0.076028146,6.3958254,-4.505517,-2.5687501,66.63485,85.78722,34.797153,0.0,0.0,0.0,14.822429,28.08,11.38,11.38,42.5,1.5710921,1024.3793,0.0,14.241666
2025-01-14,2.5020833,9.45,-4.2,-2.5557454,4.4732227,-8.642453,-7.3645835,49.90321,86.493576,33.60324,0.0,0.0,0.0,26.194176,48.239998,9.93,9.93,60.0,2.0666544,1033.2709,0.0,15.497917
2025-01-15,-1.1333333,3.05,-3.7,-5.6302714,-2.127962,-8.499889,-10.695832,53.390408,75.9687,18.364914,0.0,0.0,0.0,11.837651,25.56,11.98,11.98,2.0416667,1.4163764,1034.6459,0.0,19.133333
2025-01-16,0.43333325,7.35,-2.7,-3.6777155,2.3985305,-6.7369747,-9.579166,54.708035,84.49895,13.485593,0.0,0.0,0.0,9.7565975,19.8,12.16,12.16,0.0,1.5222774,1029.4708,0.0,17.566668
2025-01-17,1.8416667,7.7,-1.1,-1.6830367,4.1058884,-4.5096636,-5.0895834,62.38196,83.45194,28.640406,0.0,0.0,0.0,6.889557,16.919998,11.87,11.87,48.791668,1.3777567,1027.0751,0.0,16.158333
2025-01-18,2.9041665,11.05,-1.5,-1.0390662,6.333726,-5.019013,-4.85,61.59998,84.6408,21.982819,0.0,0.0,0.0,10.8792095,23.039999,12.07,12.07,1.625,1.7106991,1020.5041,0.0,15.095834
2025-01-19,3.2083333,10.6,-1.3,-0.183352,7.396879,-5.0567064,-3.0979166,65.53895,86.2582,39.055405,0.0,0.0,0.0,8.669949,15.119999,12.05,12.05,19.166666,1.527677,1019.09155,0.0,14.791667
2025-01-20,3.0270832,9.65,-0.2,-0.59002113,6.062868,-3.8518233,-3.6083333,64.11863,84.47912,33.28142,0.0,0.0,0.0,8.748075,17.64,12.18,12.18,0.0,1.5534347,1020.7083,0.0,14.972917
2025-01-21,6.329167,12.65,1.1,2.6466193,9.220447,-2.6974287,-1.6874996,58.40979,86.334724,38.451515,0.0,0.0,0.0,11.252519,18.72,11.8,11.8,81.791664,1.9456104,1021.6001,0.0,11.670834
2025-01-22,6.55625,13.8,2.8,2.729695,9.279168,-1.1091604,1.7937499,75.97498,98.25251,36.066387,0.0,0.0,0.0,18.844202,30.239998,12.06,12.06,27.333334,1.8575283,1022.7834,0.0,11.44375
2025-01-23,7.522917,12.35,4.45,4.1170087,9.589251,1.0974646,3.8750002,79.08136,96.22437,54.329147,0.1,0.1,0.0,18.955631,30.239998,7.12,7.12,99.083336,1.2155938,1023.8584,0.0,10.477083
2025-01-24,5.5625,7.7,4.15,1.599999,4.15444,0.0128827095,3.022917,83.83433,90.7196,74.705154,2.4999998,2.4999998,0.0,18.947083,30.599998,2.83,2.83,100.0,0.66232944,1027.3832,0.0,12.4375
2025-01-25,4.485417,6.75,1.05,0.5817593,2.605672,-2.3014379,-0.33333337,72.19688,97.8636,55.848198,1.8000001,1.4000001,0.28,18.96503,33.48,4.06,4.06,100.0,1.0097195,1030.1832,0.0,13.514584
2025-01-26,0.9916668,4.85,-3.35,-4.2292905,0.056685448,-9.312437,-5.691667,63.364025,96.82092,38.580906,0.6,0.6,0.0,25.247526,43.199997,3.16,3.16,52.083332,1.120364,1028.1376,0.0,17.008333
2025-01-27,-1.7249999,1.85,-4.55,-6.7987027,-5.242796,-9.176008,-11.172919,53.729248,81.73806,24.538055,0.0,0.0,0.0,24.604755,45.719997,13.17,13.17,0.0,1.572267,1028.004,0.0,19.725
2025-01-28,-0.6395833,3.55,-2.9,-4.654359,-2.665914,-6.729933,-8.460418,63.4626,95.28548,19.1626,0.0,0.0,0.0,18.58451,35.28,13.23,13.23,0.0,1.4684019,1029.5625,0.0,18.639584
2025-01-29,2.9291668,8.45,-1.35,-1.9258131,3.2582798,-5.904765,-6.8958325,51.85835,75.30872,22.65453,0.0,0.0,0.0,15.825675,29.16,13.1,13.1,28.875,2.094471,1025.775,0.0,15.070833
2025-01-30,5.1250005,11.4,0.8,1.6884156,8.845572,-3.7385473,-0.61875004,68.39631,88.80712,44.304802,0.0,0.0,0.0,13.690654,24.119999,12.4,12.4,75.458336,1.7017039,1021.87494,0.0,12.875
2025-01-31,3.6166668,5.25,2.8,-0.36421624,1.5850368,-1.5334005,2.2437503,90.873314,95.16737,75.25405,2.6999998,2.6999998,0.0,17.640919,30.599998,3.77,3.77,99.958336,0.4794534,1023.52924,0.0,14.383333
