date,temperature_2m_mean,temperature_2m_max,temperature_2m_min,apparent_temperature_mean,apparent_temperature_max,apparent_temperature_min,dew_point_2m_mean,relative_humidity_2m_mean,relative_humidity_2m_max,relative_humidity_2m_min,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max,shortwave_radiation_sum,cloudcover_mean,et0_fao_evapotranspiration,pressure_msl_mean,weathercode,cdd,hdd
2020-11-01,15.233331,20.0,11.4,14.831436,20.04184,9.878079,11.647918,79.863815,94.28664,61.599403,0.0,0.0,0.0,11.592894,20.880001,8.9,8.9,32.208332,1.6214634,1021.7209,0.0,2.7666693
2020-11-02,13.783334,19.85,8.1,10.713532,18.084446,4.5591803,3.9645832,52.669674,83.502525,38.083603,0.0,0.0,0.0,18.374111,31.68,12.37,12.37,17.5,3.2834501,1025.8541,0.0,4.216666
2020-11-03,10.562501,14.45,7.5,7.7427344,11.392461,5.0250626,1.5708332,57.54955,80.71862,26.67127,0.0,0.0,0.0,9.885262,22.319998,13.38,13.38,66.333336,2.2171779,1027.9375,0.0,7.437499
2020-11-04,12.620833,16.6,9.45,9.727687,12.886543,6.4598856,3.9541667,58.553158,81.71086,30.572922,0.0,0.0,0.0,13.397612,23.759998,13.16,13.16,65.875,2.6403046,1024.4374,0.0,5.3791666
2020-11-05,14.304166,17.35,11.85,12.709668,14.75326,9.367716,9.272917,72.42279,88.182045,56.24782,0.1,0.1,0.0,15.277749,29.16,7.08,7.08,87.625,1.6229523,1022.17505,0.0,3.6958342
2020-11-06,14.758335,21.0,10.6,13.288323,19.021866,7.6664057,9.027083,70.47213,87.81224,40.457012,0.0,0.0,0.0,12.57426,21.599998,11.55,11.55,9.583333,2.2779293,1020.54596,0.0,3.241665
2020-11-07,13.658334,20.85,8.65,10.635255,16.54821,5.949253,3.9583337,54.26402,77.124466,26.99413,0.0,0.0,0.0,17.339897,30.960001,13.18,13.18,2.5833333,3.0297747,1023.9209,0.0,4.341666
2020-11-08,11.695832,17.45,7.6,9.242226,14.187069,5.3373413,5.0395837,67.106346,92.754234,35.20555,0.0,0.0,0.0,11.792404,24.84,13.04,13.04,0.29166666,2.2845025,1028.9542,0.0,6.3041677
2020-11-09,10.904167,16.15,7.1,9.111165,14.944775,4.810813,7.0729165,78.737495,93.36764,52.23408,0.0,0.0,0.0,10.829958,16.919998,11.91,11.91,15.75,1.7598995,1027.6626,0.0,7.095833
2020-11-10,11.445834,17.45,7.35,9.50127,15.158417,5.3517885,6.53125,74.11,91.18377,40.848312,0.0,0.0,0.0,10.383987,19.8,12.63,12.63,0.0,1.9940735,1029.621,0.0,6.554166
2020-11-11,12.708333,18.3,9.65,10.675519,15.54389,7.9138784,7.6354165,73.44843,93.176186,43.29173,0.0,0.0,0.0,12.313894,23.4,12.34,12.34,0.0,2.1301277,1029.9541,0.0,5.291667
2020-11-12,12.854168,18.85,8.25,10.995894,16.40516,6.4599047,8.3083315,76.32894,96.99647,45.365032,0.0,0.0,0.0,12.979984,27.0,12.05,12.05,1.2916666,2.0866125,1028.0541,0.0,5.145832
2020-11-13,13.247916,18.35,8.9,12.158666,17.2142,7.3615665,10.01875,82.49463,99.32794,54.447178,0.0,0.0,0.0,12.57426,23.759998,11.94,11.94,4.5,1.8817021,1029.2792,0.0,4.752084
2020-11-14,13.600001,18.3,10.45,12.302545,16.821516,9.368544,10.633332,83.35612,96.39924,59.19883,0.0,0.0,0.0,14.007655,27.0,9.18,9.18,24.041666,1.5336277,1026.8666,0.0,4.3999987
2020-11-15,14.66875,19.65,11.5,13.525475,18.105776,9.774629,11.447917,82.41166,97.40921,55.14773,0.0,0.0,0.0,14.205182,25.56,10.97,10.97,20.875,1.8398596,1025.1041,0.0,3.3312502
2020-11-16,14.833333,18.45,12.7,13.182434,16.808197,11.074064,11.325,80.583954,96.454384,57.479996,0.0,0.0,0.0,16.862455,30.239998,8.82,8.82,50.166668,1.6853298,1022.06665,0.0,3.166667
2020-11-17,18.072916,20.65,14.6,17.169985,20.373579,13.325388,15.764585,86.604576,93.11914,73.9938,10.8,10.8,0.0,26.6327,46.8,4.37,4.37,89.958336,1.1986681,1012.45404,0.07291603,0.0
2020-11-18,16.591667,24.5,11.3,15.777679,24.591587,10.421329,14.433334,87.82663,97.70589,66.699745,9.399999,9.399999,0.0,23.933908,53.639996,8.15,8.15,57.833332,1.638359,1007.89996,0.0,1.4083328
2020-11-19,11.849998,16.9,5.55,8.68152,15.074631,0.76712894,6.5791664,70.398155,92.99617,62.749683,0.0,0.0,0.0,23.219301,41.039997,9.37,9.37,58.208332,2.109051,1017.65424,0.0,6.1500015
2020-11-20,8.602082,10.95,6.5,4.2366867,6.4518137,1.7593746,2.5770833,66.16698,76.00081,55.76913,0.3,0.3,0.0,22.553936,39.96,10.85,10.85,56.958332,2.0540495,1025.0416,0.0,9.397918
2020-11-21,6.9250007,8.35,5.55,2.8736684,4.6538982,1.1861877,4.8166666,86.491035,90.1585,81.509445,9.700001,9.700001,0.0,22.725668,40.32,2.04,2.04,99.708336,0.61833483,1025.3291,0.0,11.074999
2020-11-22,6.275,8.6,2.85,1.8346353,4.114668,-1.6069574,-0.06666682,64.13662,84.030014,57.98628,0.0,0.0,0.0,20.008356,36.0,4.21,4.21,78.25,1.4171506,1033.1456,0.0,11.725
2020-11-23,3.8937502,5.3,1.85,0.2959645,1.7041554,-1.1732721,-1.9104166,66.62536,86.0655,51.637405,2.1999998,1.6,0.42000002,14.291592,27.0,5.22,5.22,84.208336,0.93283516,1032.7126,0.0,14.10625
2020-11-24,5.0791674,6.65,2.55,2.752206,4.6991034,-0.15250206,2.3854165,83.30658,99.29202,69.17974,0.0,0.0,0.0,11.013882,20.880001,5.86,5.86,71.958336,0.7766726,1029.6626,0.0,12.920833
2020-11-25,7.154167,8.65,4.75,4.397383,6.072814,1.647367,4.3270836,82.66369,91.75891,67.83662,5.7000003,5.7000003,0.0,15.315873,25.919998,4.55,4.55,99.583336,0.75545585,1028.4999,0.0,10.845833
2020-11-26,6.4333324,7.2,5.15,3.2628422,4.6802588,1.2754059,3.0458333,79.072014,86.701035,72.41411,0.1,0.1,0.0,13.363711,23.039999,1.36,1.36,96.916664,0.56138444,1031.4042,0.0,11.566668
2020-11-27,6.310417,9.1,2.8,2.5851905,4.9217234,-1.4027345,0.6812499,67.56887,78.18644,55.68343,0.0,0.0,0.0,14.84318,29.16,8.02,8.02,85.833336,1.3843693,1035.65,0.0,11.689583
2020-11-28,3.0062504,4.85,-0.4,-0.36295334,1.2051368,-4.031601,-1.7499999,72.495155,96.086006,50.606426,0.0,0.0,0.0,12.768586,24.119999,4.18,4.18,78.833336,0.736654,1034.3666,0.0,14.99375
2020-11-29,3.8375006,6.75,0.85,0.656144,3.501923,-2.722458,-1.3270833,70.924484,88.74641,42.891953,0.0,0.0,0.0,9.19939,17.28,10.81,10.81,14.291667,1.2447124,1034.8457,0.0,14.162499
2020-11-30,4.097917,7.55,2.05,0.2849752,3.840004,-2.0740824,-1.2645833,68.79074,84.463005,50.413174,0.0,0.0,0.0,13.32,24.84,10.82,10.82,35.5,1.4253551,1037.8125,0.0,13.902082
