date,temperature_2m_mean,temperature_2m_max,temperature_2m_min,apparent_temperature_mean,apparent_temperature_max,apparent_temperature_min,dew_point_2m_mean,relative_humidity_2m_mean,relative_humidity_2m_max,relative_humidity_2m_min,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max,shortwave_radiation_sum,cloudcover_mean,et0_fao_evapotranspiration,pressure_msl_mean,weathercode,cdd,hdd
2022-04-01,8.741668,12.75,4.95,5.292998,9.709458,2.1116362,0.26874998,59.54308,88.447716,31.73588,0.0,0.0,0.0,19.64228,35.64,18.2,18.2,75.166664,2.9058619,1032.4083,0.0,9.258332
2022-04-02,10.697917,16.15,6.3,8.04915,14.2459545,3.9445095,2.8479166,61.878857,93.648026,36.43489,0.0,0.0,0.0,15.546833,25.919998,20.65,20.65,9.041667,3.3811612,1028.5416,0.0,7.302083
2022-04-03,12.385417,17.9,8.05,9.726792,16.231977,5.2740993,4.5624995,61.365658,87.82103,35.336464,0.0,0.0,0.0,17.31746,28.44,20.38,20.38,29.5,3.6413562,1027.6832,0.0,5.614583
2022-04-04,14.006252,18.25,10.45,11.061001,15.385958,7.7119665,5.8604164,58.942516,77.856186,41.626434,0.0,0.0,0.0,18.532133,33.839996,20.19,20.19,99.583336,3.9058306,1023.9084,0.0,3.9937477
2022-04-05,15.875,22.5,10.95,14.798878,21.36435,9.7863865,10.914584,74.53547,94.49434,49.502895,0.0,0.0,0.0,15.379206,28.44,16.89,16.89,30.625,3.16031,1018.83746,0.0,2.125
2022-04-06,14.985417,23.9,10.1,14.240354,25.070072,8.216045,11.881251,83.81144,99.66625,53.377205,4.2,4.2,0.0,26.717722,45.0,18.21,18.21,49.083332,3.182219,1019.54175,0.0,3.0145826
2022-04-07,15.718751,20.7,11.0,15.80688,21.732573,10.3022375,13.066666,85.0156,94.49645,65.686584,0.0,0.0,0.0,11.384198,18.359999,18.34,18.34,23.0,3.0001411,1018.10004,0.0,2.281249
2022-04-08,20.945835,26.8,15.15,19.465647,26.652899,13.965689,11.714584,56.560562,88.715515,44.666985,0.0,0.0,0.0,19.137648,32.039997,21.23,21.23,0.0,5.4041348,1011.8916,2.945835,0.0
2022-04-09,21.683334,27.55,16.4,20.302591,26.322866,15.3835945,12.599999,57.012707,72.05331,43.171673,0.0,0.0,0.0,21.749481,36.36,19.96,19.96,35.541668,5.2153916,1008.7334,3.6833344,0.0
2022-04-10,22.089582,28.8,16.5,22.100945,29.312397,16.294155,14.516666,63.598812,81.6527,43.583355,0.0,0.0,0.0,15.905319,28.44,21.38,21.38,0.0,4.867494,1007.7459,4.0895824,0.0
2022-04-11,23.75208,30.45,18.75,24.661087,31.562176,19.529615,16.374998,64.822334,83.26446,41.46066,0.0,0.0,0.0,15.617529,27.0,20.75,20.75,45.041668,4.8572035,1006.96246,5.752081,0.0
2022-04-12,16.991667,22.8,11.8,13.628497,23.582386,7.1047773,9.093751,59.80095,76.68201,53.161285,0.0,0.0,0.0,27.729347,49.68,15.88,15.88,100.0,4.4005213,1012.83344,0.0,1.0083332
2022-04-13,12.710416,16.25,9.15,9.069192,11.509855,6.0054245,3.7791662,56.278122,78.5184,36.7861,0.0,0.0,0.0,22.148046,39.96,11.03,11.03,64.958336,2.96467,1015.4749,0.0,5.289584
2022-04-14,14.185417,18.3,11.15,11.574645,15.835518,7.532963,6.841667,61.993496,84.38103,49.65803,0.0,0.0,0.0,20.65848,35.64,18.49,18.49,84.875,3.5153103,1021.0376,0.0,3.8145828
2022-04-15,14.539581,19.0,9.65,11.053437,14.940512,6.352415,2.1104167,44.238266,66.74801,29.201727,0.0,0.0,0.0,21.9718,38.88,18.56,18.56,97.625,4.1707063,1023.96674,0.0,3.4604187
2022-04-16,12.550002,17.55,7.2,10.081096,15.554836,4.6903553,2.1479166,54.712467,91.491135,24.686296,0.0,0.0,0.0,11.901798,23.759998,21.57,21.57,84.166664,3.7050223,1021.57074,0.0,5.449998
2022-04-17,15.177085,19.5,10.5,12.845093,17.166708,9.130541,4.483333,51.882282,89.22159,24.885712,0.0,0.0,0.0,15.716793,27.72,19.92,19.92,94.583336,4.1137595,1018.8584,0.0,2.822915
2022-04-18,16.429167,22.0,10.45,15.251434,20.55568,9.170928,8.054166,61.701023,93.21259,30.66518,0.1,0.1,0.0,9.826088,18.72,18.17,18.17,59.875,3.496711,1018.0833,0.0,1.5708332
2022-04-19,16.739582,22.05,12.05,15.657533,21.074558,10.658577,8.343751,60.79993,84.13204,29.485891,0.0,0.0,0.0,11.720751,18.359999,20.35,20.35,22.666666,3.8043196,1017.17505,0.0,1.2604179
2022-04-20,18.018751,22.65,14.0,16.20417,20.316452,11.960241,10.45625,62.883835,77.83713,42.80461,0.0,0.0,0.0,19.914217,34.2,15.08,15.08,46.416668,3.6603873,1010.5459,0.018751144,0.0
2022-04-21,21.1625,26.4,16.6,19.977764,24.639511,14.966316,13.3083315,62.82332,84.37824,41.25137,0.0,0.0,0.0,23.507753,41.039997,22.53,22.53,15.5,5.1770906,1007.04584,3.1625004,0.0
2022-04-22,21.10625,27.65,15.4,20.43597,30.662594,13.662497,13.110416,61.10336,73.6456,47.688904,0.0,0.0,0.0,24.535524,42.48,20.89,20.89,88.25,5.1866245,1010.4294,3.1062508,0.0
2022-04-23,20.875002,26.4,16.6,21.506044,27.570156,14.6381645,14.531251,69.17735,94.154045,46.744823,0.0,0.0,0.0,13.75558,26.28,22.0,22.0,36.291668,4.261576,1009.1834,2.875002,0.0
2022-04-24,23.366667,28.3,19.0,23.742424,28.656029,18.90345,16.847916,68.637566,89.05467,45.13049,0.0,0.0,0.0,17.551615,31.319998,19.44,19.44,99.916664,4.6358323,1006.4292,5.366667,0.0
2022-04-25,17.816668,19.95,15.9,18.13315,19.843887,16.227476,16.343748,91.24328,96.85018,83.65697,13.3,13.3,0.0,20.240198,36.0,4.85,4.85,98.375,1.1036412,1003.71246,0.0,0.18333244
2022-04-26,20.320833,23.85,15.1,20.746502,26.884026,10.694172,14.954166,72.13328,90.01533,47.8945,1.0,1.0,0.0,28.236486,47.16,18.64,18.64,97.5,4.0805492,1010.74585,2.3208332,0.0
2022-04-27,16.360418,20.75,12.1,12.531166,17.379662,7.855012,6.4562497,52.469006,64.30292,40.603527,0.0,0.0,0.0,27.766712,51.48,21.19,21.19,61.166668,5.041244,1017.5916,0.0,1.6395817
2022-04-28,12.983334,18.0,9.25,9.669089,13.939608,7.16961,6.4479165,66.92957,89.72999,42.90714,3.8999999,3.8999999,0.0,25.212852,42.48,15.31,15.31,67.875,3.2345858,1018.104,0.0,5.0166664
