date,temperature_2m_mean,temperature_2m_max,temperature_2m_min,apparent_temperature_mean,apparent_temperature_max,apparent_temperature_min,dew_point_2m_mean,relative_humidity_2m_mean,relative_humidity_2m_max,relative_humidity_2m_min,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max,shortwave_radiation_sum,cloudcover_mean,et0_fao_evapotranspiration,pressure_msl_mean,weathercode,cdd,hdd
2021-11-01,14.268749,18.45,10.9,12.311774,16.657316,9.670215,10.260416,77.69218,93.87155,62.001465,0.0,0.0,0.0,19.681828,34.56,12.15,12.15,71.875,2.2574918,1027.0917,0.0,3.7312508
2021-11-02,14.010414,18.35,11.15,12.911199,16.664783,10.331107,9.872917,77.688255,95.135376,50.88306,0.1,0.1,0.0,11.983188,24.48,10.3,10.3,84.708336,1.8074765,1023.40845,0.0,3.9895859
2021-11-03,14.877083,20.2,11.35,14.378602,19.437263,10.386635,11.818748,83.280594,98.031525,58.293976,0.0,0.0,0.0,10.703569,20.880001,11.03,11.03,56.166668,1.9019378,1019.4167,0.0,3.1229172
2021-11-04,16.727083,21.05,14.1,16.130238,19.98078,13.799423,12.587501,77.845345,93.116554,52.965126,0.2,0.2,0.0,12.313893,23.039999,11.75,11.75,74.833336,2.2033885,1017.08344,0.0,1.2729168
2021-11-05,16.591665,18.45,15.35,16.261871,18.708536,14.79743,14.84375,89.54534,94.727356,82.65564,2.5000002,2.5000002,0.0,20.172853,33.12,3.83,3.83,99.958336,0.87254715,1014.2917,0.0,1.4083347
2021-11-06,17.039585,20.5,15.2,16.700771,20.02155,14.488401,14.808334,87.34399,97.46146,69.59028,1.6,1.6,0.0,17.673029,29.16,5.15,5.15,73.708336,1.1638458,1017.67096,0.0,0.9604149
2021-11-07,3.5020835,15.15,0.9,-2.6999204,15.207846,-6.3748827,-0.087500356,78.35447,100.0,56.23066,20.800003,20.700003,0.07,37.008278,64.439995,1.04,1.04,69.25,0.82715046,1023.64996,0.0,14.497916
2021-11-08,4.19375,7.55,1.8,-0.6098886,1.278801,-2.7500792,-3.6354163,59.414658,76.456665,33.80659,0.0,0.0,0.0,23.710857,43.199997,13.38,13.38,0.0,1.9869133,1025.0961,0.0,13.80625
2021-11-09,6.652083,11.4,3.55,2.6461062,6.4453325,-0.9010291,-0.4979167,62.14612,79.64793,36.42367,0.0,0.0,0.0,20.188908,35.28,13.09,13.09,0.25,2.0941951,1019.2249,0.0,11.347918
2021-11-10,8.004167,12.95,4.6,4.209387,7.852522,1.2991824,0.59583336,61.03908,77.47858,37.428814,0.0,0.0,0.0,22.065973,38.16,12.74,12.74,0.0,2.203014,1018.85834,0.0,9.995833
