date,temperature_2m_mean,temperature_2m_max,temperature_2m_min,apparent_temperature_mean,apparent_temperature_max,apparent_temperature_min,dew_point_2m_mean,relative_humidity_2m_mean,relative_humidity_2m_max,relative_humidity_2m_min,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max,shortwave_radiation_sum,cloudcover_mean,et0_fao_evapotranspiration,pressure_msl_mean,weathercode,cdd,hdd
2021-07-01,28.068747,31.95,24.35,31.648924,35.965954,27.590519,22.364586,72.394264,88.35834,52.252872,0.0,0.0,0.0,18.057508,32.039997,23.48,23.48,50.25,5.4815507,1003.7417,10.068747,0.0
2021-07-02,27.081251,32.05,22.95,29.093248,34.372894,23.761368,22.210417,76.622215,95.86261,51.932556,54.7,54.7,0.0,30.302078,50.399998,19.21,19.21,86.875,4.9664807,1001.70013,9.081251,0.0
2021-07-03,25.572914,29.75,22.0,28.001976,31.627129,23.583649,21.047915,77.12582,93.199104,55.5301,3.8999999,3.8999999,0.0,28.185955,52.92,16.75,16.75,51.5,3.9082463,1001.90424,7.572914,0.0
2021-07-04,26.597916,31.2,22.95,30.186533,35.732525,24.900776,21.787498,75.97492,91.0568,56.52282,0.0,0.0,0.0,15.517629,28.08,22.82,22.82,75.875,5.068636,1006.56665,8.597916,0.0
2021-07-05,24.31875,26.8,22.85,27.677912,29.705963,25.223757,21.322916,83.73765,93.8328,70.541626,3.6999998,3.6999998,0.0,12.031756,28.44,12.29,12.29,91.875,2.62686,1006.3875,6.3187504,0.0
2021-07-06,24.277082,25.4,23.7,28.532166,29.829708,27.125465,23.214584,93.86273,97.9145,86.070076,101.9,101.9,0.0,13.339445,25.919998,5.19,5.19,99.958336,1.1966441,1005.8291,6.2770824,0.0
2021-07-07,24.295835,26.05,22.95,28.90151,30.775543,27.62422,23.404167,94.87266,99.69905,86.9145,25.600002,25.600002,0.0,15.03835,25.56,5.89,5.89,84.041664,1.278568,1006.0168,6.2958355,0.0
2021-07-08,26.768747,30.25,24.4,31.601618,35.395126,28.55418,23.995836,85.65176,96.75676,65.632835,0.0,0.0,0.0,15.683774,26.64,16.23,16.23,79.0,3.5223124,1004.82916,8.768747,0.0
2021-07-09,28.058336,32.95,25.5,32.729946,38.9934,29.84158,24.197916,80.41309,91.704544,57.85299,0.6,0.6,0.0,21.659918,40.32,21.96,21.96,31.166666,4.892306,1004.0918,10.058336,0.0
2021-07-10,29.560415,33.2,27.05,34.960846,39.550488,32.483788,25.379168,78.782684,90.47267,62.961693,0.2,0.2,0.0,19.319628,33.839996,21.93,21.93,83.083336,5.0896297,1005.17084,11.560415,0.0
2021-07-11,30.725004,33.6,28.5,35.855125,39.920517,32.013504,26.364586,77.74957,87.6511,70.827774,0.0,0.0,0.0,22.505037,38.519997,14.89,14.89,98.208336,4.3720913,1004.31665,12.725004,0.0
2021-07-12,29.191666,32.9,25.6,33.05553,36.878727,29.90707,25.012503,78.88787,94.49828,65.584114,32.1,32.1,0.0,24.448214,45.719997,13.86,13.86,94.708336,4.1006317,1000.96655,11.191666,0.0
