date,temperature_2m_mean,temperature_2m_max,temperature_2m_min,apparent_temperature_mean,apparent_temperature_max,apparent_temperature_min,dew_point_2m_mean,relative_humidity_2m_mean,relative_humidity_2m_max,relative_humidity_2m_min,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max,shortwave_radiation_sum,cloudcover_mean,et0_fao_evapotranspiration,pressure_msl_mean,weathercode,cdd,hdd
2019-03-01,8.385416,12.2,5.35,5.638451,8.492475,2.4832354,3.5062501,72.74478,91.6471,47.982628,0.0,0.0,0.0,14.764389,28.8,11.45,11.45,96.625,1.7498176,1022.6375,0.0,9.614584
2019-03-02,6.9854164,9.5,5.05,4.004418,6.0252905,1.5865641,1.7000002,70.20748,90.69462,47.735775,0.6,0.6,0.0,12.324414,22.68,4.81,4.81,98.5,1.0735526,1018.50415,0.0,11.014584
2019-03-03,4.9395833,8.15,0.4,1.8482248,4.875228,-2.9631252,1.4000001,79.13024,96.44905,57.06485,0.4,0.4,0.0,11.525623,22.319998,6.42,6.42,44.875,1.0393766,1016.5791,0.0,13.060417
2019-03-04,9.154166,14.2,3.45,6.602812,11.547723,1.0682983,3.4145832,68.59427,91.84961,45.227146,0.0,0.0,0.0,11.753877,24.119999,16.73,16.73,80.083336,2.5190082,1018.5041,0.0,8.845834
2019-03-05,7.4249997,11.45,2.95,4.8053017,8.062464,0.25387955,4.6437497,83.738304,100.0,61.472954,0.0,0.0,0.0,14.689588,28.08,7.12,7.12,56.5,1.1991658,1018.5584,0.0,10.575001
2019-03-06,8.364583,15.95,1.95,3.6353662,11.905781,-3.0260367,-1.325,53.00496,87.61345,25.635517,0.0,0.0,0.0,26.427528,48.96,17.65,17.65,32.375,3.500175,1024.4043,0.0,9.635417
2019-03-07,5.379167,9.95,1.9,1.7573794,6.2611637,-1.6676116,-2.6270833,59.193592,87.548004,32.619083,0.0,0.0,0.0,12.538134,28.08,17.11,17.11,76.916664,2.3556528,1027.6124,0.0,12.620832
2019-03-08,7.7729173,11.4,4.2,4.3667283,7.173483,0.43961906,1.5916667,67.36226,92.954315,40.738632,0.0,0.0,0.0,16.299694,32.760002,14.7,14.7,94.25,2.189449,1021.9124,0.0,10.227083
2019-03-09,8.622916,12.95,4.4,6.3805995,11.512949,2.1207294,4.9041667,79.518394,99.3045,54.766773,0.0,0.0,0.0,16.394829,31.319998,13.68,13.68,81.333336,2.0157382,1017.229,0.0,9.377084
2019-03-10,9.783332,14.9,5.45,7.526762,13.368792,2.8507204,5.4812493,75.52024,98.621025,54.67026,0.1,0.1,0.0,17.731598,30.239998,16.1,16.1,44.375,2.5146315,1016.09576,0.0,8.216668
2019-03-11,9.995832,15.25,6.25,6.1308675,10.949816,1.877481,1.7604165,58.177914,71.364334,36.23035,0.0,0.0,0.0,22.539564,40.32,18.56,18.56,17.958334,3.2238119,1014.57513,0.0,8.004168
2019-03-12,7.810417,14.25,2.25,3.9042633,9.608182,-0.76757,-0.11666664,62.076252,90.78786,29.44948,0.0,0.0,0.0,24.162945,43.92,18.87,18.87,0.0,2.9872692,1020.2876,0.0,10.189583
2019-03-13,9.183334,14.55,5.05,6.5305314,12.3278885,2.2091742,2.4458332,66.15092,85.08069,32.1608,0.0,0.0,0.0,9.726665,23.039999,16.77,16.77,76.416664,2.542998,1024.1459,0.0,8.816666
2019-03-14,11.347917,18.1,5.45,8.439008,14.3232765,3.4437675,4.064583,63.890743,95.91341,36.931583,0.0,0.0,0.0,19.694992,35.64,18.72,18.72,16.958334,3.241135,1022.0876,0.0,6.6520834
2019-03-15,11.420833,18.05,6.0,7.6199937,13.069458,2.515483,1.3416667,55.105114,87.921165,22.031778,0.0,0.0,0.0,25.600533,45.0,19.43,19.43,0.20833333,3.7388349,1023.17505,0.0,6.5791674
2019-03-16,13.227082,20.15,7.8,10.037876,16.228607,4.709202,4.6020837,58.487995,84.779625,34.25132,0.0,0.0,0.0,22.366402,39.6,19.35,19.35,6.9166665,3.81166,1020.5918,0.0,4.7729177
2019-03-17,13.697917,19.15,9.8,10.682641,16.040043,6.0610237,5.195833,58.226757,80.61785,36.034393,0.0,0.0,0.0,16.676977,32.039997,17.58,17.58,94.333336,3.5745742,1021.16254,0.0,4.302083
2019-03-18,13.702083,19.8,8.55,10.796966,16.651981,6.2352076,6.25625,63.770428,90.91244,31.465569,0.0,0.0,0.0,19.8,37.8,16.25,16.25,16.583334,3.405399,1015.6875,0.0,4.2979174
2019-03-19,15.497917,20.1,10.75,12.748295,18.209515,8.250541,9.999999,71.10698,91.215485,49.44699,20.2,20.2,0.0,25.7041,49.68,18.79,18.79,61.0,3.656828,1009.5708,0.0,2.5020828
2019-03-20,13.983331,18.0,10.0,12.653278,16.284458,8.3739395,11.454166,85.04944,92.87536,72.33628,4.9,4.9,0.0,26.319422,44.28,7.2,7.2,57.708332,1.4285376,1005.7417,0.0,4.0166693
2019-03-21,10.4020815,14.65,5.0,5.705975,9.757944,0.9330044,0.06041662,49.52071,73.28562,35.78876,0.0,0.0,0.0,27.055143,49.32,14.02,14.02,82.166664,3.3813312,1021.2168,0.0,7.5979185
2019-03-22,8.220835,11.15,4.1,5.2849975,8.345691,1.2320652,0.7041666,61.56886,87.43413,40.06872,0.0,0.0,0.0,14.689589,29.16,17.82,17.82,59.875,2.4883466,1025.5875,0.0,9.779165
2019-03-23,9.366669,13.7,5.5,6.3076234,11.2423935,2.664072,3.5416667,68.78796,91.978294,45.40676,0.0,0.0,0.0,18.532135,35.28,16.55,16.55,50.5,2.5533657,1025.9125,0.0,8.633331
2019-03-24,10.981251,16.0,6.55,8.108472,13.14109,3.902194,4.735416,67.010345,88.278656,44.615654,0.0,0.0,0.0,16.299694,30.960001,17.96,17.96,75.875,2.9630735,1018.4832,0.0,7.018749
2019-03-25,13.091667,18.3,8.7,10.434552,14.609581,6.307316,7.229166,69.881355,90.612526,42.87861,0.0,0.0,0.0,23.675303,42.839996,20.1,20.1,5.375,3.351197,1016.45844,0.0,4.908333
