date,temperature_2m_mean,temperature_2m_max,temperature_2m_min,apparent_temperature_mean,apparent_temperature_max,apparent_temperature_min,dew_point_2m_mean,relative_humidity_2m_mean,relative_humidity_2m_max,relative_humidity_2m_min,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max,shortwave_radiation_sum,cloudcover_mean,et0_fao_evapotranspiration,pressure_msl_mean,weathercode,cdd,hdd
2021-03-01,2.8208332,7.35,-1.7,-1.5870147,3.7459955,-5.35884,0.09999994,82.32209,90.829025,74.73898,2.4,2.4,0.0,26.727423,47.519997,3.2,3.2,44.833332,0.6147009,1026.65,0.0,15.179167
2021-03-02,4.4416666,8.2,0.5,1.1000446,4.718093,-3.1971316,-1.8666669,65.93951,89.91019,35.645863,0.0,0.0,0.0,12.55879,21.599998,18.0,18.0,50.5,2.156299,1029.6625,0.0,13.558333
2021-03-03,6.8250003,11.3,2.8,3.068783,6.5717115,-0.029714584,1.6749998,72.470665,95.49126,40.513687,0.0,0.0,0.0,19.855558,36.719997,13.65,13.65,67.041664,2.0425346,1022.77924,0.0,11.174999
2021-03-04,9.675,15.75,4.9,7.7278523,14.601362,2.0246153,5.847917,78.385445,92.692535,52.66991,0.0,0.0,0.0,10.685391,19.8,17.5,17.5,44.25,2.4451,1020.22906,0.0,8.325
2021-03-05,10.572916,15.7,5.4,7.180383,13.262119,-0.48093605,6.1104164,74.993904,89.58544,53.942657,0.0,0.0,0.0,30.760519,54.36,13.31,13.31,98.208336,2.242786,1022.1042,0.0,7.427084
2021-03-06,4.5854173,7.9,1.25,-0.35621992,3.0007477,-3.415646,-2.7270834,59.3555,72.95249,50.68366,0.0,0.0,0.0,27.776047,48.96,8.32,8.32,85.708336,1.7679704,1031.3751,0.0,13.414583
2021-03-07,4.725,8.5,1.55,1.6231285,5.384877,-2.2344403,-1.4916669,67.28155,94.463585,39.890285,0.0,0.0,0.0,11.212135,21.96,15.98,15.98,55.875,1.9607793,1029.6791,0.0,13.275
2021-03-08,8.383334,11.55,3.75,6.031372,8.3955965,0.5681,4.0541663,76.49357,94.66626,45.924187,4.7999997,4.7999997,0.0,9.826088,23.4,14.46,14.46,98.458336,1.9617528,1026.3959,0.0,9.616666
2021-03-09,9.004168,12.85,5.1,7.086397,10.924704,2.367303,6.0499997,83.021454,97.62814,61.591312,0.0,0.0,0.0,9.793058,19.8,12.7,12.7,36.291668,1.7993281,1027.7627,0.0,8.995832
2021-03-10,10.666666,15.85,7.6,8.077718,13.3504715,4.305422,5.0604167,69.62955,92.7765,45.536358,0.5,0.5,0.0,15.496736,26.64,18.05,18.05,57.208332,2.8848662,1025.9834,0.0,7.333334
2021-03-11,7.345833,9.4,4.65,4.5158305,5.931839,2.271193,5.4812493,88.11023,95.21681,80.1912,8.6,8.6,0.0,18.59845,32.039997,2.73,2.73,67.125,0.6069477,1024.2081,0.0,10.654167
2021-03-12,10.454167,13.35,6.95,8.998319,12.239655,4.7219687,6.289583,76.17977,92.444916,59.406963,0.0,0.0,0.0,7.5170207,20.519999,17.75,17.75,60.583332,2.413927,1025.8248,0.0,7.5458326
2021-03-13,10.2875,13.55,7.0,8.500348,11.91861,4.7806177,6.2083335,77.218315,93.03303,57.83071,0.0,0.0,0.0,11.090103,18.0,9.06,9.06,72.25,1.4922632,1022.5459,0.0,7.7124996
2021-03-14,12.735416,16.7,9.2,10.398616,13.898342,6.9172554,8.720833,77.52514,91.062485,57.590187,0.1,0.1,0.0,17.31746,32.039997,15.06,15.06,71.666664,2.471734,1015.4001,0.0,5.2645836
2021-03-15,12.660416,16.6,8.1,11.208951,16.388165,3.3866463,10.052084,84.79473,94.1812,51.707096,2.8999999,2.8999999,0.0,20.00512,35.28,7.7,7.7,55.125,1.5081906,1014.8625,0.0,5.3395844
2021-03-16,9.095834,14.5,4.6,4.894847,10.703566,0.5990577,0.19583334,54.70566,69.57005,39.847923,0.0,0.0,0.0,20.724247,38.88,19.68,19.68,58.041668,3.4229221,1021.32935,0.0,8.904166
2021-03-17,9.0,14.05,5.75,5.1401305,9.951571,1.7022152,1.9145833,62.790394,82.20277,41.60834,0.0,0.0,0.0,20.780453,34.92,15.68,15.68,70.875,2.772675,1020.7834,0.0,9.0
2021-03-18,9.856251,12.9,7.4,5.4652963,8.171271,3.3029547,1.175,55.442398,69.23127,43.011818,0.1,0.1,0.0,22.768396,39.96,12.82,12.82,96.666664,2.8976665,1020.12506,0.0,8.143749
2021-03-19,8.566667,10.25,6.85,5.1773424,6.6549253,3.9940548,2.7083333,67.66061,88.047905,52.486507,2.3999999,2.3999999,0.0,18.720001,34.92,5.89,5.89,95.5,1.484297,1017.91675,0.0,9.433333
