date,temperature_2m_mean,temperature_2m_max,temperature_2m_min,apparent_temperature_mean,apparent_temperature_max,apparent_temperature_min,dew_point_2m_mean,relative_humidity_2m_mean,relative_humidity_2m_max,relative_humidity_2m_min,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max,shortwave_radiation_sum,cloudcover_mean,et0_fao_evapotranspiration,pressure_msl_mean,weathercode,cdd,hdd
2019-05-01,17.570837,23.05,12.2,16.397398,21.979233,11.103149,9.804166,63.143726,87.29447,33.31686,0.0,0.0,0.0,16.1198,29.16,23.55,23.55,54.791668,4.4549465,1015.2834,0.0,0.42916298
2019-05-02,18.239584,24.95,11.5,17.733992,25.499508,9.872929,11.125,66.37025,88.527435,33.526375,0.0,0.0,0.0,10.636766,18.0,23.42,23.42,4.375,4.5005546,1017.2417,0.23958397,0.0
2019-05-03,20.250002,24.8,16.85,18.821928,23.92295,14.594551,10.125,53.513363,69.120834,32.91766,0.0,0.0,0.0,16.434305,29.519999,24.16,24.16,70.416664,5.489234,1017.63763,2.250002,0.0
2019-05-04,19.825003,23.55,16.25,18.683695,22.568668,15.442253,11.764584,60.505398,74.72737,42.439922,0.5,0.5,0.0,19.386593,34.56,15.49,15.49,74.5,3.8520174,1014.97906,1.8250027,0.0
2019-05-05,19.083334,25.2,13.5,16.488237,24.658985,9.458125,9.891665,56.11034,68.83105,41.642506,0.0,0.0,0.0,32.353966,56.16,20.02,20.02,86.458336,5.2290945,1017.92096,1.083334,0.0
2019-05-06,15.106248,19.55,11.0,12.635287,16.804863,9.484272,5.797917,56.30548,79.01308,31.873173,0.0,0.0,0.0,23.263912,42.48,22.02,22.02,99.041664,4.1637893,1021.67914,0.0,2.893752
2019-05-07,16.739584,20.9,13.25,15.235021,19.788366,11.706228,6.889582,53.99481,70.50153,32.16007,0.0,0.0,0.0,11.792404,20.880001,19.47,19.47,98.583336,3.8970761,1017.3125,0.0,1.260416
2019-05-08,16.833334,20.45,12.3,15.4039755,19.532974,11.262644,8.127083,58.554012,87.95948,36.20007,0.0,0.0,0.0,11.542478,22.68,14.53,14.53,78.291664,3.151257,1011.07086,0.0,1.166666
2019-05-09,18.883333,23.4,14.9,18.500954,22.87199,14.723822,11.133334,62.99338,88.98493,40.58776,0.0,0.0,0.0,9.511088,16.56,20.51,20.51,84.458336,3.9738855,1010.425,0.8833332,0.0
2019-05-10,21.227087,26.35,16.7,21.996256,27.290237,17.531174,14.875001,69.401085,92.33465,41.68831,0.0,0.0,0.0,10.24578,20.519999,22.78,22.78,31.0,4.54308,1010.5085,3.227087,0.0
