date,temperature_2m_mean,temperature_2m_max,temperature_2m_min,apparent_temperature_mean,apparent_temperature_max,apparent_temperature_min,dew_point_2m_mean,relative_humidity_2m_mean,relative_humidity_2m_max,relative_humidity_2m_min,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max,shortwave_radiation_sum,cloudcover_mean,et0_fao_evapotranspiration,pressure_msl_mean,weathercode,cdd,hdd
2021-01-01,-1.975,4.55,-6.75,-6.6012683,-0.80287457,-11.92576,-9.9375,57.083435,84.46254,30.06538,0.0,0.0,0.0,15.03835,30.239998,11.39,11.39,0.0,1.2966485,1028.3917,0.0,19.975
2021-01-02,-0.5520833,4.55,-4.9,-4.6029515,-0.08539295,-8.745457,-6.1583333,67.50009,91.141655,44.334957,0.0,0.0,0.0,11.726277,21.96,9.79,9.79,76.916664,1.1039624,1031.3165,0.0,18.552084
2021-01-03,1.0145833,6.4,-2.35,-2.4875095,3.0461998,-5.904534,-1.4812499,84.03301,93.53846,65.96619,0.0,0.0,0.0,10.587917,21.96,8.66,8.66,53.208332,0.9061881,1031.4833,0.0,16.985416
2021-01-04,1.5541667,6.2,-1.6,-2.596088,2.8722353,-7.173264,-1.8104167,78.851326,93.59787,64.73892,0.0,0.0,0.0,20.969807,35.28,9.87,9.87,67.708336,1.192981,1031.075,0.0,16.445833
2021-01-05,-2.2270834,1.2,-6.45,-6.7310653,-3.5862603,-10.66542,-7.4937496,68.276855,85.696465,49.77079,0.0,0.0,0.0,18.79255,33.839996,4.86,4.86,51.083332,0.75335115,1034.1041,0.0,20.227083
2021-01-06,-4.2833333,2.95,-11.8,-10.472626,-2.9926057,-18.497551,-17.05625,38.327747,84.85521,21.134493,0.0,0.0,0.0,24.195107,43.56,11.01,11.01,27.833334,1.828058,1034.2917,0.0,22.283333
2021-01-07,-9.245833,-7.7,-12.2,-15.194238,-13.772431,-18.642498,-27.152084,22.559767,29.15284,14.079425,0.0,0.0,0.0,21.028437,40.68,12.16,12.16,22.208334,1.2332742,1037.725,0.0,27.245834
2021-01-08,-5.7416663,-1.25,-9.65,-11.146698,-7.8553715,-15.013584,-20.85625,30.41393,39.040703,16.53972,0.0,0.0,0.0,22.065973,41.039997,12.02,12.02,0.0,1.4239055,1031.9292,0.0,23.741667
2021-01-09,-3.5604165,2.75,-7.95,-8.413204,-2.2311258,-12.714087,-17.691668,34.98618,47.101574,15.302304,0.0,0.0,0.0,9.826088,23.4,11.93,11.93,28.083334,1.5057551,1030.6666,0.0,21.560417
2021-01-10,-1.1395835,4.35,-6.1,-5.5395722,-0.089446545,-10.233093,-13.9875,40.577175,61.59405,17.837095,0.0,0.0,0.0,10.931203,19.8,11.61,11.61,78.5,1.4875,1031.5541,0.0,19.139584
2021-01-11,-1.9187499,4.15,-4.9,-7.133988,-2.0364232,-9.923367,-13.764583,41.87719,63.824482,23.238573,0.0,0.0,0.0,23.532547,41.399998,11.84,11.84,0.0,1.7178106,1026.4875,0.0,19.91875
2021-01-12,2.904167,9.4,-4.05,-2.5975811,3.339591,-9.676008,-7.6020837,49.796738,74.88182,20.030735,0.0,0.0,0.0,22.077717,39.6,11.98,11.98,0.0,2.1839876,1015.7251,0.0,15.095833
2021-01-13,3.4458323,11.9,-2.85,-0.26397985,9.039994,-6.453494,-1.7520834,71.69421,92.46824,41.8676,0.0,0.0,0.0,16.575644,28.44,11.8,11.8,0.0,1.6041716,1016.65424,0.0,14.554168
2021-01-14,5.577083,12.9,-1.6,1.9377142,9.467568,-5.3464556,0.7229166,72.19381,89.50157,49.177162,0.0,0.0,0.0,16.418526,26.64,11.88,11.88,29.125,1.7054064,1015.19586,0.0,12.422916
2021-01-15,2.1854167,10.1,-4.85,-2.5902097,5.5977097,-10.269568,-3.7437499,67.1442,86.719025,39.41866,0.0,0.0,0.0,17.581125,29.519999,10.02,10.02,51.583332,1.6381133,1025.3584,0.0,15.814583
2021-01-16,-1.6770834,2.4,-5.8,-6.009121,-2.1154258,-9.98859,-8.495832,61.27326,80.28836,38.583523,0.0,0.0,0.0,14.904173,29.16,10.51,10.51,71.708336,1.12244,1035.2042,0.0,19.677084
2021-01-17,0.39374995,5.45,-4.35,-4.871751,-0.442003,-8.608901,-9.66875,47.814148,74.51181,31.128489,0.0,0.0,0.0,19.130875,36.0,12.19,12.19,0.0,1.9072552,1028.0958,0.0,17.60625
2021-01-18,1.6416668,8.15,-2.35,-2.754205,5.3127337,-7.0123596,-4.5375004,65.14338,89.52216,44.394382,0.0,0.0,0.0,18.532133,30.239998,12.43,12.43,0.0,1.6243626,1026.1376,0.0,16.358334
2021-01-19,3.75,9.65,-0.8,-0.8417196,4.6499977,-5.63995,-0.5083333,76.07876,95.04837,47.08498,0.0,0.0,0.0,19.813087,34.92,12.09,12.09,9.0,1.5591084,1025.9833,0.0,14.25
2021-01-20,5.652083,10.2,0.1,3.0748818,7.8403835,-3.723807,3.1479168,84.71141,96.5459,63.818817,0.0,0.0,0.0,11.966954,25.919998,10.51,10.51,94.125,1.1985536,1022.28754,0.0,12.347918
2021-01-21,5.7312503,10.45,2.7,3.4174051,9.326477,-0.06017208,3.8749998,88.230095,98.250404,74.96499,0.1,0.1,0.0,10.948973,16.56,5.43,5.43,88.083336,0.7874491,1020.6252,0.0,12.268749
2021-01-22,2.7479162,5.4,0.35,-1.0745317,1.784358,-3.5017297,0.58124995,85.77694,98.24899,79.24145,0.1,0.1,0.0,15.0038395,26.64,4.19,4.19,98.458336,0.60012525,1022.0708,0.0,15.252084
2021-01-23,0.83541656,4.95,-2.25,-2.6156318,1.6579318,-5.904494,-1.9604163,82.223595,92.504364,63.969254,0.0,0.0,0.0,9.826088,20.519999,8.19,8.19,51.583332,0.8993564,1023.83746,0.0,17.164583
2021-01-24,4.7791667,8.05,-1.0,1.2378178,5.0863247,-4.6064286,1.7250003,81.489075,93.95347,60.42068,0.2,0.2,0.0,17.533146,28.8,9.6,9.6,84.0,1.1457872,1025.2167,0.0,13.220833
2021-01-25,6.129167,7.85,4.35,3.677351,6.2046013,1.7351904,5.6687503,96.923775,100.0,90.22567,10.2,10.2,0.0,15.124284,23.4,1.65,1.65,100.0,0.33149332,1022.36237,0.0,11.870832
2021-01-26,3.4812496,9.65,-2.15,0.11191169,6.130554,-6.049675,1.1312499,85.4772,97.91717,59.539272,0.1,0.1,0.0,16.62249,28.08,7.42,7.42,45.458332,0.9371609,1025.7584,0.0,14.51875
2021-01-27,4.05625,8.2,0.05,0.33994928,5.6765823,-4.230547,-0.07083336,75.233734,90.62801,57.239986,0.0,0.0,0.0,21.575987,36.36,9.89,9.89,64.5,1.3519769,1024.3958,0.0,13.94375
2021-01-28,0.48333344,5.9,-3.55,-4.7032685,-0.5246391,-8.081627,-8.745834,54.197845,82.821945,24.506292,0.0,0.0,0.0,27.86921,49.32,13.42,13.42,0.041666668,1.9008473,1030.1749,0.0,17.516666
2021-01-29,3.6208332,9.3,-2.15,-1.0069615,4.287609,-6.890585,-3.7770827,59.84965,82.235245,39.80024,0.0,0.0,0.0,17.58481,33.48,13.26,13.26,24.708334,1.9618095,1025.1001,0.0,14.379167
2021-01-30,4.829168,11.25,-0.85,1.9883661,9.215683,-4.7169867,1.1375,78.591896,93.96075,56.845074,0.0,0.0,0.0,10.239453,17.28,13.1,13.1,36.708332,1.627969,1023.8833,0.0,13.170832
2021-01-31,8.839583,14.6,1.4,5.3343334,11.175487,-1.4040079,1.8520833,63.164616,95.09179,40.74519,0.0,0.0,0.0,16.055355,25.56,12.79,12.79,62.416668,2.329301,1020.2417,0.0,9.160417
