date,temperature_2m_mean,temperature_2m_max,temperature_2m_min,apparent_temperature_mean,apparent_temperature_max,apparent_temperature_min,dew_point_2m_mean,relative_humidity_2m_mean,relative_humidity_2m_max,relative_humidity_2m_min,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max,shortwave_radiation_sum,cloudcover_mean,et0_fao_evapotranspiration,pressure_msl_mean,weathercode,cdd,hdd
2025-03-01,12.96875,18.8,8.8,11.1665125,19.129122,4.918853,10.570832,85.98905,96.6833,71.41428,3.5,3.5,0.0,25.630886,41.039997,13.1,13.1,80.0,2.1139355,1011.1958,0.0,5.03125
2025-03-02,5.664583,10.75,2.4,0.38093138,6.8441296,-3.0786374,3.7604172,87.708305,95.38404,68.13995,21.300001,21.300001,0.0,35.64182,58.32,3.56,3.56,98.25,0.7033817,1014.5542,0.0,12.335417
2025-03-03,3.041666,6.5,1.35,-1.9258736,0.95513535,-4.177637,0.34999993,84.14745,99.28943,56.01398,14.2,8.9,3.7099998,25.16526,43.199997,4.13,4.13,97.583336,0.85007316,1021.3999,0.0,14.958334
2025-03-04,3.7187498,6.75,0.85,0.49737585,3.9957733,-3.5583005,0.8875,82.587456,96.11272,62.788143,0.0,0.0,0.0,22.491358,35.28,7.52,7.52,81.416664,0.94360876,1022.9416,0.0,14.28125
2025-03-05,5.44375,10.2,1.85,2.3552167,6.10917,-1.2971728,0.6208333,73.517914,95.45155,43.58863,0.0,0.0,0.0,14.730336,23.039999,13.14,13.14,85.083336,1.8215079,1028.8541,0.0,12.55625
2025-03-06,6.112499,11.95,1.95,2.864668,8.698711,-0.85045743,-1.1166666,63.68108,91.48678,30.810343,0.0,0.0,0.0,13.070776,27.359999,18.03,18.03,58.458332,2.4671485,1031.9501,0.0,11.887501
2025-03-07,6.370833,11.15,1.8,3.0157769,7.6835356,-1.3856323,0.25416663,67.08839,88.841606,42.670918,0.0,0.0,0.0,11.052058,22.68,11.48,11.48,42.958332,1.8368276,1026.1542,0.0,11.629168
2025-03-08,8.710418,13.7,4.0,5.701847,11.897804,0.6549854,1.9416667,64.012024,88.40365,44.72043,0.0,0.0,0.0,12.659004,24.48,17.75,17.75,39.666668,2.7185102,1026.4501,0.0,9.289582
2025-03-09,8.881249,13.9,5.35,5.8084693,10.379287,2.7001104,3.0291665,69.39205,93.60835,39.959797,0.0,0.0,0.0,14.420235,28.08,17.02,17.02,59.875,2.5583892,1026.0458,0.0,9.118751
2025-03-10,10.868751,16.15,7.05,8.468651,13.517355,4.161045,6.4,75.96691,96.31984,49.583008,0.0,0.0,0.0,13.287122,24.84,17.01,17.01,29.041666,2.6081054,1020.2082,0.0,7.1312494
2025-03-11,11.922916,17.25,7.6,10.582346,16.44248,6.38243,8.933333,83.14902,97.64679,62.17396,0.0,0.0,0.0,13.437455,25.56,11.6,11.6,99.541664,1.8510997,1016.83344,0.0,6.0770836
2025-03-12,12.866666,18.35,9.15,10.503851,16.487335,5.8045406,6.766666,67.37259,93.8055,52.469883,0.0,0.0,0.0,16.87398,28.44,15.24,15.24,99.958336,2.9677265,1019.4334,0.0,5.133334
2025-03-13,10.806249,15.55,6.65,6.7583466,11.870285,2.8129501,0.84583336,52.250843,77.42417,31.865332,0.0,0.0,0.0,18.25026,32.760002,14.49,14.49,68.041664,3.2936635,1023.16675,0.0,7.1937513
2025-03-14,9.827085,15.5,6.85,5.4815164,10.767911,2.835186,2.1354167,60.624874,77.408424,36.331573,1.0,1.0,0.0,23.264608,41.399998,12.32,12.32,94.333336,2.807984,1023.90845,0.0,8.172915
2025-03-15,8.516666,13.15,2.8,4.5613995,9.865807,-2.1821542,1.0437498,61.68645,88.33264,38.458706,0.4,0.4,0.0,26.239285,53.28,13.27,13.27,96.958336,2.4400685,1026.4708,0.0,9.483334
2025-03-16,4.6,9.25,0.35,-0.2045392,2.397235,-3.2649717,-4.5416665,55.659832,86.11421,25.285267,0.1,0.1,0.0,29.004585,52.199997,19.51,19.51,6.7083335,2.7009044,1027.0001,0.0,13.4
2025-03-17,7.791666,13.65,2.15,3.2557018,8.429765,-1.5254157,-1.8270832,51.679386,67.23726,35.498077,0.0,0.0,0.0,25.25266,45.36,19.76,19.76,3.7916667,3.267055,1022.2458,0.0,10.208334
2025-03-18,6.331249,11.3,1.65,2.6042035,7.2740498,-1.7622514,-2.9729166,55.455963,83.51746,29.643438,0.0,0.0,0.0,18.108572,34.92,19.93,19.93,1.375,2.886646,1028.0375,0.0,11.668751
2025-03-19,9.675001,16.15,4.25,6.357348,12.727232,1.1010709,0.63124996,56.673573,83.18866,29.345423,0.0,0.0,0.0,13.259049,27.0,19.84,19.84,0.0,3.3068538,1024.7833,0.0,8.324999
2025-03-20,13.391666,20.6,7.15,9.966409,17.345165,3.604394,2.5416658,48.837982,73.863464,33.67971,0.0,0.0,0.0,18.0036,31.319998,20.15,20.15,0.0,4.2319565,1019.5542,0.0,4.6083336
2025-03-21,15.866668,23.25,10.1,11.767211,19.741343,5.426587,0.07708335,34.922253,44.086246,23.23659,0.0,0.0,0.0,20.224983,34.2,20.73,20.73,0.0,5.3860707,1016.96674,0.0,2.1333323
2025-03-22,16.275,24.25,10.3,12.57923,20.379105,6.2634506,1.2458333,38.050724,52.798347,20.097937,0.0,0.0,0.0,20.519999,36.0,20.92,20.92,35.333332,5.2496495,1014.0332,0.0,1.7250004
2025-03-23,17.016668,22.35,12.55,13.206758,18.58097,7.951558,5.4187493,48.686584,69.51201,29.626888,0.0,0.0,0.0,25.354454,41.039997,9.94,9.94,43.541668,3.8834207,1008.6917,0.0,0.9833317
2025-03-24,18.672918,25.6,14.0,15.847561,22.805256,10.914493,6.4354167,46.753284,65.66304,24.457294,0.0,0.0,0.0,24.063513,39.239998,20.59,20.59,0.0,5.068775,1004.8667,0.6729183,0.0
2025-03-25,20.422915,27.1,14.85,18.30362,26.644901,12.542311,9.691668,51.43779,72.76092,36.61628,0.0,0.0,0.0,27.888384,42.48,20.01,20.01,10.375,5.259527,1000.7751,2.4229145,0.0
2025-03-26,23.016668,31.95,14.2,20.849396,31.444096,8.777206,11.372917,48.98549,70.416756,35.597885,0.0,0.0,0.0,26.810333,46.44,20.29,20.29,39.416668,6.3480363,997.55414,5.0166683,0.0
2025-03-27,10.38125,16.0,6.15,6.028776,9.273286,3.9745836,1.375,59.570465,91.6985,25.897064,3.2999997,3.2999997,0.0,32.78669,57.239998,12.46,12.46,86.583336,3.1488965,1016.90424,0.0,7.6187496
2025-03-28,8.916667,12.75,5.1,5.0150304,8.3145685,1.0559092,0.4687501,57.545826,85.07024,33.433716,0.0,0.0,0.0,19.447498,35.64,14.01,14.01,94.958336,2.714875,1023.6958,0.0,9.083333
2025-03-29,7.691666,11.75,3.5,4.8815722,8.499044,1.5645547,-0.06250024,63.08344,100.0,29.69208,0.0,0.0,0.0,16.213993,29.519999,19.3,19.3,74.916664,2.7908852,1028.6166,0.0,10.308334
2025-03-30,9.55625,14.45,5.2,6.1666484,11.464952,1.6842742,-0.17916663,54.126175,82.293594,27.84297,0.0,0.0,0.0,14.260953,24.119999,19.03,19.03,56.333332,3.2635555,1027.8209,0.0,8.44375
2025-03-31,10.583333,15.65,6.2,7.0781703,11.875458,2.7648554,1.06875,53.77092,76.90997,31.272272,0.0,0.0,0.0,16.039202,28.44,19.74,19.74,59.0,3.4798067,1023.49585,0.0,7.416667
