date,temperature_2m_mean,temperature_2m_max,temperature_2m_min,apparent_temperature_mean,apparent_temperature_max,apparent_temperature_min,dew_point_2m_mean,relative_humidity_2m_mean,relative_humidity_2m_max,relative_humidity_2m_min,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max,shortwave_radiation_sum,cloudcover_mean,et0_fao_evapotranspiration,pressure_msl_mean,weathercode,cdd,hdd
2023-11-01,20.952084,27.1,15.8,19.761436,26.495274,14.770014,12.627084,59.72877,75.611,46.578053,0.0,0.0,0.0,18.79255,31.68,13.29,13.29,8.833333,3.76069,1015.7832,2.9520836,0.0
2023-11-02,20.693747,26.7,15.65,20.286024,25.894785,15.626713,13.789582,66.159004,89.37364,45.844055,0.0,0.0,0.0,17.873554,30.599998,13.48,13.48,13.916667,3.2845578,1012.38336,2.6937466,0.0
2023-11-03,19.031248,23.65,15.85,18.04359,22.162943,14.640774,14.635417,76.83045,89.964005,53.707863,9.7,9.7,0.0,21.437386,35.64,11.83,11.83,84.0,2.7109234,1016.5959,1.0312481,0.0
2023-11-04,17.783333,19.5,16.45,17.326736,18.675392,15.73262,15.650001,87.7149,96.557076,74.45433,2.9,2.9,0.0,21.575987,38.16,5.51,5.51,66.708336,1.2885054,1016.33344,0.0,0.21666718
2023-11-05,15.1375,19.65,9.55,12.566653,19.949762,3.2827272,11.822915,82.23944,97.21342,35.87068,29.800001,29.800001,0.0,32.846916,55.079998,1.79,1.79,64.0,1.1991606,1012.46246,0.0,2.8625002
2023-11-06,10.141665,14.2,5.7,6.288215,9.095319,3.1901317,1.8249999,60.64026,96.59621,32.67612,0.0,0.0,0.0,26.309572,45.719997,13.58,13.58,0.0,2.6322348,1021.88745,0.0,7.8583345
2023-11-07,12.491665,16.05,8.85,9.501149,12.56583,6.4400177,4.860417,60.9635,80.06879,41.22576,0.0,0.0,0.0,16.800856,28.44,13.29,13.29,49.375,2.6723707,1020.60004,0.0,5.508335
2023-11-08,14.374999,18.95,11.2,13.771119,18.489882,10.301766,11.110415,82.16369,99.34311,58.962006,0.0,0.0,0.0,10.233123,21.96,12.35,12.35,60.583332,1.9963887,1017.22504,0.0,3.625001
2023-11-09,12.470834,19.15,6.25,8.40312,17.183014,0.98598385,5.691666,63.7643,90.106186,51.89371,0.0,0.0,0.0,29.462873,49.68,10.95,10.95,75.375,2.976421,1024.4166,0.0,5.529166
2023-11-10,8.733334,10.85,6.1,4.024696,6.563876,1.1944094,0.7625,57.730045,75.80652,48.44077,0.0,0.0,0.0,24.514387,42.48,11.62,11.62,66.208336,2.4156053,1031.7959,0.0,9.266666
2023-11-11,6.1687493,7.95,3.9,2.5142345,4.141177,0.32516766,2.595833,78.01416,87.75063,71.189644,0.3,0.3,0.0,18.888851,34.92,4.03,4.03,79.291664,0.87950027,1033.6125,0.0,11.831251
2023-11-12,4.9291663,8.55,1.1,0.6190997,4.0426073,-2.999279,-3.0604165,57.123272,77.71781,38.602543,0.0,0.0,0.0,15.876775,28.8,12.49,12.49,21.333334,2.0091772,1036.1959,0.0,13.070833
2023-11-13,4.672916,7.2,1.7,1.6838064,4.246765,-2.021084,-1.5,67.33158,100.0,45.444725,0.0,0.0,0.0,9.255571,19.44,11.65,11.65,66.25,1.3687015,1033.0292,0.0,13.327084
2023-11-14,6.1125007,9.85,3.1,3.3703506,7.0165453,0.21077967,1.5645834,76.47051,100.0,44.398956,0.0,0.0,0.0,9.449572,18.72,12.12,12.12,22.708334,1.4995679,1028.7876,0.0,11.887499
2023-11-15,9.241666,11.95,4.7,7.1292725,10.030896,2.462747,5.202083,77.20861,99.65158,53.512875,1.0,1.0,0.0,18.416384,28.8,9.38,9.38,89.958336,1.2952389,1027.475,0.0,8.758334
2023-11-16,7.3875003,11.75,4.25,2.7398272,5.6090097,0.0047016144,-0.18125002,60.88394,84.99122,37.13987,0.0,0.0,0.0,26.089443,45.36,12.05,12.05,0.0,2.2897143,1026.4,0.0,10.612499
2023-11-17,5.9375,10.8,0.9,1.675716,5.568427,-2.7852201,-2.1312497,59.092926,82.9497,33.03217,0.0,0.0,0.0,21.129883,35.64,12.27,12.27,0.0,2.113985,1026.8751,0.0,12.0625
2023-11-18,8.177084,12.8,4.45,4.7890162,8.826874,2.4973464,0.8666666,61.59061,82.46848,35.202183,0.0,0.0,0.0,14.88242,24.48,12.04,12.04,7.75,2.0746393,1023.53754,0.0,9.822916
2023-11-19,10.43125,16.1,5.3,8.278401,14.37398,2.6114917,6.652083,79.02774,98.621025,57.84593,0.0,0.0,0.0,13.217443,25.199999,11.88,11.88,0.0,1.7240818,1021.49567,0.0,7.5687504
2023-11-20,11.014584,16.85,7.25,8.96341,15.2351,4.7102776,7.660416,80.56382,91.82807,59.04609,0.0,0.0,0.0,12.24,22.319998,11.54,11.54,0.0,1.6858284,1021.77496,0.0,6.9854164
2023-11-21,12.756249,18.9,8.55,10.839589,17.5192,5.713619,8.831251,77.91426,90.67978,55.88493,0.0,0.0,0.0,13.37825,21.96,11.57,11.57,14.791667,1.8905332,1016.10846,0.0,5.2437506
2023-11-22,12.322915,19.05,6.0,10.441745,17.796543,3.6080747,8.983333,81.28166,96.5989,62.173443,0.0,0.0,0.0,23.979893,37.8,8.54,8.54,58.25,1.6000733,1015.11255,0.0,5.677085
2023-11-23,5.816666,11.45,0.35,0.1074793,5.5846014,-4.9525814,-7.402084,38.95837,53.76163,25.902517,0.0,0.0,0.0,28.712116,48.6,11.7,11.7,0.0,2.9008434,1028.1459,0.0,12.183334
2023-11-24,4.0458336,6.25,0.8,-0.650937,1.378149,-4.6998396,-5.227083,53.19276,72.36636,29.584248,0.0,0.0,0.0,16.311613,30.239998,11.48,11.48,33.375,1.8894964,1034.096,0.0,13.954166
2023-11-25,8.443749,11.25,4.85,5.1841645,7.8107452,0.8694329,3.2979167,71.0054,92.4129,52.91939,1.6000001,1.6000001,0.0,20.304129,36.719997,8.1,8.1,83.625,1.4586418,1027.9125,0.0,9.556251
2023-11-26,7.0083337,10.4,4.2,4.500866,8.084732,1.1754727,5.0645833,87.842354,95.19978,74.69824,0.1,0.1,0.0,13.004922,20.880001,3.45,3.45,46.25,0.63358235,1020.9207,0.0,10.991667
2023-11-27,8.08125,14.4,2.85,5.0834656,11.401835,-0.50163364,4.2625003,77.82313,91.63419,56.25462,0.0,0.0,0.0,20.545246,32.760002,11.11,11.11,0.083333336,1.5514534,1021.14166,0.0,9.91875
2023-11-28,8.412499,11.65,5.35,5.1352115,8.031713,3.0435767,1.3104166,62.135803,79.2788,39.819572,0.0,0.0,0.0,12.324414,21.96,11.12,11.12,63.833332,1.8500167,1022.9126,0.0,9.587501
2023-11-29,4.2875004,9.05,-1.5,-1.1109222,5.200177,-6.3007984,-5.545833,49.5096,75.156624,38.41585,0.0,0.0,0.0,27.792374,47.16,4.37,4.37,84.208336,1.878699,1031.8832,0.0,13.7125
2023-11-30,1.1854166,4.3,-2.65,-2.9729812,-0.3227222,-6.674585,-6.4604163,59.88321,84.27677,34.519543,0.0,0.0,0.0,11.885453,24.119999,10.05,10.05,44.708332,1.315479,1034.5126,0.0,16.814583
