date,temperature_2m_mean,temperature_2m_max,temperature_2m_min,apparent_temperature_mean,apparent_temperature_max,apparent_temperature_min,dew_point_2m_mean,relative_humidity_2m_mean,relative_humidity_2m_max,relative_humidity_2m_min,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max,shortwave_radiation_sum,cloudcover_mean,et0_fao_evapotranspiration,pressure_msl_mean,weathercode,cdd,hdd
2024-03-01,0.90000004,5.4,-1.85,-3.1347363,1.3100128,-6.0589767,-5.125,66.53072,85.30994,41.6169,0.0,0.0,0.0,12.181624,23.759998,15.37,15.37,64.375,1.7212291,1030.4375,0.0,17.1
2024-03-02,5.1854167,10.4,-0.1,0.7387802,5.321103,-5.203139,-0.32291675,69.17045,89.75676,47.74703,0.0,0.0,0.0,23.358425,40.32,17.0,17.0,4.7083335,2.192094,1020.4082,0.0,12.814583
2024-03-03,7.9250007,13.65,3.1,4.7592564,10.996257,-1.0404258,2.7020836,70.82763,88.05882,47.455647,0.1,0.1,0.0,15.629971,24.119999,17.18,17.18,67.625,2.4532993,1017.28326,0.0,10.074999
2024-03-04,7.264584,10.25,5.45,3.9774063,7.4102964,1.5308943,4.7895837,84.92359,96.58812,69.728165,1.4,1.4,0.0,17.026896,27.359999,4.75,4.75,100.0,0.91113615,1012.6917,0.0,10.735416
2024-03-05,5.527084,6.9,2.55,1.4154979,3.300321,-2.264469,2.4979165,81.882645,94.2816,52.866646,1.6,1.6,0.0,22.90743,37.079998,2.54,2.54,100.0,0.70189214,1017.86664,0.0,12.472916
2024-03-06,4.2999997,9.5,0.05,0.53202933,5.8640995,-3.3796265,-2.6916668,63.836002,89.692825,38.6567,0.0,0.0,0.0,16.862455,31.68,15.54,15.54,76.333336,2.0827057,1023.5876,0.0,13.700001
2024-03-07,5.7312493,11.8,-0.05,1.8586153,7.019388,-3.6459265,1.2791668,74.993904,95.38173,51.954945,0.0,0.0,0.0,22.288042,37.8,12.38,12.38,31.083334,1.927581,1022.32916,0.0,12.268751
2024-03-08,4.9312506,10.9,0.8,0.97916454,6.679001,-3.1061673,-2.3500001,63.408707,89.70886,29.232807,0.0,0.0,0.0,18.671474,34.56,18.83,18.83,20.125,2.580054,1025.9834,0.0,13.068749
2024-03-09,5.677084,11.2,2.2,2.2282155,7.831483,-1.6067669,0.4645833,71.42777,93.09821,44.362934,0.0,0.0,0.0,14.4,28.8,18.06,18.06,56.541668,2.2978647,1026.6083,0.0,12.322916
2024-03-10,9.147917,14.05,4.1,6.0708466,10.932019,0.3097024,3.90625,70.777794,87.74599,50.402805,0.0,0.0,0.0,16.92383,30.960001,17.46,17.46,80.166664,2.5158556,1023.0876,0.0,8.852083
2024-03-11,11.6520815,19.3,5.4,8.733477,16.764383,1.0664225,4.7125006,64.01354,81.135445,41.15083,0.0,0.0,0.0,17.388409,27.72,18.09,18.09,23.916666,3.258875,1017.31244,0.0,6.3479185
2024-03-12,8.3,13.25,4.55,4.450981,9.775914,1.072814,0.5458333,59.726532,80.0153,38.289146,0.0,0.0,0.0,20.608229,37.079998,19.02,19.02,50.041668,2.958772,1024.6583,0.0,9.7
2024-03-13,10.0875,14.65,6.25,7.084566,11.040829,2.5985012,2.03125,60.15472,91.46833,33.51689,2.8999999,2.8999999,0.0,13.684735,26.28,13.45,13.45,100.0,2.4576254,1021.37085,0.0,7.9125004
2024-03-14,9.283334,15.4,3.4,7.1112704,13.907387,0.4933691,5.55625,79.32217,98.94696,52.03341,0.3,0.3,0.0,11.183201,23.759998,16.23,16.23,21.0,2.3921337,1022.32074,0.0,8.716666
2024-03-15,11.043751,16.5,5.6,8.896247,14.3185425,2.888504,6.6937504,77.104355,96.97042,45.969666,0.0,0.0,0.0,13.207634,26.28,18.91,18.91,47.875,2.801739,1021.175,0.0,6.956249
2024-03-16,14.464583,19.4,9.75,13.0774,20.329617,5.3564243,9.220834,72.877495,90.68681,32.862637,0.0,0.0,0.0,29.827904,47.519997,15.79,15.79,85.541664,3.1557765,1019.04584,0.0,3.5354166
2024-03-17,8.327084,13.35,2.9,4.0573907,8.681514,-0.22428226,-1.5229168,52.151413,77.20275,34.25508,0.0,0.0,0.0,24.522314,39.6,12.3,12.3,59.458332,2.7580276,1025.9458,0.0,9.672916
2024-03-18,7.3729157,10.45,5.5,3.845734,7.0387325,1.3281131,0.22083329,61.560375,83.93532,44.530262,0.0,0.0,0.0,16.78156,27.0,6.72,6.72,55.75,1.5646644,1023.67487,0.0,10.627085
