date,temperature_2m_mean,temperature_2m_max,temperature_2m_min,apparent_temperature_mean,apparent_temperature_max,apparent_temperature_min,dew_point_2m_mean,relative_humidity_2m_mean,relative_humidity_2m_max,relative_humidity_2m_min,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max,shortwave_radiation_sum,cloudcover_mean,et0_fao_evapotranspiration,pressure_msl_mean,weathercode,cdd,hdd
2021-08-01,29.285418,33.05,24.5,35.38588,40.393066,27.769249,25.283333,79.90994,95.31149,62.193962,3.5,3.5,0.0,17.462784,30.599998,22.81,22.81,51.75,4.969575,999.06244,11.285418,0.0
2021-08-02,27.647917,30.4,25.6,32.872158,36.920364,30.433285,24.922918,85.45401,96.206345,74.44663,1.7,1.7,0.0,13.849477,31.68,18.8,18.8,40.833332,3.9421663,1002.82916,9.647917,0.0
2021-08-03,27.879168,30.95,25.65,32.644634,36.497604,30.634556,24.497917,82.70886,96.49488,63.247425,0.0,0.0,0.0,18.861387,32.760002,22.33,22.33,16.25,4.752732,1005.46246,9.879168,0.0
2021-08-04,28.458334,31.5,25.15,33.659225,37.406982,29.539356,25.027086,82.34115,94.48428,66.48225,0.8,0.8,0.0,14.689588,25.919998,19.09,19.09,31.166666,4.2301955,1004.2249,10.458334,0.0
2021-08-05,28.362501,31.05,25.6,33.542397,36.80885,30.357891,24.347916,79.55378,93.93485,63.258167,2.5,2.5,0.0,13.32,24.48,22.38,22.38,69.833336,4.826536,1002.62085,10.362501,0.0
2021-08-06,27.685417,30.75,25.65,33.180317,38.05581,30.764809,25.064583,85.96491,95.35067,71.70231,6.9999986,6.9999986,0.0,11.901798,24.48,18.77,18.77,43.541668,3.9081123,1002.60834,9.685417,0.0
2021-08-07,27.610415,30.45,25.05,33.30035,36.621334,30.721436,24.637503,84.4376,96.782845,67.88695,1.0,1.0,0.0,13.75558,24.84,19.1,19.1,37.041668,3.9313157,1004.54584,9.6104145,0.0
2021-08-08,28.089582,31.1,25.35,33.65237,36.805805,31.062428,24.008333,79.59806,94.48828,60.103672,0.2,0.2,0.0,7.2359104,17.64,22.26,22.26,64.666664,4.648026,1005.1501,10.089582,0.0
2021-08-09,27.691668,30.75,24.65,33.128963,35.174324,30.216671,24.085417,81.96847,98.51804,60.379574,0.0,0.0,0.0,9.028754,19.8,14.36,14.36,43.5,3.1822977,1005.0041,9.691668,0.0
2021-08-10,28.143751,31.05,25.2,33.042873,36.30219,30.248203,23.885416,78.69029,96.48333,61.011772,0.0,0.0,0.0,12.605142,22.319998,19.3,19.3,73.25,4.320601,1006.46246,10.143751,0.0
2021-08-11,27.691671,30.35,25.15,32.258595,34.517727,29.531368,24.314577,82.56126,95.048485,67.03502,0.0,0.0,0.0,14.84318,26.28,16.2,16.2,83.833336,3.6668916,1008.7625,9.691671,0.0
2021-08-12,26.77917,29.3,24.8,30.642935,32.945164,28.37022,23.235415,81.53889,92.77536,66.84551,0.5,0.5,0.0,16.965895,29.519999,13.3,13.3,93.291664,3.1791298,1008.2041,8.779169,0.0
2021-08-13,23.791666,25.35,22.45,26.859497,29.008873,24.788532,21.962502,89.57969,94.09288,80.69542,16.0,16.0,0.0,19.161337,33.48,4.36,4.36,82.916664,1.1910716,1007.27515,5.791666,0.0
2021-08-14,24.816671,27.9,22.7,28.416094,32.02466,25.583069,21.504168,82.29534,91.53602,65.54872,0.90000004,0.90000004,0.0,13.237039,27.0,20.66,20.66,26.666666,4.0110965,1009.4832,6.8166714,0.0
2021-08-15,26.15209,29.45,23.9,30.16054,32.8857,27.009548,22.195833,80.01951,94.71613,57.202396,0.1,0.1,0.0,13.797913,27.72,22.12,22.12,46.0,4.4753523,1011.9666,8.15209,0.0
2021-08-16,25.318748,27.95,22.65,29.618967,31.893162,26.949883,22.652082,85.784065,97.61085,69.48816,0.0,0.0,0.0,10.483357,20.880001,12.51,12.51,39.791668,2.6203008,1012.2917,7.3187485,0.0
2021-08-17,26.70417,29.7,23.9,31.172686,34.401325,27.132315,22.356253,77.93048,93.59432,59.968254,0.90000004,0.90000004,0.0,12.496718,22.319998,22.26,22.26,45.791668,4.514589,1010.8084,8.70417,0.0
2021-08-18,25.824999,28.8,22.5,29.310402,32.718174,26.105501,21.058332,75.84821,91.53602,58.30013,0.0,0.0,0.0,11.808878,25.199999,23.7,23.7,61.458332,4.817885,1009.5417,7.824999,0.0
2021-08-19,27.129164,30.15,24.55,30.662592,34.466904,27.866062,21.579168,72.70833,92.76234,54.26794,3.3999999,3.3999999,0.0,16.179987,27.0,22.04,22.04,86.958336,4.9176974,1007.4209,9.129164,0.0
2021-08-20,24.543749,27.85,22.3,27.595545,30.872849,25.028227,23.102083,91.73815,94.222496,83.77095,16.6,16.6,0.0,25.210283,47.88,7.06,7.06,69.291664,1.530212,1003.9251,6.543749,0.0
2021-08-21,25.793747,28.55,23.65,29.979727,32.862907,26.884579,22.268751,81.58112,94.15289,66.08611,0.0,0.0,0.0,9.931042,25.919998,19.32,19.32,66.333336,3.8728886,1006.30426,7.793747,0.0
2021-08-22,26.352087,28.55,24.7,30.273552,32.9641,27.863014,23.96667,87.034546,96.7603,75.748405,13.200001,13.200001,0.0,21.485697,41.039997,8.8,8.8,98.708336,2.1805353,1004.646,8.352087,0.0
2021-08-23,25.164583,28.2,22.6,28.939178,33.39636,25.807823,23.689583,91.61144,96.709656,83.9067,13.299999,13.299999,0.0,19.255793,41.399998,7.56,7.56,67.875,1.6909215,1000.41656,7.164583,0.0
