date,temperature_2m_mean,temperature_2m_max,temperature_2m_min,apparent_temperature_mean,apparent_temperature_max,apparent_temperature_min,dew_point_2m_mean,relative_humidity_2m_mean,relative_humidity_2m_max,relative_humidity_2m_min,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max,shortwave_radiation_sum,cloudcover_mean,et0_fao_evapotranspiration,pressure_msl_mean,weathercode,cdd,hdd
2019-09-01,23.581251,27.2,19.95,26.224203,29.247997,22.630348,19.8875,80.8024,95.746185,58.65242,0.0,0.0,0.0,14.565548,27.72,15.46,15.46,89.458336,3.2404692,1015.94586,5.581251,0.0
2019-09-02,24.027082,27.3,21.3,26.577108,29.607193,24.302607,19.847916,78.786934,94.324814,57.94511,0.0,0.0,0.0,15.0038395,28.8,18.7,18.7,42.458332,3.9136992,1015.36664,6.0270824,0.0
2019-09-03,21.858335,24.05,19.35,23.9366,26.986492,20.491123,19.177084,84.813484,92.070206,78.7861,6.0999994,6.0999994,0.0,13.684735,27.0,10.46,10.46,50.5,2.0875192,1013.09576,3.8583355,0.0
2019-09-04,23.168749,26.45,20.35,26.211382,29.625637,22.67165,19.014582,78.83221,96.66785,58.439804,0.0,0.0,0.0,6.489992,19.44,21.73,21.73,9.5,4.0647345,1010.69586,5.168749,0.0
2019-09-05,24.10417,27.95,20.7,26.849802,30.858334,22.855839,19.1375,75.043495,92.56528,53.449493,0.0,0.0,0.0,12.229406,22.319998,21.23,21.23,12.333333,4.2962604,1008.50415,6.10417,0.0
2019-09-06,24.247917,28.25,20.85,26.29242,30.43526,22.209621,19.654167,76.56797,90.647026,59.03271,0.0,0.0,0.0,20.46941,35.64,21.7,21.7,0.41666666,4.4839544,1004.825,6.247917,0.0
2019-09-07,24.70833,29.55,20.25,27.332739,32.088596,23.010988,19.73125,75.601234,96.05351,51.070953,0.0,0.0,0.0,17.287498,32.399998,21.91,21.91,1.7083334,4.5208693,1004.75836,6.70833,0.0
2019-09-08,25.98958,30.1,22.0,29.571959,34.036877,25.433897,20.433332,73.65963,93.787605,44.304615,0.0,0.0,0.0,12.57426,21.24,20.67,20.67,10.041667,4.3115387,1007.2542,7.98958,0.0
2019-09-09,25.487501,28.85,22.7,28.971434,32.31499,26.520279,21.666664,80.53622,96.12459,59.405033,0.0,0.0,0.0,17.072504,29.519999,19.75,19.75,14.666667,4.140885,1009.0542,7.487501,0.0
2019-09-10,26.252085,29.55,24.0,29.818092,32.59407,26.761053,22.245834,79.64267,91.62991,57.403385,0.0,0.0,0.0,14.336861,25.199999,19.56,19.56,52.416668,4.1305046,1013.60004,8.252085,0.0
2019-09-11,24.893751,28.35,22.05,27.224443,30.411892,24.679846,20.8875,79.02846,91.214615,63.071327,0.0,0.0,0.0,17.992796,30.960001,11.28,11.28,68.708336,2.9294772,1015.69586,6.893751,0.0
2019-09-12,25.108335,28.75,21.85,27.435944,31.566067,24.274254,20.220835,75.20176,90.6403,58.434113,0.0,0.0,0.0,15.379206,28.8,18.46,18.46,9.166667,4.1728773,1012.93744,7.1083355,0.0
2019-09-13,26.4125,30.2,22.35,30.451937,36.01529,23.44208,22.541666,79.88711,90.12081,65.38311,2.1,2.1,0.0,18.837322,32.760002,19.48,19.48,48.125,4.184808,1011.42926,8.4125,0.0
2019-09-14,23.489584,27.45,20.45,24.556093,27.40914,22.657934,17.337503,70.005714,88.03154,43.906094,0.7,0.7,0.0,20.240198,37.079998,16.44,16.44,45.625,3.7998497,1014.27094,5.489584,0.0
2019-09-15,23.333334,26.7,19.75,23.575623,27.24002,19.741123,15.029167,60.8692,82.842125,35.89099,0.8,0.8,0.0,15.226764,27.0,15.53,15.53,86.541664,4.0892024,1014.0125,5.333334,0.0
2019-09-16,20.937498,23.85,19.55,21.853745,25.192991,19.657639,16.887499,77.86747,85.28482,63.879726,0.4,0.4,0.0,15.517629,26.64,7.02,7.02,61.291668,1.8355552,1015.4124,2.937498,0.0
2019-09-17,21.9625,24.35,19.2,23.837103,26.67013,19.694529,18.802084,82.37531,90.50738,77.270966,0.0,0.0,0.0,15.124284,25.919998,5.54,5.54,75.75,1.4802804,1018.1584,3.9624996,0.0
2019-09-18,20.795832,26.0,15.5,20.480774,26.83253,13.491163,14.408333,67.216286,84.38347,59.86183,0.0,0.0,0.0,21.67786,38.519997,20.29,20.29,9.833333,4.313946,1022.4124,2.7958317,0.0
2019-09-19,19.562502,21.55,16.85,19.684679,21.208036,14.738949,13.841666,70.69094,89.20778,53.231888,0.0,0.0,0.0,12.682018,24.48,14.84,14.84,79.166664,3.0054626,1019.6375,1.5625019,0.0
2019-09-20,20.595835,24.55,17.2,20.978453,24.65139,16.50058,15.131248,72.08613,88.65595,53.85191,0.0,0.0,0.0,15.941944,27.359999,14.98,14.98,32.041668,3.2437174,1016.89996,2.5958347,0.0
2019-09-21,21.175,25.05,18.2,20.368135,23.777721,17.121607,15.193749,69.90585,86.17069,45.678753,0.0,0.0,0.0,25.233404,45.0,18.86,18.86,7.75,4.218683,1017.32916,3.1749992,0.0
2019-09-22,21.06042,26.25,15.5,19.331875,23.957664,14.472757,11.960418,57.31419,74.31875,41.618706,0.0,0.0,0.0,27.362366,47.88,20.15,20.15,0.041666668,5.074342,1018.20825,3.060419,0.0
2019-09-23,20.085415,25.85,15.6,20.086462,26.348843,15.727348,12.918751,65.91215,91.098465,39.4069,0.0,0.0,0.0,11.966953,24.119999,20.21,20.21,34.875,3.9189978,1020.3042,2.085415,0.0
2019-09-24,22.243746,27.7,18.25,23.317167,29.551044,19.292988,15.422917,67.331696,88.684616,43.367306,0.0,0.0,0.0,9.904906,16.199999,18.52,18.52,78.916664,3.77427,1020.2749,4.243746,0.0
2019-09-25,21.9125,26.75,16.85,23.157164,28.809155,17.929932,17.12083,75.28704,93.532486,59.473114,0.0,0.0,0.0,12.864649,22.68,13.95,13.95,59.75,3.0027006,1020.95,3.9125004,0.0
2019-09-26,21.458336,25.95,17.1,23.01622,27.220215,18.385323,16.835417,76.67215,96.57136,50.064034,0.0,0.0,0.0,9.659814,19.08,17.35,17.35,56.541668,3.3565109,1021.9417,3.4583359,0.0
2019-09-27,21.895836,26.1,19.4,23.85942,27.36778,20.751078,17.204166,76.64011,95.445114,46.663685,0.0,0.0,0.0,8.647496,19.8,18.87,18.87,0.125,3.4937067,1020.49176,3.8958359,0.0
2019-09-28,22.5875,26.5,18.1,24.670576,28.304348,19.790478,17.15,73.5904,94.78428,49.88716,0.0,0.0,0.0,8.4042845,15.4800005,18.64,18.64,0.5416667,3.4761682,1018.22095,4.5874996,0.0
2019-09-29,22.516668,27.85,18.4,24.325682,29.100647,20.293789,17.485416,75.63711,96.90923,44.342087,0.0,0.0,0.0,9.19939,19.08,18.62,18.62,0.20833333,3.6796396,1016.7041,4.5166683,0.0
2019-09-30,22.449997,26.85,19.05,23.883478,28.208118,20.17132,17.764584,76.72874,96.326164,50.13945,0.0,0.0,0.0,16.766108,29.519999,18.37,18.37,11.25,3.6888256,1015.65015,4.449997,0.0
