date,Estimated_Hourly_Cost_USD,CAISO Total,Monthly_Price_Cents_per_kWh,hour,dayofweek,month,daily_mean_load_lag_1,daily_std_load_lag_1,daily_mean_load_lag_7,daily_std_load_lag_7,daily_mean_load_lag_15,daily_std_load_lag_15,daily_mean_load_lag_30,daily_std_load_lag_30,daily_mean_cost_lag_1,daily_std_cost_lag_1,daily_mean_cost_lag_7,daily_std_cost_lag_7,daily_mean_cost_lag_15,daily_std_cost_lag_15,daily_mean_cost_lag_30,daily_std_cost_lag_30,PGE,SCE,SDGE,VEA,HE_num,PGE_loadlag,SCE_loadlag,SDGE_loadlag,VEA_loadlag,daily_mean_load_lag_1_loadlag,daily_std_load_lag_1_loadlag,daily_mean_load_lag_7_loadlag,daily_std_load_lag_7_loadlag,daily_mean_load_lag_15_loadlag,daily_std_load_lag_15_loadlag,daily_mean_load_lag_30_loadlag,daily_std_load_lag_30_loadlag,HE_num_loadlag,Coal,Hydro,Natural Gas,Nuclear,Other,Petroleum,Solar,Wind,Battery storage,Geothermal,Pumped storage,Solar with integrated battery storage,temperature_2m_mean,temperature_2m_max,temperature_2m_min,apparent_temperature_mean,apparent_temperature_max,apparent_temperature_min,dew_point_2m_mean,relative_humidity_2m_mean,relative_humidity_2m_max,relative_humidity_2m_min,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max,shortwave_radiation_sum,cloudcover_mean,et0_fao_evapotranspiration,pressure_msl_mean,weathercode,cdd,hdd,year_month,week_start
2019-01-01,3.6764147458064453,23478.09798788752,18.31,5.875,1.0,1.0,22604.77564092223,2720.8900276565323,21917.05717216431,2675.895468703894,21917.05717216431,2675.895468703894,21917.05717216431,2675.895468703894,0.1513844075974362,0.0050112837832076,0.1513844075974362,0.0050112837832076,0.1513844075974362,0.0050112837832076,0.1513844075974362,0.0050112837832076,10578.233249488936,10549.530701703094,2243.7674299001687,106.56648239676149,7.330729166666667,10850.565699972423,10673.234805925924,2281.219665682907,103.30333512717442,21917.05717216431,2675.895468703894,21917.05717216431,2675.895468703894,21917.05717216431,2675.895468703894,21917.05717216431,2675.895468703894,7.75,,,,,,,,,,,,,-2.1354167,2.4,-5.1,-6.1927466,-1.299303,-9.396456,-10.135416,56.794727,76.222496,28.77727,0.0,0.0,0.0,8.435069,17.64,10.74,10.74,49.625,1.1166884,1039.475,0.0,20.135416,2019-01,2018-12-31
2019-01-02,3.7224807968604186,23772.28222316562,18.31,5.0,2.0,1.0,23935.95020587028,2683.5615223601276,21917.05717216431,2675.895468703894,21917.05717216431,2675.895468703894,21917.05717216431,2675.895468703894,0.15191508844626259,0.004893784642130292,0.1513844075974362,0.0050112837832076,0.1513844075974362,0.0050112837832076,0.1513844075974362,0.0050112837832076,10595.058932440375,10774.855040847578,2287.9938379808978,114.37415251216585,6.755208333333333,10252.09767873526,10398.183847213742,2198.3112617718953,110.21556827045795,23400.137000442264,2772.9272132278447,21917.05717216431,2675.895468703894,21917.05717216431,2675.895468703894,21917.05717216431,2675.895468703894,6.770833333333333,,,,,,,,,,,,,-1.4708334,4.0,-4.3,-5.473799,0.23635054,-8.168085,-8.897916,60.875885000000004,83.413315,25.079039000000005,0.0,0.0,0.0,10.805998,13.679999,10.839999999999998,10.839999999999998,2.0,1.1702957,1036.5582,0.0,19.470833,2019-01,2018-12-31
2019-01-03,3.6477161523998194,23294.824762557353,18.31,3.7916666666666665,3.0,1.0,24590.085851326094,2418.7745874367333,21917.05717216431,2675.895468703894,21917.05717216431,2675.895468703894,21917.05717216431,2675.895468703894,0.15542314093090517,0.006766992976696675,0.1513844075974362,0.0050112837832076,0.1513844075974362,0.0050112837832076,0.1513844075974362,0.0050112837832076,10408.092150838327,10573.17901563506,2207.031907167218,106.521536502715,5.287326388888888,10935.101558620445,11165.926043016476,2380.3148814792544,119.00542523970007,24570.357260447643,2589.8271369332247,21917.05717216431,2675.895468703894,21917.05717216431,2675.895468703894,21917.05717216431,2675.895468703894,6.625,,,,,,,,,,,,,2.8291671,6.099999999999999,-2.75,-0.8475632000000001,2.105575,-6.6863565,-1.8624997,72.528694,97.5115,51.14961,3.2000000000000006,3.2000000000000006,0.0,11.384198,23.759998,9.79,9.79,72.5,1.163654,1033.1458,0.0,15.170833,2019-01,2018-12-31
2019-01-04,3.3998492435875085,21711.912067604135,18.31,4.041666666666667,4.0,1.0,24448.95644674348,2201.6262999860014,21917.05717216431,2675.895468703894,21917.05717216431,2675.895468703894,21917.05717216431,2675.895468703894,0.15745313481544196,0.010025361151405746,0.1513844075974362,0.0050112837832076,0.1513844075974362,0.0050112837832076,0.1513844075974362,0.0050112837832076,9987.00121588226,9656.576508592429,1978.7118869479507,89.6224681857434,5.530381944444444,9835.255838031677,9928.888768481347,2018.680848132395,92.9520922233834,24611.529971846147,2232.847903201417,21917.05717216431,2675.895468703894,21917.05717216431,2675.895468703894,21917.05717216431,2675.895468703894,3.833333333333333,,,,,,,,,,,,,1.2833334,2.75,-0.15,-2.719403,-1.0587649,-4.725156,-0.3499999999999999,89.2369,97.50746,68.506226,1.5000001,1.4000001,0.07,13.979870999999997,24.48,1.93,1.93,100.0,0.35557392000000004,1030.9375,0.0,16.716667,2019-01,2018-12-31
2019-01-05,3.4098612632274783,21775.850223230347,18.31,11.875,5.0,1.0,23753.584138328715,2231.318745260749,21917.05717216431,2675.895468703894,21917.05717216431,2675.895468703894,21917.05717216431,2675.895468703894,0.14821533356054198,0.006762404563415196,0.1513844075974362,0.0050112837832076,0.1513844075974362,0.0050112837832076,0.1513844075974362,0.0050112837832076,10199.160636363224,9508.721216546217,1987.4906374719606,80.47774514478907,13.384548611111112,10151.94184398072,9360.584921756648,1935.2673639213804,86.00331162309121,24272.246093371014,2167.6897747518533,21917.05717216431,2675.895468703894,21917.05717216431,2675.895468703894,21917.05717216431,2675.895468703894,7.375,,,,,,,,,,,,,0.9854167,3.4500000000000006,-1.3,-2.911494,-0.23871851,-4.908538,-2.7104166,76.952065,88.35179999999998,61.281147,1.1,0.10000000000000002,0.6999999999999998,12.682018,25.919998000000003,5.44,5.44,93.95833599999999,0.7367338,1031.4458,0.0,17.014584,2019-01,2018-12-31
2019-01-06,3.401409390602856,21721.87538432286,18.31,12.083333333333334,6.0,1.0,23509.773809532737,2425.590305517543,21917.05717216431,2675.895468703894,21917.05717216431,2675.895468703894,21917.05717216431,2675.895468703894,0.14144952927961746,0.001174016683097025,0.1513844075974362,0.0050112837832076,0.1513844075974362,0.0050112837832076,0.1513844075974362,0.0050112837832076,9874.037718884998,9746.00223827059,2030.1428262420304,71.69248436114948,13.607638888888891,10250.485410692032,9669.738928274011,2044.2550652443304,74.47169462489542,23189.82114371752,2300.48066972694,21917.05717216431,2675.895468703894,21917.05717216431,2675.895468703894,21917.05717216431,2675.895468703894,19.916666666666668,,,,,,,,,,,,,0.98333335,3.35,-1.15,-2.2571328,0.3939309,-4.5296845,-2.1708336,79.83855,88.87705999999999,66.228645,0.0,0.0,0.0,8.942214,16.56,6.7,6.7,86.20833599999999,0.7119636000000001,1031.4001,0.0,17.016666,2019-01,2018-12-31
2019-01-07,3.5397979675211184,22605.644162858356,18.31,5.0,0.0,1.0,24047.653648006508,2509.717987212755,22834.015130508207,2735.8882139740786,21917.05717216431,2675.895468703894,21917.05717216431,2675.895468703894,0.14239150991381444,0.001057488376699325,0.1513844075974362,0.0050112837832076,0.1513844075974362,0.0050112837832076,0.1513844075974362,0.0050112837832076,9982.303038682609,10404.422662118808,2138.798952778689,80.11922393744071,6.390625,9464.855445181698,9828.897140440786,2014.8034360221395,68.67160363968652,23857.548446288405,2561.5790400725464,21917.05717216431,2675.895468703894,21917.05717216431,2675.895468703894,21917.05717216431,2675.895468703894,6.75,,,,,,,,,,,,,1.30625,3.4,-2.7000000000000006,-2.0384004,0.12482643,-6.1988650000000005,-1.4645833999999998,82.01206,91.86272000000001,73.136826,0.0,0.0,0.0,11.592894,20.519999,2.15,2.15,86.375,0.41508686999999994,1031.2666,0.0,16.69375,2019-01,2019-01-07
2019-01-08,3.6372478903142844,23227.972978958278,18.31,3.1666666666666665,1.0,1.0,24204.070186113557,2423.996894982929,24211.43485780151,2682.443534182346,21917.05717216431,2675.895468703894,21917.05717216431,2675.895468703894,0.14464539860521516,0.0040503141135004505,0.15191508844626259,0.004893784642130292,0.1513844075974362,0.0050112837832076,0.1513844075974362,0.0050112837832076,10313.563958552966,10652.089842119987,2177.2015403484666,85.11715450481941,4.682291666666667,10544.746075096642,11029.99388133405,2273.5766883836345,92.56228947847788,24254.28973683053,2453.347277582546,23830.7085634907,2801.09771970254,21917.05717216431,2675.895468703894,21917.05717216431,2675.895468703894,6.0,,,,,,,,,,,,,0.8916665,5.15,-2.2,-4.0620203,0.20352172999999998,-7.042825,-7.887499299999999,53.36972,90.12304999999999,33.471848,0.0,0.0,0.0,18.35647,30.599998,10.27,10.27,79.25,1.6832302,1035.7748,0.0,17.108334,2019-01,2019-01-07
2019-01-09,3.4402661050370655,21970.01978914398,18.31,0.7083333333333334,2.0,1.0,24066.126224393647,2381.49933833489,24618.685083593056,2399.839408512932,21917.05717216431,2675.895468703894,21917.05717216431,2675.895468703894,0.14899971898195022,0.006384640887831534,0.15542314093090517,0.006766992976696675,0.1513844075974362,0.0050112837832076,0.1513844075974362,0.0050112837832076,9909.693128274379,9989.922083817537,1997.7349198767522,72.66959068873454,2.171875,9914.007950111225,10035.502591863444,2020.9877426023866,72.94563683045594,24126.55282180177,2386.814057174382,24707.63357532905,2498.9382780989768,21917.05717216431,2675.895468703894,21917.05717216431,2675.895468703894,2.5,,,,,,,,,,,,,0.14375001,2.1,-1.6499999999999997,-3.4680388,-1.3781066,-5.501821500000001,-2.7687502,81.58391,95.32168,64.747375,2.1000001,0.0,1.4700001,11.720751,20.519999,4.14,4.14,91.875,0.5736821,1032.0834,0.0,17.85625,2019-01,2019-01-07
2019-01-10,3.278771170036319,20938.690581028928,18.31,0.3333333333333333,3.0,1.0,24052.10361260136,2329.3322730300374,24421.44108269864,2198.3916011086003,21917.05717216431,2675.895468703894,21917.05717216431,2675.895468703894,0.1446750837666024,0.003525020187441075,0.15745313481544196,0.010025361151405746,0.1513844075974362,0.0050112837832076,0.1513844075974362,0.0050112837832076,9526.16746850217,9475.543916272454,1866.4570215608048,70.52262421173756,1.71875,9617.465751800946,9623.858611380934,1918.0713384910268,64.78767751142135,24080.691029519458,2376.2535611216745,24872.365153186747,2389.87164749788,21917.05717216431,2675.895468703894,21917.05717216431,2675.895468703894,1.0,,,,,,,,,,,,,1.6958333,4.2,-1.8,-1.0877908,1.8088193,-4.7890654,-0.9604168,83.01046,96.73602999999999,68.65787,0.10000000000000002,0.10000000000000002,0.0,5.991594,16.199999,8.41,8.41,82.958336,0.8823662,1027.7834,0.0,16.304167,2019-01,2019-01-07
2019-01-11,3.1355676514926905,20024.17291285434,18.31,1.9166666666666667,4.0,1.0,23494.726695131747,2112.9973402054798,23723.676133932153,2227.802768220096,21917.05717216431,2675.895468703894,21917.05717216431,2675.895468703894,0.13753927674212754,0.0016170905177123416,0.14821533356054198,0.006762404563415196,0.1513844075974362,0.0050112837832076,0.1513844075974362,0.0050112837832076,9108.672661870614,9031.979896176059,1804.8351896089564,78.68546688870579,3.4184027777777772,9289.568123040868,9213.462848391651,1812.0328229911488,73.33431684217408,24135.346394619766,2285.1466241469807,24214.82272492961,2160.939098833799,21917.05717216431,2675.895468703894,21917.05717216431,2675.895468703894,2.5,,,,,,,,,,,,,1.1208333,2.35,-0.8000000000000002,-1.6368003,-0.23240328,-4.075905,0.33750007,94.57964,99.63902,88.85449999999999,3.4,0.20000005,2.24,6.9899354,14.04,1.8999999999999997,1.8999999999999997,83.458336,0.29210582,1024.996,0.0,16.879168,2019-01,2019-01-07
2019-01-12,3.184904969469115,20339.24791554041,18.31,3.5416666666666665,5.0,1.0,22332.279252628974,2023.093619771561,23509.773809532737,2425.590305517543,21917.05717216431,2675.895468703894,21917.05717216431,2675.895468703894,0.1323970973054622,0.001980724154166529,0.14144952927961746,0.001174016683097025,0.1513844075974362,0.0050112837832076,0.1513844075974362,0.0050112837832076,9237.915255763859,9135.950589526103,1878.3051013128108,87.07689818935542,5.055555555555555,8873.634365237656,8798.569613896561,1800.4894519231161,86.19217200769792,22551.830542103766,1867.394914202444,23029.205582953524,2327.488244326219,21917.05717216431,2675.895468703894,21917.05717216431,2675.895468703894,4.666666666666666,,,,,,,,,,,,,1.40625,6.099999999999999,-2.35,-1.6969229,3.515749,-6.137719,-0.90625,85.523705,98.19417,64.48166,0.0,0.0,0.0,8.759178,20.519999,9.02,9.02,69.666664,0.9504204399999999,1027.1,0.0,16.59375,2019-01,2019-01-07
2019-01-13,3.6227610748306556,23135.458152157244,18.31,5.458333333333333,6.0,1.0,22933.769626862242,2606.6321504302473,24045.294120695904,2518.0678813976606,21917.05717216431,2675.895468703894,21917.05717216431,2675.895468703894,0.1312787795400265,0.0025769277342699,0.14239150991381444,0.001057488376699325,0.1513844075974362,0.0050112837832076,0.1513844075974362,0.0050112837832076,10462.178867143108,10402.084018824657,2183.335053154931,87.860028176113,6.947916666666667,9699.022818457399,9562.408163502398,1989.1037757901504,90.07437607458522,21770.424587994003,2175.8934815966295,24002.339688559732,2589.0902478892995,21917.05717216431,2675.895468703894,21917.05717216431,2675.895468703894,5.854166666666666,,,,,,,,,,,,,2.345833,7.95,-2.35,-0.6445076,5.2953053,-6.205307,-0.3708334,83.360565,96.031746,61.94935999999999,0.0,0.0,0.0,9.0645685,18.359999,11.050000000000002,11.050000000000002,54.291667999999994,1.1990227,1028.0707,0.0,15.654167,2019-01,2019-01-07
2019-01-14,3.71459147973671,23721.899942249347,18.31,4.625,0.0,1.0,24542.619447315024,3124.2234081541314,24190.517761447434,2430.5427480770827,21917.05717216431,2675.895468703894,21917.05717216431,2675.895468703894,0.14478087912012566,0.006709354406643946,0.14464539860521516,0.0040503141135004505,0.1513844075974362,0.0050112837832076,0.1513844075974362,0.0050112837832076,10721.934651564688,10706.245279336272,2216.0070313622136,77.71320413202443,6.09375,10628.291259990781,10561.731419514,2219.67888620226,88.01071209335433,22915.709022443945,2683.9666796807314,24227.20646683051,2549.18954127016,21917.05717216431,2675.895468703894,21917.05717216431,2675.895468703894,7.125,,,,,,,,,,,,,2.2645833,6.25,-1.0,-0.9413937999999998,3.700471,-4.922291,-0.024999985,85.44864,98.90853,67.37687,0.0,0.0,0.0,19.483284,32.399998,7.38,7.38,73.416664,0.81609356,1027.4834,0.0,15.735416,2019-01,2019-01-14
2019-01-15,3.714765966344993,23723.01423809736,18.31,4.625,1.0,1.0,24780.36289397786,2959.3210382640877,24046.62389976817,2378.298517605303,22971.558824259788,2744.887125764606,21917.05717216431,2675.895468703894,0.15544877050707703,0.010543074816597213,0.14899971898195022,0.006384640887831534,0.1513844075974362,0.0050112837832076,0.1513844075974362,0.0050112837832076,10713.470772873181,10744.859504548398,2191.3076065634073,73.37650964871214,6.125868055555556,9976.325201606269,9927.800135437325,1995.5328914109232,69.06559738841696,24982.124950863206,3122.2314149431413,24126.55282180177,2386.814057174382,21917.05717216431,2675.895468703894,21917.05717216431,2675.895468703894,3.75,,,,,,,,,,,,,-1.0604167,2.75,-5.95,-6.212883000000001,-3.4319975,-9.933636,-8.608335,57.709126,77.793945,39.445118,0.0,0.0,0.0,24.798225,44.639996,10.13,10.13,52.541667999999994,1.3891143999999997,1034.0541,0.0,19.060417,2019-01,2019-01-14
2019-01-16,3.7572728415442116,23994.469079318555,18.31,4.458333333333333,2.0,1.0,24513.768401086592,2793.9983687268727,24043.887145697063,2328.8423909113476,24400.40581327728,2666.094413126769,21917.05717216431,2675.895468703894,0.15230039587325708,0.011118248851909629,0.1446750837666024,0.003525020187441075,0.15191508844626259,0.004893784642130292,0.1513844075974362,0.0050112837832076,10851.203302854907,10834.483733700263,2237.665624344517,71.11640417826125,5.973090277777779,11514.715959032868,11632.967514451737,2404.1062099900205,78.06228384468517,24561.05631040684,2782.244541873812,23959.74463668817,2369.0424963345654,24117.756272189657,2819.878057352337,21917.05717216431,2675.895468703894,8.708333333333334,,,,,,,,,,,,,-2.3020833,2.05,-4.75,-6.3317394,-2.0806978,-9.000425,-8.38125,64.833885,83.011154,41.14916,0.0,0.0,0.0,8.4042845,17.28,11.6,11.6,10.708333000000001,1.1422403,1030.1832,0.0,20.302084,2019-01,2019-01-14
