year_month,Estimated_Hourly_Cost_USD,CAISO Total,Monthly_Price_Cents_per_kWh,hour,dayofweek,month,daily_mean_load_lag_1,daily_std_load_lag_1,daily_mean_load_lag_7,daily_std_load_lag_7,daily_mean_load_lag_15,daily_std_load_lag_15,daily_mean_load_lag_30,daily_std_load_lag_30,daily_mean_cost_lag_1,daily_std_cost_lag_1,daily_mean_cost_lag_7,daily_std_cost_lag_7,daily_mean_cost_lag_15,daily_std_cost_lag_15,daily_mean_cost_lag_30,daily_std_cost_lag_30,PGE,SCE,SDGE,VEA,HE_num,PGE_loadlag,SCE_loadlag,SDGE_loadlag,VEA_loadlag,daily_mean_load_lag_1_loadlag,daily_std_load_lag_1_loadlag,daily_mean_load_lag_7_loadlag,daily_std_load_lag_7_loadlag,daily_mean_load_lag_15_loadlag,daily_std_load_lag_15_loadlag,daily_mean_load_lag_30_loadlag,daily_std_load_lag_30_loadlag,HE_num_loadlag,Coal,Hydro,Natural Gas,Nuclear,Other,Petroleum,Solar,Wind,Battery storage,Geothermal,Pumped storage,Solar with integrated battery storage,temperature_2m_mean,temperature_2m_max,temperature_2m_min,apparent_temperature_mean,apparent_temperature_max,apparent_temperature_min,dew_point_2m_mean,relative_humidity_2m_mean,relative_humidity_2m_max,relative_humidity_2m_min,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max,shortwave_radiation_sum,cloudcover_mean,et0_fao_evapotranspiration,pressure_msl_mean,weathercode,cdd,hdd,year_month_start
2019-11,3370587412.063421,23278.823498973845,20.11,11.5,3.1,11.0,23275.89065454266,2436.646713378313,23218.223697537407,2509.1674385775445,23587.221473860274,2688.7416206384783,23881.509573003954,2837.7773626167686,4640263.892697269,486258.14999484306,4388693.617900531,473257.7037045924,4121005.0813769926,465547.8824063425,3558344.926377589,422828.8270298985,10571.791353068913,10538.48654108964,2105.9912391999783,62.55428111073058,12.5,10571.791353068913,10538.48654108964,2105.9912391999783,62.55428111073058,23275.89065454266,2436.646713378313,23218.223697537407,2509.1674385775445,23587.221473860274,2688.7416206384783,23881.509573003954,2837.7773626167686,12.5,,,,,,,,,,,,,11.001527863333333,15.106666666666666,7.056666666666667,8.342537946333334,12.539487103333332,4.208573534666667,4.777638841666667,67.7664459,87.51961413333333,46.31823846666667,0.6699999816666667,0.6699999816666667,0.0,17.443407616666665,31.6679994,9.401333333333334,9.401333333333334,51.881944398933335,1.918580134,1024.3779106666666,0.0,6.998472193333333,2019-11-01
2019-12,3433626976.6739674,24099.686801103115,19.15,11.5,2.935483870967742,12.0,24113.152628684053,2478.6652975155207,24080.326344111847,2467.7438983063857,23701.95529291602,2490.5755660269915,23262.311642408793,2430.763370467636,4624920.978723207,475317.55523057975,4661961.867190635,477471.131052287,4647041.258163178,487989.340461025,4671000.459124654,488112.61273736245,10981.408982970263,10832.410033557704,2205.356120964286,77.61390502999627,12.5,10981.408982970263,10832.410033557704,2205.356120964286,77.61390502999627,24113.152628684053,2478.6652975155207,24080.326344111847,2467.7438983063857,23701.95529291602,2490.5755660269915,23262.311642408793,2430.763370467636,12.5,,,,,,,,,,,,,4.636021429032258,8.875806451612902,0.7725806451612904,1.0759398318709679,5.4792356345161295,-3.2300516764516125,0.25806458451612907,74.91921583870968,91.45757451612903,54.69608764516129,0.4,0.4,0.0,15.693779419354838,27.91741893548387,8.177741935483871,8.177741935483871,43.05376353870968,1.1712682087096773,1027.5169096774193,0.0,13.363978548387095,2019-12-01
2020-01,3430449608.904478,23158.309225550453,19.91,11.5,3.0,1.0,23144.860086836718,2324.952887504365,23255.039444944934,2333.4361178502845,23562.823836747586,2365.2201245146466,24051.023330088068,2460.1152573551512,4602502.618734055,462438.4819348137,4589889.210949939,460683.84664457693,4602742.984274829,462320.02322260314,4610982.701628455,471593.70286851615,10749.229592421783,10167.171938763964,2119.1181865696603,75.72531051970883,12.5,10749.229592421783,10167.171938763964,2119.1181865696603,75.72531051970883,23144.860086836718,2324.952887504365,23255.039444944934,2333.4361178502845,23562.823836747586,2365.2201245146466,24051.023330088068,2460.1152573551512,12.5,,,,,,,,,,,,,3.1213710548387095,6.191935483870967,0.19677419354838713,-0.4035371803225806,2.6942046812903224,-3.6183418119354838,-0.3893145529032258,79.05308358064516,92.90945703225808,59.92860919354839,2.290322670967742,2.0161292,0.1919354935483871,14.190823612903225,25.919999322580644,6.6651612903225805,6.6651612903225805,67.39784996774193,0.9054336770967742,1026.6627677419356,0.0,14.878629,2020-01-01
2020-02,3447270313.716452,22856.36635289831,21.67,11.5,3.0689655172413794,2.0,22944.708244690915,2237.8828512524224,22977.630141295096,2229.4745451274243,23303.617865661967,2254.310999752346,23214.861723390222,2352.9018134047697,4957905.847142186,483687.6424093925,4881584.128068166,473500.42054539185,4838137.495470127,467865.3688427512,4622078.969126993,468462.75104888965,10587.732878520534,10151.105533055665,2050.311260776846,67.18345279257966,12.5,10587.732878520534,10151.105533055665,2050.311260776846,67.18345279257966,22944.70824469091,2237.8828512524224,22977.630141295096,2229.4745451274243,23303.617865661967,2254.310999752346,23214.861723390222,2352.9018134047697,12.5,,,,,,,,,,,,,6.273204128965517,10.455172413793104,2.3017241379310347,2.838808771034483,7.136854191379311,-1.7825085720689655,1.7560345010344829,74.63728772413792,90.17688065517241,55.27639210344827,1.1655172879310343,1.0137931393103448,0.10620689655172413,18.022612896551724,32.387585275862065,10.421724137931035,10.421724137931035,58.573275441379316,1.5670721748275862,1025.857173448276,0.0,11.726795979310344,2020-02-01
2020-03,3337833638.9039116,22095.380992721854,20.33,11.513323983169705,2.935483870967742,3.0,22091.847947993523,1983.1234800391342,22499.28039173142,2087.0054159709302,22601.154245071953,2190.92557017832,22811.0564444489,2232.8222672270495,4500287.988589151,404005.12753481197,4642147.2223851625,431187.74443764193,4740030.310967737,459850.2397268873,4920830.597495922,481641.65560700156,10345.94437628291,9775.793280417713,1914.9540525051243,57.40413507167505,12.513323983169705,10345.94437628291,9775.793280417713,1914.9540525051243,57.40413507167505,22091.847947993523,1983.1234800391342,22499.28039173142,2087.0054159709302,22601.154245071953,2190.92557017832,22811.056444448895,2232.8222672270495,12.513323983169705,,,,,,,,,,,,,10.644892112903225,15.174193548387098,6.372580645161291,7.820013396774193,12.599485258064517,2.9167884341935486,4.6668683066774195,69.07866396774195,88.5146190967742,48.402024677419355,1.012903270967742,1.012903270967742,0.0,18.58682879032258,34.362580290322576,14.52290322580645,14.52290322580645,55.55241883870968,2.584654307419355,1019.3754141935484,0.012029524838709678,7.367137477419355,2020-03-01
2020-04,3091155714.66644,21014.54638240632,20.43,11.5,2.966666666666667,4.0,20942.52917658819,2163.9548000432096,20431.94182262085,1852.75359446459,20863.903687782018,1794.1721058461487,22135.563096675647,1961.776041070542,4277859.850203822,442039.45428387367,4169415.9400560106,378100.81553894107,4251819.933781387,365658.9036479059,4500159.977554158,398829.06914964126,9629.525462561025,9503.953043749525,1827.7537324720793,50.96599686577788,12.5,9629.525462561025,9503.953043749525,1827.7537324720793,50.96599686577788,20942.52917658819,2163.9548000432096,20431.94182262085,1852.75359446459,20863.903687782018,1794.1721058461487,22135.563096675647,1961.776041070542,12.5,,,,,,,,,,,,,14.5927776,19.948333333333334,9.726666666666667,12.178622853333334,17.978853866666668,7.1642345999999995,6.40201383,60.595417233333336,83.34872846666667,38.28582923333333,0.5599999966666667,0.5599999966666667,0.0,19.270977866666666,34.847999533333336,19.076999999999998,19.076999999999998,50.029167178,3.8411888533333336,1018.8437516666668,0.3753470113333333,3.7825694013333333,2020-04-01
2020-05,3216218712.304528,23228.772774382258,18.61,11.5,3.193548387096774,5.0,23269.038826795026,2909.8699194903575,22614.355043116575,2758.289235708075,22269.20287495026,2664.263520330248,21063.310360351676,2186.745476518251,4343945.521386356,542953.385589958,4303859.178698421,526570.1162521528,4334980.037305616,518447.1954325557,4290009.229828991,445498.12402893574,10841.82583911344,10478.792194277856,1850.9915146157439,57.162750945366604,12.5,10841.82583911344,10478.792194277856,1850.9915146157439,57.162750945366604,23269.038826795026,2909.8699194903575,22614.355043116575,2758.289235708075,22269.20287495026,2664.263520330248,21063.310360351676,2186.745476518251,12.5,,,,,,,,,,,,,21.617472806451612,26.324193548387097,17.475806451612904,21.797827225806454,27.13406777419355,16.924956758064514,15.430577596774194,69.9837690967742,87.53069764516128,51.25922022580645,1.0838709741935484,1.0838709741935484,0.0,19.812239596774194,35.767740999999994,18.712903225806453,18.712903225806453,56.07661262258064,4.261915022580645,1008.3348270967741,3.7688840474193546,0.15141117761290324,2020-05-01
2020-06,3696631516.4817333,26048.759206280887,19.71,11.5,2.8333333333333335,6.0,25892.978505396455,3603.622944096111,25806.35002596885,3687.7961682509876,24605.159126542098,3353.068428730434,23252.190876904588,2943.823306461504,5095484.098640805,709293.4181980306,5019911.541055712,716775.2234145063,4719681.197053098,643876.3791862436,4327232.722191943,547845.5173324858,12243.173656705918,11702.443242801171,2034.4394921868345,68.70250803406904,12.5,12243.173656705918,11702.443242801171,2034.4394921868345,68.70250803406904,25892.978505396455,3603.622944096111,25806.35002596885,3687.7961682509876,24605.159126542098,3353.068428730434,23252.190876904588,2943.823306461504,12.5,,,,,,,,,,,,,24.991180433333334,28.833333333333332,21.523333333333333,27.501893133333333,32.06081356666667,23.492914233333334,20.252917033333333,77.09729223333333,92.44852483333334,58.90469053333334,11.11333334,11.11333334,0.0,18.5225815,33.575998999999996,16.644333333333332,16.644333333333332,65.46111123333334,3.8709910283333335,1004.6807063333333,6.991180433333333,0.0,2020-06-01
2020-07,4244111981.699772,28479.538633580356,20.03,11.5,3.0,7.0,28324.04215182295,4720.191263354274,28076.134345822215,4478.1287919027,27627.326337379607,4329.804095022877,26061.601039417954,3633.2570967311476,5670564.842311233,945062.3531025321,5604171.971038765,894273.5689485538,5492685.94134228,861578.2754399627,5139471.56291145,716465.9143755222,12958.825502783311,13177.369849332652,2264.138398814632,79.20474038854628,12.5,12958.825502783311,13177.369849332652,2264.138398814632,79.20474038854628,28324.04215182295,4720.191263354274,28076.134345822215,4478.1287919027,27627.326337379607,4329.804095022877,26061.601039417954,3633.2570967311476,12.5,,,,,,,,,,,,,24.847378967741935,27.81935483870968,22.229032258064517,28.215974096774193,31.571551903225807,24.96324380645161,21.740523967741936,83.63684861290322,95.09386393548388,68.66682451612903,10.835483912903227,10.835483912903227,0.0,16.257307732258063,31.505805741935482,15.998387096774193,15.998387096774193,73.31720438709678,3.3666758887096773,1005.4588732258064,6.847379038709677,0.0,2020-07-01
2020-08,4818338117.926694,31301.406047326203,20.69,11.5,3.064516129032258,8.0,31390.765828821382,5446.855671762208,30967.47186868002,5456.227538486692,29122.864038412772,4954.335435680375,28563.15841194843,4836.730507850345,6488070.271762056,1125708.5804952926,6364334.625820007,1121298.6857194128,5935194.200070789,1010319.9371570311,5727383.141412476,969852.6479553957,13861.744538708575,14722.830364578704,2632.0024586825357,84.82803182048457,12.5,13861.744538708575,14722.830364578704,2632.0024586825357,84.82803182048457,31390.765828821382,5446.855671762208,30967.47186868002,5456.227538486692,29122.864038412772,4954.335435680375,28563.15841194843,4836.730507850345,12.5,,,,,,,,,,,,,28.080308838709676,30.951612903225808,25.58709677419355,33.472641967741936,36.95032474193548,30.271867,25.066801,84.25669519354838,93.91264435483872,70.71525983870968,4.464516127419355,4.464516127419355,0.0,15.405137935483872,29.519999032258063,16.399354838709677,16.399354838709677,66.22715119354838,3.63922684516129,1005.1901867741935,10.080308883870966,0.0,2020-08-01
2020-09,4393656980.803198,28838.85331865153,21.16,11.5,2.9,9.0,28729.73987697747,4683.920396403975,29195.219695856995,4718.762681113419,31053.22348691816,5106.045317953778,31376.817276805745,5413.987150488872,6074732.018000094,990431.8845735847,6144565.954562681,993178.1104550137,6493814.202966312,1067437.5705218017,6491863.494571108,1120153.941436148,12568.99130157408,13596.809717988574,2606.196254280994,66.85582865175793,12.5,12568.99130157408,13596.809717988574,2606.196254280994,66.85582865175793,28729.73987697747,4683.920396403975,29195.219695856995,4718.762681113419,31053.22348691816,5106.045317953778,31376.817276805745,5413.987150488872,12.5,,,,,,,,,,,,,23.13381893333333,26.72666666666667,19.873333333333335,25.2915439,29.120419366666667,21.66861906666667,18.479305716666666,76.4328971,91.87860099999999,56.322021033333336,1.1833333933333334,1.1833333933333334,0.0,13.061639033333334,25.535999433333334,16.444666666666667,16.444666666666667,49.137499866666666,3.405161345666667,1012.8650036666666,5.1338190133333335,0.0,2020-09-01
2020-10,3973452116.97394,25700.969429959663,20.78,11.5,3.096774193548387,10.0,26030.61958580584,3778.422459287931,27098.142350454054,4283.018011916375,27868.946661529346,4710.412842357869,28949.07456711035,4840.090284519447,5413070.026103684,786015.9010607119,5655615.172368681,894362.5609603539,5843308.499701061,987767.5347596242,6121670.252410894,1023318.7251065297,11200.374132067196,12047.83019601209,2398.72548442473,54.04035138380376,12.5,11200.374132067196,12047.83019601209,2398.72548442473,54.04035138380376,26030.61958580584,3778.422459287931,27098.142350454054,4283.018011916375,27868.946661529346,4710.412842357869,28949.07456711035,4840.090284519447,12.5,,,,,,,,,,,,,15.864717838709678,19.456451612903226,12.714516129032257,14.829351161290322,18.288869903225805,11.359704793548387,10.354905793548387,71.63566206451613,88.48979867741936,50.78415780645161,0.7032257774193549,0.7032257774193549,0.0,14.011396516129032,25.838709387096774,11.182258064516128,11.182258064516128,59.68817235483871,2.2479763593548387,1022.5026916129032,0.20060477387096776,2.3358870135483873,2020-10-01
2020-11,3655026717.483733,22778.74995411576,22.2,11.457407407407407,3.0,11.0,22700.23799876193,2363.93643155637,22759.35951138443,2360.191110344887,23338.453344063597,2524.9661100965345,25482.478010262483,3502.3003032571523,5029202.332420214,523923.0845716314,4978006.638550091,517012.8436827131,5011609.174010869,542131.3688574937,5295258.930532545,727778.0030168365,10317.282352991813,10324.204525869747,2076.664273085647,60.599108151404316,12.457407407407407,10317.282352991813,10324.204525869747,2076.664273085647,60.599108151404316,22700.23799876193,2363.93643155637,22759.35951138443,2360.191110344887,23338.453344063597,2524.9661100965345,25482.478010262483,3502.3003032571523,12.457407407407407,,,,,,,,,,,,,10.633611123333333,14.635,7.233333333333333,8.159658528666666,12.126764056666667,4.452556176,5.656666689333333,73.24812003333334,89.85721066666666,52.773851300000004,1.2766666700000002,1.256666676666667,0.014000000666666667,15.252721566666668,28.29599933333333,9.077,9.077,46.888889352,1.6913946359999998,1026.6877666666667,0.0024305343333333334,7.368819366666667,2020-11-01
2020-12,3595619241.168176,23667.098730215053,20.42,11.5,2.903225806451613,12.0,23714.355519413977,2413.6872087854576,23666.755706182525,2379.647677919284,23422.358413736285,2392.9153914019967,22837.118620640576,2394.14005332528,4856322.667323762,494410.2859796185,4923610.806813792,494898.0060470455,4978919.5753481435,508672.69421951746,5055786.067360649,530083.1099612116,10698.16343718414,10721.915950518816,2166.9815408239247,80.03805037811829,12.5,10698.16343718414,10721.915950518816,2166.9815408239247,80.03805037811829,23714.355519413977,2413.6872087854576,23666.755706182525,2379.647677919284,23422.358413736285,2392.9153914019967,22837.118620640576,2394.14005332528,12.5,,,,,,,,,,,,,1.8304435458064516,6.043548387096774,-1.6838709677419355,-2.038369342032258,2.2233737412903225,-5.840404330645161,-3.8971774783870967,68.48357274193548,87.11473425806452,44.53903332258065,0.40645161290322573,0.15806451690322582,0.17387096709677421,14.596064851612903,26.233547645161288,9.127096774193548,9.127096774193548,50.98521504193549,1.1652623070967743,1030.0716196774194,0.0,16.16955651612903,2020-12-01
