week_start,Estimated_Hourly_Cost_USD,CAISO Total,Monthly_Price_Cents_per_kWh,hour,dayofweek,month,daily_mean_load_lag_1,daily_std_load_lag_1,daily_mean_load_lag_7,daily_std_load_lag_7,daily_mean_load_lag_15,daily_std_load_lag_15,daily_mean_load_lag_30,daily_std_load_lag_30,daily_mean_cost_lag_1,daily_std_cost_lag_1,daily_mean_cost_lag_7,daily_std_cost_lag_7,daily_mean_cost_lag_15,daily_std_cost_lag_15,daily_mean_cost_lag_30,daily_std_cost_lag_30,PGE,SCE,SDGE,VEA,HE_num,PGE_loadlag,SCE_loadlag,SDGE_loadlag,VEA_loadlag,daily_mean_load_lag_1_loadlag,daily_std_load_lag_1_loadlag,daily_mean_load_lag_7_loadlag,daily_std_load_lag_7_loadlag,daily_mean_load_lag_15_loadlag,daily_std_load_lag_15_loadlag,daily_mean_load_lag_30_loadlag,daily_std_load_lag_30_loadlag,HE_num_loadlag,Coal,Hydro,Natural Gas,Nuclear,Other,Petroleum,Solar,Wind,Battery storage,Geothermal,Pumped storage,Solar with integrated battery storage,temperature_2m_mean,temperature_2m_max,temperature_2m_min,apparent_temperature_mean,apparent_temperature_max,apparent_temperature_min,dew_point_2m_mean,relative_humidity_2m_mean,relative_humidity_2m_max,relative_humidity_2m_min,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max,shortwave_radiation_sum,cloudcover_mean,et0_fao_evapotranspiration,pressure_msl_mean,weathercode,cdd,hdd
2018-12-31,21.257731592484525,22625.807108127974,18.31,7.111111111111112,3.5,1.0,23807.18768212059,2446.960248036281,21917.05717216431,2675.895468703894,21917.05717216431,2675.895468703894,21917.05717216431,2675.895468703894,0.15097343910503422,0.005772307299992088,0.1513844075974362,0.0050112837832076,0.1513844075974362,0.0050112837832076,0.1513844075974362,0.0050112837832076,10273.597317316353,10134.810786932494,2122.523087618371,94.87581151722071,8.649305555555555,10379.24133833876,10199.426219111358,2143.0081810386937,97.65857118478374,23660.191440331484,2456.6113610908624,21917.05717216431,2675.895468703894,21917.05717216431,2675.895468703894,21917.05717216431,2675.895468703894,8.711805555555555,,,,,,,,,,,,,0.412500075,3.6750000000000003,-2.4583333333333335,-3.4003564333333336,0.023178338333333343,-6.402379333333333,-4.35451365,72.70447016666667,88.64727183333332,50.17032283333333,0.9666666833333335,0.78333335,0.12833333333333333,11.038227999999998,20.33999916666667,7.573333333333333,7.573333333333333,67.38194533333332,0.8758182366666666,1033.8270666666667,0.0,17.587499833333336
2019-01-07,23.83931682870125,21748.743784648792,18.31,2.875,3.0,1.0,23590.104177962578,2341.038514852557,23909.188602680315,2455.431958987608,21917.05717216431,2675.895468703894,21917.05717216431,2675.895468703894,0.14027526640788548,0.003027457995945879,0.14974744922057429,0.005098761739521694,0.1513844075974362,0.0050112837832076,0.1513844075974362,0.0050112837832076,9791.499196969959,9870.2847155508,2006.6668255202017,80.29299808527234,4.340773809523809,9629.042932703776,9727.527550115688,1975.580750886229,78.36686748349985,23539.526222736815,2300.918422271029,23796.304637230525,2491.902957864658,21917.05717216431,2675.895468703894,21917.05717216431,2675.895468703894,4.181547619047619,,,,,,,,,,,,,1.2729165871428572,4.464285714285714,-1.9785714285714289,-2.090640157142857,1.33395884,-5.707358271428572,-2.002976147142857,80.49143714285715,95.415488,65.042777,0.8000000142857143,0.04285715000000001,0.5300000142857143,10.353627271428573,20.108570428571426,6.7057142857142855,6.7057142857142855,78.26785771428571,0.8565591899999999,1029.5821285714285,0.0,16.727083714285715
2019-01-14,24.544141567251312,22391.759386226437,18.31,6.06547619047619,3.0,1.0,23382.949338184033,2511.8967172837033,23638.707870444614,2447.2404195110826,23626.33875595159,2472.901622365243,21917.05717216431,2675.895468703894,0.14547143655803094,0.006985150308543487,0.14061660486592995,0.0038348674287951106,0.1510321488896631,0.005663589654737162,0.1513844075974362,0.0050112837832076,10290.32190339475,9993.943136375583,2033.2263571420106,74.26805466611678,7.5657242063492065,10242.69976688545,9961.288175659143,2028.7624777794529,75.20821371195952,23340.635112078253,2495.760743471968,23585.821366364104,2409.3074438670915,23509.365596459716,2483.7399863717233,21917.05717216431,2675.895468703894,6.726190476190476,,,,,,,,,,,,,0.45714288428571426,5.55,-3.5642857142857145,-3.5685317857142858,1.6069622714285714,-7.739015785714286,-5.079166783571429,68.70111814285714,86.34173185714285,45.34347228571429,0.0,0.0,0.0,13.974047642857142,25.971427428571427,10.11,10.11,38.071428614285715,1.2261298085714287,1028.8458,0.0,17.54285714285714
2019-01-21,23.933413160267698,21834.588400961376,18.31,7.166666666666666,3.0,1.0,22915.839472051128,2215.0442849955703,23125.56703616893,2422.453929188135,23591.856029757077,2317.1921914740806,21917.05717216431,2675.895468703894,0.14285766031161207,0.0033748586202341654,0.14539912264976457,0.006677236085735979,0.14027526640788548,0.003027457995945879,0.1513844075974362,0.0050112837832076,10122.176515812225,9669.226020827162,1968.5063859261068,74.67968441540434,8.657366071428571,10071.257962659829,9603.56379923286,1969.7750409471632,75.24703329470049,22892.022734602735,2207.7701110309063,23213.019510687598,2467.410583432315,23566.08019469091,2278.901716580673,21917.05717216431,2675.895468703894,9.196428571428571,,,,,,,,,,,,,1.595535757142857,7.521428571428571,-3.2857142857142856,-2.439510097142857,3.369161945285714,-7.500607342857143,-4.673214657142857,65.081338,84.59892428571428,42.14983971428571,0.0,0.0,0.0,13.529466428571428,25.559999142857144,11.608571428571429,11.608571428571429,26.755952285714283,1.4751694714285715,1027.7797485714286,0.0,16.404464428571426
2019-01-28,22.587634264222814,23340.293558245616,18.944285714285712,8.101190476190476,3.0,1.4285714285714286,22958.038743178236,2278.266744437355,23004.49045732544,2272.0835570201184,23472.589308782754,2529.803516945226,22957.345790989555,2493.751129755571,0.1597768743323665,0.0025066630187185546,0.14384039880316654,0.0034186603308847827,0.14524959954390176,0.007059567897503311,0.1523756056709477,0.006228556260621146,10600.797992729733,10608.523284309236,2062.188016690999,68.7841163462196,9.473090277777777,10643.698345536477,10817.019809490925,2123.5859269836888,68.6321986693799,23003.7457163122,2326.224609736616,22949.306323287485,2201.8569751573405,23680.87260900591,2588.0576371280176,23078.64501486463,2519.7357609819665,10.125,,,,,,,,,,,,,1.875297614285714,5.3999999999999995,-1.457142857142857,-2.0919377551428573,1.6574323514285714,-5.886693571428571,-1.737202302857143,78.89531142857142,93.0787507142857,60.41643571428572,3.6285711571428574,1.1714284,1.7200000000000002,16.415136285714286,29.77714171428571,7.601428571428571,7.601428571428571,55.005952571428566,0.9273738014285715,1024.9672714285714,0.0,16.124702285714285
2019-02-04,27.00841989183911,23096.6868846889,19.79,4.755952380952381,3.0,2.0,23892.953272776445,2257.4473777192948,23240.689945087204,2380.7632136475177,22950.95879685795,2226.7565268889743,23699.151637454757,2311.305401855446,0.15652549353150746,0.005041937106597857,0.15880441878889454,0.0025332904051970084,0.14285766031161207,0.003374858620234158,0.14172823065639847,0.00282704213149262,10545.168126146376,10342.098513113877,2120.181823527605,89.2394287152233,6.2297867063492065,10515.916157307543,10231.604443845144,2095.5286581627524,85.75432940852768,23937.91537176692,2336.4126492642536,23175.585736991306,2334.863541193715,22906.37527975687,2272.4429307988976,23611.779345569084,2307.074448797794,6.002976190476191,,,,,,,,,,,,,0.8127977842857143,4.578571428571428,-2.242857142857143,-3.627999852857143,0.3721932857142856,-7.413791857142857,-3.9773805571428573,71.56956685714286,86.00499228571428,56.32382414285714,0.5428571428571428,0.07142857142857142,0.33000000142857144,19.844844428571427,36.35999957142857,9.072857142857142,9.072857142857142,83.76785600000001,1.2065433342857141,1027.1249785714285,0.0,17.187202285714285
2019-02-11,26.03768342409736,22266.545901515176,19.79,3.369047619047619,3.0,2.0,23754.590658784546,2307.7275095611485,23943.39569990706,2238.6351340952633,23028.322922309748,2307.6140507555365,23651.670408664,2583.36752921268,0.15537556827968232,0.004190527606581471,0.15828323688726073,0.004720116020964351,0.1597994520303885,0.0024938911440186237,0.14486950002543905,0.0067661950272192295,10297.045533910901,9932.645170205973,1956.9067064526246,79.9493034990253,4.851314484126985,10316.096219865663,9935.055948791824,1963.4179017834736,80.21129178073556,23765.13973712187,2314.1956194097243,23947.7943894899,2270.2863573893715,22917.57568258223,2298.1027060233732,23705.271377434303,2587.232378753562,4.788690476190476,,,,,,,,,,,,,1.0285715014285715,4.0,-1.6285714285714283,-2.9128204857142856,0.35429239142857144,-6.075141471428572,-3.6000001757142854,73.83599871428571,90.01882142857143,54.53019871428571,0.7571429,0.5285713857142857,0.16000001428571428,15.219795714285713,27.56571385714286,8.8,8.8,80.7261902857143,1.0671684671428572,1031.2142714285715,0.0,16.97142857142857
2019-02-18,27.495976016960842,23513.62838684806,19.79,4.821428571428571,3.0,2.0,23853.204284238895,2258.390898016608,23781.32862354719,2333.336001573962,23917.542629525367,2276.088036760742,22940.69389858864,2230.1951142857993,0.1632954619890453,0.003498053449761916,0.1546804733290203,0.004139591813858288,0.15652549353150746,0.005041937106597857,0.14232827853778857,0.0031858321453952588,10590.221931063816,10638.59039132725,2190.8786466041624,93.93875287273967,6.301835317460317,10536.395979614443,10620.798488135377,2202.8845402524885,96.1942839715143,23966.7260672386,2274.102371367359,23808.358870094118,2303.113313814091,24000.382780442764,2321.5359965539024,23017.656611548107,2229.0070489501013,5.702380952380952,,,,,,,,,,,,,3.0101190242857143,7.571428571428571,-0.4857142857142857,-0.27326632,4.461014671428571,-4.249928128571429,-1.2071429177142856,76.14922385714286,92.91396357142857,52.86438271428572,1.5857142999999998,0.27142857,0.9399999999999998,11.194402142857143,20.571428357142853,11.51,11.51,66.17857142857143,1.3958566000000001,1025.6690142857144,0.0,14.989881285714286
2019-02-25,22.409018042544567,21619.258513456116,19.562857142857144,7.547619047619048,3.0,2.4285714285714284,22963.555622275064,2084.3582523889827,24055.21277628538,2335.5783761458674,23918.863699112426,2350.372304825548,22893.121599437898,2310.208388268634,0.15671418360475303,0.003273344274990713,0.16403938465894569,0.003306759247202956,0.1565740944852223,0.004860942212929395,0.1578319794482677,0.0026890781578305873,10101.980798098357,9525.686803018922,1933.9189191659545,57.671215201609414,8.95076884920635,10417.681824477171,9791.99300251661,1988.962583530319,59.28521193601813,23014.855660888054,2115.684166128604,23991.431998706958,2288.5650332031573,24000.903103039018,2384.20879064575,22692.85736152747,2321.541985875997,9.660714285714286,,,,,,,,,,,,,6.283928171428571,10.028571428571428,2.6142857142857143,3.2498447857142856,6.793710385714285,-0.6635521371428572,1.9053572142857145,75.31422214285715,94.90309500000001,52.788776999999996,0.21428571428571433,0.21428571428571433,0.0,13.845438071428571,25.302856428571427,9.468571428571428,9.468571428571428,79.74404742857143,1.4722473042857143,1021.8869128571429,0.0,11.716072
2019-03-04,23.354452071717322,21599.515682026213,19.26,3.279761904761905,3.0,3.0,23253.311938692827,2215.4688050589552,22764.74861523119,2069.0400748124134,23963.707664016187,2261.0571159580445,23927.01916441897,2272.343899226014,0.1605731894691142,0.003146982969201037,0.15721025189098234,0.0031063531553983973,0.16464792974413153,0.0038433085107145476,0.1572412859409198,0.005758780072076114,9958.330100352061,9707.906201979391,1873.3053898431247,59.97335991404124,4.661582341269841,9949.893198894493,9691.00203000198,1873.2776169833755,59.4984567823982,23213.102149968883,2216.753052613696,22744.93220831519,2064.330016267085,23963.878747360235,2249.194728715942,23914.10881352645,2261.8916406216727,4.613095238095238,,,,,,,,,,,,,8.071725857142857,12.971428571428572,3.4714285714285715,5.010707014285714,9.976050814285713,0.2913712014285714,2.2976189000000002,69.56171714285715,93.98441485714285,45.01862357142857,0.014285714285714289,0.014285714285714289,0.0,16.547892571428573,31.93714242857143,14.727142857142857,14.727142857142857,66.54761942857144,2.327688642857143,1020.6166228571428,0.0,9.928274142857143
2019-03-11,25.778521347218646,20672.604853203993,19.26,3.1726190476190474,3.0,3.0,22165.19642253825,2086.0917375803047,23220.77076180028,2186.5441992533047,22770.771386497774,2083.863841650014,23902.089484755015,2325.048257560917,0.1531489859828415,0.0017438435606646975,0.16038271055779574,0.0025967394976091703,0.15682625744229278,0.0032099457385763516,0.15637585619505373,0.0041489762885744425,9511.960785731311,9266.568028755568,1830.5339806807585,63.54190110845519,4.665426587301588,9520.94120286476,9256.580228566727,1829.4142094405017,64.51936454218067,22336.763135731195,2081.566601519541,23315.772663038664,2147.0019345048336,22898.811487025432,2119.8610637665392,23953.737459130884,2331.1661445878235,4.342261904761905,,,,,,,,,,,,,10.954761714285715,17.071428571428573,6.085714285714286,7.620740128571428,13.221038714285713,2.8640802,2.756249922857143,60.30224214285714,85.20927628571428,32.44138628571429,0.0,0.0,0.0,20.10972542857143,37.07999942857143,18.46857142857143,18.46857142857143,30.39880969,3.3028976,1020.8608028571429,0.0,7.045238357142857
2019-03-18,25.767648310065667,20663.885423660686,19.26,2.6964285714285716,3.0,3.0,22152.18614428084,2086.2862150176575,22114.26151746848,2092.0596023918506,23218.686585854517,2186.776377669113,24000.273579169243,2271.48562925722,0.15280061150674934,0.003892643628775158,0.15281631493386244,0.001950731456772497,0.1596419642601941,0.0028591635668033595,0.16369171100252783,0.003685795512465427,9463.911199008227,9256.813669798117,1885.1575079030426,58.00251031148817,4.130456349206349,9433.013900618153,9252.849317429233,1878.2896070709205,57.42877956269184,22148.474023500727,2093.7741733615408,22166.757771413966,2086.7463822953637,23191.571038419606,2191.044113428052,24013.752768473903,2269.596955127768,4.038690476190476,,,,,,,,,,,,,11.736309642857142,16.2,7.207142857142857,8.800800985714286,13.376153214285713,4.513003385714286,5.250297274285714,66.68781757142857,87.9971407142857,45.589819,3.585714285714286,3.585714285714286,0.0,21.200011857142858,39.497143,15.512857142857143,15.512857142857143,57.67261857142857,2.8395545142857146,1017.4571428571428,0.0,6.2636904285714285
2019-03-25,14.646899191889649,19866.646429768985,19.26,1.511904761904762,3.0,3.0,21827.321288862997,2020.043646356249,21594.455995584478,2074.0039025568067,22247.34195413255,1988.5894391304612,23035.942840028783,2174.017412512055,0.14892757875774873,0.0024878367225216517,0.15096128630581354,0.003041884291074128,0.15318619342415127,0.00172532638938216,0.1552237045365139,0.0020973831878364655,9067.101215859637,8919.708951145456,1830.1878188564235,49.647812505932414,2.7351190476190474,9091.93146920945,8917.328044001153,1824.7597086855344,49.63892412409463,21864.535477373254,2059.4987082240186,21773.882881575057,2091.0307739624627,22340.958702212094,2022.6464619257988,22812.264527089585,2145.3215484861853,2.916666666666667,,,,,,,,,,,,,12.458631142857143,17.935714285714287,7.414285714285714,9.911657857142858,15.574170928571428,4.3625244,5.755952084285714,66.4856247142857,87.77253514285714,43.623955714285714,0.08571428571428572,0.08571428571428572,0.0,21.408489285714285,38.62285585714285,17.832857142857144,17.832857142857144,45.83333257142857,3.127673485714286,1017.6422528571428,0.0,5.541368785714285
2019-04-01,24.735522028737158,22198.61237490574,17.97,7.107142857142857,3.0,4.0,22334.750228121353,2205.321012584896,22058.99001178199,2130.8546052422275,22131.829921892,2083.3701624979653,23114.63574797507,2205.7664268832536,0.14828596193668112,0.00452187334211194,0.15040705667860496,0.0023402000567432917,0.15280061150674934,0.0038926436287751508,0.15943098742941383,0.003225846568214671,10321.921343457312,9898.147839759751,1924.620741187347,53.922847895227896,8.603174603174605,10398.153814638581,9926.759827101507,1921.6946070593428,54.097986272945214,22324.30572163997,2187.880507012524,22028.35414558453,2125.7218557525966,22140.24811908734,2084.137683458774,23078.07235681351,2200.952850608795,8.648809523809524,,,,,,,,,,,,,15.039583928571428,20.885714285714283,10.492857142857144,13.300922857142856,19.623432142857144,8.074416099999999,9.317262328571429,70.712845,89.85213728571429,46.04655585714285,0.028571428571428577,0.028571428571428577,0.0,18.966904571428568,34.19999871428571,19.18,19.18,45.785714385714286,3.4814319428571427,1016.0053085714286,0.19851194285714285,3.158928332857143
