Date,PGE,SCE,SDGE,VEA,HE,CAISO Total,daily_mean_load_lag_1,daily_std_load_lag_1,daily_mean_load_lag_7,daily_std_load_lag_7,daily_mean_load_lag_15,daily_std_load_lag_15,daily_mean_load_lag_30,daily_std_load_lag_30,Monthly_Price_Cents_per_kWh,Estimated_Hourly_Cost_USD
2025-05-01,8728.946754,14392.52567,1589.600305,120.6315131,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.22,0.0
2025-05-01,8824.912183416667,14249.23216,1607.4639603333333,117.7779091175,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.22,0.0
2025-05-01,8920.877612833334,14105.93865,1625.3276156666666,114.924305135,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.22,0.0
2025-05-01,9016.84304225,13962.64514,1643.191271,112.0707011525,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.22,0.0
2025-05-01,9112.808471666667,13819.35163,1661.0549263333332,109.21709717,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.22,0.0
2025-05-01,9208.773901083334,13676.058120000002,1678.9185816666666,106.3634931875,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.22,0.0
2025-05-01,9304.7393305,13532.76461,1696.782237,103.509889205,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.22,0.0
2025-05-01,9400.704759916667,13389.4711,1714.6458923333332,100.6562852225,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.22,0.0
2025-05-01,9496.670189333334,13246.17759,1732.5095476666663,97.80268124,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.22,0.0
2025-05-01,9592.63561875,13102.88408,1750.373203,94.9490772575,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.22,0.0
2025-05-01,9688.601048166667,12959.59057,1768.2368583333332,92.09547327500002,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.22,0.0
2025-05-01,9784.566477583334,12816.29706,1786.1005136666668,89.24186929250001,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.22,0.0
2025-05-01,9880.531907,12673.00355,1803.964169,86.38826531000001,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.22,0.0
2025-05-01,9976.497336416667,12529.71004,1821.8278243333332,83.5346613275,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.22,0.0
2025-05-01,10072.462765833334,12386.41653,1839.6914796666667,80.68105734500001,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.22,0.0
2025-05-01,10168.42819525,12243.12302,1857.555135,77.82745336250001,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.22,0.0
2025-05-01,10264.393624666667,12099.82951,1875.4187903333332,74.97384938000002,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.22,0.0
2025-05-01,10360.359054083334,11956.536,1893.2824456666667,72.12024539750001,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.22,0.0
2025-05-01,10456.3244835,11813.24249,1911.146101,69.26664141500001,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.22,0.0
2025-05-01,10552.289912916667,11669.94898,1929.0097563333331,66.4130374325,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.22,0.0
2025-05-01,10648.255342333334,11526.65547,1946.8734116666667,63.559433450000014,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.22,0.0
2025-05-01,10744.22077175,11383.36196,1964.737067,60.70582946750001,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.22,0.0
2025-05-01,10840.186201166667,11240.06845,1982.6007223333331,57.85222548500001,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.22,0.0
2025-05-01,10936.151630583334,11096.77494,2000.464377666667,54.998621502500015,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.22,0.0
2025-05-02,11032.11706,10953.48143,2018.328033,52.14501752,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.22,0.0
2025-05-02,10978.892497666668,10924.262999166667,2025.2339154166664,52.29513505416667,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.22,0.0
2025-05-02,10925.667935333337,10895.044568333333,2032.1397978333332,52.44525258833334,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.22,0.0
2025-05-02,10872.443373,10865.8261375,2039.04568025,52.5953701225,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.22,0.0
2025-05-02,10819.218810666667,10836.607706666666,2045.9515626666664,52.74548765666667,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.22,0.0
2025-05-02,10765.994248333334,10807.389275833331,2052.857445083333,52.89560519083334,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.22,0.0
2025-05-02,10712.769686,10778.170845,2059.7633275,53.045722725000005,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.22,0.0
2025-05-02,10659.545123666669,10748.952414166666,2066.6692099166667,53.19584025916667,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.22,0.0
2025-05-02,10606.320561333334,10719.733983333334,2073.575092333333,53.34595779333333,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.22,0.0
2025-05-02,10553.095999,10690.5155525,2080.48097475,53.4960753275,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.22,0.0
2025-05-02,10499.871436666668,10661.297121666666,2087.3868571666667,53.64619286166667,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.22,0.0
2025-05-02,10446.646874333332,10632.078690833332,2094.292739583333,53.79631039583334,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.22,0.0
2025-05-02,10393.422312,10602.86026,2101.198622,53.94642793,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.22,0.0
2025-05-02,10340.197749666668,10573.641829166669,2108.1045044166667,54.09654546416667,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.22,0.0
2025-05-02,10286.973187333331,10544.423398333332,2115.010386833333,54.246662998333335,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.22,0.0
2025-05-02,10233.748625,10515.2049675,2121.91626925,54.3967805325,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.22,0.0
2025-05-02,10180.524062666667,10485.986536666664,2128.8221516666667,54.54689806666667,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.22,0.0
2025-05-02,10127.299500333334,10456.768105833333,2135.728034083333,54.69701560083334,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.22,0.0
2025-05-02,10074.074938000002,10427.549674999998,2142.6339165,54.847133135,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.22,0.0
2025-05-02,10020.850375666669,10398.331244166666,2149.5397989166668,54.99725066916667,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.22,0.0
2025-05-02,9967.625813333334,10369.112813333331,2156.445681333333,55.147368203333336,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.22,0.0
2025-05-02,9914.401251,10339.8943825,2163.35156375,55.2974857375,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.22,0.0
2025-05-02,9861.176688666666,10310.675951666666,2170.257446166667,55.447603271666665,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.22,0.0
2025-05-02,9807.952126333334,10281.457520833332,2177.163328583333,55.59772080583333,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.22,0.0
2025-05-03,9754.727564,10252.23909,2184.069211,55.74783834,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.22,0.0
2025-05-03,9618.158744875002,10245.012405833331,2182.953989083333,59.025036505,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.22,0.0
2025-05-03,9481.58992575,10237.785721666663,2181.8387671666665,62.30223467,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.22,0.0
2025-05-03,9345.021106625,10230.5590375,2180.72354525,65.579432835,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.22,0.0
2025-05-03,9208.4522875,10223.332353333331,2179.6083233333334,68.856631,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.22,0.0
2025-05-03,9071.883468375,10216.105669166664,2178.493101416667,72.13382916500001,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.22,0.0
2025-05-03,8935.31464925,10208.878985,2177.3778795,75.41102733,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.22,0.0
2025-05-03,8798.745830125,10201.652300833332,2176.2626575833333,78.688225495,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.22,0.0
2025-05-03,8662.177011,10194.425616666666,2175.1474356666668,81.96542366,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.22,0.0
2025-05-03,8525.608191875,10187.1989325,2174.03221375,85.242621825,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.22,0.0
2025-05-03,8389.039372750001,10179.972248333332,2172.916991833333,88.51981999,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.22,0.0
2025-05-03,8252.470553625,10172.745564166666,2171.8017699166667,91.797018155,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.22,0.0
