Date,HE,PGE,SCE,SDGE,VEA,CAISO Total,daily_mean_load_lag_1,daily_std_load_lag_1,daily_mean_load_lag_7,daily_std_load_lag_7,daily_mean_load_lag_15,daily_std_load_lag_15,daily_mean_load_lag_30,daily_std_load_lag_30,Monthly_Price_Cents_per_kWh,Estimated_Hourly_Cost_USD
2024-02-01,15.0,9723.848888,11755.34526,2584.868353,79.95733474,24144.019836,23561.15389245833,2015.371714598896,23457.99755835583,1676.2141917536455,24316.61458172416,1885.4747562948316,23844.646821312494,2413.704688165003,31.41,0.27174260548050666
2024-02-01,14.833333333333334,9767.4301235,11753.811321666666,2568.30566825,79.27315182291666,24168.8202654875,23588.33070088541,2012.9820822865256,23452.993675813155,1676.740027240481,24315.39293565684,1884.9513274425783,23858.071145397284,2397.887226453844,31.41,0.2720217360218062
2024-02-01,14.666666666666666,9811.011359,11752.277383333334,2551.7429835,78.58896890583333,24193.620694975,23615.50750931249,2010.5924499741557,23447.98979327048,1677.2658627273163,24314.171289589525,1884.4278985903252,23871.49546948208,2382.0697647426846,31.41,0.27230086656310576
2024-02-01,14.5,9854.5925945,11750.743445,2535.18029875,77.90478598874999,24218.4211244625,23642.68431773957,2008.2028176617853,23442.98591072781,1677.791698214152,24312.949643522206,1883.9044697380723,23884.919793566867,2366.2523030315256,31.41,0.2725799971044053
2024-02-01,14.333333333333334,9898.17383,11749.209506666666,2518.617614,77.22060307166666,24243.22155395,23669.86112616666,2005.813185349415,23437.98202818513,1678.3175337009875,24311.727997454887,1883.3810408858192,23898.34411765166,2350.434841320366,31.41,0.27285912764570475
2024-02-01,14.166666666666666,9941.7550655,11747.675568333334,2502.05492925,76.53642015458333,24268.0219834375,23697.037934593744,2003.4235530370447,23432.97814564246,1678.8433691878229,24310.50635138757,1882.857612033566,23911.76844173645,2334.617379609207,31.41,0.27313825818700427
2024-02-01,14.0,9985.336301,11746.14163,2485.4922445,75.85223723749999,24292.822412925,23724.214743020824,2001.0339207246743,23427.974263099783,1679.3692046746582,24309.284705320253,1882.3341831813127,23925.192765821244,2318.799917898048,31.41,0.27341738872830385
2024-02-01,13.833333333333334,10028.9175365,11744.607691666666,2468.92955975,75.16805432041666,24317.6228424125,23751.39155144791,1998.644288412304,23422.97038055711,1679.895040161494,24308.063059252934,1881.81075432906,23938.617089906034,2302.9824561868886,31.41,0.2736965192696033
2024-02-01,13.666666666666666,10072.498772,11743.073753333334,2452.366875,74.48387140333332,24342.4232719,23778.568359874997,1996.254656099934,23417.96649801444,1680.4208756483292,24306.84141318562,1881.287325476807,23952.041413990824,2287.164994475729,31.41,0.27397564981090283
2024-02-01,13.5,10116.0800075,11741.539815,2435.80419025,73.79968848624999,24367.2237013875,23805.745168302077,1993.865023787564,23412.962615471763,1680.9467111351646,24305.6197671183,1880.763896624554,23965.465738075614,2271.34753276457,31.41,0.2742547803522023
2024-02-01,13.333333333333334,10159.661243,11740.005876666666,2419.2415055,73.11550556916666,24392.024130875,23832.92197672916,1991.4753914751932,23407.95873292909,1681.4725466220002,24304.398121050985,1880.240467772301,23978.890062160408,2255.530071053411,31.41,0.2745339108935018
2024-02-01,13.166666666666666,10203.2424785,11738.471938333334,2402.67882075,72.43132265208332,24416.8245603625,23860.09878515624,1989.0857591628237,23402.954850386417,1681.9983821088356,24303.176474983666,1879.717038920048,23992.3143862452,2239.712609342252,31.41,0.27481304143480134
2024-02-01,13.0,10246.823714,11736.938,2386.116136,71.74713973499999,24441.62498985,23887.275593583327,1986.6961268504529,23397.950967843743,1682.524217595671,24301.95482891635,1879.193610067795,24005.73871032999,2223.8951476310926,31.41,0.2750921719761008
2024-02-01,12.833333333333334,10290.4049495,11735.404061666666,2369.55345125,71.06295681791667,24466.425419337495,23914.452402010407,1984.3064945380827,23392.947085301068,1683.0500530825066,24300.73318284903,1878.6701812155416,24019.16303441478,2208.077685919933,31.41,0.2753713025174003
2024-02-01,12.666666666666668,10333.986185,11733.870123333334,2352.9907665,70.37877390083332,24491.225848825,23941.62921043749,1981.9168622257123,23387.943202758397,1683.575888569342,24299.511536781712,1878.146752363289,24032.58735849957,2192.260224208774,31.41,0.2756504330586999
2024-02-01,12.5,10377.5674205,11732.336185,2336.42808175,69.69459098375,24516.0262783125,23968.806018864576,1979.527229913342,23382.939320215723,1684.1017240561775,24298.2898907144,1877.623323511036,24046.011682584365,2176.4427624976147,31.41,0.2759295635999994
2024-02-01,12.333333333333334,10421.148656,11730.802246666666,2319.865397,69.01040806666667,24540.8267078,23995.982827291657,1977.137597600972,23377.935437673048,1684.627559543013,24297.06824464708,1877.099894658783,24059.43600666916,2160.625300786456,31.41,0.2762086941412989
2024-02-01,12.166666666666668,10464.7298915,11729.268308333334,2303.30271225,68.32622514958334,24565.627137287494,24023.15963571874,1974.7479652886016,23372.931555130373,1685.1533950298483,24295.84659857976,1876.5764658065293,24072.86033075395,2144.807839075296,31.41,0.27648782468259836
2024-02-01,12.0,10508.311127,11727.73437,2286.7400275,67.6420422325,24590.427566775,24050.336444145825,1972.3583329762316,23367.9276725877,1685.679230516684,24294.624952512444,1876.0530369542764,24086.28465483874,2128.990377364137,31.41,0.27676695522389794
2024-02-01,11.833333333333334,10551.8923625,11726.200431666666,2270.17734275,66.95785931541667,24615.2279962625,24077.513252572902,1969.9687006638608,23362.923790045024,1686.2050660035193,24293.403306445125,1875.5296081020235,24099.70897892353,2113.172915652978,31.41,0.27704608576519746
2024-02-01,11.666666666666668,10595.473598,11724.666493333334,2253.614658,66.27367639833334,24640.02842575,24104.69006099999,1967.579068351491,23357.91990750235,1686.7309014903549,24292.18166037781,1875.0061792497704,24113.13330300832,2097.3554539418187,31.41,0.277325216306497
2024-02-01,11.5,10639.0548335,11723.132555,2237.05197325,65.58949348125,24664.828855237494,24131.866869427075,1965.189436039121,23352.916024959675,1687.2567369771905,24290.96001431049,1874.4827503975173,24126.55762709312,2081.53799223066,31.41,0.2776043468477964
2024-02-01,11.333333333333334,10682.636069,11721.598616666666,2220.4892885,64.90531056416667,24689.629284725,24159.04367785416,1962.7998037267505,23347.912142417004,1687.7825724640256,24289.73836824317,1873.959321545264,24139.981951177902,2065.7205305195,31.41,0.27788347738909597
2024-02-01,11.166666666666668,10726.2173045,11720.064678333334,2203.92660375,64.22112764708334,24714.4297142125,24186.22048628124,1960.41017141438,23342.90825987433,1688.3084079508612,24288.516722175857,1873.4358926930115,24153.4062752627,2049.903068808341,31.41,0.27816260793039543
2024-02-02,11.0,10769.79854,11718.53074,2187.363919,63.53694473,24739.2301437,24213.397294708324,1958.02053910201,23337.90437733165,1688.8342434376966,24287.295076108538,1872.9124638407584,24166.83059934749,2034.085607097182,31.41,0.27844173847169496
2024-02-02,10.583333333333334,10740.363527083333,11630.122969583334,2190.6331984166663,63.937662322916665,24625.057357379166,24192.48240791157,1953.3104479011704,23249.52878161766,1681.5665454855705,24288.240117366862,1870.8094583982252,24167.39487831947,2027.7114220002395,31.41,0.2771567159012806
2024-02-02,10.166666666666666,10710.928514166666,11541.715199166669,2193.9024778333333,64.33837991583333,24510.884571058334,24171.567521114812,1948.6003567003308,23161.15318590367,1674.298847533444,24289.185158625187,1868.7064529556924,24167.959157291447,2021.3372369032968,31.41,0.2758716933308662
