Date,HE,PGE,SCE,SDGE,VEA,CAISO Total,daily_mean_load_lag_1,daily_std_load_lag_1,daily_mean_load_lag_7,daily_std_load_lag_7,daily_mean_load_lag_15,daily_std_load_lag_15,daily_mean_load_lag_30,daily_std_load_lag_30,Monthly_Price_Cents_per_kWh,Estimated_Hourly_Cost_USD
2021-12-01,19.0,12608.36,12903.73,2696.97,65.48,28274.54,24223.955416666664,2484.3828390812805,23616.285416666666,2015.8463605080944,23954.04708333333,2417.9367966179257,23934.676666666663,2465.0502927291463,23.38,0.22359088955903406
2021-12-01,18.70833333333333,12527.54125,12840.487916666669,2659.6416666666664,65.05041666666668,28092.721666666668,24224.49387152777,2483.303010783451,23509.388211805555,1981.453777388388,23947.69274305556,2418.754011466056,23926.58359375,2454.708571476151,23.38,0.22215309701181168
2021-12-01,18.416666666666668,12446.7225,12777.245833333332,2622.313333333333,64.62083333333334,27910.903333333332,24225.03232638889,2482.2231824856217,23402.491006944445,1947.0611942686812,23941.33840277778,2419.571226314187,23918.490520833333,2444.366850223156,23.38,0.22071530446458926
2021-12-01,18.125,12365.90375,12714.00375,2584.985,64.19125,27729.085,24225.57078125,2481.1433541877923,23295.59380208333,1912.668611148975,23934.9840625,2420.388441162317,23910.397447916665,2434.02512897016,23.38,0.21927751191736689
2021-12-01,17.833333333333332,12285.085,12650.761666666664,2547.6566666666663,63.76166666666667,27547.266666666663,24226.109236111108,2480.063525889963,23188.69659722222,1878.276028029269,23928.629722222224,2421.2056560104475,23902.304375,2423.6834077171643,23.38,0.21783971937014454
2021-12-01,17.541666666666668,12204.26625,12587.519583333333,2510.3283333333334,63.33208333333334,27365.448333333334,24226.64769097222,2478.983697592133,23081.79939236111,1843.8834449095625,23922.275381944448,2422.0228708585782,23894.21130208333,2413.341686464169,23.38,0.21640192682292214
2021-12-01,17.25,12123.4475,12524.2775,2473.0,62.9025,27183.63,24227.18614583333,2477.903869294304,22974.9021875,1809.490861789856,23915.92104166667,2422.8400857067086,23886.118229166663,2402.9999652111737,23.38,0.2149641342756998
2021-12-01,16.958333333333332,12042.62875,12461.035416666666,2435.6716666666666,62.47291666666667,27001.81166666667,24227.72460069444,2476.8240409964747,22868.00498263889,1775.0982786701495,23909.56670138889,2423.657300554839,23878.02515625,2392.658243958178,23.38,0.2135263417284774
2021-12-01,16.666666666666668,11961.81,12397.793333333331,2398.343333333333,62.04333333333334,26819.993333333336,24228.26305555555,2475.744212698645,22761.107777777772,1740.7056955504431,23903.212361111116,2424.4745154029697,23869.932083333333,2382.3165227051827,23.38,0.21208854918125503
2021-12-01,16.375,11880.99125,12334.55125,2361.015,61.61375,26638.175000000003,24228.801510416662,2474.664384400816,22654.210572916665,1706.3131124307367,23896.858020833337,2425.2917302511,23861.83901041667,2371.9748014521874,23.38,0.21065075663403265
2021-12-01,16.083333333333332,11800.1725,12271.309166666666,2323.6866666666665,61.18416666666667,26456.356666666667,24229.339965277773,2473.5845561029864,22547.313368055555,1671.9205293110304,23890.50368055556,2426.1089450992304,23853.7459375,2361.633080199192,23.38,0.20921296408681028
2021-12-01,15.791666666666666,11719.35375,12208.067083333332,2286.358333333333,60.754583333333336,26274.53833333333,24229.878420138884,2472.504727805157,22440.416163194444,1637.527946191324,23884.149340277778,2426.926159947361,23845.65286458333,2351.2913589461964,23.38,0.20777517153958788
2021-12-01,15.5,11638.535,12144.825,2249.03,60.325,26092.72,24230.416874999995,2471.424899507328,22333.51895833333,1603.1353630716176,23877.795,2427.7433747954915,23837.559791666667,2340.949637693201,23.38,0.20633737899236554
2021-12-01,15.208333333333332,11557.71625,12081.582916666666,2211.7016666666664,59.89541666666667,25910.90166666667,24230.95532986111,2470.3450712094987,22226.62175347222,1568.742779951911,23871.440659722222,2428.560589643622,23829.46671875,2330.6079164402054,23.38,0.20489958644514317
2021-12-01,14.916666666666666,11476.8975,12018.340833333334,2174.373333333333,59.465833333333336,25729.083333333336,24231.49378472222,2469.265242911669,22119.72454861111,1534.3501968322048,23865.086319444446,2429.3778044917526,23821.373645833333,2320.26619518721,23.38,0.2034617938979208
2021-12-01,14.625,11396.07875,11955.09875,2137.045,59.03625,25547.265,24232.03223958333,2468.18541461384,22012.82734375,1499.9576137124982,23858.731979166667,2430.195019339883,23813.280572916665,2309.9244739342143,23.38,0.2020240013506984
2021-12-01,14.333333333333332,11315.26,11891.856666666668,2099.7166666666667,58.60666666666667,25365.446666666667,24232.570694444443,2467.1055863160104,21905.93013888889,1465.565030592792,23852.37763888889,2431.0122341880133,23805.1875,2299.582752681219,23.38,0.20058620880347602
2021-12-01,14.041666666666666,11234.44125,11828.614583333334,2062.3883333333333,58.177083333333336,25183.62833333333,24233.109149305557,2466.025758018181,21799.03293402777,1431.1724474730854,23846.023298611115,2431.829449036144,23797.09442708333,2289.241031428224,23.38,0.1991484162562536
2021-12-01,13.75,11153.6225,11765.3725,2025.06,57.7475,25001.81,24233.647604166665,2464.945929720352,21692.135729166665,1396.7798643533793,23839.668958333332,2432.6466638842744,23789.001354166667,2278.899310175228,23.38,0.19771062370903128
2021-12-01,13.458333333333332,11072.80375,11702.130416666669,1987.7316666666663,57.31791666666667,24819.99166666667,24234.186059027776,2463.866101422522,21585.238524305558,1362.3872812336726,23833.31461805556,2433.4638787324047,23780.90828125,2268.5575889222328,23.38,0.19627283116180888
2021-12-01,13.166666666666666,10991.985,11638.888333333332,1950.4033333333327,56.888333333333335,24638.173333333336,24234.724513888887,2462.786273124693,21478.341319444444,1327.9946981139665,23826.96027777778,2434.2810935805355,23772.815208333333,2258.215867669237,23.38,0.19483503861458654
