Date,PGE,SCE,SDGE,VEA,HE,CAISO Total,daily_mean_load_lag_1,daily_std_load_lag_1,daily_mean_load_lag_7,daily_std_load_lag_7,daily_mean_load_lag_15,daily_std_load_lag_15,daily_mean_load_lag_30,daily_std_load_lag_30,Monthly_Price_Cents_per_kWh,Estimated_Hourly_Cost_USD
2025-01-01,9572.365117,11730.86883,1744.809526,184.0686981,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-01,9563.974701875,11627.590801458333,1760.4897240833334,179.602871275,13.458333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-01,9555.58428675,11524.312772916666,1776.1699221666668,175.13704445000002,12.916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-01,9547.193871625,11421.034744375,1791.85012025,170.671217625,12.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-01,9538.8034565,11317.756715833331,1807.5303183333333,166.2053908,11.833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-01,9530.413041375,11214.478687291668,1823.210516416667,161.739563975,11.291666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-01,9522.02262625,11111.20065875,1838.8907145,157.27373715000002,10.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-01,9513.632211125,11007.922630208332,1854.5709125833332,152.80791032500002,10.208333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-01,9505.241796,10904.644601666669,1870.2511106666668,148.3420835,9.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-01,9496.851380875,10801.366573125,1885.93130875,143.876256675,9.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-01,9488.46096575,10698.088544583334,1901.6115068333331,139.41042985,8.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-01,9480.070550625,10594.810516041667,1917.2917049166667,134.944603025,8.041666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-01,9471.6801355,10491.5324875,1932.971903,130.47877620000003,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-01,9463.289720375,10388.254458958334,1948.6521010833333,126.012949375,6.958333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-01,9454.89930525,10284.976430416667,1964.3322991666669,121.54712255,6.416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-01,9446.508890125,10181.698401875,1980.0124972500005,117.081295725,5.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-01,9438.118475,10078.420373333332,1995.6926953333332,112.6154689,5.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-01,9429.728059875,9975.142344791666,2011.3728934166668,108.14964207500002,4.791666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-01,9421.33764475,9871.86431625,2027.0530915,103.68381525,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-01,9412.947229625,9768.586287708333,2042.733289583333,99.21798842500002,3.708333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-01,9404.5568145,9665.308259166666,2058.4134876666667,94.7521616,3.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-01,9396.166399375,9562.030230625,2074.09368575,90.286334775,2.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-01,9387.77598425,9458.752202083331,2089.773883833333,85.82050795,2.083333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-01,9379.385569125,9355.474173541666,2105.454081916667,81.35468112500001,1.541666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-02,9370.995154,9252.196145,2121.13428,76.8888543,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-02,9481.608232166667,9414.761525208332,2117.1635704583337,80.67811165,1.4583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-02,9592.221310333334,9577.326905416669,2113.192860916667,84.467369,1.9166666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-02,9702.8343885,9739.892285625,2109.222151375,88.25662635,2.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-02,9813.447466666668,9902.457665833334,2105.251441833333,92.0458837,2.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-02,9924.060544833334,10065.023046041666,2101.280732291667,95.83514105,3.2916666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-02,10034.673623,10227.58842625,2097.31002275,99.6243984,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-02,10145.286701166668,10390.153806458333,2093.3393132083334,103.41365575,4.208333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-02,10255.899779333333,10552.719186666667,2089.368603666667,107.2029131,4.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-02,10366.5128575,10715.284566875,2085.397894125,110.99217045,5.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-02,10477.125935666669,10877.849947083334,2081.4271845833337,114.78142780000002,5.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-02,10587.739013833334,11040.415327291666,2077.456475041666,118.57068515,6.041666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-02,10698.352092,11202.9807075,2073.4857655,122.35994250000002,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-02,10808.965170166666,11365.546087708331,2069.515055958333,126.14919985,6.958333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-02,10919.578248333331,11528.111467916666,2065.5443464166665,129.93845720000002,7.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-02,11030.1913265,11690.676848125,2061.573636875,133.72771455,7.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-02,11140.804404666667,11853.242228333333,2057.6029273333334,137.51697190000002,8.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-02,11251.417482833333,12015.807608541669,2053.632217791667,141.30622925,8.791666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-02,11362.030561,12178.37298875,2049.66150825,145.09548660000002,9.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-02,11472.643639166668,12340.938368958334,2045.6907987083327,148.88474395000003,9.708333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-02,11583.256717333334,12503.503749166666,2041.7200891666664,152.6740013,10.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-02,11693.8697955,12666.069129375,2037.749379625,156.46325865,10.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-02,11804.482873666666,12828.634509583331,2033.7786700833333,160.252516,11.083333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-02,11915.095951833331,12991.199889791667,2029.8079605416665,164.04177335000003,11.541666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-03,12025.70903,13153.76527,2025.837251,167.8310307,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-03,11937.039367333333,13018.314548,2034.65289675,163.47783912833336,11.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-03,11848.369704666668,12882.863826,2043.4685425,159.12464755666667,11.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-03,11759.700042,12747.413104,2052.28418825,154.77145598500002,10.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-03,11671.030379333331,12611.962382,2061.099834,150.41826441333333,10.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-03,11582.360716666666,12476.51166,2069.91547975,146.06507284166668,9.916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-03,11493.691054,12341.060938,2078.7311255,141.71188127,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-03,11405.021391333334,12205.610216,2087.54677125,137.35868969833334,9.083333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-03,11316.351728666668,12070.159494,2096.362417,133.00549812666668,8.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-03,11227.682066,11934.708772,2105.17806275,128.652306555,8.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-03,11139.012403333334,11799.25805,2113.9937085,124.29911498333334,7.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-03,11050.342740666669,11663.807328,2122.80935425,119.94592341166668,7.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-03,10961.673078,11528.356606,2131.625,115.59273184,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-03,10873.003415333333,11392.905884,2140.44064575,111.23954026833334,6.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-03,10784.333752666666,11257.455162,2149.2562915,106.88634869666666,6.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-03,10695.66409,11122.00444,2158.07193725,102.533157125,5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-03,10606.994427333331,10986.553718,2166.887583,98.17996555333332,5.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-03,10518.324764666666,10851.102996,2175.70322875,93.82677398166666,4.916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-03,10429.655102,10715.652274,2184.5188745,89.47358240999999,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-03,10340.985439333332,10580.201552,2193.33452025,85.12039083833334,4.083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-03,10252.315776666666,10444.75083,2202.150166,80.76719926666667,3.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-03,10163.646114,10309.300108,2210.9658117500003,76.414007695,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-03,10074.976451333332,10173.849386000002,2219.7814575,72.06081612333332,2.833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-03,9986.306788666669,10038.398664,2228.59710325,67.70762455166665,2.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-04,9897.637126,9902.947942,2237.412749,63.35443298,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-04,9873.756976125,9865.413717125,2229.503136041667,64.02018891166666,2.0416666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-04,9849.87682625,9827.87949225,2221.5935230833334,64.68594484333333,2.083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-04,9825.996676375,9790.345267375,2213.683910125,65.351700775,2.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-04,9802.1165265,9752.8110425,2205.7742971666667,66.01745670666666,2.1666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-04,9778.236376625,9715.276817625,2197.864684208333,66.68321263833333,2.208333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-04,9754.35622675,9677.74259275,2189.95507125,67.34896857,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-04,9730.476076875,9640.208367875,2182.045458291667,68.01472450166666,2.2916666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-04,9706.595927,9602.674143,2174.135845333333,68.68048043333333,2.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-04,9682.715777125,9565.139918125,2166.226232375,69.346236365,2.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-04,9658.83562725,9527.60569325,2158.3166194166665,70.01199229666666,2.4166666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-04,9634.955477375,9490.071468375,2150.4070064583334,70.67774822833333,2.458333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-04,9611.0753275,9452.5372435,2142.4973935,71.34350416000001,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-04,9587.195177625,9415.003018625,2134.5877805416667,72.00926009166668,2.5416666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-04,9563.31502775,9377.46879375,2126.6781675833336,72.67501602333334,2.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-04,9539.434877875,9339.934568875,2118.768554625,73.34077195500001,2.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-04,9515.554728,9302.400344,2110.858941666667,74.00652788666667,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-04,9491.674578125,9264.866119125,2102.9493287083333,74.67228381833334,2.708333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-04,9467.79442825,9227.33189425,2095.03971575,75.33803975000001,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-04,9443.914278375,9189.797669375,2087.1301027916666,76.00379568166667,2.7916666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-04,9420.0341285,9152.2634445,2079.220489833333,76.66955161333334,2.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
2025-01-04,9396.153978625,9114.729219625,2071.310876875,77.335307545,2.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,0.0
