period,Coal,Hydro,Natural Gas,Nuclear,Other,Petroleum,Solar,Wind
2024-09-04T22,1061,3422,20583,2248,-1170,77,18191,219
2024-09-04T23,1064,4221,21041,2248,256,84,17765,424
2024-09-05T00,1026,4656,22933,2246,424,85,17057,838
2024-09-05T01,1035,5385,25508,2248,362,85,15365,1494
2024-09-05T02,1070,6448,26985,2250,2844,83,10702,2152
2024-09-05T03,986,6804,27463,2247,6069,84,2970,2654
2024-09-05T04,967,6833,26680,2245,5950,85,94,3001
2024-09-05T05,905,6727,25714,2246,5504,85,-17,3186
2024-09-05T06,955,6135,24595,2247,3522,86,-50,3384
2024-09-05T07,889,4965,22702,2250,2441,86,-50,3424
2024-09-05T08,744,4876,21723,2248,1091,85,-51,3166
2024-09-05T09,718,3594,20775,2249,482,86,-50,2924
2024-09-05T10,570,3256,21329,2251,-679,86,-50,2721
2024-09-05T11,426,3126,21883,2251,-1543,86,-50,2392
2024-09-05T12,450,2982,22082,2251,-1837,86,-49,2288
2024-09-05T13,448,3307,20856,2247,-1129,86,-49,2070
2024-09-05T14,453,2796,20592,2245,-36,86,-18,1868
2024-09-05T15,372,3016,20085,2244,1075,85,804,1507
2024-09-05T16,376,2589,21338,2242,-965,85,6311,1153
2024-09-05T17,548,2284,22403,2242,-3978,85,13689,950
2024-09-05T18,777,2150,22082,2243,-3981,85,16198,855
2024-09-05T19,1009,1897,22062,2244,-2860,85,17367,706
2024-09-05T20,1059,2484,21900,2243,-2296,85,17308,809
2024-09-05T21,1069,2635,22405,2244,-1035,85,17406,803
2024-09-05T22,1073,3415,23252,2244,76,85,17321,789
2024-09-05T23,1078,4212,25566,2247,208,85,17013,811
2024-09-06T00,1082,4712,28283,2247,-25,85,16361,960
2024-09-06T01,1138,5594,28985,2244,98,85,14721,1183
2024-09-06T02,1138,6637,29293,2245,2598,85,10112,1633
2024-09-06T03,1082,7238,29873,2246,5769,85,2590,2124
2024-09-06T04,1031,7302,29237,2245,5392,85,-10,2744
2024-09-06T05,1060,6763,28251,2245,4919,85,-55,2885
2024-09-06T06,1044,5879,27424,2247,4064,86,-51,2818
2024-09-06T07,868,5150,25563,2251,2580,86,-49,2997
2024-09-06T08,952,4136,24536,2251,891,85,-49,2962
2024-09-06T09,819,4217,21913,2249,1126,86,-49,2946
2024-09-06T10,648,3736,21322,2248,83,86,-50,2931
2024-09-06T11,560,3656,21723,2243,-1135,86,-50,2954
2024-09-06T12,546,3348,21350,2243,-961,86,-50,2603
2024-09-06T13,525,3662,21270,2244,-772,86,-49,1905
2024-09-06T14,702,3245,21171,2242,279,86,-28,1493
2024-09-06T15,642,3300,21413,2243,1048,84,434,1185
2024-09-06T16,641,2779,21716,2243,-59,85,3745,953
2024-09-06T17,790,2322,23513,2243,-2826,86,9659,890
2024-09-06T18,982,2283,24482,2244,-4428,86,14192,757
2024-09-06T19,998,2215,23468,2245,-3921,86,16570,664
2024-09-06T20,1033,2203,23904,2246,-2833,86,17695,622
2024-09-06T21,1056,2612,24587,2247,-1915,86,18049,609
2024-09-06T22,1033,3660,24352,2246,-101,86,17830,621
2024-09-06T23,1082,4569,25908,2245,86,85,16862,714
2024-09-07T00,1081,5113,27545,2247,247,85,15794,1216
2024-09-07T01,948,5616,28251,2247,159,85,14446,1651
2024-09-07T02,1044,6748,28995,2247,2339,85,9898,1975
2024-09-07T03,1032,6774,29290,2246,5554,85,2442,2067
2024-09-07T04,995,6686,29056,2245,5951,86,0,2272
2024-09-07T05,1009,6574,27449,2246,4805,86,-53,2248
2024-09-07T06,1027,6106,25612,2249,4313,86,-50,2132
2024-09-07T07,1045,5328,24243,2249,2925,85,-49,2093
2024-09-07T08,1064,5061,22319,2249,2055,85,-49,1940
2024-09-07T09,929,4816,20747,2250,1775,85,-50,1700
2024-09-07T10,705,4185,20137,2249,912,86,-49,1644
2024-09-07T11,551,4022,19478,2246,187,86,-48,1687
2024-09-07T12,473,3661,18837,2244,166,86,-48,1506
2024-09-07T13,497,3593,18121,2242,337,86,-49,1265
2024-09-07T14,576,3668,17731,2242,482,86,-34,1131
2024-09-07T15,384,3730,17693,2242,267,86,573,1110
2024-09-07T16,361,3200,17713,2242,-1266,86,5051,1035
2024-09-07T17,367,2653,18759,2242,-3918,86,11230,695
2024-09-07T18,390,3003,18822,2238,-4565,86,14971,491
2024-09-07T19,576,3164,19073,2236,-4414,86,16547,516
2024-09-07T20,858,3231,19589,2237,-3775,86,17352,644
2024-09-07T21,1030,3072,20428,2237,-2303,85,17030,654
2024-09-07T22,1056,3241,20666,2240,-350,85,15957,891
2024-09-07T23,1072,3573,21204,2240,808,85,13891,1482
2024-09-08T00,1074,4743,22906,2240,1341,85,12022,2053
2024-09-08T01,1029,5378,24015,2243,2910,85,9632,2351
2024-09-08T02,1062,6162,24975,2244,4199,85,6774,2441
2024-09-08T03,1061,6397,26197,2244,5685,85,1883,2635
2024-09-08T04,1084,6508,25690,2243,5177,85,-20,3021
2024-09-08T05,1077,6212,25149,2243,3434,85,-53,3208
2024-09-08T06,1044,5665,23323,2244,2218,85,-46,3119
2024-09-08T07,893,5277,21901,2244,2075,85,-49,2882
2024-09-08T08,835,4613,20593,2245,1439,85,-48,2092
2024-09-08T09,757,4200,19780,2246,774,85,-47,1496
2024-09-08T10,653,3768,18972,2247,131,85,-48,1530
2024-09-08T11,487,3457,17128,2247,591,86,-48,1420
2024-09-08T12,425,2683,17790,2245,110,86,-48,1564
2024-09-08T13,453,2678,17586,2245,27,85,-48,1706
2024-09-08T14,521,2830,17280,2245,66,86,-39,1711
2024-09-08T15,380,2941,16968,2244,-174,86,528,1654
2024-09-08T16,361,2456,17457,2244,-1772,86,4707,1607
2024-09-08T17,387,2273,18385,2245,-4430,85,10582,1446
2024-09-08T18,419,1961,19455,2245,-4579,86,13394,1131
2024-09-08T19,635,2016,20034,2245,-4269,85,14929,692
2024-09-08T20,923,2192,19498,2246,-2869,85,15679,576
2024-09-08T21,1036,2219,20195,2243,-2250,85,16588,687
2024-09-08T22,1090,2681,21036,2241,-1277,85,16817,1093
2024-09-08T23,1079,3219,21334,2242,-244,85,15528,1838
2024-09-09T00,1082,4409,22151,2245,279,85,14829,2312
2024-09-09T01,1083,5297,22686,2245,1098,85,12404,2486
2024-09-09T02,1082,6291,24258,2246,3934,85,7864,2530
2024-09-09T03,1074,6708,25192,2244,6628,85,1854,2255
2024-09-09T04,1065,6899,25014,2242,6504,85,0,2523
2024-09-09T05,1056,6412,24133,2240,4903,85,-8,2607
2024-09-09T06,1011,5867,23177,2241,3147,85,-26,2330
2024-09-09T07,933,5154,21629,2243,1336,85,-47,1907
2024-09-09T08,898,4552,20081,2244,1239,84,-47,1514
2024-09-09T09,878,4039,19193,2244,710,85,-46,1483
2024-09-09T10,661,3744,18774,2245,-30,85,-46,1363
2024-09-09T11,536,3494,18452,2245,-766,85,-46,1471
2024-09-09T12,531,2909,18376,2245,-579,85,-47,1261
2024-09-09T13,527,2933,18892,2245,-730,85,-48,1271
2024-09-09T14,551,2798,18571,2246,300,85,-29,1208
2024-09-09T15,393,3000,18587,2246,476,85,732,1075
2024-09-09T16,391,2682,18511,2246,-1424,85,6250,899
2024-09-09T17,432,1790,20219,2244,-4208,85,14149,797
2024-09-09T18,640,1513,20819,2242,-4438,85,17037,620
2024-09-09T19,932,1837,20770,2241,-4298,85,17840,477
2024-09-09T20,1099,2546,21194,2242,-3766,85,18127,625
2024-09-09T21,1126,2838,21596,2241,-2570,84,17258,920
2024-09-09T22,1130,2999,21066,2241,-1059,84,17007,1197
2024-09-09T23,1134,3452,21051,2240,-201,84,16968,1681
2024-09-10T00,1137,3857,21728,2241,510,84,16211,2155
2024-09-10T01,1141,4971,23130,2241,621,84,14394,2342
2024-09-10T02,1120,5428,24444,2241,3620,84,9609,2686
2024-09-10T03,1013,6335,25791,2241,7034,76,2162,2827
2024-09-10T04,1049,6379,25568,2241,6394,52,-21,3095
2024-09-10T05,1050,6437,24790,2241,4894,51,-36,3038
2024-09-10T06,1053,5784,23429,2242,3579,51,-32,2982
2024-09-10T07,965,5559,21591,2242,1841,50,-32,2885
2024-09-10T08,841,4831,19652,2243,885,50,-32,2730
2024-09-10T09,642,3891,18002,2243,1056,50,-33,2637
2024-09-10T10,553,3537,16841,2245,301,50,-32,2609
2024-09-10T11,538,3333,15870,2244,83,50,-32,2608
2024-09-10T12,407,3034,15991,2243,59,55,-32,2460
2024-09-10T13,429,3286,16208,2243,-132,72,-33,2315
2024-09-10T14,611,3711,15833,2243,676,53,-9,2195
2024-09-10T15,452,3653,15594,2243,1427,55,750,2111
2024-09-10T16,390,3174,15266,2244,-508,55,6273,1924
2024-09-10T17,392,2760,15408,2245,-3565,81,14028,1977
2024-09-10T18,393,2800,16182,2243,-4698,85,17037,2360
2024-09-10T19,400,3024,16270,2242,-5011,86,18031,2559
2024-09-10T20,604,3008,15723,2244,-4273,86,18382,2377
2024-09-10T21,867,3006,14373,2244,-2322,85,18150,2664
2024-09-10T22,953,3213,14185,2244,-1143,85,17708,3013
2024-09-10T23,1040,3353,14482,2245,-423,85,17596,3152
2024-09-11T00,1046,3812,14705,2247,621,86,16500,3395
2024-09-11T01,1039,4635,15845,2247,677,86,14097,3619
2024-09-11T02,1037,5620,18132,2246,2827,86,8674,3811
2024-09-11T03,1043,6626,19096,2243,5784,86,1918,3462
2024-09-11T04,1044,6677,18603,2242,5805,86,3,3134
2024-09-11T05,949,6412,18041,2242,4671,86,-5,3124
2024-09-11T06,713,5901,17183,2242,3264,87,0,3022
2024-09-11T07,501,5420,16458,2243,1236,86,0,2981
2024-09-11T08,684,4797,15563,2242,81,86,0,3298
2024-09-11T09,714,4146,12396,2242,1722,87,-1,3558
2024-09-11T10,617,3874,11987,2244,1260,87,-1,3660
2024-09-11T11,511,3578,10694,2246,1186,87,-1,3623
2024-09-11T12,501,3402,10347,2246,959,86,-1,3744
2024-09-11T13,600,3486,10666,2245,1111,86,-1,3644
2024-09-11T14,640,3438,11448,2245,1606,86,22,3643
2024-09-11T15,441,3292,11678,2244,1689,85,740,3646
2024-09-11T16,393,2395,11663,2243,41,85,6262,3690
2024-09-11T17,393,1615,10297,2242,-1586,86,14292,3874
2024-09-11T18,383,1227,11396,2243,-3070,85,17117,4164
2024-09-11T19,366,1215,11998,2245,-4308,85,18415,4546
2024-09-11T20,356,1395,12834,2245,-4967,85,18799,5121
2024-09-11T21,414,1511,12630,2244,-4603,85,18876,5353
2024-09-11T22,370,1582,11872,2242,-3810,85,18786,5437
2024-09-11T23,413,1574,10123,2242,-1733,85,18745,5799
2024-09-12T00,618,2024,8878,2244,-519,86,17850,5693
2024-09-12T01,691,3057,9615,2244,-480,86,16096,5719
2024-09-12T02,870,3738,11279,2243,910,85,10504,5475
2024-09-12T03,919,5551,11881,2243,5049,86,2271,5141
2024-09-12T04,749,6050,11481,2243,6157,85,-21,4952
2024-09-12T05,396,5740,11411,2241,5799,86,-60,5055
2024-09-12T06,316,5643,11312,2243,4272,86,-55,5066
2024-09-12T07,361,5004,10813,2244,3061,86,-56,4879
2024-09-12T08,377,4318,10437,2241,1229,86,-55,4951
2024-09-12T09,444,3295,9730,2241,1457,86,-54,4898
2024-09-12T10,492,3159,9700,2242,659,70,-53,4510
2024-09-12T11,449,2899,9220,2243,299,46,-53,4273
2024-09-12T12,449,2614,8741,2244,454,46,-54,4520
2024-09-12T13,498,3017,8727,2244,505,46,-55,4608
2024-09-12T14,481,3686,8944,2245,1113,46,-30,4644
2024-09-12T15,525,3338,9294,2244,1634,46,746,4123
2024-09-12T16,502,2932,8698,2244,-95,46,6592,4142
2024-09-12T17,364,1973,10234,2245,-2833,45,14468,4036
2024-09-12T18,358,1605,12322,2246,-4790,45,17466,3517
2024-09-12T19,359,1601,12392,2247,-4953,46,18295,3036
2024-09-12T20,359,1739,12651,2248,-5079,46,18857,2275
2024-09-12T21,371,1814,12192,2247,-4404,46,18587,2069
2024-09-12T22,398,1720,9793,2246,-2217,46,18002,2403
2024-09-12T23,397,2133,8047,2247,-237,46,17606,2840
2024-09-13T00,528,2495,7595,2249,855,46,17018,3337
2024-09-13T01,710,3499,7951,2251,406,46,15268,3623
2024-09-13T02,927,4874,9760,2251,1320,46,10003,4163
2024-09-13T03,990,5838,9847,2250,5295,46,2075,4288
2024-09-13T04,994,6147,9246,2246,6892,46,-31,4574
2024-09-13T05,890,6017,9216,2246,5851,46,-61,4570
2024-09-13T06,836,5569,10150,2246,3921,46,-57,4203
2024-09-13T07,666,4713,10312,2244,3312,46,-57,3697
2024-09-13T08,540,4388,10676,2243,1402,46,-56,3312
2024-09-13T09,400,4091,10258,2242,784,46,-55,3089
2024-09-13T10,368,3907,10739,2242,47,46,-54,2833
2024-09-13T11,361,3628,10048,2244,-9,46,-54,2367
2024-09-13T12,359,3673,9851,2245,-2,46,-55,2006
2024-09-13T13,392,3817,10216,2246,38,46,-55,1645
2024-09-13T14,486,3529,11044,2247,1429,46,-36,1272
2024-09-13T15,497,2852,11197,2246,2778,46,713,1025
2024-09-13T16,400,2454,10838,2246,496,46,6628,789
2024-09-13T17,396,1639,11178,2242,-2594,46,14714,616
2024-09-13T18,413,1113,11893,2239,-3724,46,17513,425
2024-09-13T19,431,1155,12199,2237,-4312,46,18357,340
2024-09-13T20,455,1154,12408,2236,-4780,46,18596,461
2024-09-13T21,476,1229,11691,2232,-4026,46,18438,603
2024-09-13T22,505,1517,9937,2231,-1865,46,18428,591
2024-09-13T23,666,1636,9301,2231,-449,46,18064,668
2024-09-14T00,827,1886,9221,2234,625,46,17133,716
2024-09-14T01,741,3110,10736,2238,338,46,15453,971
2024-09-14T02,852,4478,12677,2238,2439,46,9647,1221
2024-09-14T03,949,6310,13759,2233,6258,46,1833,1572
2024-09-14T04,925,6558,13124,2232,6182,46,-41,2081
2024-09-14T05,806,6260,12986,2233,5178,46,-59,2342
2024-09-14T06,772,5572,12739,2233,3603,46,-54,2655
2024-09-14T07,761,4900,13086,2230,2366,46,-54,2718
2024-09-14T08,670,4599,13481,2228,533,46,-53,2449
2024-09-14T09,523,4153,12206,2110,970,46,-53,2110
2024-09-14T10,385,3694,11799,1871,711,46,-51,1915
2024-09-14T11,369,3413,11465,1638,542,46,-51,1897
2024-09-14T12,366,3538,11001,1539,546,46,-52,1826
2024-09-14T13,376,3632,10741,1542,485,46,-52,1360
2024-09-14T14,534,3690,10962,1543,662,46,-34,1091
2024-09-14T15,414,3475,10778,1542,848,46,683,1134
2024-09-14T16,465,2439,10292,1541,-193,46,6245,952
2024-09-14T17,429,1941,8085,1548,-1343,46,13932,641
2024-09-14T18,485,1536,8604,1551,-2296,46,16855,438
2024-09-14T19,460,1290,9580,1549,-3300,46,18223,498
2024-09-14T20,492,1578,10283,1548,-4028,46,18517,585
2024-09-14T21,605,1764,9505,1549,-3445,46,18491,676
2024-09-14T22,550,1804,8929,1549,-2535,46,18422,819
2024-09-14T23,646,2054,7683,1547,-1163,46,17960,1036
2024-09-15T00,669,2916,6748,1548,-28,46,16701,1354
2024-09-15T01,778,3836,7634,1548,230,46,14761,1866
2024-09-15T02,977,5134,9685,1550,1282,46,9383,2649
2024-09-15T03,1041,6384,11111,1549,5328,46,1688,3280
2024-09-15T04,998,6070,11121,1548,5270,46,-49,3397
2024-09-15T05,865,6019,11008,1548,4076,46,-53,3628
2024-09-15T06,695,5855,10883,1549,3001,46,-49,4013
2024-09-15T07,561,5328,10546,1549,1886,46,-48,4212
2024-09-15T08,507,4786,11146,1590,223,46,-48,4402
2024-09-15T09,378,4125,10395,1597,724,46,-47,4511
2024-09-15T10,358,3805,9649,1579,706,46,-46,4432
2024-09-15T11,362,3649,9014,1568,443,46,-46,4211
2024-09-15T12,356,3579,8527,1569,520,46,-47,4026
2024-09-15T13,362,3659,8456,1570,650,46,-47,3795
2024-09-15T14,529,3394,8691,1571,859,46,-33,3391
2024-09-15T15,395,3300,9072,1571,1104,46,663,3502
2024-09-15T16,384,2795,7879,1571,-423,46,6526,3455
2024-09-15T17,381,2071,6910,1571,-1390,46,14379,3763
2024-09-15T18,378,1282,8758,1571,-2476,46,17114,3856
2024-09-15T19,376,784,8734,1571,-2832,46,18404,3850
2024-09-15T20,374,780,8984,1571,-3282,46,18818,4094
2024-09-15T21,433,968,9968,1564,-4257,46,18575,4622
2024-09-15T22,500,996,9625,1560,-3836,46,18294,4839
2024-09-15T23,394,1514,7878,1558,-2013,46,17974,4793
2024-09-16T00,487,1778,7555,1558,-774,46,16452,4899
2024-09-16T01,545,2707,7355,1560,74,46,14853,5153
2024-09-16T02,639,4525,7929,1563,1510,46,9156,4896
2024-09-16T03,821,5949,9477,1563,5059,46,1388,4768
2024-09-16T04,789,6007,9676,1576,5479,46,-53,4968
2024-09-16T05,686,5928,9880,1630,4750,56,-58,4593
2024-09-16T06,470,5717,9848,1842,2912,74,-54,4622
2024-09-16T07,522,5265,9111,2075,1628,83,-53,4615
2024-09-16T08,582,4249,9331,2212,994,86,-52,4071
2024-09-16T09,618,4090,9333,2234,721,86,-53,4039
2024-09-16T10,618,3717,9479,2250,585,86,-51,3701
2024-09-16T11,574,3624,9269,2250,388,86,-52,3458
2024-09-16T12,576,3564,9132,2250,377,86,-52,3458
2024-09-16T13,681,3744,9101,2249,630,86,-52,3134
2024-09-16T14,828,3787,9970,2251,1738,74,-37,2844
2024-09-16T15,790,3631,10577,2249,2431,57,624,2770
2024-09-16T16,627,2972,10470,2252,810,57,6176,2894
2024-09-16T17,427,1652,9935,2255,-1339,56,13173,3048
2024-09-16T18,386,860,10387,2258,-2448,57,16690,2567
2024-09-16T19,382,855,11030,2257,-2956,57,16920,2734
2024-09-16T20,410,1108,12248,2256,-4107,57,17279,3028
2024-09-16T21,391,1347,11079,2257,-3616,66,17375,3183
2024-09-16T22,384,1342,10046,2255,-3099,84,17120,3309
2024-09-16T23,391,1502,8854,2255,-2100,86,16852,3480
2024-09-17T00,437,1507,7377,2254,-565,85,15197,3807
2024-09-17T01,497,2470,7189,2254,-270,85,12983,4071
2024-09-17T02,655,4190,8061,2254,1285,86,7292,4179
2024-09-17T03,865,6121,8465,2252,5218,86,1265,3816
2024-09-17T04,927,6144,8902,2251,6498,86,18,3421
2024-09-17T05,826,6045,8496,2250,6048,85,16,3162
2024-09-17T06,631,5988,8764,2251,4338,85,20,2867
2024-09-17T07,484,5411,8934,2252,2930,85,21,3298
2024-09-17T08,581,4332,9064,2253,877,86,21,3812
2024-09-17T09,651,3790,8304,2252,742,86,22,4081
2024-09-17T10,584,3482,7726,2253,452,87,22,4226
2024-09-17T11,570,3398,7279,2250,162,87,22,4142
2024-09-17T12,584,3329,7170,2248,61,87,21,4402
2024-09-17T13,701,3556,6946,2247,537,86,20,4244
2024-09-17T14,750,3701,7764,2250,860,87,40,4126
2024-09-17T15,505,3896,8268,2251,1737,86,748,3558
2024-09-17T16,373,3375,8785,2252,-52,87,6456,3631
2024-09-17T17,368,2140,9560,2252,-2389,87,14601,3725
2024-09-17T18,367,1460,11211,2254,-3542,86,17496,3008
2024-09-17T19,364,1110,11941,2254,-4470,87,18222,2862
2024-09-17T20,363,1245,12213,2254,-4577,86,17723,2878
2024-09-17T21,363,1219,11974,2253,-4403,86,17011,2679
2024-09-17T22,363,1462,10628,2253,-3242,86,15962,2794
2024-09-17T23,389,1486,9300,2253,-1797,86,14588,3140
2024-09-18T00,390,1453,8312,2252,-586,86,13736,3281
2024-09-18T01,471,2667,7751,2253,-85,86,12264,3590
2024-09-18T02,656,4087,7389,2254,1221,86,8727,3973
2024-09-18T03,842,5462,7451,2253,5121,86,1497,4259
2024-09-18T04,931,5666,7155,2255,5603,86,101,4764
2024-09-18T05,804,5618,6879,2256,4983,85,-29,4776
2024-09-18T06,620,5367,6728,2257,3796,85,-52,4917
2024-09-18T07,461,4674,7349,2258,2318,86,-50,4748
2024-09-18T08,622,4237,7765,2258,942,86,-50,4261
2024-09-18T09,618,3526,8015,2257,1067,86,-48,3756
2024-09-18T10,594,3317,8876,2256,232,86,-49,3155
2024-09-18T11,554,3173,8602,2256,27,86,-50,3153
2024-09-18T12,573,3239,8613,2256,108,86,-51,2813
2024-09-18T13,605,3280,8704,2256,474,86,-51,2604
2024-09-18T14,678,3112,9365,2257,1646,86,-35,2649
2024-09-18T15,615,3051,9677,2258,2782,86,639,2280
2024-09-18T16,414,2484,9837,2258,577,86,6127,1850
2024-09-18T17,371,1626,9703,2258,-1595,86,13064,1802
2024-09-18T18,367,1419,10851,2258,-3345,86,15238,1459
2024-09-18T19,366,1621,11235,2259,-4055,86,17132,884
2024-09-18T20,362,1590,11278,2257,-4315,86,17727,618
2024-09-18T21,362,1580,10492,2254,-3638,86,17116,533
2024-09-18T22,397,1612,10337,2253,-3413,85,17422,608
2024-09-18T23,397,1699,8280,2251,-1092,86,16910,705
2024-09-19T00,573,1915,7489,2249,75,86,15826,778
2024-09-19T01,771,2449,8268,2248,524,86,12927,892
2024-09-19T02,1004,3712,10142,2250,2154,86,7232,1305
2024-09-19T03,1058,5430,10529,2251,5433,86,1198,1929
2024-09-19T04,1024,5394,10921,2253,5602,85,26,2034
2024-09-19T05,1022,4945,10933,2252,5223,84,-57,1971
2024-09-19T06,1014,4650,10877,2252,4055,58,-53,1928
2024-09-19T07,976,4094,10727,2253,2822,58,-53,2229
2024-09-19T08,870,3978,10631,2252,1202,58,-51,2462
2024-09-19T09,806,3582,10356,2250,668,57,-52,2143
2024-09-19T10,707,3272,10415,2248,460,70,-51,1963
2024-09-19T11,658,3275,10401,2244,284,84,-51,1719
2024-09-19T12,700,3402,10418,2243,237,83,-52,1606
2024-09-19T13,814,3006,10763,2244,544,86,-51,1446
2024-09-19T14,959,3410,11084,2246,1300,86,-37,1610
2024-09-19T15,777,3495,11348,2245,1722,86,489,1786
2024-09-19T16,517,3031,10621,2242,550,86,5182,1571
2024-09-19T17,396,2524,8834,2242,-552,86,12184,1010
2024-09-19T18,391,2458,8506,2245,-1917,86,15964,833
