period,Coal,Hydro,Natural Gas,Nuclear,Other,Petroleum,Solar,Wind
2024-08-19T22,643,3186,14238,2242,-1361,86,18590,824
2024-08-19T23,602,3521,15108,2242,-587,86,18280,1020
2024-08-20T00,393,3940,15245,2242,243,86,17811,1431
2024-08-20T01,386,4649,17103,2240,257,86,16620,1744
2024-08-20T02,394,5270,19097,2240,1357,87,13340,2017
2024-08-20T03,388,6976,20362,2240,4791,87,5790,2499
2024-08-20T04,386,7226,20652,2241,6745,86,353,3054
2024-08-20T05,386,6835,19691,2240,5751,86,-60,3307
2024-08-20T06,379,6258,18529,2240,5175,87,-56,3426
2024-08-20T07,366,6261,17124,2240,3266,87,-54,3277
2024-08-20T08,362,5624,16653,2241,807,87,-54,3300
2024-08-20T09,356,4893,15963,2242,116,87,-53,3325
2024-08-20T10,353,4574,14419,2242,-245,87,-54,3418
2024-08-20T11,352,4126,13508,2241,-238,87,-54,3416
2024-08-20T12,352,3744,13692,2241,-155,87,-53,2793
2024-08-20T13,348,3813,13494,2241,163,87,-54,2243
2024-08-20T14,360,3986,13797,2241,568,87,13,2005
2024-08-20T15,393,4177,12941,2242,1137,86,1425,1589
2024-08-20T16,362,3774,12644,2243,-1375,87,8835,1229
2024-08-20T17,346,3486,14094,2245,-4461,87,15686,997
2024-08-20T18,348,3546,14523,2245,-4755,87,17669,986
2024-08-20T19,367,3605,14478,2242,-4634,87,18356,800
2024-08-20T20,379,3817,14025,2241,-3284,85,18650,840
2024-08-20T21,381,3829,13551,2240,-1366,87,18617,986
2024-08-20T22,375,4235,13980,2238,-670,87,18533,1415
2024-08-20T23,382,4460,14580,2236,401,87,18172,1955
2024-08-21T00,385,4727,15929,2236,1092,86,17725,2725
2024-08-21T01,423,5464,16861,2236,973,86,16572,3243
2024-08-21T02,644,6171,18741,2237,1529,87,13112,3498
2024-08-21T03,628,6685,20117,2237,5241,86,5525,3932
2024-08-21T04,404,6952,20204,2240,7031,87,365,4265
2024-08-21T05,386,6610,19568,2241,5574,85,-61,4609
2024-08-21T06,385,6067,18261,2242,4872,86,-56,4372
2024-08-21T07,424,5864,16617,2241,2593,86,-55,4263
2024-08-21T08,593,5021,16343,2241,530,85,-54,4261
2024-08-21T09,664,4737,15138,2242,535,86,-54,4005
2024-08-21T10,573,4335,14285,2243,44,87,-53,3840
2024-08-21T11,447,4159,13804,2240,-42,86,-52,3741
2024-08-21T12,441,4086,13906,2240,-287,86,-53,3647
2024-08-21T13,607,4240,13103,2239,96,86,-53,3592
2024-08-21T14,742,4007,13606,2241,664,86,6,3367
2024-08-21T15,760,3700,13528,2241,1167,85,1251,3138
2024-08-21T16,589,2699,13713,2241,-1000,86,8087,2775
2024-08-21T17,560,1930,14695,2239,-3646,87,14938,2374
2024-08-21T18,633,2019,15151,2240,-4563,87,16915,2179
2024-08-21T19,731,2132,14891,2241,-4388,87,17471,1894
2024-08-21T20,830,2212,14836,2241,-3487,87,17694,1800
2024-08-21T21,980,2570,14740,2241,-2630,87,17354,1839
2024-08-21T22,1030,2663,13555,2239,-909,87,17344,2121
2024-08-21T23,1042,3587,13480,2238,-481,87,17138,2570
2024-08-22T00,888,4285,15237,2238,-458,87,17003,2785
2024-08-22T01,606,4675,15284,2238,4,87,16043,3147
2024-08-22T02,400,5470,16814,2239,735,87,12605,3613
2024-08-22T03,388,6801,18245,2240,4090,85,5140,3834
2024-08-22T04,385,6922,18102,2242,6458,86,384,3895
2024-08-22T05,392,7249,18355,2242,5102,87,22,3936
2024-08-22T06,385,6770,16981,2243,4790,86,-41,3410
2024-08-22T07,370,6066,16318,2244,2985,86,-38,3292
2024-08-22T08,356,5640,15941,2245,805,87,-39,3277
2024-08-22T09,352,4637,15650,2246,1045,87,-40,3320
2024-08-22T10,349,4279,14663,2246,743,87,-39,3443
2024-08-22T11,349,4071,13782,2245,283,87,-40,3448
2024-08-22T12,348,3763,13254,2245,166,87,-39,3670
2024-08-22T13,353,4016,13218,2245,311,86,-40,3488
2024-08-22T14,369,4629,13471,2245,1033,86,15,3174
2024-08-22T15,364,4300,13508,2243,1433,86,1183,2853
2024-08-22T16,365,3688,12319,2240,-405,86,7796,2488
2024-08-22T17,360,3240,11475,2240,-2899,87,15109,2380
2024-08-22T18,362,3317,12750,2241,-3987,87,17534,2237
2024-08-22T19,369,3355,12838,2239,-4438,87,18486,2174
2024-08-22T20,371,2910,13073,2237,-3938,86,18551,2316
2024-08-22T21,383,2786,12429,2236,-2889,86,18486,2675
2024-08-22T22,393,3137,10796,2237,-1366,86,18060,3318
2024-08-22T23,388,3471,9775,2237,-70,86,17985,3774
2024-08-23T00,387,3965,10337,2237,130,86,17689,4107
2024-08-23T01,388,4384,12494,2237,-339,86,16119,4218
2024-08-23T02,391,4817,13704,2238,240,85,12061,4156
2024-08-23T03,394,5833,14596,2239,3501,86,5308,4010
2024-08-23T04,394,6482,14944,2238,6387,85,330,3645
2024-08-23T05,388,6625,14483,2237,6079,86,39,3320
2024-08-23T06,346,6495,14257,2237,4809,85,45,3313
2024-08-23T07,277,6232,13436,2238,2061,85,48,3610
2024-08-23T08,297,5560,13196,2239,1047,85,49,3531
2024-08-23T09,298,4776,11474,2238,1207,86,48,3395
2024-08-23T10,298,4279,11054,2238,867,86,47,3167
2024-08-23T11,299,3850,10565,2240,778,86,48,3034
2024-08-23T12,299,3591,10510,2241,315,86,48,3400
2024-08-23T13,299,3876,10107,2241,451,85,48,3647
2024-08-23T14,230,3918,10403,2241,973,86,101,4075
2024-08-23T15,193,3751,9777,2238,1297,85,1266,3876
2024-08-23T16,195,2865,9699,2237,-464,84,7629,3522
2024-08-23T17,195,2457,10339,2238,-3510,84,14763,3269
2024-08-23T18,196,2114,10860,2239,-4096,84,17696,3176
2024-08-23T19,193,1878,11380,2239,-4838,84,18791,2817
2024-08-23T20,193,1334,11840,2238,-4713,84,19094,2763
2024-08-23T21,193,1166,10815,2240,-3496,87,19202,2992
2024-08-23T22,194,1729,9059,2240,-1467,87,18684,3275
2024-08-23T23,197,2431,7320,2237,-24,87,17648,3701
2024-08-24T00,197,3280,6801,2237,316,87,17014,3896
2024-08-24T01,194,3811,7363,2237,223,88,15342,3614
2024-08-24T02,192,4517,9306,2238,576,87,11013,3790
2024-08-24T03,194,6494,10640,2237,3868,87,3940,3734
2024-08-24T04,193,6750,10422,2235,6719,87,177,3476
2024-08-24T05,222,6468,10535,2234,6455,86,-48,3475
2024-08-24T06,299,6218,10155,2235,5599,86,-42,3451
2024-08-24T07,298,5919,10284,2235,3481,87,-40,3346
2024-08-24T08,301,5727,10185,2237,1929,87,-39,3343
2024-08-24T09,300,5087,9198,2239,1634,87,-39,3294
2024-08-24T10,304,4735,8780,2240,553,86,-39,3227
2024-08-24T11,303,4269,8299,2240,373,87,-39,3456
2024-08-24T12,306,4077,8408,2239,270,87,-39,3295
2024-08-24T13,306,4396,8245,2236,316,86,-39,3028
2024-08-24T14,237,4308,8436,2234,802,86,18,2950
2024-08-24T15,184,3662,8056,2235,1218,86,1166,2858
2024-08-24T16,182,3267,7609,2234,-249,85,7162,2736
2024-08-24T17,181,2382,8366,2232,-1840,86,13345,2593
2024-08-24T18,181,2061,8624,2233,-1994,86,16007,2130
2024-08-24T19,183,1775,8899,2235,-2544,86,17723,1785
2024-08-24T20,184,1637,9046,2237,-2774,86,18238,1974
2024-08-24T21,184,1813,9794,2236,-3762,86,18274,2506
2024-08-24T22,185,1783,10258,2237,-3961,86,18064,3158
2024-08-24T23,194,2056,9719,2238,-3377,86,17399,3433
2024-08-25T00,193,2251,7876,2236,-1517,86,16700,3873
2024-08-25T01,194,2984,6798,2235,-216,86,15508,4230
2024-08-25T02,194,4704,6748,2234,712,86,11721,4327
2024-08-25T03,192,6045,7889,2232,3382,86,4133,4378
2024-08-25T04,193,6552,7724,2232,5961,86,185,4524
2024-08-25T05,223,6546,8150,2232,5436,86,-40,4494
2024-08-25T06,291,5753,8275,2232,4758,86,-35,4527
2024-08-25T07,291,5546,8348,2234,3122,86,-33,4585
2024-08-25T08,208,5009,8092,2236,1768,86,-33,4701
2024-08-25T09,172,4955,7398,2235,1330,86,-34,4426
2024-08-25T10,171,4571,7144,2235,548,86,-33,4227
2024-08-25T11,172,4030,6903,2236,329,87,-33,4024
2024-08-25T12,173,4029,6657,2238,234,87,-34,4088
2024-08-25T13,172,3952,7030,2238,194,87,-35,3938
2024-08-25T14,173,4219,6989,2238,699,87,22,3702
2024-08-25T15,172,3774,6541,2238,907,87,1173,3579
2024-08-25T16,173,2441,7765,2235,-801,87,7656,3154
2024-08-25T17,172,1591,9421,2235,-2794,86,14522,2221
2024-08-25T18,174,1540,9993,2234,-3539,87,17199,1219
2024-08-25T19,174,1749,10386,2234,-4149,86,18170,793
2024-08-25T20,174,1561,10505,2236,-4246,86,18413,928
2024-08-25T21,173,1582,9989,2237,-3712,86,18343,1145
2024-08-25T22,175,2041,7971,2236,-1440,86,18130,1263
2024-08-25T23,180,2468,6876,2233,65,86,17806,1176
2024-08-26T00,181,2682,7209,2234,318,86,17215,1063
2024-08-26T01,182,3812,8437,2236,354,86,15908,1194
2024-08-26T02,186,5316,10423,2235,656,86,12327,1680
2024-08-26T03,184,6709,12885,2236,4219,86,4529,2251
2024-08-26T04,189,7227,13358,2237,6423,86,161,2610
2024-08-26T05,187,7060,14131,2232,5230,86,-58,2865
2024-08-26T06,186,6469,13658,2230,4584,86,-54,2814
2024-08-26T07,201,6246,12601,2231,2457,86,-53,2673
2024-08-26T08,197,5719,12858,2232,597,86,-53,2377
2024-08-26T09,200,4978,12378,2235,402,86,-51,1966
2024-08-26T10,200,4560,11928,2236,178,86,-51,1584
2024-08-26T11,201,3878,11958,2236,79,86,-51,1286
2024-08-26T12,201,3915,11809,2237,121,86,-51,1080
2024-08-26T13,258,4455,12186,2238,201,86,-41,844
2024-08-26T14,351,4321,12499,2238,1446,86,30,641
2024-08-26T15,361,3825,12851,2238,1952,85,1232,491
2024-08-26T16,358,2544,12770,2237,-166,86,8114,378
2024-08-26T17,360,2220,12862,2235,-3270,87,15310,295
2024-08-26T18,364,2106,14115,2234,-4885,86,17659,328
2024-08-26T19,437,2274,14256,2233,-5203,86,18449,508
2024-08-26T20,435,1749,13886,2234,-4412,86,18472,662
2024-08-26T21,384,1830,13276,2234,-3063,86,18699,662
2024-08-26T22,402,2115,12117,2234,-1405,86,18649,643
2024-08-26T23,416,2549,11927,2235,-148,86,18137,595
2024-08-27T00,387,3022,12990,2236,378,86,17789,662
2024-08-27T01,387,4358,14877,2236,-42,86,16226,741
2024-08-27T02,387,6033,16906,2237,920,86,12109,568
2024-08-27T03,393,7407,19230,2237,4950,86,4564,553
2024-08-27T04,392,7337,19446,2232,6129,86,221,1521
2024-08-27T05,394,7285,17824,2229,5843,86,-31,1890
2024-08-27T06,380,6588,17300,2228,4512,86,-54,1836
2024-08-27T07,360,6306,16402,2229,2839,86,-51,1629
2024-08-27T08,363,5719,15987,2231,1154,86,-51,1507
2024-08-27T09,362,4504,14423,2231,769,86,-50,1285
2024-08-27T10,358,4147,12557,2231,569,86,-51,1157
2024-08-27T11,363,3678,12124,2232,414,86,-50,1116
2024-08-27T12,483,3722,12194,2233,191,86,-50,1002
2024-08-27T13,615,3812,11908,2234,256,86,-51,808
2024-08-27T14,739,4537,12207,2235,693,86,3,747
2024-08-27T15,753,4049,11760,2235,1700,86,1173,558
2024-08-27T16,752,3078,11551,2235,-585,86,7906,419
2024-08-27T17,752,2733,13566,2234,-4353,86,14999,243
2024-08-27T18,751,2832,14140,2235,-5091,86,17239,126
2024-08-27T19,752,2621,14256,2234,-4898,86,18159,173
2024-08-27T20,763,2467,13815,2235,-4102,86,18414,295
2024-08-27T21,761,2655,12893,2232,-2512,87,18562,451
2024-08-27T22,760,2785,12445,2228,-1218,86,18462,433
2024-08-27T23,766,3483,11763,2227,-84,86,18051,407
2024-08-28T00,764,4155,13346,2226,-150,86,17405,782
2024-08-28T01,619,5391,14911,2223,314,85,15885,859
2024-08-28T02,414,6436,17871,2224,1314,85,11976,995
2024-08-28T03,402,6723,20321,2226,5918,86,4215,1465
2024-08-28T04,409,6794,20495,2227,7231,86,199,2006
2024-08-28T05,441,6699,19240,2223,6582,86,34,2360
2024-08-28T06,441,6096,18183,2222,5171,86,8,2223
2024-08-28T07,412,5550,16931,2225,2123,86,-52,2003
2024-08-28T08,362,5067,15923,2224,703,87,-53,1720
2024-08-28T09,355,4204,15201,2222,692,87,-47,1647
2024-08-28T10,354,3811,14176,2222,472,87,-47,1753
2024-08-28T11,362,3510,13480,2222,426,87,-47,1722
2024-08-28T12,501,3483,13397,2224,270,87,-47,1532
2024-08-28T13,663,3692,13431,2226,481,87,-47,1323
2024-08-28T14,747,3422,13858,2227,1204,87,15,1138
2024-08-28T15,756,3028,13860,2227,1529,85,1131,986
2024-08-28T16,754,2282,14091,2226,-635,86,7768,895
2024-08-28T17,751,2178,14696,2226,-3771,86,14982,656
2024-08-28T18,755,2090,15558,2228,-4975,86,17461,551
2024-08-28T19,754,2007,16081,2224,-5385,86,18207,503
2024-08-28T20,758,2157,15458,2219,-4612,86,18588,590
2024-08-28T21,758,2426,14228,2218,-2990,86,18360,683
2024-08-28T22,762,2820,12876,2220,-1364,86,18155,799
2024-08-28T23,582,3303,12622,2218,-385,86,17829,1064
2024-08-29T00,401,3829,13540,2220,15,86,17173,1339
2024-08-29T01,399,4750,15340,2221,-287,86,15704,1910
2024-08-29T02,399,5518,17375,2217,670,86,11359,2324
2024-08-29T03,398,6523,18687,2210,5081,86,4163,2275
2024-08-29T04,399,6669,19235,2212,6740,86,177,2309
2024-08-29T05,399,6363,17889,2214,5814,86,26,2677
2024-08-29T06,450,5822,16135,2214,4523,86,31,2959
2024-08-29T07,437,5348,14845,2217,2805,86,31,2906
2024-08-29T08,389,4623,14836,2216,994,86,27,2713
2024-08-29T09,379,3877,14431,2214,1423,87,-25,2671
2024-08-29T10,375,3500,14847,2216,-83,87,-25,2773
2024-08-29T11,420,3566,14540,2217,96,87,-24,2582
2024-08-29T12,385,3767,13994,2216,438,87,-24,2360
2024-08-29T13,378,3862,13208,2214,760,87,-23,2461
2024-08-29T14,377,3746,13768,2213,1522,87,29,2428
2024-08-29T15,377,3611,13675,2215,1341,86,1165,2303
2024-08-29T16,379,3115,12756,2217,-536,87,7798,1946
2024-08-29T17,378,2766,12964,2218,-3406,87,15060,1694
2024-08-29T18,371,2711,13797,2221,-4761,87,17439,1423
2024-08-29T19,370,2974,14103,2221,-5069,87,17967,1174
2024-08-29T20,377,2913,13362,2222,-4306,87,18084,821
2024-08-29T21,385,2939,12611,2220,-3139,87,18129,662
2024-08-29T22,381,3034,11661,2214,-1558,84,17852,652
2024-08-29T23,382,3511,10796,2214,-91,86,17108,778
2024-08-30T00,381,4011,11534,2216,350,86,16852,1080
2024-08-30T01,383,4735,13054,2218,375,86,15046,1421
2024-08-30T02,381,5992,15739,2216,915,84,11281,1831
2024-08-30T03,387,6597,16965,2215,4599,85,3829,2353
2024-08-30T04,391,6516,17100,2217,6486,86,205,2959
2024-08-30T05,389,6355,16494,2216,5643,86,80,3253
2024-08-30T06,387,5729,16125,2216,4293,86,46,3241
2024-08-30T07,381,4843,15794,2215,3141,86,-30,3170
2024-08-30T08,377,4699,16079,2215,1478,86,-41,2916
2024-08-30T09,379,4246,15414,2217,1155,87,-48,2804
2024-08-30T10,378,3643,14997,2219,562,87,-43,2645
2024-08-30T11,377,3544,14609,2218,706,87,-44,2352
2024-08-30T12,373,3472,14697,2216,473,87,-44,2027
2024-08-30T13,371,3709,14650,2215,1053,87,-45,1646
2024-08-30T14,374,3494,14760,2215,1571,87,5,1303
2024-08-30T15,381,3309,14508,2216,1386,85,1120,1166
2024-08-30T16,383,2305,14140,2217,-599,86,7352,1147
2024-08-30T17,380,1821,12791,2220,-2622,87,14656,1170
2024-08-30T18,373,1932,13535,2224,-4255,87,16721,1097
2024-08-30T19,371,1876,13238,2224,-4485,87,18043,928
2024-08-30T20,380,2145,13111,2223,-4034,86,17964,805
2024-08-30T21,381,2263,13228,2222,-3970,86,17864,828
2024-08-30T22,381,2402,11828,2222,-2122,84,18005,1042
2024-08-30T23,382,2718,11061,2221,-471,85,17335,1295
2024-08-31T00,382,3028,12697,2219,17,85,16691,1363
2024-08-31T01,382,3630,15146,2216,174,86,14966,1364
2024-08-31T02,382,4876,17194,2218,1283,85,10775,1534
2024-08-31T03,384,6303,18080,2221,4923,86,3614,1843
2024-08-31T04,391,6595,17892,2223,5851,86,111,2243
2024-08-31T05,392,6491,17037,2223,5438,86,-42,2669
2024-08-31T06,385,5888,16836,2223,3972,86,-26,2721
2024-08-31T07,382,5309,16671,2221,2958,87,-18,2751
2024-08-31T08,380,4733,16396,2217,1428,87,-19,2615
2024-08-31T09,379,4003,15673,2109,1425,87,-18,2405
2024-08-31T10,378,3901,15026,1871,626,87,-17,2210
2024-08-31T11,378,3604,14341,1651,475,87,-17,1904
2024-08-31T12,378,3652,14526,1557,182,87,-17,1633
2024-08-31T13,373,3694,13769,1516,517,57,-17,1423
2024-08-31T14,369,3570,13308,1451,885,36,19,1340
2024-08-31T15,370,3122,12718,1429,490,50,1014,1238
2024-08-31T16,370,2806,10524,1431,-491,85,6985,1151
2024-08-31T17,370,2535,10680,1441,-3178,86,14124,986
2024-08-31T18,367,2454,12172,1469,-4846,86,17034,781
2024-08-31T19,373,2561,12208,1477,-4946,86,17899,613
2024-08-31T20,382,2619,11500,1476,-3949,86,18147,503
2024-08-31T21,381,2735,11012,1476,-2871,86,18501,559
2024-08-31T22,382,2863,10116,1475,-1045,85,18033,609
2024-08-31T23,385,3193,9970,1472,-32,85,17499,685
2024-09-01T00,387,3409,10937,1476,1202,85,16539,1174
