period,Coal,Hydro,Natural Gas,Nuclear,Other,Petroleum,Solar,Wind
2024-05-19T23,174,1479,6430,1132,-1612,85,12985,3941
2024-05-20T00,174,1879,5724,1133,-552,85,12984,4085
2024-05-20T01,174,2594,5208,1133,-70,85,13232,4558
2024-05-20T02,177,4256,4875,1133,436,85,12107,4986
2024-05-20T03,178,6181,4619,1133,1728,85,7303,4821
2024-05-20T04,243,6932,4465,1134,5636,86,1181,4386
2024-05-20T05,208,6818,4452,1135,6714,86,147,4100
2024-05-20T06,178,6464,4040,1135,5952,85,160,4578
2024-05-20T07,176,6023,3530,1136,3520,86,160,4892
2024-05-20T08,188,5946,3255,1136,1493,87,203,5076
2024-05-20T09,176,5922,3091,1135,807,86,174,4947
2024-05-20T10,175,5812,3083,1134,537,87,152,4955
2024-05-20T11,175,5724,3255,1134,223,86,170,5115
2024-05-20T12,190,5982,3291,1134,290,86,178,4937
2024-05-20T13,248,5939,3262,1134,564,86,128,4017
2024-05-20T14,316,5592,3615,1135,1713,87,442,3842
2024-05-20T15,217,5322,3992,1136,1822,86,3227,3467
2024-05-20T16,269,4445,4949,1136,557,87,8690,3054
2024-05-20T17,209,3194,5384,1136,-60,86,12006,3377
2024-05-20T18,177,2933,5152,1136,-376,86,14062,3910
2024-05-20T19,175,2449,5792,1136,-845,86,14656,4336
2024-05-20T20,175,2082,7390,1136,-2456,86,16365,4072
2024-05-20T21,174,2106,8136,1136,-3105,86,17189,4152
2024-05-20T22,174,2134,8898,1136,-3786,86,17327,4185
2024-05-20T23,174,2228,8858,1135,-3757,86,17008,4720
2024-05-21T00,174,2649,7831,1135,-2720,86,16223,4936
2024-05-21T01,173,3495,7095,1135,-1802,87,14723,4800
2024-05-21T02,174,4397,5809,1225,-355,86,12466,5038
2024-05-21T03,178,6839,4689,1291,1421,86,7097,4639
2024-05-21T04,205,7458,5145,1296,5503,86,1146,4400
2024-05-21T05,181,7377,6004,1297,5682,85,91,4325
2024-05-21T06,177,6984,5423,1297,4456,86,106,4527
2024-05-21T07,176,6477,4317,1312,2802,86,105,4666
2024-05-21T08,182,6477,3744,1409,1064,87,129,4859
2024-05-21T09,176,6380,3198,1539,460,87,150,5036
2024-05-21T10,173,6075,3180,1566,458,86,175,5133
2024-05-21T11,174,6055,3308,1567,462,87,177,5102
2024-05-21T12,174,6133,3597,1567,198,87,141,4781
2024-05-21T13,174,6258,3470,1562,656,87,108,4391
2024-05-21T14,174,5794,3657,1546,1570,87,417,3867
2024-05-21T15,174,5533,4002,1542,1473,86,4115,3339
2024-05-21T16,174,4540,4720,1541,211,86,11121,2393
2024-05-21T17,174,3009,6474,1542,-867,87,14553,1846
2024-05-21T18,174,2275,7234,1543,-1821,87,15040,1786
2024-05-21T19,174,2335,8356,1543,-3065,87,15919,1773
2024-05-21T20,175,1922,9826,1543,-4447,86,16247,1565
2024-05-21T21,174,2140,9117,1543,-3783,86,16033,1380
2024-05-21T22,173,2312,8679,1545,-3147,86,15796,1285
2024-05-21T23,173,2819,7542,1544,-1697,86,15163,1243
2024-05-22T00,174,2962,6816,1545,-779,86,14716,1397
2024-05-22T01,177,3227,6613,1543,73,86,14490,1679
2024-05-22T02,252,4523,6771,1545,473,86,12422,2668
2024-05-22T03,258,7045,6058,1546,2112,86,7131,3387
2024-05-22T04,351,7839,6677,1545,5568,86,1241,3641
2024-05-22T05,307,7780,7329,1544,5347,86,120,3975
2024-05-22T06,205,7350,6192,1544,4956,85,63,3969
2024-05-22T07,208,6788,5067,1546,2903,86,77,3895
2024-05-22T08,179,6769,4105,1545,1741,86,94,3900
2024-05-22T09,175,6827,3529,1546,886,87,110,4035
2024-05-22T10,174,6453,3650,1544,266,87,145,4087
2024-05-22T11,175,6359,3828,1544,-182,87,165,4262
2024-05-22T12,177,6277,4215,1544,-543,87,165,4483
2024-05-22T13,182,6530,4033,1542,-237,87,160,4316
2024-05-22T14,315,6462,3904,1541,1057,87,463,4237
2024-05-22T15,274,5600,3977,1540,1113,86,3919,3854
2024-05-22T16,308,4087,5118,1540,203,87,10790,3648
2024-05-22T17,262,3028,6030,1541,-425,87,14236,3232
2024-05-22T18,274,2568,7382,1540,-1891,87,15499,2933
2024-05-22T19,269,2192,8500,1541,-2908,87,16524,2378
2024-05-22T20,244,2277,8550,1535,-3142,87,16494,2125
2024-05-22T21,208,2433,8945,1522,-3429,87,16522,2577
2024-05-22T22,178,2621,9013,1541,-3661,87,16362,2924
2024-05-22T23,175,2511,7483,1541,-2376,87,15561,3360
2024-05-23T00,175,3089,6811,1541,-1577,87,14470,3674
2024-05-23T01,175,3877,5694,1539,-514,86,13543,4119
2024-05-23T02,177,5477,4981,1539,615,87,11330,4734
2024-05-23T03,178,7026,5196,1540,2046,87,7110,4629
2024-05-23T04,176,8094,5772,1549,5800,87,1363,4325
2024-05-23T05,177,8294,5903,1568,5495,87,131,4208
2024-05-23T06,179,7887,5303,1644,4915,86,187,4319
2024-05-23T07,178,7396,4172,1775,3221,85,201,4617
2024-05-23T08,177,7031,4088,1881,1140,87,228,4857
2024-05-23T09,174,6848,3633,1917,888,87,228,5004
2024-05-23T10,178,6394,3432,1985,477,88,218,4959
2024-05-23T11,179,6211,3559,1987,305,87,180,4968
2024-05-23T12,177,6155,3537,1647,336,88,160,4619
2024-05-23T13,179,6590,3466,1609,642,88,147,4642
2024-05-23T14,178,6381,3755,1611,1260,88,467,4888
2024-05-23T15,175,5627,4001,1612,1670,86,3987,4410
2024-05-23T16,175,3542,5974,1610,-575,86,10582,4105
2024-05-23T17,175,2849,7215,1611,-1068,87,13513,3687
2024-05-23T18,175,2359,7385,1611,-1238,87,14585,3783
2024-05-23T19,175,2190,8180,1614,-2624,87,15689,3515
2024-05-23T20,177,2161,8778,1614,-3275,87,16096,3286
2024-05-23T21,175,2184,8498,1611,-2973,87,16110,3515
2024-05-23T22,174,2558,8200,1530,-2537,87,15496,3546
2024-05-23T23,174,2744,7340,1392,-1879,87,15173,3760
2024-05-24T00,174,3239,6625,1247,-1265,87,15020,3917
2024-05-24T01,174,3747,5969,1213,-215,87,14018,4054
2024-05-24T02,177,4938,5573,1227,481,87,12210,4146
2024-05-24T03,232,6761,5468,1227,2076,86,7295,4176
2024-05-24T04,241,7806,6265,1226,6084,54,1240,3953
2024-05-24T05,236,8208,6741,1226,6125,46,131,4300
2024-05-24T06,185,7498,5800,1226,5461,46,101,5084
2024-05-24T07,179,7401,4783,1226,3122,46,105,5541
2024-05-24T08,179,7346,4353,1226,926,46,150,5673
2024-05-24T09,204,6799,3847,1236,601,46,166,5469
2024-05-24T10,182,6275,3824,1260,376,46,167,5277
2024-05-24T11,179,6147,3755,1175,266,46,168,4996
2024-05-24T12,179,6302,3553,1137,266,46,133,5021
2024-05-24T13,178,6394,3653,1137,443,46,89,4898
2024-05-24T14,177,5970,4174,1137,1169,46,364,4629
2024-05-24T15,177,5833,4635,1136,861,46,3590,4096
2024-05-24T16,179,4199,4514,1136,125,46,9943,4017
2024-05-24T17,178,3135,5499,1136,-337,46,13479,3723
2024-05-24T18,177,2358,5427,1137,-400,46,15331,3961
2024-05-24T19,178,2256,6390,1137,-1098,46,16558,4077
2024-05-24T20,178,2223,7096,1136,-1707,46,17074,4073
2024-05-24T21,178,2221,7796,1137,-2384,46,17133,4470
2024-05-24T22,175,2050,8825,1137,-3252,46,17343,4821
2024-05-24T23,174,2193,8955,1137,-3310,46,16938,5125
2024-05-25T00,175,2981,7315,1137,-1974,46,16243,5362
2024-05-25T01,174,3299,6592,1137,-1233,46,15269,5593
2024-05-25T02,178,4637,5325,1137,-177,46,13115,5513
2024-05-25T03,232,7016,4991,1137,1218,53,7840,5348
2024-05-25T04,293,7723,4826,1135,5132,72,1576,5384
2024-05-25T05,324,7867,4928,1136,5379,86,154,5323
2024-05-25T06,217,7599,4713,1135,4426,87,169,5502
2024-05-25T07,177,7456,3955,1135,2853,87,143,5248
2024-05-25T08,177,7295,3971,1135,1079,87,106,4988
2024-05-25T09,177,6897,3914,1136,1154,87,105,5092
2024-05-25T10,179,6512,3852,1136,543,87,154,5129
2024-05-25T11,181,6248,3531,1135,457,87,143,4992
2024-05-25T12,213,6400,3403,1136,314,86,134,4994
2024-05-25T13,184,6501,3160,1136,466,46,81,4586
2024-05-25T14,229,6220,3515,1136,535,49,415,4243
2024-05-25T15,252,5361,3271,1135,595,46,4190,4183
2024-05-25T16,201,3189,4603,1135,-826,46,10381,3767
2024-05-25T17,177,2777,5972,1135,-1911,46,13122,3380
2024-05-25T18,174,1946,6719,1138,-1859,46,13710,3693
2024-05-25T19,173,1706,7026,1259,-2032,46,14747,3852
2024-05-25T20,174,1568,7931,1281,-2956,46,14935,3875
2024-05-25T21,175,1567,8284,1281,-3449,46,14947,4224
2024-05-25T22,174,1560,8415,1282,-3757,47,15142,4307
2024-05-25T23,174,1580,7970,1283,-3246,61,15025,4281
2024-05-26T00,175,1604,6962,1284,-1998,80,14418,4347
2024-05-26T01,175,1670,5557,1284,-795,82,13553,4489
2024-05-26T02,177,2954,4639,1361,273,83,11846,5191
2024-05-26T03,176,5457,4162,1480,1208,84,7807,5798
2024-05-26T04,178,7006,3443,1599,4417,84,1404,5695
2024-05-26T05,178,7012,3346,1715,5360,83,83,5591
2024-05-26T06,178,6866,3553,1837,4937,83,90,5615
2024-05-26T07,178,6884,3166,1998,3188,83,120,5640
2024-05-26T08,178,6739,2942,2112,1504,83,67,5566
2024-05-26T09,180,6360,3026,2171,818,83,78,5505
2024-05-26T10,214,5963,3163,2174,321,83,73,5250
2024-05-26T11,183,5971,3201,2168,60,83,44,5139
2024-05-26T12,180,5994,2896,2168,696,83,35,4992
2024-05-26T13,179,5968,2757,2170,1197,83,39,4806
2024-05-26T14,180,5148,2835,2173,1972,84,378,4489
2024-05-26T15,211,3816,3385,2172,1005,83,4039,3791
2024-05-26T16,179,2034,4956,2170,-432,85,9599,2969
2024-05-26T17,176,1820,6349,2174,-2020,85,12070,2302
2024-05-26T18,175,1738,6330,2182,-1834,84,13138,1647
2024-05-26T19,176,1859,6834,2190,-2607,84,13664,1307
2024-05-26T20,176,1819,7381,2253,-3129,84,13714,1067
2024-05-26T21,175,1795,7393,2259,-3081,84,13603,983
2024-05-26T22,174,1884,7160,2263,-2567,84,13486,1013
2024-05-26T23,174,1955,6344,2263,-1985,84,13081,1330
2024-05-27T00,176,2269,5474,2266,-866,84,12425,1917
2024-05-27T01,175,2372,5286,2267,-462,84,12169,2634
2024-05-27T02,176,3412,4775,2267,591,84,11392,3315
2024-05-27T03,194,6057,4748,2266,1522,85,7967,3942
2024-05-27T04,224,7569,4919,2267,5451,85,1510,4177
2024-05-27T05,195,7903,4672,2266,6540,85,141,4393
2024-05-27T06,181,7563,4186,2265,5819,85,90,4285
2024-05-27T07,179,7411,3756,2268,3776,85,98,4125
2024-05-27T08,174,7332,3876,2272,1718,85,121,3828
2024-05-27T09,174,6852,4414,2269,1605,85,117,3649
2024-05-27T10,174,6750,3903,2270,887,85,122,3579
2024-05-27T11,174,6524,3594,2269,669,85,153,3716
2024-05-27T12,174,6635,3280,2269,923,85,141,3450
2024-05-27T13,174,6596,3543,2268,1000,85,88,3035
2024-05-27T14,175,6215,3606,2270,1486,85,415,2624
2024-05-27T15,174,5132,3526,2269,644,83,4276,2189
2024-05-27T16,174,3250,4262,2270,-316,85,10583,1780
2024-05-27T17,174,2156,5545,2265,-793,84,13600,1195
2024-05-27T18,174,2022,5938,2265,-996,84,14855,871
2024-05-27T19,174,1983,7039,2267,-2136,84,15896,797
2024-05-27T20,174,1815,7484,2266,-2739,84,16321,842
2024-05-27T21,174,1793,7288,2268,-2545,84,16534,951
2024-05-27T22,174,2095,6783,2267,-2047,84,16270,1304
2024-05-27T23,174,2101,6804,2269,-1863,85,16645,1632
2024-05-28T00,174,2623,6451,2271,-969,85,15942,1925
2024-05-28T01,174,3277,5971,2271,-90,85,15150,2503
2024-05-28T02,174,4864,6461,2270,131,85,13472,2798
2024-05-28T03,170,7027,6785,2270,1846,85,8043,2946
2024-05-28T04,190,8118,8141,2270,5839,85,1544,3224
2024-05-28T05,176,8185,8647,2270,5147,85,197,3679
2024-05-28T06,175,8021,7822,2267,4097,85,163,4031
2024-05-28T07,175,7827,6401,2267,1973,85,156,4315
2024-05-28T08,174,7163,5676,2268,601,85,163,4447
2024-05-28T09,173,6426,5477,2269,476,84,155,4253
2024-05-28T10,173,6187,4725,2269,516,86,157,4077
2024-05-28T11,173,6030,4577,2269,398,86,144,3925
2024-05-28T12,174,5908,4468,2269,302,85,93,3994
2024-05-28T13,176,6189,4283,2269,505,85,116,4026
2024-05-28T14,223,5383,4714,2269,1093,85,474,3673
2024-05-28T15,179,4796,4483,2269,1061,84,4634,3407
2024-05-28T16,175,3251,5056,2269,109,85,12402,2889
2024-05-28T17,211,2182,6443,2267,-844,85,15977,2618
2024-05-28T18,177,2039,6730,2268,-970,85,17085,2418
2024-05-28T19,175,2079,7377,2269,-1945,85,17995,2284
2024-05-28T20,174,2040,8381,2268,-2963,85,18230,2692
2024-05-28T21,174,2068,8326,2268,-3293,85,18413,3312
2024-05-28T22,173,2256,7840,2270,-2825,85,18346,3792
2024-05-28T23,173,2431,7459,2271,-2259,85,17643,4532
2024-05-29T00,173,2927,6734,2271,-1358,85,17006,5218
2024-05-29T01,174,3479,6217,2271,-352,85,15922,5419
2024-05-29T02,174,4697,5984,2272,123,85,13489,5637
2024-05-29T03,176,6114,6050,2270,1352,85,7893,5434
2024-05-29T04,229,7283,7036,2270,5035,86,1774,5249
2024-05-29T05,180,7486,7188,2268,4900,87,245,5365
2024-05-29T06,175,6968,6422,2266,4275,87,200,5601
2024-05-29T07,175,6652,5048,2267,3091,87,204,5607
2024-05-29T08,176,6148,4759,2269,1238,87,179,5530
2024-05-29T09,176,5788,3747,2268,595,87,181,5206
2024-05-29T10,174,5409,3197,2267,576,88,180,5116
2024-05-29T11,173,5241,3500,2268,184,88,176,5137
2024-05-29T12,175,5258,3538,2268,131,88,176,4973
2024-05-29T13,182,5552,3574,2269,473,88,162,4830
2024-05-29T14,307,5548,3904,2270,1199,88,514,4451
2024-05-29T15,215,4696,4326,2269,1510,86,4534,4018
2024-05-29T16,175,3153,5420,2269,195,86,12084,3479
2024-05-29T17,174,2161,7515,2267,-1583,87,15361,3341
2024-05-29T18,173,1866,7721,2264,-2033,87,16129,3684
2024-05-29T19,173,1912,8536,2264,-2619,87,16171,3607
2024-05-29T20,173,1766,9465,2264,-3697,87,16909,3465
2024-05-29T21,174,1955,8789,2264,-3346,87,17596,3437
2024-05-29T22,174,2053,8328,2266,-2905,86,18067,3844
2024-05-29T23,174,2156,7847,2266,-2003,86,17394,3867
2024-05-30T00,174,2134,6937,2268,-747,86,16721,4052
2024-05-30T01,175,2978,7088,2268,-652,85,15572,4188
2024-05-30T02,178,4384,7024,2268,84,87,13437,4613
2024-05-30T03,233,6424,6556,2268,1234,87,8145,4776
2024-05-30T04,234,7396,6414,2268,5228,87,1538,4744
2024-05-30T05,198,7516,6297,2268,5676,87,100,4854
2024-05-30T06,177,7604,5826,2267,5080,87,73,4870
2024-05-30T07,175,7426,4677,2265,3171,87,95,4819
2024-05-30T08,174,6918,4392,2264,1151,87,93,4792
2024-05-30T09,174,5734,4504,2265,1053,87,94,4602
2024-05-30T10,177,5479,4245,2267,598,88,84,4320
2024-05-30T11,202,5407,3741,2268,587,87,79,3944
2024-05-30T12,178,5735,3603,2268,651,88,96,3582
2024-05-30T13,178,5955,3760,2269,862,88,92,3238
2024-05-30T14,234,5494,4335,2271,1808,87,423,2937
2024-05-30T15,181,4709,4469,2269,1189,86,4508,2402
2024-05-30T16,175,3596,4811,2268,88,86,12246,1798
2024-05-30T17,175,2669,6578,2267,-729,87,15979,1420
2024-05-30T18,174,2543,6980,2267,-1047,86,16669,942
2024-05-30T19,174,2500,8293,2268,-2452,86,17067,630
2024-05-30T20,174,2579,8409,2265,-2511,86,17489,568
2024-05-30T21,175,2597,8405,2266,-2156,86,17599,401
2024-05-30T22,186,2707,7391,2266,-1148,86,17571,369
2024-05-30T23,177,2919,7342,2267,-542,85,17330,545
2024-05-31T00,179,3198,9004,2268,-742,85,17215,1178
2024-05-31T01,279,3909,9703,2268,-462,86,15758,2003
2024-05-31T02,293,4888,10100,2269,237,86,13240,2551
2024-05-31T03,292,6749,10264,2268,1790,73,7868,2921
2024-05-31T04,291,7658,11479,2269,4755,81,1402,3175
2024-05-31T05,291,7586,11950,2268,4508,86,20,3317
2024-05-31T06,288,7343,10796,2265,4139,81,53,3575
2024-05-31T07,237,6927,9689,2264,2199,75,62,3663
2024-05-31T08,179,6866,9216,2266,461,58,62,3628
2024-05-31T09,175,5890,7905,2267,446,57,50,3493
2024-05-31T10,175,5660,7137,2268,422,58,58,3504
2024-05-31T11,174,5489,6753,2269,307,58,72,3483
2024-05-31T12,174,5729,6400,2270,359,59,39,3305
2024-05-31T13,178,5833,6290,2270,502,59,10,3013
2024-05-31T14,282,5180,6501,2270,1433,59,376,2753
2024-05-31T15,199,4761,6476,2271,814,59,4506,2392
2024-05-31T16,175,3374,6001,2271,478,59,11660,1757
2024-05-31T17,175,2727,7134,2271,-452,59,15294,1209
2024-05-31T18,174,2694,7650,2272,-778,61,16768,893
2024-05-31T19,173,2668,7894,2271,-1331,60,17553,669
2024-05-31T20,173,2689,8267,2269,-1722,56,17703,465
2024-05-31T21,174,2739,7846,2269,-1246,46,17272,577
2024-05-31T22,174,2927,8603,2269,-1816,46,17503,986
2024-05-31T23,174,2962,8284,2269,-1102,46,17041,1744
2024-06-01T00,174,3193,8621,2269,-820,40,16716,2648
