period,Coal,Hydro,Natural Gas,Nuclear,Other,Petroleum,Solar,Wind
2024-10-04T10,545,2420,16460,2214,-623,46,-17,1775
2024-10-04T11,444,2344,16558,2211,-1167,46,-18,1647
2024-10-04T12,447,2208,15609,2211,-859,46,-18,1409
2024-10-04T13,627,2476,15025,2212,-527,46,-17,1181
2024-10-04T14,840,2336,15021,2214,177,46,-15,1047
2024-10-04T15,688,2240,15559,2217,1421,46,298,864
2024-10-04T16,458,1713,15893,2220,628,46,3699,759
2024-10-04T17,449,1428,15099,2226,-2072,46,11490,554
2024-10-04T18,464,1363,16226,2224,-4222,46,15111,314
2024-10-04T19,457,1338,16514,2221,-4801,46,16166,266
2024-10-04T20,524,1511,17039,2222,-4766,46,16480,307
2024-10-04T21,652,1807,16564,2223,-3549,46,16353,550
2024-10-04T22,849,1932,15776,2221,-1850,46,15832,720
2024-10-04T23,1061,2460,16097,2218,-763,46,15246,853
2024-10-05T00,1149,2817,16851,2219,570,46,13941,1058
2024-10-05T01,1156,3453,18964,2217,1166,46,11221,1374
2024-10-05T02,1124,4018,19659,2216,4952,46,4520,1639
2024-10-05T03,1130,4079,19586,2218,6854,46,221,1905
2024-10-05T04,1037,4143,18924,2222,5316,46,-18,2134
2024-10-05T05,948,3740,18043,2223,3494,46,-12,2098
2024-10-05T06,704,3477,17869,2226,2684,46,-10,1928
2024-10-05T07,518,3132,17365,2128,2007,46,-11,1781
2024-10-05T08,692,2749,16738,1894,577,46,-9,1701
2024-10-05T09,830,2485,15885,1658,671,46,-9,1273
2024-10-05T10,759,1860,15546,1559,426,46,-21,1026
2024-10-05T11,598,1616,14965,1557,282,46,-21,943
2024-10-05T12,560,1523,15136,1564,121,46,-21,876
2024-10-05T13,695,1476,15181,1561,81,46,-21,912
2024-10-05T14,765,1764,14815,1563,376,46,-19,885
2024-10-05T15,787,1623,14979,1564,889,46,351,827
2024-10-05T16,543,1528,14421,1563,-48,46,4222,738
2024-10-05T17,442,1267,15647,1565,-4194,46,12263,775
2024-10-05T18,440,1246,16512,1565,-6044,46,15860,835
2024-10-05T19,435,1222,16527,1563,-6180,46,16695,815
2024-10-05T20,433,1501,15088,1584,-4352,46,16849,788
2024-10-05T21,438,1509,14824,1605,-3197,46,16729,679
2024-10-05T22,618,1643,14603,1605,-1703,46,16573,541
2024-10-05T23,870,1954,14936,1603,-279,46,16195,490
2024-10-06T00,1069,2893,15968,1603,556,46,15341,466
2024-10-06T01,1109,3861,18579,1603,1669,46,11783,450
2024-10-06T02,1118,4240,21357,1603,6016,46,4058,704
2024-10-06T03,1109,3999,21262,1608,7342,46,188,968
2024-10-06T04,1075,3959,20778,1607,5482,46,-6,1176
2024-10-06T05,1013,3733,19497,1609,3925,46,-6,1276
2024-10-06T06,858,3409,18647,1610,3512,46,-5,1319
2024-10-06T07,834,2980,18254,1609,2638,46,-5,1272
2024-10-06T08,784,2785,17961,1608,1293,46,-13,1207
2024-10-06T09,788,2532,17686,1607,909,46,-18,1019
2024-10-06T10,783,2016,17501,1606,743,46,-17,777
2024-10-06T11,739,1797,16913,1607,327,46,-17,576
2024-10-06T12,736,1600,16264,1609,322,46,-19,498
2024-10-06T13,741,1566,15973,1608,319,46,-19,479
2024-10-06T14,861,1578,16112,1606,389,46,-25,518
2024-10-06T15,701,1682,15565,1607,739,46,278,604
2024-10-06T16,496,1522,14792,1608,-747,46,3996,737
2024-10-06T17,460,1296,16818,1610,-4755,33,12274,636
2024-10-06T18,459,1230,17559,1612,-6237,9,15892,669
2024-10-06T19,456,1348,17340,1611,-6090,-4,16494,699
2024-10-06T20,450,1420,16895,1609,-5548,-4,16667,712
2024-10-06T21,451,1653,14949,1606,-3410,-2,16624,615
2024-10-06T22,589,2041,13989,1605,-1073,-2,16426,535
2024-10-06T23,837,2374,14484,1605,629,-2,15965,478
2024-10-07T00,888,3320,17055,1605,1390,-2,14387,539
2024-10-07T01,885,4116,21079,1604,1408,-2,11568,664
2024-10-07T02,893,4481,23117,1603,6147,-2,4521,758
2024-10-07T03,1117,4523,23079,1604,7524,-2,188,1165
2024-10-07T04,1157,4406,22069,1606,6032,-2,-49,1318
2024-10-07T05,1148,3914,21592,1607,4792,-2,-44,1327
2024-10-07T06,1144,3535,21730,1609,3466,-2,-42,1184
2024-10-07T07,1139,3159,20435,1608,1720,-2,-42,1054
2024-10-07T08,1138,2612,19113,1609,650,-2,-42,899
2024-10-07T09,1138,2296,18950,1608,225,-2,-40,708
2024-10-07T10,1135,1801,18800,1607,-262,-2,-41,527
2024-10-07T11,1123,1665,19228,1609,-1178,-2,-40,405
2024-10-07T12,1128,1616,18813,1609,-865,-2,-41,323
2024-10-07T13,1129,1749,18351,1608,-144,-2,-40,253
2024-10-07T14,1101,1772,18346,1608,678,-2,-37,237
2024-10-07T15,1013,2155,19466,1607,2436,-2,322,244
2024-10-07T16,892,1761,19807,1621,657,-1,4065,256
2024-10-07T17,771,1398,21211,1662,-3451,-1,11778,281
2024-10-07T18,653,1305,23781,1848,-5951,-1,15158,332
2024-10-07T19,593,1380,23568,2079,-5618,-1,15796,366
2024-10-07T20,652,1610,24106,2208,-5181,-1,15803,414
2024-10-07T21,777,1817,22518,2227,-3304,-1,15296,439
2024-10-07T22,894,1989,21125,2229,-907,-1,14877,466
2024-10-07T23,1008,2365,21339,2228,955,1,13981,569
2024-10-08T00,1020,2913,23149,2229,1292,1,13006,846
2024-10-08T01,1153,3661,24991,2227,1457,2,10335,1258
2024-10-08T02,1157,3784,25540,2226,6123,4,4050,1379
2024-10-08T03,949,4314,25526,2227,7847,5,225,1408
2024-10-08T04,848,4193,24978,2227,6226,9,4,1457
2024-10-08T05,878,4027,23652,2227,5023,28,2,1369
2024-10-08T06,1015,3599,23386,2227,2908,29,1,1276
2024-10-08T07,897,3082,21910,2228,1322,30,-5,1154
2024-10-08T08,787,2577,20478,2228,42,37,-6,1183
2024-10-08T09,942,2302,19237,2229,435,37,-7,1383
2024-10-08T10,861,2161,19296,2229,-137,37,-12,1413
2024-10-08T11,930,1961,19125,2229,-612,37,-29,1351
2024-10-08T12,980,1871,18788,2230,-871,37,-29,1263
2024-10-08T13,980,1932,18493,2231,-387,37,-30,1277
2024-10-08T14,912,2152,18520,2231,287,37,-32,1205
2024-10-08T15,908,2395,19328,2232,1175,37,245,1124
2024-10-08T16,768,1994,18925,2230,125,37,3604,978
2024-10-08T17,692,1774,19820,2229,-3550,37,11392,914
2024-10-08T18,528,1461,21198,2228,-5609,37,14530,848
2024-10-08T19,570,1643,20945,2227,-5717,37,15382,723
2024-10-08T20,701,1855,20808,2229,-5422,37,15687,698
2024-10-08T21,809,1889,19470,2229,-3585,37,15645,841
2024-10-08T22,971,2100,18542,2226,-1897,37,15438,1029
2024-10-08T23,1102,2457,18649,2226,-774,37,15104,1183
2024-10-09T00,1148,2791,20175,2225,526,37,13677,1352
2024-10-09T01,1113,3697,22403,2225,1095,37,11078,1539
2024-10-09T02,1100,4382,24352,2225,5940,37,4492,1493
2024-10-09T03,1115,4073,23989,2225,7885,38,195,1816
2024-10-09T04,1112,3983,23073,2227,6777,38,-6,2262
2024-10-09T05,1058,3680,21294,2230,4764,37,-4,2537
2024-10-09T06,1089,3343,19437,2230,2555,37,-48,2784
2024-10-09T07,1016,2686,17926,2230,803,37,-51,3128
2024-10-09T08,891,2227,16487,2232,-9,37,-50,3399
2024-10-09T09,747,1881,15788,2233,-54,37,-50,3396
2024-10-09T10,690,1831,15130,2235,-440,37,-49,3030
2024-10-09T11,687,1722,14596,2234,-582,37,-49,2833
2024-10-09T12,685,1744,14585,2233,-811,37,-50,2749
2024-10-09T13,787,1752,14502,2232,-384,37,-50,2634
2024-10-09T14,959,1546,15429,2232,619,38,-49,2444
2024-10-09T15,920,1661,16638,2234,2194,36,240,2086
2024-10-09T16,812,1487,16315,2234,1282,37,3791,1896
2024-10-09T17,688,1077,16056,2233,-2716,38,12082,1738
2024-10-09T18,593,1045,17533,2231,-5309,38,15859,1498
2024-10-09T19,676,940,18049,2229,-5908,38,16370,1106
2024-10-09T20,784,939,17140,2230,-4874,39,16294,954
2024-10-09T21,888,974,16651,2231,-3965,39,15925,1089
2024-10-09T22,966,1576,14233,2231,-1946,39,15746,1223
2024-10-09T23,971,1815,13342,2231,-576,39,15915,1285
2024-10-10T00,971,2521,14545,2233,112,39,15123,1195
2024-10-10T01,1012,3359,17114,2233,436,39,11834,1384
2024-10-10T02,1048,3712,19367,2233,4433,39,4462,1595
2024-10-10T03,1006,4069,19855,2234,6276,39,242,2058
2024-10-10T04,895,4135,19663,2238,5325,39,50,2052
2024-10-10T05,873,3923,18968,2235,4203,39,56,2128
2024-10-10T06,753,3414,18422,2236,3354,39,57,2222
2024-10-10T07,652,2916,17888,2239,1853,39,46,2216
2024-10-10T08,708,2418,16727,2236,712,39,-12,2125
2024-10-10T09,639,2188,16366,2235,409,39,-11,2148
2024-10-10T10,540,1939,16130,2236,-54,39,-38,2316
2024-10-10T11,447,1874,15941,2236,-208,39,-49,2151
2024-10-10T12,540,1958,15628,2233,-334,39,-49,1969
2024-10-10T13,650,2102,15763,2234,-111,39,-49,1685
2024-10-10T14,765,2301,16434,2234,840,39,-48,1349
2024-10-10T15,754,2076,16933,2234,2984,38,262,1138
2024-10-10T16,664,2060,16264,2234,1812,39,3590,952
2024-10-10T17,547,1555,16178,2234,-2322,39,11988,757
2024-10-10T18,540,1476,17659,2233,-4405,40,15190,634
2024-10-10T19,583,1542,17780,2233,-4465,39,15436,576
2024-10-10T20,698,1773,17596,2233,-4109,39,15748,560
2024-10-10T21,817,1707,16631,2232,-2686,39,15359,518
2024-10-10T22,908,1875,15821,2231,-1923,3,15139,599
2024-10-10T23,980,1975,15326,2230,-669,0,14788,706
2024-10-11T00,1034,2728,16144,2229,111,0,13797,1014
2024-10-11T01,1043,3809,17900,2228,953,0,10149,1433
2024-10-11T02,1128,3992,19474,2229,6197,0,3505,1652
2024-10-11T03,1090,4046,19459,2228,7421,0,483,2317
2024-10-11T04,1087,4211,19251,2227,5947,0,384,2935
2024-10-11T05,1086,3958,18968,2228,4189,0,25,3067
2024-10-11T06,1064,3285,18317,2228,3039,0,-51,2985
2024-10-11T07,951,2890,17152,2228,1943,0,-54,2757
2024-10-11T08,850,2327,16033,2227,1109,0,-52,2630
2024-10-11T09,753,1797,15436,2226,1280,0,-52,2287
2024-10-11T10,655,1556,14777,2225,842,0,-51,2072
2024-10-11T11,655,1446,14213,2226,454,0,-50,2022
2024-10-11T12,693,1412,14072,2228,429,0,-51,2031
2024-10-11T13,795,1497,14552,2227,516,0,-46,1766
2024-10-11T14,920,1713,15235,2230,1051,0,62,1546
2024-10-11T15,932,2079,15624,2231,1732,0,262,1535
2024-10-11T16,844,1852,15766,2232,916,0,3833,1342
2024-10-11T17,737,1413,15723,2234,-2725,0,11498,1033
2024-10-11T18,741,1200,16542,2235,-4368,0,14924,732
2024-10-11T19,913,1065,15947,2235,-4869,0,15744,801
2024-10-11T20,979,1077,16498,2234,-5056,0,15760,1056
2024-10-11T21,1042,1295,15746,2231,-3999,0,15246,1238
2024-10-11T22,1078,1351,15111,2231,-2934,0,15067,1435
2024-10-11T23,1070,1444,14161,2230,-1599,0,14391,1666
2024-10-12T00,1134,1885,13210,2231,532,0,12797,1931
2024-10-12T01,1188,2687,14726,2231,1989,0,9764,1904
2024-10-12T02,1110,3404,16689,2232,6429,0,3428,1987
2024-10-12T03,1096,3869,17126,2231,7353,0,109,2212
2024-10-12T04,1165,3830,16805,2232,5845,0,-60,2393
2024-10-12T05,1132,3721,16139,2231,4693,0,-55,2377
2024-10-12T06,1172,3458,15944,2231,2895,0,-53,2375
2024-10-12T07,1068,2991,15919,2231,1356,0,-52,2293
2024-10-12T08,952,2521,15608,2235,211,0,286,2287
2024-10-12T09,819,2409,15189,2231,188,0,290,2776
2024-10-12T10,677,2186,13992,2233,170,0,293,2832
2024-10-12T11,592,2150,13374,2236,-280,-1,292,2809
2024-10-12T12,553,2163,12968,2234,-336,-1,293,2855
2024-10-12T13,615,1998,13006,2235,-339,-2,294,2861
2024-10-12T14,857,1889,12772,2237,179,-1,295,2648
2024-10-12T15,736,2003,12849,2236,1165,-1,509,2489
2024-10-12T16,471,1929,12088,2238,221,-2,4033,2243
2024-10-12T17,394,1678,10516,2238,-2244,-2,12215,1933
2024-10-12T18,391,1481,11346,2236,-3884,-1,15495,1872
2024-10-12T19,389,1492,11480,2235,-4104,-1,16032,1764
2024-10-12T20,388,1536,10797,2233,-3428,-1,16112,1484
2024-10-12T21,389,1614,9890,2233,-2630,-1,16006,1593
2024-10-12T22,393,1797,8986,2232,-1672,-1,15758,1929
2024-10-12T23,516,1918,8495,2234,-868,-2,15653,2314
2024-10-13T00,793,1973,8376,2234,196,-2,14694,2651
2024-10-13T01,1085,2658,10458,2237,549,-2,12170,3057
2024-10-13T02,1134,3512,12392,2240,4355,-2,4733,3137
2024-10-13T03,1152,3707,13194,2244,7023,-2,676,3210
2024-10-13T04,1141,3562,13147,2244,5965,-2,421,3548
2024-10-13T05,1168,3415,12793,2239,4840,-2,295,3685
2024-10-13T06,1139,3021,12474,2240,3374,-2,142,3498
2024-10-13T07,1102,2534,12254,2245,1876,-2,292,3450
2024-10-13T08,859,2272,11791,2244,539,-2,-52,3581
2024-10-13T09,635,2275,11267,2243,651,-3,-52,3668
2024-10-13T10,525,2173,11001,2243,476,-3,-51,3612
2024-10-13T11,487,2053,10546,2244,422,-3,-51,3536
2024-10-13T12,483,2044,10074,2245,452,-2,-52,3318
2024-10-13T13,491,2075,10094,2247,604,-2,-53,2864
2024-10-13T14,687,2174,10530,2250,620,-2,-34,2562
2024-10-13T15,553,2274,10644,2252,1085,-2,349,2438
2024-10-13T16,405,1911,10017,2252,107,-2,4013,2262
2024-10-13T17,394,1436,8856,2251,-1339,-2,12139,2192
2024-10-13T18,427,1197,9462,2243,-2675,-2,15315,1869
2024-10-13T19,393,999,9440,2239,-3106,-2,16432,1213
2024-10-13T20,390,1041,8979,2237,-2715,-2,16442,744
2024-10-13T21,388,1250,8782,2234,-2687,-2,16337,738
2024-10-13T22,387,1287,8700,2235,-2478,-1,16303,924
2024-10-13T23,478,1518,8496,2235,-1698,-1,16024,1366
2024-10-14T00,767,1735,8468,2239,-824,-1,15057,1646
2024-10-14T01,1051,2418,10000,2241,13,-1,11889,2115
2024-10-14T02,1137,3767,11998,2244,4195,-1,4226,2521
2024-10-14T03,1181,3679,13018,2245,5938,-1,188,2921
2024-10-14T04,1140,3699,13255,2246,5221,-1,92,3037
2024-10-14T05,1191,3315,13440,2247,3691,-1,55,3078
2024-10-14T06,1187,2848,13145,2247,2209,-1,-46,3255
2024-10-14T07,1057,2380,12524,2248,1312,-1,-52,3226
2024-10-14T08,943,2094,12693,2251,159,-1,-52,3117
2024-10-14T09,824,2030,12617,2250,-29,-1,-53,3135
2024-10-14T10,719,1927,12960,2253,-497,-1,-52,2970
2024-10-14T11,603,1911,12809,2255,-490,-1,-52,2782
2024-10-14T12,702,1846,12783,2248,-516,-1,-52,2583
2024-10-14T13,825,1906,12223,2247,-5,-1,-49,2444
2024-10-14T14,958,1949,12126,2250,792,-1,40,2363
2024-10-14T15,810,2131,12619,2252,2359,-1,228,2212
2024-10-14T16,549,2036,12664,2254,1415,-1,3776,2074
2024-10-14T17,409,1426,11497,2253,-1510,-1,12238,1773
2024-10-14T18,398,1257,10746,2249,-2270,-3,15940,1251
2024-10-14T19,397,1235,11046,2244,-3117,-2,16733,992
2024-10-14T20,393,1286,11053,2241,-3637,-2,16816,929
2024-10-14T21,387,1500,11132,2238,-3547,-2,16715,948
2024-10-14T22,390,1621,11248,2237,-3091,-2,16683,1010
2024-10-14T23,506,1833,10011,2239,-1582,-3,16586,1233
2024-10-15T00,768,1974,10218,2239,-935,-3,15627,1487
2024-10-15T01,1046,2624,11314,2242,392,-3,11976,2058
2024-10-15T02,1053,3480,13984,2243,4029,-3,4125,2407
2024-10-15T03,1109,3652,14343,2245,5853,-3,316,3027
2024-10-15T04,1148,3531,14006,2247,4752,-3,85,3427
2024-10-15T05,1170,3107,13874,2249,3287,-3,-16,3346
2024-10-15T06,1040,2737,13512,2249,2582,-4,-20,3040
2024-10-15T07,1038,2483,13051,2249,1320,-4,-30,2609
2024-10-15T08,934,2345,12797,2250,471,-4,-47,2299
2024-10-15T09,876,1918,12317,2251,380,-4,-47,2298
2024-10-15T10,755,1847,12171,2252,175,-4,-47,2359
2024-10-15T11,693,1842,11932,2254,15,11,-47,2454
2024-10-15T12,686,1823,11949,2255,78,71,-46,2378
2024-10-15T13,786,1934,11943,2256,187,86,-46,2147
2024-10-15T14,925,2259,12373,2251,645,85,-44,1924
2024-10-15T15,898,2564,13329,2251,2235,84,238,1668
2024-10-15T16,679,2405,13304,2252,1778,84,3566,1236
2024-10-15T17,567,1527,12476,2253,-1059,84,11875,825
2024-10-15T18,588,1281,12117,2252,-2267,85,15992,530
2024-10-15T19,624,1219,12195,2250,-2780,87,16705,374
2024-10-15T20,501,1288,12255,2246,-2953,86,16559,365
2024-10-15T21,425,1406,12611,2243,-3383,87,16496,448
2024-10-15T22,484,1418,12967,2240,-3558,85,16403,458
2024-10-15T23,690,1648,12723,2239,-2904,86,16291,659
2024-10-16T00,913,1924,12724,2239,-2463,85,15385,963
2024-10-16T01,1112,2754,12490,2240,-688,85,11854,1436
2024-10-16T02,1128,3762,13604,2243,3577,84,3810,1988
2024-10-16T03,1134,3869,13908,2247,5249,84,135,2519
2024-10-16T04,1141,3758,13652,2247,4081,85,83,3135
2024-10-16T05,1141,3599,13288,2245,3101,86,-31,3261
2024-10-16T06,1140,2689,13063,2245,2907,86,-35,2774
2024-10-16T07,1139,2479,12536,2244,1952,85,-34,2590
2024-10-16T08,1140,2106,12871,2243,345,86,-35,2966
2024-10-16T09,1077,2218,10875,2243,540,86,-35,3193
2024-10-16T10,974,2245,10579,2245,495,86,-36,2662
2024-10-16T11,943,2177,10358,2240,353,86,-36,2546
2024-10-16T12,965,2187,10443,2241,241,86,-35,2382
2024-10-16T13,1091,2250,10618,2244,72,85,-24,2666
2024-10-16T14,1100,2059,10349,2247,789,85,-10,2930
2024-10-16T15,1107,2501,11289,2241,2208,85,317,2778
2024-10-16T16,971,2426,11041,2239,2059,85,3265,2507
2024-10-16T17,808,1855,10314,2240,-1142,85,11124,2394
2024-10-16T18,799,1586,10414,2243,-1976,85,15187,1672
2024-10-16T19,754,1530,10284,2247,-2423,85,15514,1440
2024-10-16T20,763,1279,9721,2251,-2484,85,15429,1885
2024-10-16T21,781,1282,10158,2247,-3018,85,15021,2128
2024-10-16T22,787,1474,10344,2238,-3001,85,14867,2023
2024-10-16T23,863,1701,12026,2236,-4192,85,14220,3136
2024-10-17T00,862,1865,11498,2237,-3023,85,12483,4053
2024-10-17T01,972,2284,10372,2239,-798,85,9536,4272
2024-10-17T02,1004,3191,10462,2241,3360,85,3005,4296
2024-10-17T03,1011,3572,10462,2247,5521,85,129,4337
2024-10-17T04,1048,3734,10095,2248,4827,85,-54,4615
2024-10-17T05,952,3670,10201,2250,3623,85,-53,4719
2024-10-17T06,951,3084,9965,2251,2466,85,-51,4675
2024-10-17T07,1034,2645,9654,2249,2186,85,-50,4738
2024-10-17T08,1126,2579,9553,2249,754,85,-51,4489
2024-10-17T09,1084,2151,8547,2249,1077,85,-52,4253
2024-10-17T10,1095,1911,8415,2249,360,85,-53,4279
2024-10-17T11,1132,1870,8304,2249,112,85,-53,4492
2024-10-17T12,1135,1874,8375,2248,22,85,-53,4554
2024-10-17T13,1128,2002,8430,2246,203,85,-52,4639
2024-10-17T14,1041,2739,8665,2249,1211,85,-51,4508
2024-10-17T15,1028,2779,8951,2252,2771,85,180,4379
2024-10-17T16,921,2311,9030,2253,1891,85,3375,4261
2024-10-17T17,801,1429,9703,2255,-1229,85,11719,4256
2024-10-17T18,689,1344,9986,2256,-2565,85,15614,4000
2024-10-17T19,569,1280,10153,2252,-3385,85,16142,3851
2024-10-17T20,487,1286,10803,2248,-4065,86,15991,3867
2024-10-17T21,537,1339,10566,2246,-3869,86,15496,4192
2024-10-17T22,537,1304,11097,2246,-4044,85,15640,4358
2024-10-17T23,594,1663,9969,2246,-2891,86,15347,4383
2024-10-18T00,856,1870,7820,2247,-894,86,14057,4662
2024-10-18T01,1006,2847,8171,2249,-235,86,10721,4907
2024-10-18T02,1084,3565,8445,2249,3109,86,3285,4780
2024-10-18T03,1116,3773,8589,2254,6039,86,154,4473
2024-10-18T04,1109,3729,8676,2255,5735,87,96,4566
2024-10-18T05,1087,3430,8338,2257,4721,86,-26,4847
2024-10-18T06,1048,2871,8432,2259,3597,87,-51,5059
2024-10-18T07,1056,2527,8308,2261,1816,87,-50,4830
2024-10-18T08,1022,2318,8759,2261,577,87,-50,4704
2024-10-18T09,1015,2041,8727,2262,393,87,-50,4748
2024-10-18T10,967,1998,8506,2262,235,87,-50,4551
2024-10-18T11,924,2023,8987,2260,19,81,-49,3942
2024-10-18T12,886,2178,8962,2260,18,46,-49,3616
2024-10-18T13,859,2433,9065,2260,392,46,-50,3331
2024-10-18T14,874,2471,9995,2260,1315,46,-47,2822
2024-10-18T15,763,2590,11735,2262,2415,47,148,2494
2024-10-18T16,560,2319,11435,2263,2529,60,2672,2254
2024-10-18T17,411,1576,10671,2264,250,84,9983,2104
2024-10-18T18,425,1188,10987,2264,-1451,87,13945,2085
2024-10-18T19,395,1303,9434,2265,-1487,86,14666,2052
2024-10-18T20,389,1101,10421,2265,-3010,86,14941,2251
2024-10-18T21,394,1219,10820,2263,-4151,86,15744,2458
2024-10-18T22,394,1262,10847,2260,-4026,86,15733,2266
2024-10-18T23,391,1277,10679,2256,-3404,86,15749,2259
2024-10-19T00,553,1596,11084,2256,-2624,86,14690,2342
2024-10-19T01,822,2332,10739,2256,-1021,86,10462,2797
2024-10-19T02,957,3129,10680,2255,3336,86,2969,2905
2024-10-19T03,946,3394,10788,2256,5255,86,105,2892
2024-10-19T04,893,3963,10136,2259,4644,87,60,2600
2024-10-19T05,881,3992,10222,2261,3602,87,-41,2348
2024-10-19T06,808,3794,9863,2261,2980,87,-45,2355
2024-10-19T07,718,3170,9862,2262,2069,87,-43,2337
2024-10-19T08,605,2732,10491,2262,1063,87,-43,2118
2024-10-19T09,489,2187,9944,2261,989,87,-43,2311
2024-10-19T10,457,1937,9426,2262,691,87,-44,2386
2024-10-19T11,457,1802,9318,2261,465,87,-44,2389
2024-10-19T12,487,1812,9324,2259,475,87,-44,2171
2024-10-19T13,503,1764,9504,2258,392,87,-44,1640
2024-10-19T14,491,2262,10048,2257,509,87,-40,1538
