period,Coal,Hydro,Natural Gas,Nuclear,Other,Petroleum,Solar,Wind
2024-11-02T02,1019.0,3371.0,10246.0,2260.0,3077.0,87.0,2025.0,2895.0
2024-11-02T03,1010.0,3607.0,10312.0,2263.0,3992.0,87.0,231.0,3245.0
2024-11-02T04,981.0,3685.0,10431.0,2263.0,2758.0,87.0,177.0,3485.0
2024-11-02T05,1092.0,3470.0,10239.0,2265.0,2805.0,87.0,-21.0,3072.0
2024-11-02T06,1093.0,3290.0,10560.0,2266.0,2212.0,87.0,-50.0,3117.0
2024-11-02T07,1146.0,2985.0,10237.0,2268.0,1889.0,87.0,-50.0,3095.0
2024-11-02T08,1023.0,552.0,2160.0,0.0,624.0,0.0,0.0,46.0
2024-11-02T09,937.0,371.0,2049.0,0.0,624.0,0.0,0.0,54.0
2024-11-02T10,846.0,361.0,2008.0,0.0,618.0,0.0,0.0,51.0
2024-11-02T11,790.0,347.0,1946.0,0.0,613.0,0.0,0.0,35.0
2024-11-02T12,787.0,353.0,1878.0,0.0,617.0,0.0,0.0,63.0
2024-11-02T13,815.0,361.0,2055.0,0.0,626.0,0.0,2.0,68.0
2024-11-02T14,884.0,465.0,1771.0,0.0,605.0,0.0,54.0,63.0
2024-11-02T15,979.0,715.0,1776.0,0.0,604.0,0.0,93.0,82.0
2024-11-02T16,795.0,624.0,1904.0,0.0,590.0,0.0,212.0,86.0
2024-11-02T17,674.0,321.0,1949.0,0.0,561.0,0.0,523.0,78.0
2024-11-02T18,592.0,258.0,1595.0,0.0,524.0,0.0,1013.0,44.0
2024-11-02T19,534.0,252.0,1351.0,0.0,518.0,0.0,1277.0,65.0
2024-11-02T20,534.0,243.0,1353.0,0.0,509.0,0.0,1306.0,67.0
2024-11-02T21,483.0,280.0,1368.0,0.0,506.0,0.0,1292.0,117.0
2024-11-02T22,392.0,299.0,1276.0,0.0,483.0,0.0,1261.0,231.0
2024-11-02T23,391.0,589.0,1263.0,0.0,491.0,0.0,1248.0,226.0
2024-11-03T00,390.0,737.0,1710.0,0.0,520.0,0.0,761.0,156.0
2024-11-03T01,390.0,1221.0,2101.0,0.0,582.0,0.0,201.0,120.0
2024-11-03T02,389.0,1298.0,2281.0,0.0,600.0,0.0,113.0,118.0
2024-11-03T03,0.0,994.0,1217.0,0.0,602.0,0.0,0.0,0.0
2024-11-03T04,0.0,955.0,1157.0,0.0,600.0,0.0,0.0,0.0
2024-11-03T05,0.0,1041.0,1163.0,0.0,611.0,0.0,0.0,0.0
2024-11-03T06,0.0,818.0,1226.0,0.0,619.0,0.0,0.0,0.0
2024-11-03T07,0.0,652.0,1215.0,0.0,622.0,0.0,0.0,0.0
2024-11-03T08,-1.0,2097.0,6986.0,2264.0,2147.0,87.0,-50.0,3223.0
2024-11-03T09,-1.0,2125.0,7230.0,2264.0,1507.0,87.0,-51.0,3321.0
2024-11-03T10,-1.0,2047.0,7498.0,2265.0,307.0,87.0,-51.0,3750.0
2024-11-03T11,-1.0,1924.0,7086.0,2265.0,47.0,87.0,-51.0,3860.0
2024-11-03T12,-1.0,2035.0,6099.0,2263.0,453.0,87.0,-51.0,3915.0
2024-11-03T13,-1.0,1903.0,6082.0,2263.0,400.0,87.0,-51.0,3644.0
2024-11-03T14,-1.0,1903.0,6184.0,2264.0,1010.0,87.0,-51.0,3272.0
2024-11-03T15,-1.0,2077.0,6375.0,2265.0,966.0,87.0,-50.0,3294.0
2024-11-03T16,-1.0,2436.0,6252.0,2266.0,828.0,87.0,885.0,3902.0
2024-11-03T17,-1.0,1844.0,5585.0,2267.0,-1088.0,87.0,7159.0,4285.0
2024-11-03T18,401.0,1553.0,7869.0,2267.0,-3339.0,87.0,12401.0,4857.0
2024-11-03T19,392.0,1420.0,8876.0,2268.0,-4835.0,87.0,12846.0,4999.0
2024-11-03T20,390.0,1420.0,9166.0,2268.0,-5190.0,87.0,12285.0,4993.0
2024-11-03T21,390.0,1311.0,8868.0,2267.0,-4961.0,87.0,11652.0,4895.0
2024-11-03T22,390.0,1350.0,8985.0,2265.0,-4646.0,87.0,11998.0,4298.0
2024-11-03T23,412.0,1296.0,7675.0,2265.0,-3535.0,87.0,10913.0,3995.0
2024-11-04T00,524.0,1479.0,6808.0,2264.0,-1890.0,87.0,11261.0,3835.0
2024-11-04T01,524.0,1829.0,5765.0,2262.0,822.0,87.0,8954.0,3812.0
2024-11-04T02,522.0,2691.0,7820.0,2261.0,3003.0,87.0,1616.0,4245.0
2024-11-04T03,679.0,2949.0,9385.0,2263.0,3906.0,87.0,51.0,4034.0
2024-11-04T04,753.0,3015.0,9636.0,2265.0,3985.0,86.0,6.0,3880.0
2024-11-04T05,892.0,2952.0,9662.0,2265.0,3375.0,87.0,1.0,3535.0
2024-11-04T06,924.0,3076.0,9469.0,2265.0,3043.0,87.0,-48.0,3158.0
2024-11-04T07,814.0,2842.0,9286.0,2265.0,2535.0,87.0,-50.0,2785.0
2024-11-04T08,649.0,2567.0,9090.0,2265.0,1453.0,87.0,-50.0,2323.0
2024-11-04T09,538.0,2148.0,9548.0,2266.0,936.0,87.0,-50.0,2347.0
2024-11-04T10,453.0,2027.0,9566.0,2266.0,899.0,87.0,-49.0,2365.0
2024-11-04T11,397.0,2062.0,9449.0,2267.0,740.0,87.0,-50.0,2157.0
2024-11-04T12,393.0,1927.0,9563.0,2267.0,363.0,87.0,-50.0,2067.0
2024-11-04T13,433.0,1861.0,9629.0,2267.0,555.0,87.0,-51.0,1870.0
2024-11-04T14,502.0,1972.0,9620.0,2267.0,2025.0,87.0,-50.0,1483.0
2024-11-04T15,439.0,2281.0,10129.0,2266.0,3136.0,87.0,52.0,1332.0
2024-11-04T16,405.0,2408.0,10072.0,2266.0,3162.0,86.0,1844.0,1151.0
2024-11-04T17,401.0,1582.0,9846.0,2266.0,-411.0,87.0,9292.0,1073.0
2024-11-04T18,397.0,1077.0,9006.0,2267.0,-2381.0,87.0,14500.0,980.0
2024-11-04T19,392.0,1022.0,9116.0,2269.0,-3057.0,87.0,15338.0,1042.0
2024-11-04T20,391.0,848.0,9690.0,2269.0,-3804.0,87.0,15320.0,1167.0
2024-11-04T21,390.0,952.0,10553.0,2269.0,-4675.0,87.0,15316.0,1128.0
2024-11-04T22,390.0,942.0,9953.0,2266.0,-4230.0,87.0,15250.0,1090.0
2024-11-04T23,-1.0,914.0,8931.0,2264.0,-3583.0,87.0,13670.0,1035.0
2024-11-05T00,-1.0,968.0,8392.0,2263.0,-1956.0,87.0,12290.0,1009.0
2024-11-05T01,-1.0,1571.0,8742.0,2261.0,236.0,87.0,9167.0,836.0
2024-11-05T02,-1.0,2059.0,10893.0,2260.0,4829.0,87.0,1600.0,626.0
2024-11-05T03,1131.0,2867.0,12464.0,2261.0,6066.0,86.0,73.0,633.0
2024-11-05T04,1104.0,2816.0,12336.0,2264.0,5837.0,87.0,57.0,466.0
2024-11-05T05,1122.0,2918.0,12206.0,2266.0,4653.0,87.0,-44.0,743.0
2024-11-05T06,1124.0,2762.0,12057.0,2267.0,3418.0,87.0,-48.0,758.0
2024-11-05T07,1124.0,2267.0,11978.0,2268.0,2781.0,87.0,-48.0,675.0
2024-11-05T08,1088.0,2082.0,11679.0,2266.0,1655.0,87.0,-48.0,782.0
2024-11-05T09,939.0,1972.0,11663.0,2266.0,374.0,87.0,-48.0,938.0
2024-11-05T10,778.0,2149.0,11110.0,2267.0,183.0,87.0,-48.0,1141.0
2024-11-05T11,829.0,1750.0,11372.0,2268.0,-241.0,87.0,-48.0,1244.0
2024-11-05T12,787.0,1698.0,11157.0,2269.0,-111.0,87.0,-49.0,1153.0
2024-11-05T13,828.0,1682.0,10959.0,2269.0,-251.0,87.0,-47.0,1582.0
2024-11-05T14,887.0,1922.0,10179.0,2267.0,610.0,86.0,5.0,1611.0
2024-11-05T15,763.0,2314.0,10771.0,2265.0,1739.0,87.0,101.0,1654.0
2024-11-05T16,583.0,2464.0,10901.0,2265.0,1837.0,87.0,1767.0,2057.0
2024-11-05T17,417.0,1648.0,10725.0,2265.0,-944.0,87.0,8524.0,2176.0
2024-11-05T18,398.0,1308.0,9853.0,2265.0,-2303.0,86.0,12378.0,2536.0
2024-11-05T19,391.0,1133.0,8889.0,2265.0,-2181.0,86.0,12983.0,2591.0
2024-11-05T20,391.0,1022.0,9940.0,2265.0,-3511.0,86.0,13849.0,2917.0
2024-11-05T21,390.0,1101.0,10706.0,2266.0,-4331.0,86.0,13785.0,3537.0
2024-11-05T22,392.0,1129.0,11015.0,2266.0,-4800.0,85.0,13031.0,3782.0
2024-11-05T23,459.0,1184.0,9580.0,2266.0,-3234.0,85.0,12561.0,3778.0
2024-11-06T00,623.0,1396.0,9413.0,2266.0,-1368.0,86.0,10720.0,3730.0
2024-11-06T01,769.0,2100.0,9930.0,2265.0,1358.0,87.0,5746.0,3058.0
2024-11-06T02,933.0,2973.0,11391.0,2265.0,4762.0,87.0,1007.0,3131.0
2024-11-06T03,1108.0,3121.0,11911.0,2265.0,5205.0,87.0,34.0,3431.0
2024-11-06T04,1082.0,3528.0,12016.0,2266.0,3886.0,87.0,-5.0,3747.0
2024-11-06T05,1076.0,3249.0,11664.0,2265.0,3560.0,87.0,-44.0,3818.0
2024-11-06T06,1121.0,2988.0,11746.0,2265.0,2926.0,87.0,-46.0,4193.0
2024-11-06T07,1123.0,2901.0,11457.0,2269.0,2107.0,87.0,-46.0,4527.0
2024-11-06T08,1041.0,2745.0,11476.0,2270.0,1129.0,85.0,-45.0,4240.0
2024-11-06T09,862.0,2510.0,11712.0,2269.0,603.0,87.0,-45.0,3663.0
2024-11-06T10,710.0,1999.0,11371.0,2268.0,1234.0,87.0,-45.0,2946.0
2024-11-06T11,831.0,1761.0,11568.0,2267.0,613.0,87.0,-45.0,2889.0
2024-11-06T12,859.0,1745.0,11251.0,2268.0,442.0,87.0,-45.0,2974.0
2024-11-06T13,936.0,1706.0,11211.0,2268.0,712.0,87.0,-46.0,3006.0
2024-11-06T14,1050.0,1877.0,11236.0,2266.0,1627.0,87.0,-46.0,2831.0
2024-11-06T15,1077.0,2190.0,11359.0,2266.0,3026.0,87.0,47.0,2859.0
2024-11-06T16,921.0,1944.0,11424.0,2266.0,2899.0,86.0,1568.0,3067.0
2024-11-06T17,743.0,1550.0,10190.0,2266.0,85.0,86.0,7583.0,3401.0
2024-11-06T18,604.0,1442.0,9652.0,2266.0,-2869.0,86.0,12832.0,4140.0
2024-11-06T19,590.0,1279.0,10775.0,2268.0,-4729.0,86.0,14396.0,4209.0
2024-11-06T20,588.0,1179.0,11819.0,2268.0,-5567.0,86.0,14410.0,4143.0
2024-11-06T21,586.0,1238.0,11536.0,2269.0,-5584.0,87.0,14421.0,4216.0
2024-11-06T22,-1.0,1162.0,10234.0,2269.0,-4414.0,53.0,12379.0,3758.0
2024-11-06T23,-1.0,1197.0,9034.0,2266.0,-3048.0,46.0,11793.0,3452.0
2024-11-07T00,-1.0,1109.0,8214.0,2265.0,-1323.0,46.0,11233.0,3540.0
2024-11-07T01,-1.0,1444.0,8706.0,2265.0,596.0,46.0,8374.0,3181.0
2024-11-07T02,-1.0,2787.0,10966.0,2265.0,3832.0,46.0,1334.0,2677.0
2024-11-07T03,-1.0,2851.0,11414.0,2264.0,5761.0,17.0,84.0,2158.0
2024-11-07T04,-1.0,3255.0,11356.0,2263.0,5264.0,2.0,11.0,2259.0
2024-11-07T05,-1.0,2913.0,11275.0,2265.0,4571.0,55.0,-23.0,2169.0
2024-11-07T06,-1.0,2652.0,11442.0,2267.0,3582.0,82.0,-23.0,2086.0
2024-11-07T07,-1.0,2614.0,11826.0,2267.0,2257.0,88.0,-25.0,2086.0
2024-11-07T08,-1.0,2122.0,11632.0,2268.0,1850.0,88.0,-27.0,1918.0
2024-11-07T09,-1.0,2027.0,11993.0,2267.0,869.0,88.0,-28.0,1848.0
2024-11-07T10,-1.0,1652.0,12079.0,2267.0,786.0,88.0,-27.0,1766.0
2024-11-07T11,-1.0,1579.0,11723.0,2266.0,787.0,87.0,-28.0,1596.0
2024-11-07T12,-1.0,1520.0,11508.0,2265.0,854.0,88.0,-28.0,1481.0
2024-11-07T13,-1.0,1531.0,11498.0,2264.0,822.0,88.0,-29.0,1482.0
2024-11-07T14,-1.0,1730.0,11716.0,2265.0,1495.0,88.0,-28.0,1612.0
2024-11-07T15,1046.0,2258.0,12290.0,2264.0,2877.0,88.0,71.0,1555.0
2024-11-07T16,886.0,2251.0,12367.0,2264.0,2953.0,87.0,1656.0,1381.0
2024-11-07T17,698.0,1941.0,10994.0,2264.0,-443.0,87.0,9182.0,1051.0
2024-11-07T18,596.0,1313.0,10736.0,2264.0,-2869.0,87.0,15015.0,1006.0
2024-11-07T19,591.0,1075.0,11121.0,2265.0,-3847.0,87.0,15779.0,1126.0
2024-11-07T20,591.0,1141.0,11252.0,2267.0,-4157.0,87.0,15606.0,1258.0
2024-11-07T21,703.0,1182.0,11763.0,2266.0,-4595.0,86.0,15385.0,1138.0
2024-11-07T22,620.0,1155.0,11214.0,2266.0,-4165.0,87.0,15430.0,1072.0
2024-11-07T23,794.0,1373.0,10808.0,2265.0,-3443.0,87.0,15090.0,959.0
2024-11-08T00,1015.0,1618.0,10426.0,2266.0,-2124.0,87.0,14052.0,840.0
2024-11-08T01,1143.0,2276.0,10361.0,2264.0,1428.0,86.0,8949.0,709.0
2024-11-08T02,1150.0,3584.0,13383.0,2263.0,4976.0,87.0,1406.0,492.0
2024-11-08T03,1152.0,3646.0,13547.0,2264.0,6026.0,87.0,94.0,425.0
2024-11-08T04,1135.0,3884.0,13382.0,2263.0,5543.0,87.0,96.0,377.0
2024-11-08T05,1132.0,3761.0,13046.0,2262.0,4656.0,88.0,100.0,452.0
2024-11-08T06,1130.0,3259.0,13865.0,2263.0,3148.0,88.0,84.0,505.0
2024-11-08T07,1129.0,3075.0,14426.0,2263.0,2095.0,88.0,-50.0,464.0
2024-11-08T08,1134.0,3109.0,14196.0,2263.0,1238.0,88.0,-50.0,388.0
2024-11-08T09,1128.0,2737.0,13727.0,2263.0,859.0,88.0,-50.0,411.0
2024-11-08T10,1009.0,2065.0,13203.0,2264.0,992.0,88.0,-51.0,421.0
2024-11-08T11,851.0,2001.0,13286.0,2265.0,638.0,88.0,-51.0,404.0
2024-11-08T12,710.0,1860.0,13052.0,2265.0,665.0,88.0,-51.0,398.0
2024-11-08T13,653.0,1861.0,13032.0,2265.0,724.0,88.0,-52.0,360.0
2024-11-08T14,654.0,2458.0,13407.0,2266.0,1251.0,88.0,-52.0,262.0
2024-11-08T15,837.0,2459.0,14369.0,2267.0,1899.0,87.0,33.0,191.0
2024-11-08T16,729.0,2210.0,15347.0,2267.0,1338.0,87.0,1519.0,154.0
2024-11-08T17,605.0,1383.0,12918.0,2263.0,-570.0,87.0,8844.0,128.0
2024-11-08T18,599.0,1242.0,11447.0,2262.0,-2539.0,85.0,14615.0,154.0
2024-11-08T19,588.0,1167.0,11630.0,2264.0,-3364.0,86.0,15778.0,180.0
2024-11-08T20,585.0,1110.0,11267.0,2265.0,-3154.0,85.0,15380.0,312.0
2024-11-08T21,587.0,1111.0,11463.0,2265.0,-3450.0,86.0,15100.0,417.0
2024-11-08T22,586.0,1107.0,11509.0,2265.0,-3787.0,86.0,14941.0,515.0
2024-11-08T23,596.0,1147.0,11735.0,2265.0,-3620.0,86.0,14852.0,544.0
2024-11-09T00,596.0,1210.0,12291.0,2266.0,-3480.0,86.0,14031.0,536.0
2024-11-09T01,589.0,1817.0,11652.0,2265.0,535.0,86.0,8773.0,699.0
2024-11-09T02,606.0,2842.0,13315.0,2264.0,4189.0,86.0,1342.0,806.0
2024-11-09T03,634.0,2974.0,13651.0,2265.0,5119.0,86.0,111.0,1020.0
2024-11-09T04,603.0,3184.0,13838.0,2265.0,3987.0,87.0,114.0,1122.0
2024-11-09T05,593.0,3017.0,13623.0,2263.0,3546.0,87.0,117.0,1193.0
2024-11-09T06,590.0,2777.0,13311.0,2264.0,3205.0,87.0,74.0,1277.0
2024-11-09T07,643.0,2596.0,13171.0,2264.0,3210.0,87.0,-32.0,1330.0
2024-11-09T08,636.0,2352.0,13049.0,2263.0,2211.0,87.0,-33.0,1268.0
2024-11-09T09,776.0,2013.0,13297.0,2264.0,1350.0,86.0,-33.0,1011.0
2024-11-09T10,714.0,1849.0,12997.0,2264.0,870.0,87.0,-33.0,852.0
2024-11-09T11,633.0,1802.0,13076.0,2266.0,498.0,87.0,-33.0,809.0
2024-11-09T12,600.0,1611.0,12748.0,2267.0,497.0,87.0,-34.0,768.0
2024-11-09T13,593.0,1610.0,12793.0,2266.0,535.0,86.0,-34.0,748.0
2024-11-09T14,628.0,1802.0,12850.0,2264.0,702.0,81.0,-34.0,738.0
2024-11-09T15,522.0,1974.0,12840.0,2265.0,1389.0,87.0,46.0,743.0
2024-11-09T16,527.0,1613.0,12383.0,2266.0,1116.0,87.0,1628.0,710.0
2024-11-09T17,487.0,1578.0,9846.0,2264.0,-699.0,88.0,8700.0,724.0
2024-11-09T18,410.0,1313.0,9064.0,2264.0,-2413.0,87.0,13602.0,685.0
2024-11-09T19,391.0,1260.0,9892.0,2264.0,-3392.0,87.0,14501.0,704.0
2024-11-09T20,391.0,1245.0,9962.0,2265.0,-3679.0,87.0,14368.0,695.0
2024-11-09T21,420.0,1234.0,10180.0,2265.0,-3960.0,87.0,14307.0,704.0
2024-11-09T22,407.0,1244.0,10118.0,2264.0,-3889.0,87.0,14258.0,681.0
2024-11-09T23,400.0,1257.0,9938.0,2265.0,-3541.0,87.0,14241.0,686.0
2024-11-10T00,404.0,1394.0,9830.0,2265.0,-2447.0,87.0,13138.0,661.0
2024-11-10T01,529.0,1844.0,9487.0,2265.0,722.0,87.0,8392.0,605.0
2024-11-10T02,532.0,3124.0,11908.0,2265.0,3356.0,87.0,1267.0,599.0
2024-11-10T03,506.0,3377.0,12241.0,2266.0,4676.0,87.0,69.0,614.0
2024-11-10T04,539.0,3477.0,13072.0,2265.0,3660.0,86.0,-32.0,648.0
2024-11-10T05,639.0,3513.0,12611.0,2263.0,3586.0,87.0,-32.0,662.0
2024-11-10T06,713.0,3030.0,12387.0,2262.0,3533.0,87.0,-27.0,642.0
2024-11-10T07,734.0,2616.0,12577.0,2263.0,3013.0,87.0,-45.0,644.0
2024-11-10T08,702.0,2306.0,12499.0,2263.0,2890.0,87.0,-50.0,645.0
2024-11-10T09,603.0,2066.0,13196.0,2263.0,1511.0,87.0,-50.0,651.0
2024-11-10T10,548.0,2235.0,12410.0,2263.0,1022.0,87.0,-51.0,667.0
2024-11-10T11,577.0,1823.0,11992.0,2264.0,747.0,87.0,-50.0,625.0
2024-11-10T12,555.0,1732.0,11830.0,2265.0,607.0,87.0,-51.0,633.0
2024-11-10T13,548.0,1728.0,11607.0,2266.0,638.0,87.0,-51.0,640.0
2024-11-10T14,624.0,1849.0,11789.0,2265.0,676.0,86.0,-50.0,597.0
2024-11-10T15,632.0,1837.0,11857.0,2266.0,1308.0,87.0,86.0,603.0
2024-11-10T16,585.0,1767.0,11573.0,2266.0,1267.0,87.0,1422.0,634.0
2024-11-10T17,536.0,1205.0,9634.0,2265.0,-535.0,87.0,7463.0,541.0
2024-11-10T18,534.0,979.0,9644.0,2265.0,-2492.0,87.0,12436.0,385.0
2024-11-10T19,661.0,917.0,10577.0,2265.0,-3451.0,86.0,13735.0,349.0
2024-11-10T20,727.0,909.0,10383.0,2264.0,-3771.0,86.0,13400.0,384.0
2024-11-10T21,627.0,905.0,10399.0,2263.0,-3916.0,86.0,13428.0,510.0
2024-11-10T22,624.0,934.0,10359.0,2264.0,-3891.0,86.0,13531.0,504.0
2024-11-10T23,615.0,1047.0,9932.0,2264.0,-2993.0,86.0,13415.0,494.0
2024-11-11T00,697.0,1128.0,9834.0,2264.0,-1662.0,86.0,12506.0,353.0
2024-11-11T01,789.0,1664.0,9526.0,2263.0,1577.0,86.0,8018.0,370.0
2024-11-11T02,750.0,2932.0,12087.0,2265.0,3987.0,86.0,1178.0,397.0
2024-11-11T03,701.0,3342.0,12585.0,2265.0,4805.0,86.0,71.0,481.0
2024-11-11T04,729.0,3350.0,13122.0,2264.0,3795.0,86.0,-29.0,629.0
2024-11-11T05,869.0,3163.0,13002.0,2263.0,3635.0,86.0,-30.0,686.0
2024-11-11T06,926.0,2735.0,12811.0,2263.0,3660.0,86.0,-30.0,757.0
2024-11-11T07,901.0,2493.0,12762.0,2263.0,3031.0,87.0,-33.0,810.0
2024-11-11T08,753.0,2407.0,12591.0,2262.0,1677.0,86.0,-46.0,761.0
2024-11-11T09,623.0,2272.0,12162.0,2262.0,932.0,87.0,27.0,910.0
2024-11-11T10,520.0,2176.0,11500.0,2262.0,1004.0,87.0,-44.0,895.0
2024-11-11T11,466.0,2125.0,11224.0,2264.0,571.0,87.0,-49.0,939.0
2024-11-11T12,506.0,2036.0,11083.0,2265.0,493.0,87.0,-49.0,928.0
2024-11-11T13,610.0,1742.0,11738.0,2265.0,517.0,87.0,-49.0,976.0
2024-11-11T14,740.0,2168.0,11906.0,2264.0,677.0,87.0,-48.0,932.0
2024-11-11T15,677.0,1997.0,12480.0,2265.0,1325.0,87.0,80.0,867.0
2024-11-11T16,620.0,1987.0,12147.0,2266.0,1706.0,87.0,1414.0,741.0
2024-11-11T17,534.0,1425.0,11553.0,2265.0,-633.0,87.0,8341.0,780.0
2024-11-11T18,425.0,1391.0,10805.0,2264.0,-2075.0,87.0,12986.0,868.0
2024-11-11T19,410.0,1144.0,11952.0,2264.0,-3388.0,87.0,13107.0,1474.0
2024-11-11T20,410.0,1190.0,11841.0,2264.0,-3376.0,86.0,13316.0,1819.0
2024-11-11T21,408.0,1135.0,11541.0,2263.0,-3297.0,86.0,13040.0,1606.0
2024-11-11T22,409.0,1079.0,11634.0,2263.0,-3822.0,85.0,12625.0,2756.0
2024-11-11T23,456.0,1172.0,11740.0,2262.0,-3828.0,84.0,12469.0,2763.0
2024-11-12T00,424.0,1305.0,12163.0,2261.0,-3031.0,84.0,10483.0,3532.0
2024-11-12T01,528.0,2128.0,10957.0,2262.0,826.0,84.0,5635.0,4022.0
2024-11-12T02,645.0,2743.0,11967.0,2262.0,3656.0,84.0,817.0,3944.0
2024-11-12T03,629.0,3083.0,12371.0,2262.0,5186.0,85.0,114.0,3491.0
2024-11-12T04,698.0,3186.0,12255.0,2263.0,4316.0,85.0,-33.0,3963.0
2024-11-12T05,710.0,3031.0,12198.0,2263.0,3526.0,85.0,-33.0,3773.0
2024-11-12T06,756.0,2791.0,12422.0,2263.0,2780.0,85.0,-33.0,4004.0
2024-11-12T07,822.0,2618.0,11835.0,2262.0,2240.0,85.0,-32.0,4228.0
2024-11-12T08,720.0,2409.0,11887.0,2262.0,433.0,85.0,-33.0,4017.0
2024-11-12T09,582.0,2199.0,11346.0,2261.0,-60.0,85.0,-33.0,3942.0
2024-11-12T10,534.0,1755.0,10987.0,2261.0,-77.0,85.0,-33.0,3858.0
2024-11-12T11,492.0,1661.0,10687.0,2261.0,-237.0,85.0,-33.0,3652.0
2024-11-12T12,497.0,1654.0,10389.0,2260.0,-117.0,86.0,-34.0,3217.0
2024-11-12T13,591.0,1627.0,10025.0,2263.0,250.0,86.0,-35.0,2944.0
2024-11-12T14,684.0,1725.0,10440.0,2263.0,440.0,85.0,-32.0,2790.0
2024-11-12T15,605.0,1714.0,10827.0,2264.0,1580.0,85.0,89.0,2608.0
2024-11-12T16,510.0,1698.0,11362.0,2265.0,3134.0,81.0,1402.0,2428.0
2024-11-12T17,421.0,1373.0,10717.0,2264.0,-263.0,85.0,7978.0,2246.0
2024-11-12T18,411.0,1111.0,10316.0,2264.0,-2486.0,85.0,13737.0,2088.0
2024-11-12T19,409.0,1054.0,11225.0,2265.0,-3682.0,85.0,14901.0,1179.0
2024-11-12T20,437.0,1101.0,10889.0,2263.0,-4280.0,85.0,14661.0,747.0
2024-11-12T21,425.0,939.0,10528.0,2264.0,-4386.0,85.0,14723.0,758.0
2024-11-12T22,430.0,956.0,10576.0,2263.0,-4264.0,85.0,14774.0,849.0
2024-11-12T23,457.0,1078.0,9029.0,2263.0,-2592.0,83.0,13617.0,992.0
2024-11-13T00,554.0,1306.0,8588.0,2263.0,-841.0,70.0,11048.0,981.0
2024-11-13T01,605.0,1809.0,9227.0,2264.0,1299.0,46.0,7774.0,1036.0
2024-11-13T02,741.0,2667.0,12707.0,2265.0,4374.0,46.0,1095.0,1069.0
2024-11-13T03,784.0,2859.0,13630.0,2265.0,5821.0,46.0,-29.0,978.0
2024-11-13T04,670.0,2994.0,13531.0,2265.0,4806.0,46.0,-24.0,911.0
2024-11-13T05,684.0,2787.0,13533.0,2265.0,4352.0,46.0,-22.0,928.0
2024-11-13T06,690.0,2619.0,13618.0,2266.0,4322.0,46.0,-20.0,991.0
2024-11-13T07,690.0,2507.0,13767.0,2265.0,2545.0,46.0,-20.0,998.0
2024-11-13T08,611.0,2330.0,13507.0,2265.0,1525.0,46.0,-21.0,906.0
2024-11-13T09,529.0,2026.0,13539.0,2265.0,451.0,46.0,-22.0,982.0
2024-11-13T10,541.0,1922.0,12505.0,2264.0,364.0,46.0,-22.0,1085.0
