period,Battery storage,Coal,Geothermal,Hydro,Natural Gas,Nuclear,Other,Petroleum,Pumped storage,Solar,Solar with integrated battery storage,Wind
2025-01-09T20,-101.0,394.0,421.0,1570.0,10246.0,2268.0,-3566.0,46.0,0.0,15122.0,0.0,1856.0
2025-01-09T21,-101.0,392.0,419.0,1578.0,10717.0,2268.0,-4227.0,46.0,0.0,14818.0,0.0,2164.0
2025-01-09T22,-71.0,392.0,417.0,1615.0,11321.0,2268.0,-4769.0,46.0,0.0,14699.0,0.0,2744.0
2025-01-09T23,-10.0,444.0,412.0,1600.0,10465.0,2268.0,-4041.0,46.0,0.0,14262.0,0.0,2708.0
2025-01-10T00,-1.0,623.0,413.0,1791.0,9074.0,2268.0,-2295.0,46.0,0.0,13234.0,1.0,2506.0
2025-01-10T01,23.0,815.0,422.0,2196.0,7970.0,2268.0,125.0,46.0,0.0,9549.0,28.0,2614.0
2025-01-10T02,24.0,1006.0,428.0,3139.0,9859.0,2269.0,2549.0,46.0,0.0,2342.0,7.0,2333.0
2025-01-10T03,10.0,1034.0,430.0,3315.0,11234.0,2269.0,4404.0,46.0,0.0,71.0,46.0,2206.0
2025-01-10T04,15.0,1067.0,425.0,3318.0,11291.0,2269.0,3699.0,46.0,0.0,93.0,42.0,2338.0
2025-01-10T05,0.0,1072.0,430.0,3201.0,12005.0,2269.0,3170.0,46.0,0.0,-45.0,47.0,2328.0
2025-01-10T06,0.0,1034.0,426.0,3091.0,11689.0,2269.0,2889.0,46.0,0.0,-45.0,35.0,2243.0
2025-01-10T07,0.0,899.0,426.0,3070.0,11748.0,2270.0,2237.0,46.0,0.0,-45.0,0.0,2170.0
2025-01-10T08,-1.0,847.0,429.0,2881.0,11572.0,2270.0,1326.0,46.0,0.0,-47.0,0.0,1944.0
2025-01-10T09,14.0,824.0,432.0,2898.0,10588.0,2270.0,699.0,46.0,0.0,-46.0,0.0,2200.0
2025-01-10T10,-1.0,711.0,432.0,2505.0,9457.0,2270.0,1909.0,46.0,0.0,-48.0,0.0,1963.0
2025-01-10T11,-9.0,629.0,431.0,2447.0,8517.0,2270.0,2170.0,46.0,0.0,-49.0,0.0,1803.0
2025-01-10T12,105.0,605.0,434.0,2404.0,8233.0,2271.0,1965.0,46.0,0.0,-48.0,0.0,1393.0
2025-01-10T13,148.0,623.0,433.0,2357.0,8678.0,2271.0,1598.0,46.0,0.0,-48.0,0.0,1284.0
2025-01-10T14,149.0,714.0,437.0,2898.0,8840.0,2271.0,1346.0,46.0,0.0,-47.0,0.0,1133.0
2025-01-10T15,147.0,887.0,437.0,2995.0,9985.0,2271.0,1962.0,46.0,0.0,-44.0,0.0,926.0
2025-01-10T16,9.0,1046.0,436.0,3231.0,10452.0,2271.0,3898.0,46.0,0.0,226.0,0.0,914.0
2025-01-10T17,-39.0,938.0,435.0,2941.0,10533.0,2269.0,2667.0,46.0,0.0,3499.0,0.0,864.0
2025-01-10T18,-114.0,749.0,432.0,2231.0,9709.0,2269.0,-1176.0,46.0,0.0,11585.0,10.0,550.0
2025-01-10T19,-107.0,579.0,431.0,1932.0,10877.0,2270.0,-3704.0,46.0,0.0,14731.0,10.0,695.0
2025-01-10T20,-104.0,429.0,429.0,1928.0,10867.0,2270.0,-4542.0,46.0,0.0,14736.0,0.0,1030.0
2025-01-10T21,-118.0,392.0,430.0,1842.0,10636.0,2269.0,-4888.0,46.0,0.0,14437.0,0.0,1225.0
2025-01-10T22,-126.0,391.0,432.0,1876.0,10875.0,2270.0,-5087.0,46.0,0.0,14403.0,0.0,1251.0
2025-01-10T23,-114.0,422.0,432.0,1766.0,9738.0,2269.0,-4212.0,46.0,0.0,14051.0,0.0,1264.0
2025-01-11T00,-32.0,632.0,430.0,1717.0,9020.0,2269.0,-3214.0,46.0,0.0,12892.0,1.0,1495.0
2025-01-11T01,61.0,827.0,433.0,2067.0,7647.0,2269.0,-300.0,46.0,0.0,9343.0,33.0,2006.0
2025-01-11T02,16.0,1016.0,432.0,3014.0,7178.0,2269.0,3257.0,46.0,0.0,2197.0,34.0,2212.0
2025-01-11T03,-11.0,1046.0,437.0,3102.0,7538.0,2270.0,6396.0,43.0,0.0,141.0,42.0,2552.0
2025-01-11T04,25.0,960.0,432.0,3184.0,7628.0,2269.0,5554.0,46.0,0.0,6.0,46.0,2773.0
2025-01-11T05,0.0,901.0,432.0,3136.0,8009.0,2269.0,4226.0,46.0,0.0,-46.0,46.0,3082.0
2025-01-11T06,30.0,760.0,434.0,3482.0,7942.0,2270.0,3968.0,46.0,0.0,-46.0,0.0,3414.0
2025-01-11T07,82.0,531.0,434.0,3380.0,7353.0,2270.0,3129.0,46.0,0.0,-46.0,0.0,4129.0
2025-01-11T08,79.0,395.0,441.0,3236.0,6307.0,2269.0,2513.0,44.0,0.0,-45.0,0.0,4381.0
2025-01-11T09,150.0,390.0,438.0,3092.0,6149.0,2269.0,1486.0,46.0,0.0,-45.0,0.0,4084.0
2025-01-11T10,121.0,390.0,435.0,2792.0,5668.0,2270.0,1778.0,46.0,0.0,-45.0,0.0,3947.0
2025-01-11T11,44.0,395.0,438.0,2458.0,4888.0,2270.0,1215.0,46.0,0.0,-46.0,0.0,3989.0
2025-01-11T12,12.0,388.0,437.0,2363.0,4424.0,2270.0,823.0,46.0,0.0,-46.0,0.0,4618.0
2025-01-11T13,4.0,382.0,436.0,2427.0,4159.0,2269.0,665.0,46.0,0.0,-46.0,0.0,4711.0
2025-01-11T14,-1.0,402.0,434.0,2744.0,4127.0,2270.0,630.0,46.0,0.0,-47.0,0.0,4737.0
2025-01-11T15,28.0,557.0,440.0,2846.0,4304.0,2271.0,1225.0,46.0,0.0,-46.0,0.0,4252.0
2025-01-11T16,26.0,511.0,437.0,3117.0,4476.0,2271.0,2771.0,46.0,0.0,205.0,0.0,3592.0
2025-01-11T17,0.0,415.0,436.0,2737.0,4257.0,2271.0,1708.0,46.0,0.0,3292.0,1.0,2735.0
2025-01-11T18,-36.0,401.0,429.0,2058.0,6278.0,2271.0,-1437.0,46.0,0.0,11093.0,0.0,2353.0
2025-01-11T19,-118.0,397.0,426.0,1780.0,9582.0,2272.0,-4839.0,46.0,0.0,14504.0,0.0,2383.0
2025-01-11T20,-172.0,391.0,425.0,1660.0,10852.0,2272.0,-6208.0,46.0,0.0,14770.0,0.0,2888.0
2025-01-11T21,-171.0,391.0,422.0,1431.0,11165.0,2272.0,-6855.0,46.0,0.0,14028.0,0.0,3248.0
2025-01-11T22,-163.0,391.0,415.0,1119.0,10174.0,2272.0,-5884.0,46.0,0.0,13029.0,0.0,3168.0
2025-01-11T23,-83.0,391.0,413.0,1067.0,9646.0,2271.0,-5116.0,46.0,0.0,12330.0,0.0,2972.0
2025-01-12T00,4.0,387.0,415.0,1481.0,8031.0,2270.0,-3350.0,46.0,0.0,11437.0,0.0,2785.0
2025-01-12T01,59.0,508.0,410.0,2096.0,5597.0,2271.0,49.0,46.0,0.0,8918.0,33.0,2646.0
2025-01-12T02,22.0,669.0,418.0,3041.0,4905.0,2271.0,3744.0,46.0,0.0,2180.0,32.0,2761.0
2025-01-12T03,23.0,776.0,417.0,3642.0,5107.0,2271.0,6061.0,46.0,0.0,155.0,15.0,2921.0
2025-01-12T04,25.0,810.0,421.0,3707.0,5562.0,2271.0,5846.0,46.0,0.0,142.0,0.0,2813.0
2025-01-12T05,20.0,936.0,422.0,3677.0,5243.0,2271.0,5418.0,46.0,0.0,3.0,0.0,2967.0
2025-01-12T06,10.0,963.0,424.0,3573.0,5556.0,2273.0,5094.0,46.0,0.0,2.0,1.0,2617.0
2025-01-12T07,138.0,978.0,425.0,3534.0,6121.0,2273.0,3910.0,46.0,0.0,-36.0,48.0,2082.0
2025-01-12T08,76.0,949.0,414.0,3354.0,6141.0,2273.0,2799.0,46.0,0.0,-2.0,48.0,2175.0
2025-01-12T09,-11.0,981.0,427.0,2987.0,6895.0,2273.0,1699.0,46.0,0.0,-50.0,25.0,2588.0
2025-01-12T10,-10.0,981.0,416.0,2607.0,8090.0,2272.0,1993.0,46.0,0.0,-52.0,0.0,2585.0
2025-01-12T11,-10.0,986.0,424.0,2629.0,8630.0,2272.0,874.0,46.0,0.0,-52.0,0.0,2351.0
2025-01-12T12,-10.0,899.0,420.0,2545.0,9156.0,2272.0,237.0,46.0,0.0,-53.0,0.0,2340.0
2025-01-12T13,-10.0,832.0,422.0,2477.0,9367.0,2273.0,192.0,43.0,0.0,-53.0,0.0,2142.0
2025-01-12T14,125.0,920.0,420.0,2500.0,8970.0,2272.0,543.0,44.0,0.0,-53.0,0.0,1988.0
2025-01-12T15,145.0,928.0,422.0,2630.0,8863.0,2272.0,1466.0,46.0,0.0,-53.0,0.0,1829.0
2025-01-12T16,-2.0,869.0,423.0,2630.0,8924.0,2273.0,2527.0,46.0,0.0,220.0,0.0,1824.0
2025-01-12T17,-79.0,686.0,419.0,2474.0,8116.0,2273.0,1223.0,46.0,0.0,3590.0,0.0,1798.0
2025-01-12T18,-119.0,490.0,416.0,1963.0,7326.0,2272.0,-1675.0,46.0,0.0,11798.0,10.0,1903.0
2025-01-12T19,-104.0,398.0,416.0,1766.0,9364.0,2272.0,-3902.0,46.0,0.0,14941.0,10.0,2170.0
2025-01-12T20,-105.0,392.0,413.0,1749.0,10279.0,2272.0,-4795.0,46.0,0.0,14863.0,0.0,2092.0
2025-01-12T21,-11.0,390.0,403.0,1677.0,10694.0,2272.0,-5405.0,46.0,0.0,14616.0,0.0,2038.0
2025-01-12T22,-1.0,390.0,403.0,1628.0,10646.0,2271.0,-5475.0,46.0,0.0,14714.0,0.0,1862.0
2025-01-12T23,-24.0,391.0,406.0,1662.0,10508.0,2271.0,-5166.0,46.0,0.0,14776.0,0.0,1706.0
2025-01-13T00,-26.0,481.0,412.0,1704.0,10048.0,2271.0,-4264.0,46.0,0.0,14084.0,1.0,1632.0
2025-01-13T01,78.0,663.0,412.0,2023.0,8507.0,2270.0,-722.0,46.0,0.0,9899.0,33.0,1279.0
2025-01-13T02,58.0,867.0,422.0,3052.0,9175.0,2270.0,4068.0,46.0,0.0,2272.0,34.0,1003.0
2025-01-13T03,-1.0,1024.0,420.0,3600.0,10112.0,2271.0,6747.0,46.0,0.0,124.0,48.0,921.0
2025-01-13T04,0.0,1046.0,422.0,3654.0,10698.0,2271.0,6704.0,46.0,0.0,70.0,48.0,911.0
2025-01-13T05,0.0,1051.0,421.0,3680.0,11152.0,2271.0,5145.0,46.0,0.0,69.0,42.0,905.0
2025-01-13T06,0.0,1046.0,418.0,3567.0,11851.0,2272.0,3880.0,46.0,0.0,63.0,0.0,954.0
2025-01-13T07,-1.0,1036.0,419.0,3441.0,11887.0,2271.0,3264.0,44.0,0.0,46.0,0.0,835.0
2025-01-13T08,0.0,967.0,411.0,3356.0,12536.0,2270.0,1581.0,46.0,0.0,-8.0,0.0,865.0
2025-01-13T09,13.0,987.0,390.0,3048.0,12661.0,2270.0,322.0,46.0,0.0,-10.0,0.0,942.0
2025-01-13T10,0.0,951.0,394.0,2557.0,12618.0,2270.0,392.0,46.0,0.0,-42.0,0.0,1096.0
2025-01-13T11,-2.0,902.0,390.0,2439.0,12226.0,2269.0,223.0,46.0,0.0,-52.0,0.0,1279.0
2025-01-13T12,0.0,878.0,389.0,2490.0,12486.0,2270.0,-280.0,46.0,0.0,-52.0,0.0,1399.0
2025-01-13T13,0.0,917.0,396.0,2378.0,12639.0,2270.0,-267.0,46.0,0.0,-52.0,0.0,1551.0
2025-01-13T14,2.0,1042.0,393.0,2799.0,12197.0,2269.0,328.0,46.0,0.0,-53.0,0.0,1750.0
2025-01-13T15,125.0,1121.0,394.0,3071.0,12093.0,2269.0,1063.0,46.0,0.0,-51.0,0.0,2503.0
2025-01-13T16,98.0,1128.0,393.0,3210.0,12297.0,2270.0,2990.0,46.0,0.0,235.0,0.0,2647.0
2025-01-13T17,-1.0,990.0,388.0,2781.0,12136.0,2270.0,1947.0,46.0,0.0,3639.0,0.0,2623.0
2025-01-13T18,-100.0,799.0,376.0,2100.0,10909.0,2269.0,-1300.0,46.0,0.0,11733.0,10.0,2614.0
2025-01-13T19,-86.0,608.0,373.0,1891.0,10530.0,2269.0,-3287.0,46.0,0.0,15069.0,0.0,2816.0
2025-01-13T20,-78.0,434.0,379.0,1797.0,10783.0,2270.0,-3979.0,46.0,0.0,15385.0,0.0,3019.0
2025-01-13T21,-81.0,392.0,378.0,1796.0,11199.0,2269.0,-4761.0,46.0,0.0,15259.0,0.0,2822.0
2025-01-13T22,-85.0,390.0,381.0,1747.0,11052.0,2268.0,-4493.0,46.0,0.0,15201.0,0.0,2416.0
2025-01-13T23,-85.0,396.0,376.0,1670.0,11236.0,2267.0,-4591.0,46.0,0.0,15096.0,0.0,2211.0
2025-01-14T00,6.0,553.0,382.0,1962.0,11053.0,2267.0,-3726.0,46.0,0.0,14326.0,1.0,2056.0
2025-01-14T01,88.0,746.0,382.0,2320.0,9174.0,2267.0,-301.0,46.0,0.0,10300.0,33.0,1602.0
2025-01-14T02,174.0,932.0,385.0,3352.0,10890.0,2267.0,3804.0,46.0,0.0,2313.0,34.0,1238.0
2025-01-14T03,149.0,1065.0,384.0,3582.0,12214.0,2267.0,6696.0,46.0,0.0,96.0,48.0,820.0
2025-01-14T04,85.0,1074.0,387.0,3972.0,12637.0,2267.0,5919.0,46.0,0.0,65.0,47.0,726.0
2025-01-14T05,44.0,1068.0,387.0,3813.0,12792.0,2266.0,5011.0,46.0,0.0,-52.0,39.0,704.0
2025-01-14T06,22.0,1040.0,394.0,3742.0,12970.0,2267.0,4354.0,46.0,0.0,-51.0,0.0,703.0
2025-01-14T07,3.0,1036.0,389.0,3446.0,13293.0,2268.0,2971.0,46.0,0.0,-51.0,0.0,759.0
2025-01-14T08,-1.0,1046.0,387.0,3142.0,13254.0,2267.0,2102.0,46.0,0.0,-52.0,0.0,814.0
2025-01-14T09,0.0,949.0,390.0,3040.0,13106.0,2267.0,1305.0,46.0,0.0,-52.0,0.0,832.0
2025-01-14T10,-2.0,854.0,393.0,2542.0,13332.0,2266.0,652.0,46.0,0.0,-52.0,0.0,1167.0
2025-01-14T11,-1.0,826.0,388.0,2437.0,13484.0,2265.0,535.0,46.0,0.0,-52.0,0.0,1251.0
2025-01-14T12,0.0,918.0,395.0,2360.0,13866.0,2266.0,73.0,46.0,0.0,-52.0,0.0,1185.0
2025-01-14T13,-2.0,953.0,392.0,2334.0,14085.0,2266.0,98.0,46.0,0.0,-52.0,0.0,1216.0
2025-01-14T14,-1.0,992.0,393.0,2819.0,13936.0,2265.0,558.0,46.0,0.0,-53.0,0.0,1198.0
2025-01-14T15,3.0,1066.0,394.0,3294.0,14144.0,2266.0,1423.0,46.0,0.0,-51.0,0.0,1294.0
2025-01-14T16,-9.0,1159.0,365.0,3405.0,15107.0,2267.0,2214.0,46.0,0.0,247.0,0.0,1320.0
2025-01-14T17,-28.0,1019.0,378.0,3021.0,14945.0,2267.0,1125.0,46.0,0.0,3740.0,1.0,1163.0
2025-01-14T18,-111.0,834.0,376.0,2029.0,14369.0,2267.0,-2095.0,45.0,0.0,11994.0,10.0,937.0
2025-01-14T19,-105.0,645.0,372.0,1674.0,13875.0,2268.0,-3949.0,45.0,0.0,15387.0,10.0,1223.0
2025-01-14T20,-100.0,477.0,374.0,1544.0,14026.0,2268.0,-4785.0,45.0,0.0,15577.0,9.0,1482.0
2025-01-14T21,-100.0,397.0,376.0,1493.0,13786.0,2268.0,-5080.0,46.0,0.0,15337.0,0.0,1481.0
2025-01-14T22,-105.0,392.0,346.0,1475.0,13701.0,2267.0,-5259.0,46.0,0.0,15370.0,0.0,1386.0
2025-01-14T23,-89.0,446.0,353.0,1459.0,14075.0,2268.0,-5416.0,46.0,0.0,15041.0,0.0,1288.0
2025-01-15T00,-61.0,642.0,356.0,1574.0,13657.0,2268.0,-4369.0,46.0,0.0,13271.0,2.0,1192.0
2025-01-15T01,-10.0,853.0,374.0,1856.0,11679.0,2268.0,-936.0,46.0,0.0,9832.0,33.0,1169.0
2025-01-15T02,47.0,1037.0,379.0,2958.0,13174.0,2268.0,3039.0,46.0,0.0,2345.0,33.0,965.0
2025-01-15T03,85.0,1121.0,383.0,3504.0,14297.0,2268.0,4559.0,46.0,0.0,31.0,48.0,762.0
2025-01-15T04,25.0,1147.0,388.0,3725.0,14312.0,2267.0,4941.0,46.0,0.0,22.0,47.0,751.0
2025-01-15T05,17.0,1163.0,390.0,3712.0,14265.0,2267.0,4538.0,46.0,0.0,-54.0,34.0,763.0
2025-01-15T06,-1.0,1166.0,389.0,3459.0,14301.0,2268.0,4027.0,46.0,0.0,-53.0,0.0,721.0
2025-01-15T07,-1.0,1096.0,397.0,3285.0,14541.0,2268.0,2905.0,46.0,0.0,-53.0,0.0,767.0
2025-01-15T08,0.0,1128.0,398.0,2935.0,14628.0,2269.0,1926.0,46.0,0.0,-52.0,0.0,755.0
2025-01-15T09,0.0,1129.0,388.0,2605.0,14002.0,2269.0,1082.0,46.0,0.0,-52.0,0.0,846.0
2025-01-15T10,-1.0,1034.0,388.0,2272.0,13549.0,2268.0,692.0,46.0,0.0,-52.0,0.0,936.0
2025-01-15T11,0.0,946.0,382.0,2050.0,13462.0,2267.0,410.0,46.0,0.0,-52.0,0.0,1069.0
2025-01-15T12,0.0,886.0,387.0,2187.0,14093.0,2268.0,-478.0,46.0,0.0,-53.0,0.0,1267.0
2025-01-15T13,0.0,882.0,384.0,2111.0,13690.0,2268.0,-326.0,46.0,0.0,-53.0,0.0,1304.0
2025-01-15T14,34.0,965.0,386.0,2490.0,12906.0,2267.0,456.0,46.0,0.0,-53.0,0.0,1339.0
2025-01-15T15,72.0,1044.0,384.0,2796.0,13283.0,2267.0,1551.0,46.0,0.0,-52.0,0.0,1406.0
2025-01-15T16,88.0,1075.0,378.0,3381.0,13488.0,2269.0,3693.0,46.0,0.0,235.0,0.0,1381.0
2025-01-15T17,-26.0,939.0,371.0,2993.0,13080.0,2268.0,2520.0,46.0,0.0,3750.0,1.0,1374.0
2025-01-15T18,-92.0,748.0,367.0,1964.0,13056.0,2268.0,-1609.0,46.0,0.0,12021.0,10.0,1311.0
2025-01-15T19,-95.0,573.0,362.0,1529.0,12881.0,2269.0,-3348.0,46.0,0.0,15169.0,9.0,1273.0
2025-01-15T20,-43.0,455.0,358.0,1486.0,12864.0,2269.0,-4104.0,46.0,0.0,15156.0,0.0,1122.0
2025-01-15T21,-101.0,410.0,361.0,1447.0,12483.0,2268.0,-4291.0,46.0,0.0,14965.0,0.0,1098.0
2025-01-15T22,-101.0,512.0,350.0,1450.0,12360.0,2267.0,-4680.0,46.0,0.0,15131.0,0.0,1239.0
2025-01-15T23,-33.0,525.0,337.0,1450.0,12612.0,2268.0,-4834.0,46.0,0.0,14672.0,0.0,1554.0
2025-01-16T00,-1.0,698.0,351.0,1514.0,12471.0,2267.0,-3802.0,46.0,0.0,12371.0,1.0,2320.0
2025-01-16T01,30.0,849.0,363.0,2247.0,10913.0,2267.0,-450.0,46.0,0.0,9445.0,33.0,2029.0
2025-01-16T02,172.0,996.0,366.0,3194.0,12094.0,2267.0,2535.0,46.0,0.0,2567.0,34.0,1590.0
2025-01-16T03,178.0,1048.0,371.0,3402.0,13787.0,2267.0,5193.0,46.0,0.0,133.0,48.0,1029.0
2025-01-16T04,66.0,1032.0,385.0,3316.0,14001.0,2267.0,5304.0,46.0,0.0,80.0,48.0,790.0
2025-01-16T05,78.0,1042.0,376.0,3603.0,14222.0,2266.0,4703.0,46.0,0.0,-21.0,32.0,768.0
2025-01-16T06,2.0,1039.0,376.0,3488.0,13972.0,2266.0,4056.0,46.0,0.0,-26.0,0.0,764.0
2025-01-16T07,0.0,1085.0,382.0,3044.0,13586.0,2268.0,3237.0,46.0,0.0,-26.0,0.0,834.0
2025-01-16T08,0.0,963.0,378.0,2874.0,12931.0,2269.0,2090.0,46.0,0.0,-27.0,0.0,963.0
2025-01-16T09,-1.0,800.0,381.0,2679.0,12809.0,2271.0,1187.0,46.0,0.0,-27.0,0.0,1016.0
2025-01-16T10,0.0,747.0,377.0,2443.0,13176.0,2270.0,618.0,46.0,0.0,-27.0,0.0,985.0
2025-01-16T11,0.0,692.0,381.0,2212.0,13154.0,2269.0,562.0,46.0,0.0,-27.0,0.0,918.0
2025-01-16T12,-1.0,655.0,379.0,2222.0,13230.0,2269.0,357.0,46.0,0.0,-28.0,0.0,843.0
2025-01-16T13,-1.0,642.0,381.0,2225.0,13258.0,2268.0,563.0,46.0,0.0,-27.0,0.0,681.0
2025-01-16T14,0.0,766.0,377.0,2626.0,13314.0,2269.0,859.0,46.0,0.0,-28.0,0.0,512.0
2025-01-16T15,83.0,966.0,382.0,3089.0,13510.0,2269.0,1831.0,46.0,0.0,-26.0,0.0,525.0
2025-01-16T16,-1.0,1101.0,380.0,3311.0,14325.0,2268.0,3619.0,45.0,0.0,244.0,0.0,535.0
2025-01-16T17,-15.0,959.0,382.0,2718.0,14075.0,2267.0,2218.0,45.0,0.0,3491.0,0.0,527.0
2025-01-16T18,-102.0,766.0,361.0,1854.0,12319.0,2268.0,-688.0,46.0,0.0,11467.0,9.0,389.0
2025-01-16T19,-92.0,594.0,385.0,1470.0,10630.0,2268.0,-2221.0,46.0,0.0,14941.0,10.0,324.0
2025-01-16T20,-1.0,420.0,371.0,1465.0,10936.0,2268.0,-3325.0,46.0,0.0,15073.0,0.0,323.0
2025-01-16T21,-17.0,384.0,372.0,1448.0,11386.0,2268.0,-3814.0,46.0,0.0,14494.0,0.0,336.0
2025-01-16T22,-2.0,391.0,371.0,1498.0,10829.0,2268.0,-3547.0,46.0,0.0,13324.0,0.0,311.0
2025-01-16T23,-50.0,441.0,375.0,1464.0,10968.0,2268.0,-3618.0,46.0,0.0,13125.0,0.0,387.0
2025-01-17T00,-56.0,633.0,373.0,1633.0,10851.0,2267.0,-3092.0,46.0,0.0,11728.0,1.0,519.0
2025-01-17T01,-14.0,826.0,373.0,1947.0,10702.0,2266.0,-1118.0,46.0,0.0,8187.0,33.0,813.0
2025-01-17T02,6.0,994.0,377.0,2989.0,10755.0,2267.0,2571.0,46.0,0.0,2152.0,33.0,1728.0
2025-01-17T03,25.0,1060.0,381.0,3308.0,11179.0,2266.0,4228.0,46.0,0.0,205.0,48.0,2337.0
2025-01-17T04,24.0,1039.0,382.0,3546.0,11065.0,2266.0,4030.0,46.0,0.0,87.0,43.0,2757.0
2025-01-17T05,25.0,1043.0,379.0,3481.0,11170.0,2266.0,3465.0,46.0,0.0,-33.0,0.0,3162.0
2025-01-17T06,14.0,1043.0,385.0,3306.0,11342.0,2267.0,2910.0,46.0,0.0,-35.0,0.0,3511.0
2025-01-17T07,0.0,921.0,381.0,2958.0,10862.0,2267.0,2226.0,46.0,0.0,-35.0,0.0,4022.0
2025-01-17T08,-1.0,774.0,377.0,2882.0,10426.0,2268.0,1264.0,46.0,0.0,-36.0,0.0,4237.0
2025-01-17T09,-1.0,731.0,380.0,2503.0,9856.0,2268.0,776.0,46.0,0.0,-36.0,0.0,4572.0
2025-01-17T10,0.0,599.0,385.0,2266.0,8997.0,2267.0,934.0,46.0,0.0,-37.0,0.0,4771.0
2025-01-17T11,-1.0,524.0,382.0,2233.0,8735.0,2267.0,533.0,46.0,0.0,-42.0,0.0,4783.0
2025-01-17T12,-1.0,440.0,385.0,2121.0,8617.0,2268.0,265.0,46.0,0.0,-47.0,0.0,5022.0
2025-01-17T13,-1.0,545.0,386.0,2303.0,8602.0,2268.0,272.0,46.0,0.0,-48.0,0.0,5067.0
2025-01-17T14,2.0,720.0,385.0,2728.0,8735.0,2267.0,513.0,46.0,0.0,-47.0,0.0,4979.0
2025-01-17T15,0.0,929.0,392.0,2909.0,9266.0,2267.0,1256.0,46.0,0.0,-44.0,0.0,4931.0
2025-01-17T16,97.0,1056.0,387.0,3249.0,9998.0,2268.0,3190.0,46.0,0.0,235.0,0.0,4805.0
2025-01-17T17,7.0,890.0,374.0,2531.0,10758.0,2267.0,2221.0,46.0,0.0,3509.0,0.0,4821.0
2025-01-17T18,-178.0,699.0,365.0,1865.0,11321.0,2267.0,-1493.0,46.0,0.0,10923.0,0.0,4952.0
2025-01-17T19,-176.0,506.0,361.0,1660.0,12430.0,2268.0,-3432.0,46.0,0.0,13311.0,0.0,4736.0
2025-01-17T20,-172.0,397.0,373.0,1561.0,12729.0,2269.0,-4576.0,46.0,0.0,13654.0,0.0,5121.0
2025-01-17T21,-91.0,391.0,371.0,1425.0,12207.0,2269.0,-4763.0,46.0,0.0,13439.0,0.0,5220.0
2025-01-17T22,-15.0,390.0,369.0,1425.0,12145.0,2268.0,-4906.0,46.0,0.0,12793.0,0.0,5151.0
2025-01-17T23,-3.0,385.0,371.0,1308.0,11477.0,2268.0,-4299.0,46.0,0.0,12603.0,0.0,4669.0
2025-01-18T00,23.0,362.0,353.0,1368.0,10210.0,2268.0,-2815.0,46.0,0.0,11653.0,2.0,4578.0
2025-01-18T01,100.0,474.0,337.0,1756.0,9385.0,2266.0,-619.0,46.0,0.0,9548.0,33.0,4727.0
2025-01-18T02,24.0,659.0,339.0,3063.0,9313.0,2266.0,3669.0,46.0,0.0,2684.0,33.0,4453.0
2025-01-18T03,22.0,858.0,340.0,3626.0,9687.0,2266.0,5667.0,46.0,0.0,71.0,48.0,4369.0
2025-01-18T04,22.0,1097.0,371.0,3946.0,9839.0,2266.0,4528.0,46.0,0.0,-2.0,47.0,4836.0
2025-01-18T05,20.0,1111.0,371.0,3716.0,9844.0,2265.0,3886.0,45.0,0.0,-53.0,16.0,4980.0
2025-01-18T06,0.0,1060.0,371.0,4001.0,10236.0,2266.0,2900.0,45.0,0.0,-53.0,23.0,5067.0
2025-01-18T07,-1.0,956.0,378.0,3257.0,10286.0,2267.0,2366.0,46.0,0.0,-52.0,0.0,4847.0
2025-01-18T08,-1.0,896.0,381.0,3114.0,10237.0,2267.0,1453.0,46.0,0.0,-53.0,0.0,4501.0
2025-01-18T09,0.0,791.0,374.0,2972.0,10892.0,2268.0,971.0,46.0,0.0,-52.0,0.0,4418.0
2025-01-18T10,-2.0,688.0,374.0,2561.0,11284.0,2268.0,606.0,46.0,0.0,-53.0,0.0,4316.0
2025-01-18T11,-8.0,666.0,385.0,2536.0,10736.0,2268.0,510.0,46.0,0.0,-53.0,0.0,4238.0
2025-01-18T12,-2.0,636.0,380.0,2516.0,10745.0,2267.0,342.0,46.0,0.0,-53.0,0.0,3822.0
2025-01-18T13,0.0,632.0,382.0,2476.0,10767.0,2268.0,361.0,46.0,0.0,-53.0,0.0,3257.0
2025-01-18T14,6.0,757.0,389.0,2695.0,10618.0,2267.0,817.0,46.0,0.0,-53.0,0.0,2590.0
2025-01-18T15,63.0,937.0,388.0,2920.0,10921.0,2267.0,2066.0,46.0,0.0,-50.0,0.0,2196.0
2025-01-18T16,121.0,903.0,387.0,2980.0,10479.0,2267.0,3863.0,46.0,0.0,250.0,0.0,1678.0
2025-01-18T17,76.0,719.0,385.0,2444.0,10381.0,2267.0,2802.0,46.0,0.0,3689.0,0.0,1175.0
2025-01-18T18,-50.0,526.0,374.0,2124.0,9126.0,2267.0,-185.0,46.0,0.0,11325.0,0.0,1071.0
2025-01-18T19,-142.0,404.0,369.0,1472.0,9450.0,2267.0,-2129.0,46.0,0.0,14987.0,0.0,1224.0
2025-01-18T20,-150.0,407.0,370.0,1256.0,9695.0,2268.0,-3015.0,46.0,0.0,15471.0,0.0,1356.0
2025-01-18T21,-125.0,391.0,373.0,1175.0,9868.0,2268.0,-3583.0,46.0,0.0,15021.0,0.0,1438.0
2025-01-18T22,-70.0,392.0,369.0,1119.0,10277.0,2269.0,-4140.0,46.0,0.0,14768.0,0.0,1502.0
