period,Battery storage,Coal,Geothermal,Hydro,Natural Gas,Nuclear,Other,Petroleum,Pumped storage,Solar,Solar with integrated battery storage,Wind
2025-05-05T05,106,187,469,5920,6629,1134,4588,46,473,-27,42,4688
2025-05-05T06,46,187,472,5799,7196,1135,3757,46,235,-34,41,4637
2025-05-05T07,44,187,475,5803,7395,1134,2419,46,231,-37,24,4049
2025-05-05T08,25,188,475,5600,8166,1133,1131,46,0,-38,0,3336
2025-05-05T09,20,187,475,4679,9231,1134,615,46,0,-36,0,3420
2025-05-05T10,10,186,475,4392,8995,1135,284,46,0,-36,0,3477
2025-05-05T11,30,185,473,4081,9371,1134,-266,46,0,-38,0,3934
2025-05-05T12,14,186,477,4043,9127,1134,-173,46,0,-38,0,4238
2025-05-05T13,-1,186,472,4412,9124,1135,309,46,0,-24,0,3908
2025-05-05T14,-10,186,474,4846,8925,1135,1660,46,231,15,0,3524
2025-05-05T15,13,186,473,4676,8579,1135,2557,46,232,1435,8,3307
2025-05-05T16,-7,249,470,3598,7608,1134,864,46,188,7094,2,2941
2025-05-05T17,-35,213,470,3066,6943,1134,-130,46,0,10911,20,2470
2025-05-05T18,-2,188,468,2469,8806,1135,-2592,46,0,15020,20,2313
2025-05-05T19,-17,188,465,1981,10215,1134,-4172,46,0,16781,20,2326
2025-05-05T20,-5,188,465,2257,11257,1134,-5394,46,0,16925,20,2317
2025-05-05T21,-137,188,464,2372,11187,1134,-5341,46,0,16748,20,2651
2025-05-05T22,-74,189,462,2307,10343,1134,-3814,46,0,15400,20,2658
2025-05-05T23,-8,188,458,2794,8710,1134,-1735,46,0,12732,20,2489
2025-05-06T00,-78,188,459,3096,6817,1134,154,46,169,10764,1,2651
2025-05-06T01,-6,189,458,3869,8148,1134,-1175,46,214,11110,1,2984
2025-05-06T02,11,188,462,4620,8002,1133,-454,46,227,9793,33,3529
2025-05-06T03,-6,188,460,5326,8930,1133,1872,46,233,4916,33,4190
2025-05-06T04,-6,188,460,6005,9441,1133,5157,46,232,449,40,4239
2025-05-06T05,108,188,459,6384,9506,1133,5326,46,232,-57,40,3935
2025-05-06T06,63,188,463,6296,9315,1133,4467,46,232,-53,25,3792
2025-05-06T07,43,187,460,6269,9328,1134,2712,46,229,-49,36,4020
2025-05-06T08,-8,187,463,6027,10217,1134,728,46,0,-50,0,4120
2025-05-06T09,-1,187,464,5267,10305,1133,1086,46,0,-50,0,3913
2025-05-06T10,25,186,466,5044,10313,1134,277,46,0,-51,0,3719
2025-05-06T11,1,186,469,4573,10058,1134,265,46,0,-51,0,3395
2025-05-06T12,23,186,467,4975,10298,1133,93,46,0,-51,0,2856
2025-05-06T13,82,186,468,5101,10078,1133,571,46,0,-49,4,2786
2025-05-06T14,36,197,472,5734,10185,1134,1881,46,230,133,1,2536
2025-05-06T15,2,189,468,5639,10421,1133,1520,46,197,2405,26,2128
2025-05-06T16,-9,189,460,4320,8751,1133,15,46,178,10430,40,1525
2025-05-06T17,-12,188,460,3382,7428,1134,-779,46,0,16215,46,1084
2025-05-06T18,-3,187,455,2530,7352,1134,-1400,46,0,18062,45,939
2025-05-06T19,-12,187,452,2468,7882,1132,-1984,46,0,18834,45,1081
2025-05-06T20,-129,187,460,2136,9392,1132,-3108,46,0,19195,45,1540
2025-05-06T21,-150,188,455,2507,9334,1133,-3573,45,146,19256,44,2196
2025-05-06T22,-158,188,457,2401,10154,1132,-4163,45,212,19176,0,2582
2025-05-06T23,-146,188,452,2562,10449,1131,-4262,46,200,17913,0,3282
2025-05-07T00,-81,188,454,2749,9790,1131,-3456,46,180,16230,87,3718
2025-05-07T01,-18,188,449,3227,8703,1132,-2318,46,185,14351,36,3659
2025-05-07T02,43,189,448,4683,8468,1133,-887,46,226,11241,88,3577
2025-05-07T03,113,190,453,5934,9208,1131,2070,46,235,5791,48,3479
2025-05-07T04,159,188,457,7088,10542,1132,5336,46,236,544,145,3480
2025-05-07T05,135,188,456,7117,10798,1134,5667,46,227,-57,91,3100
2025-05-07T06,129,188,457,7126,10641,1133,4768,46,0,-53,84,2781
2025-05-07T07,64,188,457,6918,10888,1133,3072,46,0,-52,27,2445
2025-05-07T08,-2,187,457,6375,10890,1132,1057,46,0,-51,1,2321
2025-05-07T09,0,187,462,5378,10773,1131,603,46,0,-51,1,2194
2025-05-07T10,0,186,464,5361,10625,1132,280,46,0,-51,7,1877
2025-05-07T11,-1,186,463,4994,10559,1133,101,46,0,-51,0,1630
2025-05-07T12,0,186,463,5161,10511,1133,3,46,0,-51,0,1550
2025-05-07T13,0,186,462,5454,10354,1133,251,46,0,-50,0,1437
2025-05-07T14,3,186,467,5886,10153,1133,1381,46,0,86,8,1319
2025-05-07T15,9,186,459,5412,9385,1132,2313,46,0,2385,176,1290
2025-05-07T16,4,187,459,4285,8679,1132,-742,46,0,10638,219,1224
2025-05-07T17,-50,187,456,3312,6675,1132,-488,46,0,15534,181,1176
2025-05-07T18,-163,187,454,2454,8051,1132,-2639,46,0,17945,192,1254
2025-05-07T19,-152,191,453,2398,10156,1132,-4760,46,0,19332,196,1347
2025-05-07T20,-168,186,452,2383,11791,1133,-6666,46,0,19523,196,1204
2025-05-07T21,-145,186,449,2190,10954,1131,-6213,46,0,19857,195,1004
2025-05-07T22,-54,187,454,2329,10630,1130,-5982,46,0,20151,191,950
2025-05-07T23,-10,186,455,2115,9394,1130,-4728,46,0,20149,191,921
2025-05-08T00,6,188,463,1973,8023,1132,-3049,46,0,19408,171,1150
2025-05-08T01,4,189,458,2371,7952,1133,-1881,46,0,17569,155,1431
2025-05-08T02,18,189,463,3953,7258,1133,-417,46,200,14197,164,1832
2025-05-08T03,49,190,466,5218,7747,1133,1408,46,223,7611,143,2281
2025-05-08T04,19,191,466,6514,8370,1133,6330,46,194,854,153,2612
2025-05-08T05,18,188,470,6593,8666,1133,6925,46,217,22,144,2729
2025-05-08T06,8,187,470,6562,9227,1134,5989,46,221,-54,72,2485
2025-05-08T07,6,187,468,5968,8829,1136,4146,46,230,-50,21,2311
2025-05-08T08,102,187,472,5546,9057,1135,2244,46,229,-50,0,1950
2025-05-08T09,53,187,472,5220,9088,1132,1870,46,0,-50,0,1623
2025-05-08T10,101,187,473,4960,9110,1132,1249,46,0,-49,21,1556
2025-05-08T11,42,186,474,4893,8776,1132,658,46,0,-49,0,1461
2025-05-08T12,23,183,478,5075,8872,1132,358,46,0,-49,0,1408
2025-05-08T13,97,181,474,5316,8467,1132,681,46,0,-50,2,1401
2025-05-08T14,53,183,479,5314,8697,1133,2005,46,0,177,29,1333
2025-05-08T15,-107,191,467,4685,8624,1134,2265,46,0,3474,113,936
2025-05-08T16,-37,192,466,3546,9292,1134,-1558,46,0,12598,231,602
2025-05-08T17,-34,189,457,2752,9045,1134,-1869,46,0,17492,243,402
2025-05-08T18,-29,188,456,2336,10484,1134,-3534,46,0,18506,244,298
2025-05-08T19,-7,188,453,2205,10848,1133,-4554,46,0,19664,219,309
2025-05-08T20,-4,188,456,2111,10792,1133,-4476,46,0,20165,209,343
2025-05-08T21,-118,187,446,2254,10264,1134,-4248,46,0,20170,210,367
2025-05-08T22,-86,187,446,2218,10246,1134,-3800,46,0,20018,210,371
2025-05-08T23,-80,187,448,2033,9810,1132,-2569,46,2,19806,213,412
2025-05-09T00,-124,189,453,2203,9741,1131,-2241,46,218,19222,205,507
2025-05-09T01,29,196,451,2781,9613,1132,-1447,46,384,17854,193,681
2025-05-09T02,80,215,453,4397,10245,1133,-203,45,471,14934,136,708
2025-05-09T03,144,302,450,6170,12857,1133,2778,44,470,7376,192,1141
2025-05-09T04,126,418,454,7246,14025,1134,7161,45,471,801,184,1529
2025-05-09T05,126,532,457,7372,14252,1135,7020,45,470,-53,182,1849
2025-05-09T06,73,511,456,7283,13732,1134,5626,45,232,-51,42,1924
2025-05-09T07,22,497,467,6564,13330,1135,3723,45,0,-48,34,1711
2025-05-09T08,0,478,460,6530,13208,1134,1218,45,0,-49,0,1640
2025-05-09T09,3,510,465,5948,12530,1134,1430,45,0,-49,0,1523
2025-05-09T10,0,441,466,5526,12134,1133,689,46,0,-49,0,1456
2025-05-09T11,-1,348,462,5429,12346,1133,105,46,0,-49,0,1549
2025-05-09T12,-12,225,466,5540,12490,1132,-86,46,0,-49,0,1347
2025-05-09T13,-1,206,465,5331,12469,1132,323,46,0,-50,0,1024
2025-05-09T14,-1,204,462,5441,13211,1132,720,46,0,187,14,712
2025-05-09T15,-78,200,459,5257,11744,1133,536,45,0,3644,57,468
2025-05-09T16,-140,200,454,4225,10880,1133,-2189,44,0,12923,140,243
2025-05-09T17,-147,205,447,3291,11422,1133,-3398,44,0,17580,202,179
2025-05-09T18,-15,210,447,2924,12935,1133,-4763,44,0,18957,229,303
2025-05-09T19,-8,210,445,3021,12567,1133,-5262,44,0,19766,219,548
2025-05-09T20,-13,213,440,3051,13414,1133,-5745,44,104,20141,210,798
2025-05-09T21,2,212,442,2962,13507,1132,-5727,44,51,20465,208,912
2025-05-09T22,-13,212,441,2731,13096,1132,-4726,44,0,20536,208,903
2025-05-09T23,-9,210,444,3064,11442,1132,-2639,43,224,20064,208,834
2025-05-10T00,-98,221,436,3539,11316,1131,-1355,44,230,19395,209,782
2025-05-10T01,-97,246,435,4116,12370,1131,-71,44,594,18187,216,685
2025-05-10T02,1,260,438,5428,13901,1133,246,44,495,15073,185,646
2025-05-10T03,79,355,439,6599,15836,1133,4481,44,470,7528,191,698
2025-05-10T04,57,468,447,7091,17162,1133,8683,46,482,866,192,1078
2025-05-10T05,94,551,443,7158,16093,1133,7974,46,473,9,151,1295
2025-05-10T06,129,584,449,6956,15082,1133,6850,46,351,-47,31,1284
2025-05-10T07,102,589,452,6825,14795,1134,4112,46,0,-43,22,1274
2025-05-10T08,113,586,454,6410,15546,1134,1191,46,0,-45,0,1314
2025-05-10T09,1,560,458,5868,14447,1133,717,46,0,-44,0,1297
2025-05-10T10,0,484,457,5632,13557,1134,344,46,0,-44,0,1413
2025-05-10T11,-1,405,459,5484,13273,1133,-205,46,0,-44,0,1657
2025-05-10T12,-1,291,455,5308,11995,1133,-123,46,0,-43,0,1813
2025-05-10T13,-2,197,457,5188,11361,1132,147,46,0,-42,2,1738
2025-05-10T14,-31,196,456,5197,10580,1132,454,46,0,202,59,1714
2025-05-10T15,-112,196,451,4766,10314,1132,-222,46,0,3613,218,1324
2025-05-10T16,-150,199,447,3928,10652,1133,-3596,46,0,12599,239,960
2025-05-10T17,-42,203,444,3362,11072,1133,-4655,46,72,17569,244,929
2025-05-10T18,-18,204,440,2697,11435,1134,-5500,46,264,19003,243,1014
2025-05-10T19,-10,206,438,2450,11314,1133,-5673,46,264,19898,218,1000
2025-05-10T20,-15,210,431,2588,10383,1134,-4841,46,137,20262,209,951
2025-05-10T21,-138,214,432,2803,9504,1134,-3987,46,0,20235,209,1043
2025-05-10T22,-123,217,429,2315,9816,1134,-3608,46,0,20129,209,1332
2025-05-10T23,-95,218,438,2562,8524,1133,-2134,46,180,19820,209,1530
2025-05-11T00,-4,220,433,3204,8804,1134,-1213,46,179,19000,210,2020
2025-05-11T01,17,221,438,4132,9669,1133,-559,46,186,17683,218,2058
2025-05-11T02,93,261,435,4879,11343,1133,582,46,377,14443,185,2016
2025-05-11T03,163,366,437,6536,13121,1133,5447,46,388,7137,190,1964
2025-05-11T04,57,345,437,7273,14493,1134,8748,46,390,901,188,1757
2025-05-11T05,148,318,446,7164,14460,1134,7422,46,398,-32,151,1736
2025-05-11T06,69,422,448,7202,13647,1133,6176,46,0,-38,45,1807
2025-05-11T07,83,366,447,6271,13242,1133,4022,46,0,-34,20,2013
2025-05-11T08,2,245,450,5819,13282,1133,852,46,0,-35,0,2833
2025-05-11T09,2,192,457,5199,11854,1133,1056,46,0,-34,0,3159
2025-05-11T10,-9,189,455,5271,10717,1133,263,46,0,-35,0,3068
2025-05-11T11,6,187,459,5062,10075,1133,29,46,0,-35,0,3034
2025-05-11T12,-11,187,462,5030,9216,1133,160,46,0,-34,0,2836
2025-05-11T13,7,187,463,5032,9112,1133,51,46,0,-35,2,2619
2025-05-11T14,2,187,463,4964,8471,1133,524,46,0,145,55,2522
2025-05-11T15,-20,187,460,4462,7220,1133,240,46,0,3043,152,2534
2025-05-11T16,-18,187,454,3485,6891,1133,-1064,46,0,10893,216,2047
2025-05-11T17,-16,187,445,2802,7252,1133,-1943,46,0,15787,209,1795
2025-05-11T18,-17,187,445,2344,8549,1133,-3283,46,0,18257,209,1773
2025-05-11T19,-29,190,442,2235,10330,1134,-5180,46,0,19247,209,1898
2025-05-11T20,-17,193,439,2129,9739,1134,-4489,46,0,19513,209,2247
2025-05-11T21,-162,190,440,1879,9185,1134,-3644,46,0,19206,209,2571
2025-05-11T22,-144,188,441,2165,8946,1134,-3471,46,0,18749,209,3114
2025-05-11T23,-11,188,437,2169,8383,1134,-2310,46,0,18093,210,3642
2025-05-12T00,-131,192,433,2443,7825,1134,-1338,46,0,17481,209,3890
2025-05-12T01,-17,196,435,3227,8156,1133,-1335,46,0,16857,218,4174
2025-05-12T02,51,196,438,4257,9276,1133,633,46,21,12423,181,4350
2025-05-12T03,148,194,443,4951,10870,1133,1958,46,182,6498,186,4431
2025-05-12T04,135,191,451,5578,11331,1134,6300,46,0,905,192,4396
2025-05-12T05,91,189,451,6049,10627,1134,6227,46,0,-55,180,4379
2025-05-12T06,35,192,454,5907,10807,1134,4904,46,0,-49,47,4461
2025-05-12T07,-13,192,457,5355,11024,1134,3056,46,0,-46,9,4032
2025-05-12T08,-11,188,461,5524,10723,1134,1012,46,0,-47,0,3952
2025-05-12T09,16,187,463,4941,8868,1134,332,46,0,-49,0,4683
2025-05-12T10,9,187,467,4857,7879,1134,383,46,0,-48,0,4838
2025-05-12T11,-20,186,465,4726,7170,1134,200,46,0,-49,0,4862
2025-05-12T12,7,187,466,4510,7612,1134,-200,46,0,-48,0,4739
2025-05-12T13,0,188,464,4524,7767,1135,334,46,0,-47,2,4671
2025-05-12T14,-6,190,468,4623,8040,1134,1603,46,0,226,43,4737
2025-05-12T15,-37,189,468,4246,7441,1134,1458,46,0,3480,104,4342
2025-05-12T16,-30,188,467,3945,7732,1134,-1457,46,0,11617,214,4168
2025-05-12T17,-6,188,461,3333,8285,1135,-2032,46,0,15484,210,4122
2025-05-12T18,-6,189,445,3063,9337,1135,-3770,46,0,16727,209,4382
2025-05-12T19,-14,190,442,3237,10321,1134,-4857,46,0,17767,201,4328
2025-05-12T20,-14,193,447,3035,11434,1134,-5758,43,0,18241,199,4703
2025-05-12T21,-111,192,443,2825,11693,1134,-6082,46,0,18167,201,4929
2025-05-12T22,-124,189,451,2357,10894,1134,-5290,47,0,17312,202,4912
2025-05-12T23,-153,188,453,2256,9783,1134,-4090,46,0,16589,200,5068
2025-05-13T00,-146,188,454,2614,7441,1134,-1689,47,0,14202,198,5450
2025-05-13T01,9,188,456,3010,6338,1134,-536,39,185,12278,172,5802
2025-05-13T02,56,187,458,4203,6259,1133,250,39,186,9366,152,5949
2025-05-13T03,63,185,464,5178,7400,1133,1218,43,349,5211,185,5547
2025-05-13T04,85,185,465,6009,6739,1133,5681,43,369,816,170,5241
2025-05-13T05,1,191,469,6134,6694,1133,6598,43,366,-10,153,5198
2025-05-13T06,76,188,472,6086,6591,1133,5486,43,187,-6,28,5438
2025-05-13T07,65,187,480,5833,6259,1134,3524,43,182,-4,0,5691
2025-05-13T08,48,188,478,5224,6672,1134,1316,43,183,-4,0,5868
2025-05-13T09,65,187,472,5149,5368,1133,1021,46,183,-3,0,5671
2025-05-13T10,66,187,477,5085,5091,1134,515,46,183,-4,0,5583
2025-05-13T11,51,186,475,4820,4474,1134,353,46,183,-20,0,5327
2025-05-13T12,18,186,471,4726,4400,1134,458,46,182,-48,1,4798
2025-05-13T13,0,188,475,5214,4376,1133,931,46,0,-49,6,4366
2025-05-13T14,-2,188,474,5252,4674,1133,3045,46,0,208,53,4238
2025-05-13T15,-2,188,470,4887,4681,1133,2424,46,0,3626,218,4458
2025-05-13T16,-25,188,460,3717,6089,1133,-819,46,0,11824,239,4142
2025-05-13T17,-12,187,463,2698,8040,1133,-2479,46,0,15835,244,4049
2025-05-13T18,-6,189,458,2170,9469,1134,-3756,46,0,17014,243,4127
2025-05-13T19,-13,187,459,2161,9898,1134,-4121,46,0,17163,200,4358
2025-05-13T20,-17,187,455,1687,10350,1134,-4398,46,0,17425,199,4441
2025-05-13T21,-144,187,462,1657,10309,1134,-5045,45,0,17488,199,4240
2025-05-13T22,-160,187,461,1318,9486,1134,-4385,46,2,16630,199,4429
2025-05-13T23,-153,186,460,1250,9098,1134,-4170,46,182,16913,199,4344
2025-05-14T00,-157,187,463,1431,8315,1134,-3067,46,183,16045,199,4340
2025-05-14T01,-52,188,462,1300,7839,1134,-2173,46,184,14948,205,4292
2025-05-14T02,29,188,462,2785,6584,1135,-588,46,222,13373,188,4491
2025-05-14T03,88,188,468,3939,5482,1134,1761,46,425,7605,186,4964
2025-05-14T04,151,188,467,5912,4697,1133,6387,46,424,951,186,4871
2025-05-14T05,85,187,474,6123,4679,1132,7786,46,423,-27,179,4356
2025-05-14T06,148,187,469,6126,4390,1133,6948,46,263,-38,53,4497
2025-05-14T07,114,187,468,6082,3837,1136,4309,46,236,-36,23,4770
2025-05-14T08,3,188,468,5822,3841,1135,2768,46,235,-34,0,4544
2025-05-14T09,-2,187,470,5825,3977,1133,1254,46,234,-33,0,3898
2025-05-14T10,0,187,469,5661,3900,1134,1071,46,218,-34,0,4068
2025-05-14T11,-1,187,465,5561,3729,1133,313,46,184,-34,0,4482
2025-05-14T12,-1,188,469,5579,4170,1133,69,46,0,-35,0,4538
2025-05-14T13,-1,187,470,5440,4432,1133,702,46,0,-34,2,4452
2025-05-14T14,-1,192,468,5296,4691,1133,1844,46,0,261,59,4201
2025-05-14T15,-15,188,463,4728,4506,1134,1536,46,0,3998,218,4019
2025-05-14T16,-119,187,460,3409,6511,1134,-1557,46,0,12609,217,3738
2025-05-14T17,-129,187,454,2296,8523,1133,-3367,46,0,16580,240,3523
2025-05-14T18,-153,187,460,1950,9232,1134,-4382,46,0,17271,202,3060
2025-05-14T19,-152,188,458,1685,10218,1134,-5195,46,0,17889,199,2048
2025-05-14T20,-79,188,464,1112,10589,1134,-5211,46,0,17760,199,1659
2025-05-14T21,-53,188,459,1090,10890,1134,-5319,46,0,17059,191,1841
2025-05-14T22,-6,188,463,1152,10693,1135,-4902,46,0,15657,197,2013
2025-05-14T23,0,187,462,1605,9248,1135,-3504,46,0,15692,198,2368
2025-05-15T00,-1,188,462,1738,8241,1135,-2410,46,0,15631,174,2833
2025-05-15T01,10,188,463,2350,7402,1135,-1566,46,165,15188,212,3236
2025-05-15T02,70,188,461,3151,6393,1135,-324,46,440,13600,247,3662
2025-05-15T03,87,188,466,4318,5983,1134,1241,46,475,7192,204,4128
2025-05-15T04,78,187,468,5949,5151,1134,5932,46,472,1198,190,4448
2025-05-15T05,80,187,467,6318,4840,1134,6983,46,475,241,149,4351
2025-05-15T06,0,188,460,6314,4870,1135,6726,46,474,49,17,4185
2025-05-15T07,-3,187,464,6184,5097,1134,3592,46,240,51,0,3922
2025-05-15T08,1,189,473,6016,5265,1134,1589,46,184,52,0,3916
2025-05-15T09,-1,194,472,5970,5550,1134,1296,47,0,53,0,3664
2025-05-15T10,-1,196,469,5783,5188,1135,579,46,0,52,0,3611
2025-05-15T11,0,195,471,5531,5196,1135,206,46,0,51,0,3339
2025-05-15T12,1,196,472,5374,5189,1134,119,46,0,52,0,2858
2025-05-15T13,119,210,476,5389,5111,1134,871,46,0,56,2,2700
2025-05-15T14,91,318,479,5272,5326,1135,3052,46,0,347,58,2430
