period,Battery storage,Coal,Geothermal,Hydro,Natural Gas,Nuclear,Other,Petroleum,Pumped storage,Solar,Solar with integrated battery storage,Wind
2025-02-04T14,61,887,363,3051,13761,2267,11,44,0,18,0,2656
2025-02-04T15,129,1082,367,3260,13800,2266,1550,45,0,27,2,2502
2025-02-04T16,6,1116,361,3355,14640,2266,3044,45,0,382,111,2588
2025-02-04T17,-54,984,353,3033,14224,2265,1584,45,0,3970,249,2650
2025-02-04T18,-175,793,358,2975,13267,2265,-2279,45,0,12098,289,2795
2025-02-04T19,-144,595,351,3034,12558,2265,-3062,46,0,14846,283,3067
2025-02-04T20,-130,428,353,2822,13480,2265,-3712,45,0,14461,294,3312
2025-02-04T21,-118,391,350,2474,14632,2266,-4611,46,0,14152,295,3808
2025-02-04T22,-78,390,349,2639,14912,2266,-4708,46,0,13434,297,4069
2025-02-04T23,-11,401,350,2763,14726,2266,-3722,46,0,11442,292,4192
2025-02-05T00,-10,594,337,2844,14244,2266,-2451,45,0,9962,243,4159
2025-02-05T01,12,824,333,3095,13947,2265,-768,46,0,7867,143,3928
2025-02-05T02,168,1008,351,3556,13730,2265,1785,46,180,3287,127,4262
2025-02-05T03,34,1071,348,3857,14919,2265,3694,44,180,137,134,4251
2025-02-05T04,26,1078,349,4016,14879,2265,4004,43,180,-22,134,3959
2025-02-05T05,9,1073,355,3812,14393,2265,4065,43,180,-49,180,4232
2025-02-05T06,0,1097,352,3460,13884,2265,3544,43,179,-47,72,4578
2025-02-05T07,0,1069,357,3300,13557,2265,3038,43,0,-46,3,4541
2025-02-05T08,-1,1051,356,3030,13396,2265,2132,43,0,-46,0,4367
2025-02-05T09,0,1095,359,3055,12655,2265,1106,43,0,-46,0,4405
2025-02-05T10,0,984,353,2997,11456,2265,483,43,0,-47,0,4366
2025-02-05T11,14,871,354,3073,11274,2265,166,43,0,-47,0,4113
2025-02-05T12,15,818,353,3068,11406,2266,-92,43,0,-46,0,3901
2025-02-05T13,1,807,354,3155,11369,2266,88,43,0,-47,0,3650
2025-02-05T14,144,969,353,3313,11343,2266,610,43,0,-47,0,3573
2025-02-05T15,146,1068,358,3694,12292,2267,1749,43,0,-37,1,3250
2025-02-05T16,62,992,352,3864,13478,2267,3388,44,0,398,48,3037
2025-02-05T17,12,823,350,3421,12625,2266,1691,44,0,4225,211,3041
2025-02-05T18,-151,612,351,2980,11784,2265,-1432,45,0,10626,245,2997
2025-02-05T19,-110,536,355,2661,11136,2265,-2871,45,0,13115,267,3003
2025-02-05T20,-93,503,350,2238,11716,2265,-3555,46,0,13884,249,2588
2025-02-05T21,-103,471,348,2108,12839,2264,-4358,46,0,13531,246,2476
2025-02-05T22,-138,432,344,2221,13251,2265,-4978,46,0,12943,164,2409
2025-02-05T23,-83,459,347,2286,12729,2265,-4402,46,0,12259,155,2457
2025-02-06T00,-49,625,345,1388,12172,2265,-2871,45,0,11165,63,2389
2025-02-06T01,64,853,347,2008,10955,2265,-884,45,170,9901,35,2354
2025-02-06T02,126,1065,346,3294,12212,2265,2193,46,193,5106,33,2275
2025-02-06T03,131,1132,343,3728,13878,2265,5026,46,191,288,49,2160
2025-02-06T04,111,1133,346,4421,14409,2264,4975,46,192,22,84,1977
2025-02-06T05,98,1133,336,4441,14534,2263,4795,46,192,16,173,1724
2025-02-06T06,35,1134,347,4343,14495,2264,4240,46,192,18,72,1796
2025-02-06T07,-1,1133,351,4332,14314,2265,2805,46,192,19,3,2089
2025-02-06T08,-1,1132,349,4038,14335,2265,1355,46,171,19,0,2369
2025-02-06T09,0,1065,356,3921,13930,2264,153,46,0,20,2,2517
2025-02-06T10,0,955,352,3701,12418,2264,609,46,0,19,0,2480
2025-02-06T11,0,902,353,3701,11965,2265,366,44,0,19,0,2618
2025-02-06T12,-1,894,356,3717,12246,2265,-3,46,0,19,0,2692
2025-02-06T13,0,942,358,3729,12132,2265,-94,46,0,19,0,2625
2025-02-06T14,0,972,361,3690,11940,2265,616,46,233,-8,0,2643
2025-02-06T15,13,1072,362,3774,12103,2265,1387,46,233,-34,1,2636
2025-02-06T16,-131,1085,361,3969,12867,2265,3531,46,213,391,69,2540
2025-02-06T17,-136,927,359,3971,12698,2264,1571,46,0,4413,122,2316
2025-02-06T18,-30,705,356,3596,13093,2263,-1184,46,0,10589,236,2477
2025-02-06T19,-17,475,349,3630,13674,2263,-2056,46,0,12032,200,3049
2025-02-06T20,35,392,346,3764,14252,2262,-2750,46,0,11357,238,3478
2025-02-06T21,38,391,352,3736,15048,2262,-3541,46,0,11949,265,3881
2025-02-06T22,44,393,348,3620,14653,2262,-3551,46,0,12522,268,3709
2025-02-06T23,46,496,323,3568,13676,2262,-3284,46,0,11838,239,3644
2025-02-07T00,22,653,296,3665,12978,2262,-2799,46,0,11211,221,4207
2025-02-07T01,-8,861,296,3885,12630,2262,-1175,45,219,8125,201,4061
2025-02-07T02,15,1087,299,4303,12524,2262,1423,44,237,2906,130,3974
2025-02-07T03,29,1200,301,4443,13392,2262,3875,46,237,116,135,3868
2025-02-07T04,10,1200,298,4429,13486,2261,4228,46,238,32,131,3595
2025-02-07T05,6,1197,299,4361,13344,2261,4079,46,236,-22,104,3618
2025-02-07T06,15,1197,302,4191,13121,2262,3572,45,236,-41,4,3545
2025-02-07T07,3,1185,304,4076,12486,2262,3105,45,231,-41,0,3687
2025-02-07T08,0,1010,297,3858,12025,2262,1985,45,230,-41,0,3627
2025-02-07T09,4,754,303,3907,11311,2262,1072,44,0,-42,0,3652
2025-02-07T10,-1,577,305,3896,11162,2262,710,44,0,-42,0,3597
2025-02-07T11,0,433,302,3937,11105,2262,296,45,0,-42,0,3260
2025-02-07T12,0,400,307,4073,11078,2263,8,46,0,-42,0,3101
2025-02-07T13,-1,480,305,4074,10306,2263,-6,46,0,-42,0,3144
2025-02-07T14,0,626,307,4058,9915,2263,540,45,0,-41,0,3177
2025-02-07T15,83,829,310,4120,10106,2263,1391,46,0,-35,1,3030
2025-02-07T16,-22,901,309,4219,10497,2263,3393,46,0,330,108,2865
2025-02-07T17,19,718,347,4077,10721,2262,1665,46,0,4155,235,2698
2025-02-07T18,-44,495,341,3926,10679,2262,-1263,46,0,10949,295,2557
2025-02-07T19,-57,395,339,3933,9375,2261,-1611,46,0,13494,288,2647
2025-02-07T20,-68,391,337,3807,8913,2261,-2539,46,0,14368,292,2779
2025-02-07T21,-96,390,330,3462,9960,2261,-3479,46,0,14579,298,3153
2025-02-07T22,-91,389,331,3333,10592,2260,-4333,46,0,13719,295,3772
2025-02-07T23,-108,389,331,3447,9997,2260,-3965,46,0,12200,277,4131
2025-02-08T00,-108,396,334,3593,10096,2261,-4047,46,0,11291,262,4455
2025-02-08T01,0,558,336,4071,9195,2262,-2234,46,210,9193,193,4804
2025-02-08T02,30,766,338,4848,7692,2262,1345,46,237,3636,117,5134
2025-02-08T03,-23,974,337,4870,8480,2263,4691,46,240,191,84,5170
2025-02-08T04,-77,983,341,4807,9068,2263,5043,46,236,-42,85,5003
2025-02-08T05,-4,993,343,4840,9520,2262,4805,46,236,-50,85,4834
2025-02-08T06,-1,1038,344,4815,9593,2263,3774,45,237,-47,61,4789
2025-02-08T07,-2,877,345,4431,9397,2262,3226,45,236,-47,25,4811
2025-02-08T08,0,700,348,4237,8991,2263,2342,44,236,-45,48,4780
2025-02-08T09,14,627,350,4196,8911,2262,1160,46,234,-46,46,4438
2025-02-08T10,52,561,351,4205,8964,2262,547,46,237,-46,0,4151
2025-02-08T11,74,447,353,4177,8822,2262,620,46,237,-47,0,3860
2025-02-08T12,76,422,351,4175,7956,2262,535,46,237,-47,0,3874
2025-02-08T13,74,430,355,4180,7598,2262,579,46,237,-47,0,3985
2025-02-08T14,75,508,360,4231,7534,2263,772,46,237,-47,0,3808
2025-02-08T15,131,688,357,4377,8178,2264,1310,46,235,-40,3,3714
2025-02-08T16,68,731,360,4288,8591,2264,1977,46,213,379,126,3542
2025-02-08T17,-71,535,361,3995,8038,2264,311,46,3,4713,275,3309
2025-02-08T18,-128,397,359,3348,8499,2263,-3241,46,0,12276,174,3119
2025-02-08T19,-121,390,359,2809,9548,2263,-4650,46,0,13440,284,2933
2025-02-08T20,-120,434,362,2494,9868,2263,-4981,46,0,13167,289,2447
2025-02-08T21,-113,426,358,2436,10091,2263,-5107,46,0,12044,291,2406
2025-02-08T22,-81,454,359,2385,8695,2263,-4315,46,0,12213,291,2633
2025-02-08T23,-79,534,357,2391,8105,2262,-3752,46,0,11184,267,2874
2025-02-09T00,-12,701,356,2784,7292,2262,-2205,46,0,9998,197,2880
2025-02-09T01,61,929,356,3835,6535,2261,-1128,46,12,9169,229,2890
2025-02-09T02,97,1105,357,4435,6759,2262,1439,46,235,4934,151,3062
2025-02-09T03,38,1122,360,4869,7204,2264,4314,46,237,248,135,3487
2025-02-09T04,149,1131,364,4945,8143,2264,4458,46,236,-54,134,3337
2025-02-09T05,143,1145,365,4923,8513,2263,4368,45,237,-50,115,3071
2025-02-09T06,123,1129,365,4924,9024,2263,4715,45,238,-49,30,2290
2025-02-09T07,57,1000,367,4590,9351,2264,4814,46,235,-47,1,1435
2025-02-09T08,4,992,361,4290,10376,2264,3277,46,235,-47,0,1039
2025-02-09T09,-1,988,369,4139,10486,2264,1846,46,236,-47,0,846
2025-02-09T10,-1,986,366,4037,10570,2264,1709,46,236,-46,0,680
2025-02-09T11,-2,986,367,4024,10525,2265,1034,46,184,-47,0,666
2025-02-09T12,0,987,364,3990,10411,2266,853,46,183,-47,0,784
2025-02-09T13,-1,987,366,3989,10522,2266,685,46,184,-47,0,885
2025-02-09T14,0,1028,365,3970,10412,2266,837,46,183,-48,0,813
2025-02-09T15,-2,1122,364,4183,10645,2267,1143,46,183,-39,3,962
2025-02-09T16,-13,1138,363,4295,10488,2268,2034,46,0,310,110,1091
2025-02-09T17,-48,1029,359,3859,9531,2267,506,46,0,3921,211,1041
2025-02-09T18,-148,843,357,3713,8610,2266,-1885,46,0,11410,216,905
2025-02-09T19,-180,600,358,3054,9016,2267,-3842,46,0,13431,225,1121
2025-02-09T20,-20,479,358,2706,8836,2266,-4064,46,0,13146,225,1275
2025-02-09T21,-53,532,356,2317,9301,2265,-4814,46,0,13534,225,1244
2025-02-09T22,-23,503,362,2369,9439,2265,-4999,46,0,13913,217,1202
2025-02-09T23,-2,552,359,2837,8634,2264,-3944,46,0,13079,216,1009
2025-02-10T00,4,738,347,3273,7755,2265,-2401,46,0,12167,222,902
2025-02-10T01,63,960,345,3742,7906,2264,-529,46,0,9290,189,880
2025-02-10T02,123,1121,348,4305,8712,2263,1254,46,0,4605,129,847
2025-02-10T03,85,1130,354,4651,10361,2265,4031,46,5,386,122,850
2025-02-10T04,64,1129,349,4651,11428,2266,4332,46,198,-12,82,911
2025-02-10T05,40,1069,354,4736,12037,2267,3820,46,195,-50,81,959
2025-02-10T06,-1,1029,351,4727,12603,2266,3768,44,195,-48,93,955
2025-02-10T07,-2,908,358,4550,12912,2267,2740,46,195,-46,55,940
2025-02-10T08,-1,924,362,4350,12784,2267,1456,46,194,-47,2,970
2025-02-10T09,9,930,361,4174,12723,2265,613,46,0,-48,0,1016
2025-02-10T10,7,929,363,3964,12648,2264,1428,46,0,-48,0,1028
2025-02-10T11,10,891,365,3914,12719,2264,1006,46,0,-49,0,1112
2025-02-10T12,0,886,367,3895,12981,2265,393,46,0,-48,0,1231
2025-02-10T13,0,911,365,3921,12972,2265,322,46,0,-48,0,1394
2025-02-10T14,-1,1031,364,3648,12995,2265,1183,46,0,-48,0,1222
2025-02-10T15,-1,1117,366,3439,13550,2266,2663,46,0,-39,4,1056
2025-02-10T16,9,1132,364,3610,14209,2266,4178,46,0,502,156,1012
2025-02-10T17,-66,986,359,3157,12762,2266,1950,46,0,5221,306,937
2025-02-10T18,-26,784,362,2876,10885,2266,-647,46,0,12129,308,839
2025-02-10T19,-86,561,367,2446,10018,2266,-1717,46,0,14529,298,858
2025-02-10T20,-61,398,363,2306,10496,2266,-2708,46,0,14557,300,1021
2025-02-10T21,-62,392,358,2291,11759,2266,-4167,46,0,14542,301,1457
2025-02-10T22,-75,392,361,2281,11749,2265,-4754,46,0,14910,304,1674
2025-02-10T23,-85,400,358,2082,11504,2263,-4535,46,0,14972,305,2064
2025-02-11T00,-84,585,369,2084,11541,2263,-4559,46,0,14325,279,2426
2025-02-11T01,-16,827,378,2642,10742,2263,-2521,46,0,11444,259,2725
2025-02-11T02,8,1051,370,3519,10275,2263,1151,46,224,6128,141,3114
2025-02-11T03,9,1130,372,3923,11586,2265,4397,46,233,391,148,3546
2025-02-11T04,14,1186,375,4587,12476,2268,4938,46,233,-45,129,3117
2025-02-11T05,38,1191,376,4615,12484,2267,3938,46,233,-41,104,3490
2025-02-11T06,74,1192,373,4375,12407,2266,3098,46,230,-39,56,3914
2025-02-11T07,36,1192,378,4104,12425,2267,2617,46,0,-40,95,3962
2025-02-11T08,-1,1124,373,3949,11870,2268,1630,46,0,-40,4,4179
2025-02-11T09,-8,993,378,3883,11498,2268,545,45,0,-40,0,4400
2025-02-11T10,-12,876,382,3793,10782,2268,1259,46,0,-46,0,4357
2025-02-11T11,-20,859,380,3776,11121,2268,567,46,0,-47,0,4242
2025-02-11T12,-21,913,385,3720,11234,2269,296,46,0,-48,0,3940
2025-02-11T13,35,975,380,3768,11547,2269,195,46,0,-47,0,3858
2025-02-11T14,148,1088,383,3568,11456,2268,1143,46,0,-48,0,3842
2025-02-11T15,149,1135,385,3418,12442,2270,2434,46,233,-39,2,3715
2025-02-11T16,82,1170,374,3662,14261,2270,4165,46,222,429,49,3528
2025-02-11T17,7,1095,378,3254,13422,2272,2743,46,0,4594,155,3257
2025-02-11T18,-13,932,366,3041,10249,2272,-297,46,0,11679,173,3036
2025-02-11T19,-116,721,373,2472,10355,2273,-2070,46,0,14402,233,3198
2025-02-11T20,-116,478,372,1965,11309,2272,-3880,46,0,14834,257,3338
2025-02-11T21,-116,392,369,1836,12056,2269,-4691,46,0,14976,254,3312
2025-02-11T22,-119,390,371,1883,12291,2267,-4915,46,0,15082,205,3351
2025-02-11T23,-113,408,380,2545,13052,2265,-5449,46,0,15550,200,3806
2025-02-12T00,-85,618,377,2840,12261,2265,-4123,46,0,13727,250,3902
2025-02-12T01,75,862,379,3104,11585,2264,-1866,46,0,10631,268,3773
2025-02-12T02,89,1071,373,3714,11422,2264,2555,46,231,4180,126,3961
2025-02-12T03,94,1179,376,4058,12438,2265,6161,46,233,194,129,3883
2025-02-12T04,62,1159,380,4793,13468,2266,6111,46,234,-43,150,3544
2025-02-12T05,135,1173,381,4828,13712,2268,5396,46,233,-40,133,3282
2025-02-12T06,113,1187,378,4603,13802,2269,4392,46,231,-39,82,3247
2025-02-12T07,54,1159,381,4309,13476,2269,3740,45,0,-39,58,2806
2025-02-12T08,3,1143,393,4070,13701,2271,2096,46,0,-43,2,2646
2025-02-12T09,0,1147,0,3910,13546,2274,340,46,0,-50,0,2982
2025-02-12T10,0,1145,0,3904,13950,2272,-652,46,0,-50,0,3472
2025-02-12T11,0,1076,0,3738,14558,2270,-1684,46,0,-51,0,3956
2025-02-12T12,0,1006,0,3882,14787,2271,-1726,46,0,-51,0,3785
2025-02-12T13,0,1074,0,3825,14847,2272,-1530,46,0,-52,0,3489
2025-02-12T14,0,1145,0,3800,14250,2271,-346,46,0,-52,0,3094
2025-02-12T15,0,1168,0,3670,14467,2270,1725,46,0,-43,0,2891
2025-02-12T16,0,1185,0,4051,15316,2271,3036,46,0,345,41,2680
2025-02-12T17,0,1148,0,3686,15060,2270,1501,46,0,3199,143,2564
2025-02-12T18,0,1048,0,3436,14589,2269,-1789,45,0,8088,170,2391
2025-02-12T19,0,896,0,3129,14983,2269,-3033,40,0,10148,179,2258
2025-02-12T20,0,840,0,2979,15382,2268,-3789,43,0,11122,163,2184
2025-02-12T21,0,839,0,2889,14962,2268,-3738,45,0,11714,141,2195
2025-02-12T22,0,962,0,2822,15423,2267,-4092,44,0,10693,141,2143
2025-02-12T23,0,1000,0,2908,15607,2266,-3458,44,0,8792,113,2013
2025-02-13T00,0,1120,0,2842,14230,2265,-1009,44,0,5953,131,1951
2025-02-13T01,0,1172,0,3110,14131,2266,135,45,0,3642,102,1856
2025-02-13T02,0,1188,0,3663,14851,2266,2035,45,223,1409,41,1728
2025-02-13T03,2,1194,0,4045,15348,2265,3817,45,233,26,87,1447
2025-02-13T04,3,1193,0,4740,15640,2266,3874,46,233,-41,56,1121
2025-02-13T05,1,1163,0,4678,15309,2266,3344,44,232,-52,9,853
2025-02-13T06,0,1163,0,4359,15021,2266,3019,45,228,-54,129,737
2025-02-13T07,0,1171,0,4225,14786,2266,2432,46,0,-54,6,1176
2025-02-13T08,0,1173,0,4030,14665,2267,847,46,0,-55,0,1675
2025-02-13T09,0,1202,555,3945,15109,2267,-689,46,0,-55,0,2208
2025-02-13T10,-2,1202,552,3801,14237,2267,-1055,46,0,-55,0,2297
2025-02-13T11,0,1202,555,3782,13648,2268,-1211,45,0,-56,0,2633
2025-02-13T12,0,1183,559,3814,13473,2269,-1448,44,0,-56,0,2727
2025-02-13T13,0,1172,560,3519,12863,2266,-1080,45,0,-57,0,2851
2025-02-13T14,0,1162,559,3735,13268,2265,-1092,46,0,-56,0,3131
2025-02-13T15,-8,1192,556,3631,13146,2265,128,45,0,-57,0,2864
2025-02-13T16,15,1163,554,3873,13848,2265,1526,45,0,62,2,2787
2025-02-13T17,-2,1140,555,3573,14076,2266,1975,42,0,769,7,2642
2025-02-13T18,-4,1129,521,3562,14747,2266,1825,32,0,1339,13,2540
2025-02-13T19,-15,1129,559,3192,15895,2265,1074,32,0,2318,38,2568
2025-02-13T20,0,1171,544,3291,15063,2266,923,31,68,3138,40,3027
2025-02-13T21,-1,1136,542,3369,14738,2266,220,35,181,3881,46,3787
2025-02-13T22,-20,1176,544,3517,14562,2266,-175,45,194,4361,111,4524
2025-02-13T23,-18,1133,540,3477,15212,2265,-1574,46,181,5407,40,4713
2025-02-14T00,-21,1136,544,3648,14508,2265,-305,46,212,4654,30,4122
2025-02-14T01,-5,1128,540,4192,13784,2265,423,45,235,2449,20,4423
2025-02-14T02,0,1100,536,4507,13960,2265,1431,45,448,1106,0,3576
2025-02-14T03,21,1140,548,4947,15627,2265,1875,45,447,98,48,3321
2025-02-14T04,12,1173,540,5227,15820,2265,1467,46,430,-30,3,3103
2025-02-14T05,9,1152,544,5258,14978,2266,930,46,410,-42,3,3092
2025-02-14T06,20,1139,544,5149,14430,2266,676,46,378,-42,53,3013
2025-02-14T07,0,1147,546,4991,13972,2266,393,46,0,-42,4,3156
2025-02-14T08,-1,1056,546,4680,13217,2266,85,43,0,-42,1,3531
2025-02-14T09,0,1128,550,4520,11725,2266,-64,44,0,-43,1,3527
2025-02-14T10,0,1087,549,4462,10942,2265,-58,46,0,-49,1,3540
2025-02-14T11,0,1011,548,4465,9485,2265,-114,45,0,-53,1,3571
2025-02-14T12,-1,996,555,4486,8967,2265,-453,46,0,-54,1,3825
2025-02-14T13,0,946,546,4507,8708,2265,-589,45,0,-53,1,4058
2025-02-14T14,-1,1074,549,4332,8598,2263,-6,46,0,-54,0,4099
2025-02-14T15,-1,1163,554,4021,9256,2264,714,45,0,-37,3,4091
2025-02-14T16,-9,1185,544,4136,9495,2264,1875,46,0,424,62,4251
2025-02-14T17,0,1035,547,3685,9046,2264,133,45,0,4914,204,4677
2025-02-14T18,-14,841,545,3394,8337,2264,-1762,46,0,11571,196,5411
2025-02-14T19,-15,645,548,3318,8487,2265,-3158,46,0,13792,181,5558
2025-02-14T20,-17,448,540,2826,8713,2265,-4089,46,0,13801,188,5645
2025-02-14T21,-20,391,542,2420,8989,2264,-4353,46,0,13586,167,5804
2025-02-14T22,-19,393,543,2325,9200,2264,-4699,46,0,13588,170,5807
2025-02-14T23,1,394,547,2444,8815,2264,-4250,46,0,12371,158,5662
2025-02-15T00,1,473,542,2258,7702,2263,-2856,46,0,11729,142,5653
2025-02-15T01,11,671,555,3115,7068,2264,-1137,46,182,10639,85,5315
2025-02-15T02,9,897,553,3917,7106,2264,753,46,180,5472,87,4977
2025-02-15T03,20,1052,556,4231,8108,2264,3505,45,179,444,86,5220
2025-02-15T04,10,1126,559,4406,8392,2265,4235,46,179,55,83,4937
2025-02-15T05,23,1109,562,4403,9278,2266,3315,46,179,5,85,4723
2025-02-15T06,-1,1132,556,4494,9369,2267,2873,46,0,-34,140,4525
2025-02-15T07,0,1104,564,4524,9428,2267,1958,46,0,-49,10,4135
2025-02-15T08,0,1097,566,4224,9330,2267,1333,46,0,-49,46,4046
2025-02-15T09,-1,1129,563,3970,9318,2267,531,46,0,-50,1,4174
2025-02-15T10,0,1078,564,3877,9008,2268,1064,46,0,-49,0,3764
2025-02-15T11,1,1083,562,3892,8750,2268,799,46,0,-49,0,3406
