period,Battery storage,Coal,Geothermal,Hydro,Natural Gas,Nuclear,Other,Petroleum,Pumped storage,Solar,Solar with integrated battery storage,Wind
2025-07-01T21,6.0,233.0,423.0,2457.0,14369.0,2271.0,-2477.0,46.0,0.0,17661.0,402.0,1711.0
2025-07-01T22,-5.0,269.0,429.0,2405.0,14257.0,2269.0,-1006.0,46.0,0.0,17393.0,394.0,2245.0
2025-07-01T23,-145.0,216.0,431.0,2784.0,14465.0,2269.0,-1039.0,46.0,0.0,17231.0,371.0,2533.0
2025-07-02T00,-148.0,258.0,424.0,3249.0,15006.0,2270.0,-793.0,45.0,0.0,17306.0,407.0,2535.0
2025-07-02T01,-151.0,216.0,431.0,3465.0,16171.0,2270.0,-198.0,46.0,373.0,16870.0,438.0,2441.0
2025-07-02T02,47.0,229.0,432.0,4903.0,17993.0,2271.0,-581.0,43.0,372.0,14404.0,395.0,2531.0
2025-07-02T03,142.0,226.0,437.0,5823.0,18218.0,2272.0,2017.0,46.0,368.0,9026.0,283.0,2587.0
2025-07-02T04,170.0,314.0,434.0,6274.0,18083.0,2271.0,6433.0,46.0,366.0,2229.0,326.0,2832.0
2025-07-02T05,150.0,290.0,439.0,6147.0,17901.0,2272.0,6186.0,46.0,369.0,44.0,327.0,3205.0
2025-07-02T06,63.0,291.0,440.0,5797.0,17708.0,2272.0,4972.0,46.0,379.0,20.0,209.0,3278.0
2025-07-02T07,0.0,225.0,446.0,5415.0,16219.0,2272.0,2507.0,45.0,189.0,-15.0,10.0,3505.0
2025-07-02T08,24.0,204.0,444.0,5047.0,14175.0,2273.0,1593.0,46.0,0.0,-22.0,2.0,3965.0
2025-07-02T09,4.0,188.0,448.0,4635.0,12421.0,2272.0,961.0,46.0,0.0,-22.0,0.0,4212.0
2025-07-02T10,-1.0,188.0,447.0,3880.0,12355.0,2270.0,-305.0,46.0,0.0,-22.0,0.0,4126.0
2025-07-02T11,-3.0,187.0,455.0,3569.0,11859.0,2271.0,-816.0,46.0,0.0,-23.0,0.0,3828.0
2025-07-02T12,-2.0,187.0,453.0,3664.0,11386.0,2273.0,-857.0,46.0,0.0,-23.0,0.0,3699.0
2025-07-02T13,-1.0,185.0,458.0,3612.0,11137.0,2272.0,-837.0,46.0,0.0,-22.0,4.0,3747.0
2025-07-02T14,-2.0,185.0,455.0,3403.0,10128.0,2272.0,226.0,46.0,0.0,151.0,101.0,3512.0
2025-07-02T15,-18.0,186.0,448.0,3233.0,10119.0,2272.0,212.0,46.0,0.0,3175.0,414.0,3297.0
2025-07-02T16,-98.0,186.0,437.0,2881.0,10478.0,2272.0,-1787.0,46.0,0.0,9628.0,404.0,3028.0
2025-07-02T17,-114.0,187.0,438.0,2483.0,12969.0,2271.0,-4491.0,46.0,0.0,14307.0,404.0,2633.0
2025-07-02T18,-100.0,187.0,425.0,2297.0,13110.0,2271.0,-4850.0,46.0,0.0,15877.0,404.0,1999.0
2025-07-02T19,-101.0,187.0,431.0,1964.0,13496.0,2274.0,-4748.0,46.0,0.0,16402.0,403.0,1736.0
2025-07-02T20,-108.0,185.0,432.0,1868.0,14381.0,2273.0,-5672.0,46.0,0.0,17691.0,404.0,1718.0
2025-07-02T21,-38.0,186.0,437.0,1920.0,13719.0,2270.0,-4799.0,46.0,0.0,18809.0,436.0,1536.0
2025-07-02T22,-99.0,187.0,429.0,1819.0,12284.0,2271.0,-3203.0,46.0,0.0,18648.0,437.0,1613.0
2025-07-02T23,-12.0,190.0,432.0,2311.0,12104.0,2273.0,-2543.0,46.0,0.0,18855.0,407.0,2212.0
2025-07-03T00,-3.0,190.0,433.0,2905.0,11273.0,2273.0,-1395.0,46.0,0.0,17892.0,425.0,2891.0
2025-07-03T01,3.0,195.0,431.0,3518.0,10293.0,2271.0,-510.0,46.0,0.0,16660.0,438.0,3492.0
2025-07-03T02,9.0,195.0,439.0,4335.0,11485.0,2273.0,-626.0,46.0,0.0,14562.0,438.0,4318.0
2025-07-03T03,67.0,188.0,427.0,5233.0,12139.0,2274.0,1616.0,46.0,188.0,9267.0,365.0,4507.0
2025-07-03T04,76.0,185.0,443.0,5615.0,12409.0,2273.0,6595.0,46.0,182.0,2154.0,348.0,4645.0
2025-07-03T05,75.0,190.0,442.0,5897.0,12510.0,2273.0,7399.0,46.0,183.0,2.0,334.0,4302.0
2025-07-03T06,0.0,196.0,452.0,5792.0,11981.0,2273.0,6664.0,46.0,190.0,-21.0,157.0,4452.0
2025-07-03T07,0.0,222.0,453.0,4737.0,11693.0,2276.0,3555.0,46.0,182.0,-15.0,12.0,4525.0
2025-07-03T08,68.0,341.0,458.0,4445.0,10987.0,2275.0,2281.0,46.0,229.0,-16.0,5.0,4212.0
2025-07-03T09,18.0,280.0,459.0,4634.0,10417.0,2273.0,1301.0,46.0,0.0,-15.0,5.0,3923.0
2025-07-03T10,-1.0,216.0,454.0,4478.0,9664.0,2274.0,872.0,46.0,0.0,-14.0,5.0,3717.0
2025-07-03T11,0.0,212.0,453.0,4076.0,9816.0,2274.0,344.0,46.0,0.0,-16.0,5.0,3581.0
2025-07-03T12,21.0,211.0,450.0,3950.0,9800.0,2275.0,301.0,46.0,0.0,-15.0,3.0,2897.0
2025-07-03T13,73.0,211.0,449.0,4041.0,9720.0,2274.0,740.0,46.0,0.0,-15.0,4.0,2193.0
2025-07-03T14,120.0,211.0,448.0,4328.0,9841.0,2274.0,1599.0,46.0,0.0,251.0,100.0,1839.0
2025-07-03T15,-99.0,211.0,444.0,3695.0,9861.0,2275.0,837.0,46.0,0.0,3790.0,418.0,1502.0
2025-07-03T16,-164.0,211.0,434.0,3162.0,10742.0,2274.0,-2305.0,46.0,0.0,11929.0,404.0,1390.0
2025-07-03T17,-150.0,212.0,430.0,3117.0,12491.0,2273.0,-4376.0,46.0,0.0,16258.0,403.0,1229.0
2025-07-03T18,-68.0,213.0,436.0,3084.0,13600.0,2274.0,-5490.0,46.0,0.0,18229.0,403.0,1295.0
2025-07-03T19,-88.0,213.0,430.0,2988.0,14415.0,2273.0,-6315.0,46.0,0.0,19245.0,404.0,1419.0
2025-07-03T20,-2.0,211.0,436.0,1885.0,14785.0,2271.0,-5960.0,46.0,0.0,19712.0,428.0,1468.0
2025-07-03T21,-22.0,274.0,435.0,2093.0,13137.0,2271.0,-4089.0,46.0,0.0,19325.0,419.0,1738.0
2025-07-03T22,-29.0,319.0,436.0,2139.0,11726.0,2271.0,-2638.0,46.0,0.0,18840.0,417.0,1860.0
2025-07-03T23,0.0,274.0,436.0,2379.0,10786.0,2270.0,-1182.0,46.0,0.0,18147.0,437.0,2014.0
2025-07-04T00,0.0,221.0,433.0,2567.0,10548.0,2270.0,-874.0,46.0,172.0,17360.0,436.0,2476.0
2025-07-04T01,-3.0,211.0,437.0,3457.0,10381.0,2272.0,-260.0,46.0,204.0,16286.0,431.0,2735.0
2025-07-04T02,5.0,226.0,435.0,4839.0,10951.0,2273.0,-398.0,46.0,206.0,14278.0,412.0,3166.0
2025-07-04T03,52.0,319.0,437.0,5868.0,11654.0,2273.0,1472.0,46.0,235.0,8845.0,346.0,3624.0
2025-07-04T04,75.0,373.0,442.0,6210.0,11404.0,2273.0,6262.0,46.0,236.0,2076.0,342.0,4179.0
2025-07-04T05,-1.0,360.0,442.0,6044.0,11049.0,2273.0,7552.0,46.0,236.0,63.0,331.0,4472.0
2025-07-04T06,10.0,257.0,448.0,5904.0,10604.0,2273.0,6817.0,46.0,236.0,-62.0,98.0,4740.0
2025-07-04T07,109.0,321.0,444.0,5230.0,9933.0,2272.0,3293.0,46.0,235.0,-57.0,10.0,4903.0
2025-07-04T08,59.0,232.0,448.0,5197.0,9855.0,2271.0,2050.0,45.0,233.0,-57.0,10.0,4810.0
2025-07-04T09,0.0,213.0,447.0,5272.0,9135.0,2272.0,2681.0,45.0,0.0,-52.0,10.0,4975.0
2025-07-04T10,-1.0,212.0,453.0,4769.0,8831.0,2271.0,2027.0,46.0,0.0,-57.0,5.0,4704.0
2025-07-04T11,-1.0,212.0,447.0,4453.0,8400.0,2271.0,862.0,46.0,0.0,-56.0,0.0,4620.0
2025-07-04T12,-2.0,212.0,449.0,4316.0,8069.0,2272.0,545.0,46.0,0.0,-57.0,0.0,4788.0
2025-07-04T13,0.0,212.0,441.0,4140.0,8075.0,2273.0,308.0,46.0,0.0,-56.0,4.0,4782.0
2025-07-04T14,-1.0,210.0,442.0,3912.0,7373.0,2272.0,788.0,46.0,0.0,214.0,104.0,4650.0
2025-07-04T15,-21.0,210.0,432.0,2919.0,6892.0,2272.0,-12.0,46.0,0.0,3946.0,344.0,4263.0
2025-07-04T16,-20.0,211.0,431.0,2029.0,8624.0,2273.0,-3080.0,46.0,0.0,12258.0,401.0,4021.0
2025-07-04T17,-2.0,213.0,423.0,2012.0,10473.0,2273.0,-5531.0,46.0,0.0,16696.0,403.0,3810.0
2025-07-04T18,0.0,213.0,429.0,2167.0,11316.0,2272.0,-6297.0,46.0,0.0,18514.0,403.0,3620.0
2025-07-04T19,-2.0,210.0,428.0,2020.0,10664.0,2270.0,-5388.0,46.0,0.0,19649.0,405.0,3215.0
2025-07-04T20,-1.0,210.0,431.0,1887.0,11119.0,2270.0,-5568.0,46.0,0.0,20348.0,433.0,3016.0
2025-07-04T21,-1.0,212.0,430.0,2011.0,10141.0,2269.0,-4681.0,46.0,0.0,20477.0,441.0,3104.0
2025-07-04T22,-1.0,213.0,431.0,2153.0,9246.0,2268.0,-3844.0,46.0,0.0,20430.0,437.0,3491.0
2025-07-04T23,-1.0,213.0,430.0,2235.0,7568.0,2268.0,-2017.0,46.0,0.0,19873.0,424.0,4115.0
2025-07-05T00,-1.0,213.0,431.0,2581.0,6476.0,2201.0,-1034.0,46.0,182.0,19168.0,410.0,4605.0
2025-07-05T01,-1.0,213.0,426.0,3073.0,6271.0,1919.0,-234.0,46.0,182.0,18070.0,374.0,5002.0
2025-07-05T02,-1.0,213.0,417.0,4087.0,6711.0,1703.0,117.0,46.0,227.0,15927.0,342.0,5053.0
2025-07-05T03,-2.0,263.0,422.0,5267.0,7251.0,1693.0,1737.0,46.0,235.0,10059.0,342.0,4878.0
2025-07-05T04,21.0,313.0,427.0,5605.0,7405.0,1695.0,7737.0,46.0,234.0,2224.0,342.0,4662.0
2025-07-05T05,-1.0,309.0,439.0,5667.0,7358.0,1696.0,8553.0,46.0,235.0,-28.0,332.0,4571.0
2025-07-05T06,18.0,230.0,441.0,5594.0,6961.0,1696.0,8007.0,46.0,236.0,-60.0,107.0,4502.0
2025-07-05T07,-1.0,302.0,445.0,5179.0,7416.0,1694.0,4984.0,46.0,236.0,-50.0,9.0,4510.0
2025-07-05T08,-1.0,309.0,445.0,5043.0,7629.0,1696.0,3503.0,46.0,184.0,-56.0,5.0,4527.0
2025-07-05T09,0.0,228.0,447.0,5044.0,7740.0,1697.0,1891.0,46.0,182.0,-54.0,41.0,4812.0
2025-07-05T10,-1.0,214.0,453.0,4499.0,7756.0,1698.0,595.0,46.0,183.0,-55.0,5.0,4910.0
2025-07-05T11,-1.0,214.0,447.0,4197.0,7381.0,1696.0,179.0,46.0,183.0,-55.0,0.0,4791.0
2025-07-05T12,-2.0,213.0,449.0,3893.0,7421.0,1696.0,24.0,46.0,183.0,-56.0,0.0,4570.0
2025-07-05T13,0.0,210.0,441.0,4021.0,7717.0,1694.0,-53.0,46.0,182.0,-54.0,3.0,4214.0
2025-07-05T14,-1.0,211.0,442.0,3801.0,7031.0,1695.0,525.0,46.0,180.0,223.0,100.0,3665.0
2025-07-05T15,-21.0,211.0,432.0,3266.0,7426.0,1692.0,-445.0,46.0,0.0,4181.0,262.0,2965.0
2025-07-05T16,-20.0,212.0,431.0,2660.0,8026.0,1693.0,-2417.0,46.0,0.0,12944.0,397.0,2390.0
2025-07-05T17,-2.0,212.0,423.0,2335.0,9932.0,1692.0,-4853.0,46.0,0.0,17795.0,403.0,2004.0
2025-07-05T18,0.0,213.0,429.0,2350.0,10628.0,1692.0,-5499.0,46.0,0.0,19463.0,403.0,1597.0
2025-07-05T19,-2.0,213.0,428.0,2353.0,11114.0,1691.0,-5850.0,46.0,0.0,20230.0,405.0,1279.0
2025-07-05T20,-1.0,208.0,431.0,2302.0,10937.0,1691.0,-5541.0,46.0,0.0,20592.0,433.0,1167.0
2025-07-05T21,-1.0,211.0,430.0,2355.0,10601.0,1693.0,-5195.0,46.0,0.0,20667.0,441.0,1151.0
2025-07-05T22,-1.0,212.0,431.0,2422.0,9714.0,1691.0,-4105.0,46.0,0.0,20638.0,437.0,1329.0
2025-07-05T23,-1.0,212.0,430.0,2609.0,8205.0,1692.0,-1984.0,46.0,0.0,20294.0,424.0,1533.0
2025-07-06T00,-1.0,215.0,431.0,3121.0,7174.0,1692.0,-917.0,46.0,0.0,19647.0,410.0,1820.0
2025-07-06T01,-1.0,297.0,426.0,3546.0,6932.0,1694.0,-62.0,46.0,70.0,18495.0,373.0,2266.0
2025-07-06T02,-1.0,358.0,417.0,3757.0,8511.0,1692.0,1195.0,46.0,214.0,15506.0,314.0,2795.0
2025-07-06T03,-2.0,378.0,422.0,5092.0,10221.0,1695.0,3222.0,45.0,234.0,9900.0,291.0,3073.0
2025-07-06T04,21.0,426.0,427.0,6045.0,11266.0,1694.0,8088.0,46.0,233.0,2371.0,291.0,3466.0
2025-07-06T05,-1.0,531.0,439.0,6038.0,10442.0,1696.0,8239.0,46.0,187.0,-22.0,277.0,3800.0
2025-07-06T06,18.0,567.0,441.0,5737.0,10129.0,1697.0,7341.0,46.0,227.0,-57.0,107.0,4148.0
2025-07-06T07,-1.0,541.0,445.0,5451.0,10091.0,1692.0,3964.0,46.0,0.0,-53.0,9.0,4272.0
2025-07-06T08,0.0,515.0,0.0,5308.0,10333.0,1695.0,2194.0,46.0,0.0,-52.0,0.0,4125.0
2025-07-06T09,0.0,459.0,0.0,4860.0,10098.0,1698.0,1508.0,46.0,0.0,-52.0,0.0,3869.0
2025-07-06T10,0.0,467.0,0.0,4602.0,9212.0,1694.0,555.0,46.0,0.0,-51.0,0.0,3706.0
2025-07-06T11,0.0,477.0,0.0,4143.0,8869.0,1693.0,-8.0,46.0,0.0,-51.0,0.0,3626.0
2025-07-06T12,0.0,456.0,0.0,4136.0,8515.0,1696.0,7.0,46.0,0.0,-50.0,0.0,3361.0
2025-07-06T13,0.0,449.0,0.0,4213.0,8695.0,1698.0,180.0,46.0,0.0,-50.0,3.0,3218.0
2025-07-06T14,0.0,461.0,0.0,3710.0,8291.0,1696.0,319.0,46.0,0.0,147.0,86.0,2744.0
2025-07-06T15,0.0,323.0,0.0,3345.0,8372.0,1693.0,-771.0,46.0,0.0,4049.0,289.0,2091.0
2025-07-06T16,0.0,217.0,0.0,2469.0,8447.0,1695.0,-2697.0,46.0,0.0,12861.0,394.0,1461.0
2025-07-06T17,0.0,213.0,0.0,2152.0,10406.0,1698.0,-4485.0,46.0,0.0,17386.0,398.0,1013.0
2025-07-06T18,0.0,213.0,0.0,2183.0,11897.0,1699.0,-5877.0,46.0,0.0,18694.0,398.0,803.0
2025-07-06T19,0.0,212.0,0.0,2200.0,12678.0,1698.0,-6564.0,46.0,0.0,19504.0,399.0,717.0
2025-07-06T20,0.0,211.0,0.0,2094.0,12171.0,1697.0,-5844.0,46.0,0.0,19850.0,399.0,787.0
2025-07-06T21,0.0,213.0,0.0,2137.0,11013.0,1719.0,-4895.0,46.0,0.0,19996.0,399.0,851.0
2025-07-06T22,0.0,209.0,0.0,2391.0,9267.0,1891.0,-2953.0,46.0,0.0,19866.0,399.0,1018.0
2025-07-06T23,0.0,312.0,0.0,2434.0,8696.0,2112.0,-1600.0,46.0,0.0,19518.0,399.0,1305.0
2025-07-07T00,0.0,410.0,0.0,2785.0,8699.0,2224.0,-574.0,46.0,0.0,18834.0,397.0,1585.0
2025-07-07T01,0.0,466.0,0.0,3668.0,9181.0,2244.0,-197.0,46.0,1.0,17837.0,342.0,2152.0
2025-07-07T02,0.0,530.0,0.0,4384.0,10654.0,2268.0,413.0,46.0,235.0,15785.0,319.0,2372.0
2025-07-07T03,0.0,566.0,0.0,6004.0,12923.0,2269.0,2407.0,46.0,235.0,10404.0,252.0,2196.0
2025-07-07T04,0.0,568.0,0.0,6520.0,13936.0,2272.0,8292.0,46.0,236.0,2433.0,249.0,2112.0
2025-07-07T05,0.0,566.0,0.0,6250.0,13668.0,2273.0,8927.0,46.0,235.0,-14.0,244.0,2440.0
2025-07-07T06,0.0,485.0,0.0,6051.0,13165.0,2270.0,7566.0,46.0,236.0,-54.0,132.0,2627.0
2025-07-07T07,0.0,462.0,0.0,5871.0,12665.0,2272.0,4073.0,46.0,235.0,-51.0,7.0,2976.0
2025-07-07T08,0.0,353.0,0.0,5517.0,12882.0,2272.0,1682.0,46.0,7.0,-50.0,0.0,2730.0
2025-07-07T09,0.0,319.0,0.0,4603.0,12842.0,2273.0,622.0,46.0,0.0,-49.0,0.0,2647.0
2025-07-07T10,0.0,338.0,0.0,4198.0,13189.0,2272.0,-238.0,46.0,0.0,-49.0,0.0,2423.0
2025-07-07T11,0.0,337.0,0.0,3902.0,13063.0,2270.0,-877.0,46.0,0.0,-50.0,0.0,2315.0
2025-07-07T12,0.0,336.0,0.0,3874.0,12902.0,2271.0,-980.0,46.0,0.0,-50.0,0.0,2409.0
2025-07-07T13,0.0,334.0,0.0,4051.0,12603.0,2272.0,-618.0,46.0,0.0,-48.0,3.0,2340.0
2025-07-07T14,0.0,334.0,0.0,4200.0,11676.0,2271.0,97.0,46.0,0.0,147.0,83.0,2059.0
2025-07-07T15,0.0,266.0,0.0,3819.0,11309.0,2272.0,128.0,46.0,0.0,3910.0,236.0,1967.0
2025-07-07T16,0.0,217.0,0.0,3209.0,12851.0,2273.0,-2926.0,46.0,0.0,12184.0,268.0,1873.0
2025-07-07T17,0.0,214.0,0.0,2579.0,15400.0,2274.0,-5205.0,46.0,0.0,17035.0,297.0,1652.0
2025-07-07T18,0.0,214.0,0.0,1720.0,16936.0,2273.0,-5984.0,46.0,0.0,18688.0,339.0,1558.0
2025-07-07T19,0.0,213.0,0.0,1698.0,17072.0,2272.0,-6089.0,46.0,0.0,19515.0,396.0,1465.0
2025-07-07T20,0.0,213.0,0.0,1366.0,15889.0,2272.0,-4551.0,46.0,0.0,19866.0,399.0,1560.0
2025-07-07T21,0.0,215.0,0.0,1523.0,15262.0,2271.0,-3739.0,46.0,0.0,19851.0,400.0,1786.0
2025-07-07T22,0.0,277.0,0.0,1908.0,14693.0,2269.0,-3011.0,46.0,0.0,19842.0,400.0,1860.0
2025-07-07T23,0.0,241.0,0.0,2059.0,13678.0,2268.0,-1231.0,46.0,7.0,19331.0,400.0,2090.0
2025-07-08T00,0.0,263.0,0.0,2591.0,13396.0,2267.0,-318.0,46.0,1.0,18501.0,397.0,2189.0
2025-07-08T01,0.0,288.0,0.0,3587.0,13944.0,2268.0,49.0,46.0,215.0,17357.0,339.0,2479.0
2025-07-08T02,0.0,329.0,0.0,5027.0,15422.0,2266.0,321.0,46.0,217.0,15296.0,273.0,3036.0
2025-07-08T03,0.0,437.0,0.0,6022.0,17069.0,2266.0,3821.0,46.0,233.0,9454.0,248.0,2997.0
2025-07-08T04,0.0,514.0,0.0,6650.0,17541.0,2267.0,8922.0,46.0,232.0,2151.0,227.0,3040.0
2025-07-08T05,0.0,516.0,0.0,6562.0,17220.0,2269.0,9310.0,46.0,232.0,-41.0,245.0,2918.0
2025-07-08T06,0.0,474.0,0.0,6316.0,17132.0,2268.0,7806.0,46.0,0.0,-56.0,174.0,2842.0
2025-07-08T07,0.0,474.0,0.0,5676.0,16006.0,2267.0,3874.0,46.0,0.0,-50.0,122.0,2743.0
2025-07-08T08,111.0,427.0,448.0,5299.0,15943.0,2267.0,1499.0,46.0,0.0,-51.0,11.0,2607.0
2025-07-08T09,26.0,378.0,448.0,4595.0,14839.0,2267.0,998.0,46.0,0.0,-51.0,0.0,2537.0
2025-07-08T10,0.0,329.0,442.0,4251.0,14303.0,2266.0,221.0,46.0,0.0,-50.0,0.0,2365.0
2025-07-08T11,0.0,375.0,440.0,3988.0,13691.0,2267.0,46.0,45.0,0.0,-51.0,0.0,2323.0
2025-07-08T12,0.0,381.0,437.0,4053.0,13733.0,2268.0,-369.0,45.0,0.0,-50.0,0.0,2154.0
2025-07-08T13,-1.0,362.0,442.0,3988.0,13922.0,2269.0,-335.0,46.0,0.0,-49.0,3.0,2208.0
2025-07-08T14,-3.0,387.0,436.0,3818.0,13471.0,2269.0,148.0,46.0,0.0,193.0,93.0,2159.0
2025-07-08T15,-125.0,321.0,437.0,3582.0,12859.0,2270.0,-170.0,46.0,0.0,3946.0,370.0,1971.0
2025-07-08T16,-130.0,236.0,432.0,2668.0,14177.0,2272.0,-2744.0,46.0,0.0,12099.0,401.0,1679.0
2025-07-08T17,-112.0,195.0,430.0,2193.0,17049.0,2271.0,-5536.0,45.0,0.0,16782.0,403.0,1492.0
2025-07-08T18,-159.0,222.0,431.0,1321.0,18434.0,2270.0,-6195.0,1.0,0.0,18510.0,403.0,1288.0
2025-07-08T19,-161.0,342.0,429.0,1413.0,18368.0,2268.0,-6546.0,-4.0,0.0,19532.0,403.0,1173.0
2025-07-08T20,-45.0,444.0,433.0,1292.0,18812.0,2267.0,-6812.0,-4.0,0.0,19956.0,419.0,1287.0
2025-07-08T21,-2.0,525.0,435.0,1390.0,16627.0,2266.0,-4729.0,-4.0,0.0,20109.0,430.0,1644.0
2025-07-08T22,-2.0,540.0,442.0,1536.0,14986.0,2266.0,-3060.0,-2.0,0.0,19669.0,430.0,2136.0
2025-07-08T23,-3.0,539.0,436.0,1754.0,14070.0,2266.0,-813.0,-2.0,0.0,19252.0,431.0,2133.0
2025-07-09T00,-8.0,537.0,434.0,2502.0,14326.0,2267.0,25.0,-2.0,0.0,18422.0,429.0,2235.0
2025-07-09T01,-2.0,537.0,430.0,3374.0,15675.0,2269.0,53.0,-2.0,0.0,17243.0,426.0,2427.0
2025-07-09T02,29.0,538.0,431.0,4557.0,16293.0,2268.0,862.0,-2.0,0.0,15292.0,366.0,2453.0
2025-07-09T03,115.0,539.0,433.0,5704.0,18034.0,2270.0,4260.0,-2.0,0.0,9865.0,341.0,2467.0
2025-07-09T04,133.0,539.0,434.0,6512.0,19215.0,2272.0,8464.0,-2.0,0.0,2394.0,301.0,2736.0
2025-07-09T05,77.0,540.0,437.0,6476.0,19279.0,2271.0,8514.0,-2.0,0.0,31.0,294.0,3143.0
2025-07-09T06,19.0,541.0,436.0,6089.0,18367.0,2270.0,7017.0,-2.0,0.0,-7.0,112.0,3534.0
2025-07-09T07,20.0,530.0,444.0,5666.0,16993.0,2273.0,3045.0,-1.0,0.0,-3.0,112.0,3747.0
2025-07-09T08,20.0,409.0,444.0,5007.0,15639.0,2273.0,1340.0,-1.0,0.0,-2.0,11.0,3753.0
2025-07-09T09,26.0,272.0,448.0,4645.0,13592.0,2272.0,776.0,-1.0,0.0,15.0,1.0,3763.0
2025-07-09T10,0.0,227.0,442.0,4562.0,12443.0,2270.0,51.0,-1.0,0.0,-3.0,1.0,3557.0
2025-07-09T11,0.0,213.0,440.0,4569.0,11234.0,2270.0,-21.0,-1.0,0.0,-3.0,1.0,3644.0
2025-07-09T12,0.0,214.0,437.0,4160.0,11100.0,2272.0,-397.0,-2.0,71.0,-3.0,1.0,3530.0
2025-07-09T13,-1.0,257.0,442.0,4171.0,11002.0,2272.0,-307.0,-2.0,121.0,-3.0,29.0,3388.0
2025-07-09T14,-3.0,254.0,436.0,4147.0,10924.0,2270.0,167.0,-2.0,230.0,233.0,87.0,3431.0
2025-07-09T15,-125.0,216.0,437.0,3652.0,11142.0,2270.0,-340.0,-2.0,0.0,3856.0,398.0,3337.0
2025-07-09T16,-130.0,213.0,432.0,3085.0,13920.0,2272.0,-4069.0,-2.0,0.0,12318.0,402.0,3046.0
2025-07-09T17,-112.0,212.0,430.0,2526.0,15259.0,2274.0,-5726.0,-2.0,0.0,17192.0,403.0,2480.0
2025-07-09T18,-159.0,214.0,431.0,1635.0,16153.0,2272.0,-6053.0,-2.0,0.0,18998.0,403.0,2269.0
2025-07-09T19,-161.0,259.0,429.0,1623.0,14954.0,2273.0,-5089.0,-2.0,0.0,19689.0,403.0,1970.0
2025-07-09T20,-45.0,226.0,433.0,1711.0,14866.0,2274.0,-4894.0,-2.0,0.0,20011.0,418.0,2040.0
2025-07-09T21,-2.0,325.0,435.0,2083.0,14565.0,2275.0,-4403.0,-2.0,0.0,20098.0,430.0,2600.0
2025-07-09T22,-2.0,403.0,442.0,2156.0,12734.0,2273.0,-2010.0,-2.0,168.0,19794.0,430.0,3037.0
2025-07-09T23,-3.0,470.0,436.0,2136.0,12813.0,2273.0,-849.0,-2.0,176.0,19411.0,430.0,3344.0
2025-07-10T00,-8.0,434.0,434.0,2481.0,13122.0,2273.0,209.0,-1.0,174.0,18719.0,426.0,3641.0
