period,Battery storage,Coal,Geothermal,Hydro,Natural Gas,Nuclear,Other,Petroleum,Pumped storage,Solar,Solar with integrated battery storage,Wind
2025-06-02T01,-2.0,203.0,430.0,4053.0,9371.0,2276.0,-1359.0,46.0,0.0,12776.0,198.0,3573.0
2025-06-02T02,22.0,200.0,434.0,4860.0,9930.0,2276.0,-375.0,46.0,188.0,10748.0,171.0,3881.0
2025-06-02T03,73.0,197.0,431.0,5109.0,11407.0,2276.0,1567.0,46.0,211.0,6030.0,146.0,3698.0
2025-06-02T04,128.0,198.0,435.0,5597.0,11169.0,2277.0,5555.0,46.0,0.0,1255.0,145.0,3545.0
2025-06-02T05,115.0,198.0,434.0,5572.0,11326.0,2276.0,6160.0,46.0,0.0,-13.0,144.0,2999.0
2025-06-02T06,2.0,198.0,438.0,5239.0,10963.0,2276.0,4792.0,46.0,0.0,-57.0,135.0,3222.0
2025-06-02T07,64.0,198.0,438.0,5193.0,10581.0,2275.0,2372.0,46.0,0.0,-52.0,4.0,3085.0
2025-06-02T08,-1.0,198.0,438.0,4548.0,9944.0,2276.0,495.0,46.0,0.0,-53.0,0.0,3248.0
2025-06-02T09,0.0,194.0,443.0,4412.0,8965.0,2277.0,1695.0,46.0,0.0,-51.0,0.0,3191.0
2025-06-02T10,-1.0,193.0,445.0,4328.0,8331.0,2277.0,1281.0,46.0,0.0,-53.0,0.0,2914.0
2025-06-02T11,1.0,192.0,441.0,4338.0,7948.0,2277.0,1251.0,46.0,0.0,-52.0,0.0,2556.0
2025-06-02T12,0.0,193.0,446.0,4359.0,8628.0,2277.0,424.0,46.0,0.0,-52.0,0.0,2026.0
2025-06-02T13,46.0,191.0,449.0,4299.0,8700.0,2278.0,501.0,46.0,0.0,-49.0,0.0,2102.0
2025-06-02T14,59.0,203.0,445.0,4764.0,8662.0,2279.0,1272.0,46.0,0.0,285.0,7.0,1864.0
2025-06-02T15,-1.0,195.0,444.0,4192.0,8711.0,2279.0,304.0,46.0,0.0,4405.0,172.0,1740.0
2025-06-02T16,-2.0,193.0,440.0,2996.0,7743.0,2278.0,-1085.0,46.0,0.0,12499.0,206.0,1889.0
2025-06-02T17,0.0,193.0,438.0,2128.0,7407.0,2278.0,-1242.0,46.0,0.0,16535.0,236.0,2060.0
2025-06-02T18,-74.0,197.0,438.0,1807.0,8695.0,2277.0,-2690.0,46.0,0.0,17962.0,211.0,1801.0
2025-06-02T19,-7.0,196.0,436.0,1700.0,9529.0,2276.0,-3779.0,46.0,0.0,18683.0,239.0,1546.0
2025-06-02T20,-108.0,196.0,437.0,1713.0,10621.0,2276.0,-4644.0,46.0,0.0,18451.0,239.0,1495.0
2025-06-02T21,-90.0,202.0,436.0,1766.0,11574.0,2276.0,-5136.0,46.0,0.0,19049.0,236.0,1418.0
2025-06-02T22,-149.0,202.0,436.0,1790.0,10698.0,2274.0,-4117.0,46.0,0.0,19116.0,216.0,1904.0
2025-06-02T23,-100.0,203.0,431.0,1907.0,10746.0,2273.0,-3975.0,46.0,0.0,18641.0,218.0,2687.0
2025-06-03T00,-104.0,204.0,433.0,2511.0,9204.0,2276.0,-2299.0,46.0,0.0,17946.0,217.0,3088.0
2025-06-03T01,-34.0,206.0,431.0,3575.0,8862.0,2277.0,-1759.0,46.0,0.0,16575.0,209.0,3453.0
2025-06-03T02,14.0,212.0,427.0,4735.0,9605.0,2275.0,-384.0,46.0,5.0,13750.0,199.0,3587.0
2025-06-03T03,143.0,225.0,436.0,5338.0,11408.0,2274.0,1959.0,46.0,61.0,8066.0,170.0,4164.0
2025-06-03T04,135.0,226.0,444.0,5805.0,11929.0,2275.0,7028.0,46.0,0.0,1488.0,140.0,3907.0
2025-06-03T05,148.0,218.0,453.0,6062.0,11847.0,2275.0,6157.0,46.0,0.0,-27.0,110.0,4002.0
2025-06-03T06,123.0,224.0,459.0,5635.0,11604.0,2275.0,5437.0,46.0,0.0,-56.0,5.0,4252.0
2025-06-03T07,64.0,213.0,424.0,5293.0,11422.0,2275.0,3196.0,46.0,0.0,-51.0,0.0,4243.0
2025-06-03T08,0.0,211.0,458.0,4894.0,11135.0,2276.0,914.0,46.0,0.0,-50.0,0.0,3753.0
2025-06-03T09,-1.0,206.0,457.0,4300.0,9982.0,2275.0,659.0,46.0,0.0,-50.0,0.0,3611.0
2025-06-03T10,-1.0,201.0,439.0,4005.0,9498.0,2274.0,366.0,46.0,0.0,-52.0,0.0,3615.0
2025-06-03T11,-2.0,200.0,450.0,3814.0,9261.0,2274.0,-228.0,46.0,0.0,-51.0,0.0,3855.0
2025-06-03T12,-1.0,199.0,449.0,3806.0,9088.0,2275.0,-329.0,46.0,0.0,-51.0,2.0,3747.0
2025-06-03T13,0.0,201.0,456.0,3851.0,8664.0,2274.0,-40.0,46.0,0.0,-43.0,40.0,3890.0
2025-06-03T14,-4.0,206.0,458.0,4086.0,8123.0,2274.0,1073.0,46.0,0.0,287.0,91.0,3827.0
2025-06-03T15,-60.0,206.0,448.0,4064.0,8249.0,2274.0,259.0,46.0,0.0,3486.0,149.0,3662.0
2025-06-03T16,-70.0,205.0,450.0,2700.0,7627.0,2274.0,-648.0,46.0,0.0,9931.0,153.0,3380.0
2025-06-03T17,-48.0,204.0,447.0,2432.0,8652.0,2272.0,-2777.0,46.0,0.0,14812.0,152.0,3146.0
2025-06-03T18,-88.0,205.0,444.0,2336.0,10713.0,2272.0,-4604.0,46.0,0.0,16402.0,217.0,2475.0
2025-06-03T19,-110.0,206.0,450.0,2175.0,12274.0,2272.0,-5825.0,46.0,0.0,16864.0,222.0,1992.0
2025-06-03T20,-39.0,202.0,447.0,2042.0,11806.0,2270.0,-5564.0,46.0,0.0,18079.0,214.0,1641.0
2025-06-03T21,-3.0,204.0,448.0,2216.0,9810.0,2269.0,-3707.0,46.0,0.0,17347.0,225.0,1494.0
2025-06-03T22,21.0,215.0,444.0,2520.0,8679.0,2270.0,-2160.0,46.0,0.0,16514.0,229.0,1374.0
2025-06-03T23,24.0,211.0,441.0,2324.0,8283.0,2271.0,-232.0,46.0,0.0,14805.0,217.0,1777.0
2025-06-04T00,38.0,204.0,443.0,2910.0,7815.0,2270.0,374.0,46.0,0.0,14156.0,230.0,2733.0
2025-06-04T01,-9.0,206.0,444.0,3370.0,8684.0,2272.0,-52.0,46.0,0.0,13255.0,123.0,2669.0
2025-06-04T02,-10.0,202.0,446.0,3828.0,11225.0,2273.0,-370.0,46.0,0.0,11713.0,193.0,2817.0
2025-06-04T03,50.0,201.0,442.0,5142.0,11451.0,2273.0,1298.0,46.0,0.0,6553.0,173.0,3333.0
2025-06-04T04,83.0,203.0,449.0,5711.0,10912.0,2273.0,5129.0,46.0,0.0,1323.0,151.0,4105.0
2025-06-04T05,66.0,206.0,455.0,5597.0,11047.0,2274.0,4976.0,46.0,0.0,-57.0,135.0,4689.0
2025-06-04T06,18.0,202.0,457.0,5410.0,11140.0,2275.0,4448.0,46.0,0.0,-59.0,0.0,5045.0
2025-06-04T07,84.0,195.0,456.0,5164.0,10644.0,2276.0,2867.0,46.0,0.0,-55.0,0.0,4383.0
2025-06-04T08,-3.0,200.0,461.0,4828.0,10537.0,2277.0,1297.0,46.0,0.0,-55.0,0.0,4031.0
2025-06-04T09,0.0,204.0,461.0,4525.0,8416.0,2275.0,983.0,46.0,0.0,-54.0,0.0,4330.0
2025-06-04T10,-2.0,199.0,461.0,4320.0,7812.0,2274.0,622.0,46.0,0.0,-55.0,0.0,4431.0
2025-06-04T11,-2.0,198.0,462.0,4319.0,7570.0,2274.0,42.0,46.0,0.0,-56.0,0.0,4649.0
2025-06-04T12,-1.0,198.0,460.0,4161.0,7631.0,2275.0,-116.0,46.0,0.0,-56.0,0.0,4403.0
2025-06-04T13,0.0,200.0,462.0,4303.0,7536.0,2276.0,351.0,46.0,0.0,-52.0,2.0,3942.0
2025-06-04T14,-1.0,195.0,466.0,4453.0,7673.0,2274.0,1063.0,46.0,0.0,232.0,19.0,3440.0
2025-06-04T15,-32.0,194.0,463.0,4329.0,7936.0,2275.0,265.0,46.0,0.0,3416.0,204.0,2880.0
2025-06-04T16,-132.0,193.0,461.0,2806.0,9860.0,2276.0,-2424.0,46.0,0.0,10494.0,220.0,2471.0
2025-06-04T17,-156.0,193.0,454.0,2371.0,11048.0,2273.0,-4170.0,46.0,0.0,15301.0,229.0,2331.0
2025-06-04T18,-155.0,193.0,453.0,2369.0,12566.0,2272.0,-5630.0,46.0,0.0,18154.0,238.0,1723.0
2025-06-04T19,-151.0,192.0,454.0,2212.0,13026.0,2272.0,-6274.0,46.0,0.0,19660.0,238.0,1246.0
2025-06-04T20,-91.0,191.0,454.0,2178.0,13033.0,2270.0,-6244.0,46.0,0.0,20252.0,236.0,833.0
2025-06-04T21,-7.0,192.0,447.0,2028.0,12693.0,2268.0,-5280.0,46.0,0.0,20285.0,240.0,843.0
2025-06-04T22,0.0,194.0,447.0,2191.0,11998.0,2270.0,-4302.0,46.0,0.0,19936.0,240.0,1079.0
2025-06-04T23,-3.0,194.0,442.0,2218.0,10421.0,2270.0,-2595.0,46.0,0.0,19427.0,240.0,1848.0
2025-06-05T00,-1.0,195.0,397.0,2621.0,9434.0,2270.0,-1172.0,45.0,0.0,18057.0,235.0,2674.0
2025-06-05T01,0.0,196.0,410.0,3371.0,9313.0,2271.0,-797.0,46.0,190.0,16950.0,225.0,3322.0
2025-06-05T02,10.0,193.0,401.0,4520.0,9802.0,2272.0,-234.0,46.0,204.0,13678.0,66.0,3926.0
2025-06-05T03,59.0,189.0,427.0,5415.0,9691.0,2273.0,1618.0,46.0,211.0,7722.0,114.0,4067.0
2025-06-05T04,98.0,192.0,430.0,6029.0,9369.0,2274.0,6693.0,46.0,183.0,1735.0,157.0,3810.0
2025-06-05T05,2.0,200.0,438.0,6130.0,9714.0,2275.0,7918.0,46.0,200.0,200.0,87.0,3722.0
2025-06-05T06,22.0,251.0,448.0,5563.0,9520.0,2272.0,7641.0,47.0,226.0,-16.0,4.0,3781.0
2025-06-05T07,75.0,267.0,447.0,5357.0,9201.0,2271.0,5125.0,45.0,232.0,-14.0,0.0,3734.0
2025-06-05T08,142.0,232.0,448.0,5201.0,9402.0,2272.0,2410.0,46.0,0.0,-14.0,0.0,3904.0
2025-06-05T09,2.0,204.0,447.0,4917.0,8810.0,2271.0,1675.0,46.0,0.0,-14.0,0.0,3955.0
2025-06-05T10,0.0,222.0,451.0,4631.0,7928.0,2270.0,1164.0,46.0,0.0,-26.0,0.0,3948.0
2025-06-05T11,-1.0,227.0,453.0,4323.0,7837.0,2271.0,214.0,46.0,0.0,-49.0,0.0,3866.0
2025-06-05T12,0.0,228.0,445.0,4329.0,7856.0,2270.0,61.0,46.0,0.0,-50.0,0.0,3563.0
2025-06-05T13,66.0,225.0,453.0,4424.0,7930.0,2269.0,606.0,46.0,0.0,-44.0,5.0,3352.0
2025-06-05T14,34.0,275.0,449.0,4603.0,8051.0,2271.0,1404.0,45.0,0.0,350.0,83.0,3298.0
2025-06-05T15,-106.0,350.0,450.0,4369.0,8615.0,2272.0,-146.0,45.0,0.0,4588.0,230.0,3188.0
2025-06-05T16,-137.0,307.0,444.0,2562.0,10762.0,2272.0,-3091.0,45.0,0.0,13113.0,239.0,2976.0
2025-06-05T17,-152.0,377.0,440.0,2038.0,12590.0,2272.0,-4841.0,46.0,0.0,17581.0,240.0,2693.0
2025-06-05T18,-142.0,406.0,436.0,1997.0,12872.0,2271.0,-5444.0,45.0,0.0,19196.0,239.0,2378.0
2025-06-05T19,-27.0,381.0,431.0,1964.0,12604.0,2270.0,-5753.0,45.0,0.0,19868.0,204.0,2093.0
2025-06-05T20,-18.0,379.0,436.0,1945.0,11617.0,2269.0,-5034.0,45.0,0.0,19796.0,200.0,1981.0
2025-06-05T21,-6.0,379.0,436.0,2047.0,11639.0,2267.0,-5135.0,45.0,0.0,19341.0,200.0,2123.0
2025-06-05T22,0.0,380.0,436.0,2086.0,9921.0,2268.0,-3378.0,45.0,0.0,19173.0,201.0,2396.0
2025-06-05T23,-1.0,379.0,435.0,2446.0,9500.0,2265.0,-2548.0,45.0,0.0,18748.0,239.0,2863.0
2025-06-06T00,0.0,378.0,433.0,2537.0,9399.0,2266.0,-1729.0,45.0,0.0,18413.0,201.0,2946.0
2025-06-06T01,-1.0,375.0,434.0,2943.0,9281.0,2268.0,-805.0,45.0,6.0,17118.0,239.0,3305.0
2025-06-06T02,46.0,376.0,436.0,3968.0,9915.0,2269.0,-237.0,46.0,229.0,14783.0,200.0,3466.0
2025-06-06T03,100.0,357.0,430.0,5183.0,10821.0,2270.0,2071.0,46.0,236.0,8562.0,185.0,3331.0
2025-06-06T04,109.0,252.0,402.0,6189.0,10978.0,2269.0,7784.0,46.0,236.0,1776.0,150.0,3070.0
2025-06-06T05,75.0,284.0,406.0,6202.0,10894.0,2267.0,8803.0,46.0,237.0,-18.0,111.0,3135.0
2025-06-06T06,54.0,211.0,444.0,6159.0,10984.0,2267.0,7928.0,46.0,237.0,-59.0,8.0,3373.0
2025-06-06T07,149.0,198.0,450.0,5538.0,10665.0,2269.0,4561.0,46.0,236.0,-55.0,0.0,3293.0
2025-06-06T08,123.0,193.0,433.0,5189.0,10477.0,2271.0,2711.0,46.0,230.0,-57.0,0.0,2946.0
2025-06-06T09,-4.0,192.0,439.0,5011.0,10105.0,2271.0,1912.0,46.0,17.0,-56.0,0.0,2841.0
2025-06-06T10,-1.0,191.0,457.0,4949.0,9426.0,2270.0,743.0,46.0,0.0,-56.0,0.0,2660.0
2025-06-06T11,0.0,191.0,460.0,4694.0,8860.0,2271.0,241.0,46.0,0.0,-56.0,0.0,2677.0
2025-06-06T12,-2.0,193.0,461.0,4429.0,8820.0,2272.0,73.0,46.0,0.0,-55.0,0.0,2555.0
2025-06-06T13,-1.0,193.0,463.0,4525.0,8792.0,2271.0,126.0,46.0,0.0,-47.0,3.0,2538.0
2025-06-06T14,-6.0,192.0,463.0,4886.0,8472.0,2273.0,891.0,46.0,0.0,370.0,68.0,2410.0
2025-06-06T15,-81.0,195.0,462.0,4656.0,8997.0,2274.0,-343.0,46.0,0.0,4725.0,229.0,2146.0
2025-06-06T16,-134.0,195.0,454.0,3210.0,9937.0,2271.0,-2846.0,46.0,0.0,13194.0,240.0,1621.0
2025-06-06T17,-26.0,196.0,452.0,2648.0,10502.0,2271.0,-3723.0,46.0,0.0,17568.0,237.0,1194.0
2025-06-06T18,-96.0,195.0,444.0,2423.0,11933.0,2272.0,-5300.0,46.0,0.0,19117.0,239.0,950.0
2025-06-06T19,-144.0,196.0,442.0,2288.0,12073.0,2271.0,-5454.0,46.0,0.0,19728.0,239.0,839.0
2025-06-06T20,-97.0,194.0,440.0,2541.0,11626.0,2271.0,-5397.0,46.0,0.0,19994.0,240.0,855.0
2025-06-06T21,-89.0,200.0,445.0,2677.0,12000.0,2269.0,-5677.0,46.0,0.0,20133.0,238.0,1052.0
2025-06-06T22,-81.0,202.0,437.0,2462.0,10843.0,2266.0,-3902.0,46.0,0.0,19513.0,240.0,1140.0
2025-06-06T23,-2.0,203.0,444.0,2851.0,9358.0,2265.0,-2576.0,46.0,3.0,18957.0,240.0,1256.0
2025-06-07T00,3.0,203.0,438.0,2564.0,9077.0,2267.0,-1453.0,46.0,183.0,18521.0,239.0,1144.0
2025-06-07T01,0.0,203.0,442.0,2723.0,9334.0,2268.0,-890.0,46.0,398.0,17413.0,233.0,1303.0
2025-06-07T02,29.0,201.0,443.0,4055.0,8970.0,2270.0,-145.0,46.0,432.0,14828.0,145.0,1906.0
2025-06-07T03,93.0,199.0,442.0,5211.0,9886.0,2271.0,2032.0,46.0,473.0,8719.0,148.0,2519.0
2025-06-07T04,86.0,199.0,449.0,5750.0,9721.0,2273.0,7014.0,46.0,474.0,1762.0,148.0,3181.0
2025-06-07T05,77.0,199.0,456.0,5956.0,9550.0,2272.0,7938.0,46.0,475.0,56.0,112.0,3697.0
2025-06-07T06,61.0,205.0,459.0,5838.0,9445.0,2273.0,6572.0,46.0,482.0,22.0,6.0,3982.0
2025-06-07T07,73.0,198.0,468.0,5417.0,8906.0,2272.0,3896.0,46.0,479.0,25.0,0.0,3983.0
2025-06-07T08,1.0,196.0,473.0,5018.0,9027.0,2273.0,2536.0,46.0,245.0,-17.0,0.0,3835.0
2025-06-07T09,-1.0,194.0,472.0,5369.0,8071.0,2272.0,1900.0,46.0,218.0,-19.0,0.0,3661.0
2025-06-07T10,0.0,192.0,474.0,5221.0,7474.0,2270.0,932.0,46.0,230.0,-19.0,0.0,3711.0
2025-06-07T11,0.0,193.0,475.0,4615.0,7346.0,2270.0,478.0,46.0,212.0,-19.0,0.0,3502.0
2025-06-07T12,-1.0,193.0,477.0,4783.0,6612.0,2271.0,317.0,46.0,227.0,-18.0,83.0,3284.0
2025-06-07T13,30.0,193.0,478.0,4892.0,6133.0,2271.0,610.0,46.0,183.0,-11.0,60.0,3252.0
2025-06-07T14,65.0,190.0,482.0,4788.0,5409.0,2271.0,1510.0,46.0,189.0,410.0,83.0,3247.0
2025-06-07T15,-82.0,191.0,478.0,3863.0,6092.0,2273.0,-98.0,46.0,0.0,4964.0,223.0,2612.0
2025-06-07T16,-143.0,192.0,474.0,2991.0,9336.0,2273.0,-3933.0,46.0,0.0,13281.0,239.0,1932.0
2025-06-07T17,-2.0,191.0,465.0,2182.0,10428.0,2272.0,-4689.0,46.0,0.0,17260.0,239.0,1536.0
2025-06-07T18,-4.0,191.0,462.0,2062.0,11094.0,2272.0,-5384.0,46.0,0.0,18837.0,239.0,1220.0
2025-06-07T19,-127.0,192.0,455.0,1907.0,11133.0,2270.0,-5169.0,46.0,0.0,19817.0,239.0,1112.0
2025-06-07T20,-70.0,190.0,455.0,1958.0,10474.0,2268.0,-5007.0,46.0,0.0,19825.0,239.0,1093.0
2025-06-07T21,-127.0,190.0,452.0,2126.0,10449.0,2269.0,-4797.0,46.0,0.0,19500.0,240.0,1164.0
2025-06-07T22,-17.0,191.0,451.0,2053.0,9782.0,2270.0,-3980.0,46.0,0.0,18964.0,240.0,1174.0
2025-06-07T23,-2.0,196.0,451.0,2112.0,9285.0,2271.0,-3129.0,46.0,0.0,18590.0,239.0,1419.0
2025-06-08T00,-10.0,199.0,455.0,2274.0,7237.0,2271.0,-962.0,46.0,0.0,17855.0,240.0,1856.0
2025-06-08T01,-6.0,201.0,456.0,2659.0,7298.0,2271.0,-246.0,46.0,2.0,17550.0,232.0,2226.0
2025-06-08T02,12.0,201.0,456.0,3769.0,8350.0,2272.0,240.0,46.0,219.0,15354.0,174.0,2659.0
2025-06-08T03,141.0,201.0,453.0,5391.0,9302.0,2270.0,2771.0,46.0,470.0,9391.0,151.0,2786.0
2025-06-08T04,101.0,200.0,460.0,5999.0,9453.0,2271.0,8270.0,46.0,471.0,1892.0,188.0,3145.0
2025-06-08T05,75.0,201.0,458.0,5973.0,9450.0,2271.0,8519.0,46.0,470.0,46.0,176.0,3595.0
2025-06-08T06,2.0,203.0,460.0,5749.0,9180.0,2271.0,7487.0,46.0,231.0,26.0,54.0,4106.0
2025-06-08T07,0.0,198.0,469.0,5627.0,9285.0,2271.0,3915.0,44.0,233.0,29.0,0.0,4481.0
2025-06-08T08,97.0,193.0,462.0,5420.0,8750.0,2272.0,1924.0,46.0,232.0,29.0,0.0,4641.0
2025-06-08T09,85.0,192.0,472.0,5167.0,8365.0,2271.0,2204.0,46.0,233.0,29.0,0.0,4219.0
2025-06-08T10,19.0,192.0,470.0,4996.0,8461.0,2270.0,958.0,46.0,232.0,28.0,0.0,3852.0
2025-06-08T11,0.0,192.0,472.0,4573.0,8255.0,2272.0,243.0,46.0,230.0,28.0,0.0,3757.0
2025-06-08T12,-1.0,193.0,477.0,4302.0,8006.0,2271.0,76.0,46.0,0.0,27.0,1.0,3584.0
2025-06-08T13,28.0,193.0,477.0,4191.0,7993.0,2272.0,94.0,46.0,0.0,34.0,8.0,3386.0
2025-06-08T14,22.0,192.0,477.0,3900.0,7358.0,2274.0,501.0,46.0,0.0,458.0,82.0,3278.0
2025-06-08T15,-149.0,192.0,472.0,3715.0,7399.0,2273.0,-481.0,46.0,0.0,5086.0,226.0,2899.0
2025-06-08T16,-13.0,192.0,467.0,3177.0,8837.0,2272.0,-3901.0,46.0,0.0,13323.0,233.0,2399.0
2025-06-08T17,-2.0,192.0,460.0,2486.0,9691.0,2272.0,-4281.0,46.0,0.0,16376.0,223.0,1839.0
2025-06-08T18,-74.0,191.0,456.0,2147.0,9394.0,2274.0,-3857.0,46.0,0.0,17901.0,199.0,1455.0
2025-06-08T19,-93.0,190.0,451.0,2250.0,10045.0,2273.0,-4641.0,46.0,0.0,19173.0,199.0,1406.0
2025-06-08T20,-151.0,191.0,447.0,2161.0,10804.0,2272.0,-5570.0,46.0,0.0,19629.0,199.0,1422.0
2025-06-08T21,-146.0,193.0,447.0,2307.0,10549.0,2273.0,-5191.0,46.0,0.0,19138.0,202.0,1604.0
2025-06-08T22,-17.0,192.0,446.0,2454.0,10457.0,2273.0,-4623.0,46.0,0.0,19389.0,237.0,1852.0
2025-06-08T23,-1.0,192.0,445.0,2518.0,8895.0,2271.0,-2695.0,46.0,0.0,18859.0,235.0,2155.0
2025-06-09T00,-6.0,192.0,448.0,2638.0,8352.0,2273.0,-1432.0,46.0,0.0,18184.0,201.0,2726.0
2025-06-09T01,-8.0,192.0,448.0,3151.0,8758.0,2273.0,-635.0,46.0,0.0,17181.0,239.0,3206.0
2025-06-09T02,25.0,196.0,447.0,4095.0,9763.0,2273.0,215.0,46.0,0.0,15217.0,220.0,3816.0
2025-06-09T03,132.0,192.0,449.0,5580.0,11522.0,2271.0,3196.0,46.0,0.0,9116.0,216.0,4225.0
2025-06-09T04,124.0,191.0,451.0,5993.0,12851.0,2272.0,8608.0,46.0,0.0,1764.0,205.0,4709.0
2025-06-09T05,73.0,192.0,451.0,5743.0,13375.0,2273.0,8342.0,46.0,0.0,9.0,203.0,4864.0
2025-06-09T06,1.0,192.0,447.0,5566.0,13111.0,2272.0,6776.0,46.0,0.0,-4.0,38.0,5157.0
2025-06-09T07,69.0,199.0,449.0,5449.0,12756.0,2272.0,3302.0,46.0,0.0,-2.0,0.0,5395.0
2025-06-09T08,11.0,246.0,452.0,5250.0,11993.0,2273.0,1565.0,46.0,0.0,-1.0,0.0,5164.0
2025-06-09T09,-1.0,199.0,459.0,4786.0,10958.0,2273.0,603.0,46.0,0.0,1.0,32.0,4924.0
2025-06-09T10,1.0,193.0,384.0,4490.0,10105.0,2272.0,393.0,46.0,0.0,-1.0,0.0,4566.0
2025-06-09T11,-2.0,193.0,296.0,4348.0,9830.0,2272.0,152.0,46.0,0.0,-1.0,0.0,4389.0
2025-06-09T12,-1.0,194.0,323.0,4357.0,9634.0,2273.0,10.0,46.0,0.0,-2.0,0.0,4232.0
2025-06-09T13,0.0,217.0,373.0,4583.0,9893.0,2272.0,235.0,46.0,0.0,5.0,3.0,3742.0
2025-06-09T14,-1.0,284.0,379.0,4520.0,9802.0,2273.0,1325.0,46.0,0.0,425.0,68.0,3459.0
2025-06-09T15,-108.0,323.0,401.0,4197.0,9939.0,2274.0,-549.0,46.0,0.0,4895.0,230.0,3173.0
2025-06-09T16,-152.0,229.0,407.0,3403.0,11410.0,2274.0,-3652.0,46.0,0.0,13507.0,200.0,2855.0
2025-06-09T17,-152.0,211.0,407.0,2775.0,13080.0,2273.0,-4942.0,46.0,0.0,17761.0,244.0,2436.0
2025-06-09T18,-87.0,209.0,402.0,2575.0,13575.0,2274.0,-5274.0,46.0,0.0,19315.0,200.0,1964.0
2025-06-09T19,-12.0,206.0,405.0,2455.0,13439.0,2274.0,-5361.0,46.0,0.0,19994.0,199.0,1817.0
2025-06-09T20,-1.0,206.0,405.0,2522.0,12801.0,2272.0,-4571.0,46.0,0.0,20287.0,200.0,1829.0
2025-06-09T21,0.0,207.0,399.0,2611.0,12644.0,2271.0,-3934.0,46.0,0.0,20354.0,246.0,1850.0
2025-06-09T22,0.0,208.0,401.0,2688.0,11847.0,2273.0,-3131.0,46.0,0.0,20205.0,206.0,2160.0
2025-06-09T23,-2.0,209.0,400.0,2891.0,11754.0,2274.0,-2385.0,46.0,0.0,19909.0,202.0,2405.0
2025-06-10T00,0.0,209.0,401.0,3156.0,11717.0,2275.0,-1425.0,46.0,107.0,19147.0,235.0,3386.0
2025-06-10T01,-1.0,207.0,400.0,3960.0,11567.0,2276.0,-469.0,46.0,122.0,17859.0,201.0,4323.0
