period,Battery storage,Coal,Geothermal,Hydro,Natural Gas,Nuclear,Other,Petroleum,Pumped storage,Solar,Solar with integrated battery storage,Wind
2025-04-15T11,-9,198,467,4876,9105,1134,-358,46,0,-68,0,2308
2025-04-15T12,-22,198,465,4869,8704,1134,-131,46,0,-68,0,2320
2025-04-15T13,-11,199,472,5152,8725,1134,290,34,0,-68,0,2186
2025-04-15T14,0,198,475,5557,8956,1134,1253,25,0,7,1,2022
2025-04-15T15,-26,197,477,4901,8545,1134,3038,26,0,1326,9,1893
2025-04-15T16,-46,200,467,4126,8302,1134,223,26,0,8702,11,1649
2025-04-15T17,-34,201,464,3119,9035,1134,-2171,26,0,16232,20,1556
2025-04-15T18,-19,201,459,2177,9194,1135,-2775,26,0,18432,20,1761
2025-04-15T19,-7,202,457,1702,8894,1134,-2950,26,0,19352,20,1867
2025-04-15T20,20,201,450,2124,9010,1134,-3683,26,0,19217,20,1905
2025-04-15T21,-3,202,449,1827,8859,1135,-3482,26,0,19294,20,1983
2025-04-15T22,-114,198,449,1758,9122,1133,-3552,26,0,18944,20,2070
2025-04-15T23,-176,199,450,1975,9721,1133,-3972,26,0,18442,20,2103
2025-04-16T00,-43,200,451,1936,9055,1133,-3164,26,0,16622,20,2429
2025-04-16T01,4,200,453,2780,8928,1133,-2763,26,0,14306,21,3017
2025-04-16T02,63,204,453,4531,6672,1133,30,26,206,10084,32,3186
2025-04-16T03,163,203,459,5834,6589,1133,3615,26,474,3301,34,2976
2025-04-16T04,104,201,456,6224,7429,1134,5845,26,476,96,48,2993
2025-04-16T05,113,201,455,6288,8083,1134,4848,26,472,-50,48,3070
2025-04-16T06,86,205,458,5980,8392,1134,4108,36,0,-45,47,3010
2025-04-16T07,20,205,459,5780,8131,1135,2792,43,0,-44,0,2847
2025-04-16T08,7,205,460,5734,8439,1135,944,44,0,-44,0,2859
2025-04-16T09,0,210,459,4585,8286,1134,126,45,0,-45,0,3005
2025-04-16T10,-2,211,461,4361,7757,1134,12,46,0,-45,0,2870
2025-04-16T11,0,211,468,4340,7370,1134,-187,46,0,-46,0,2832
2025-04-16T12,0,212,464,4401,7218,1134,-359,46,0,-46,0,2955
2025-04-16T13,-3,213,469,4834,7500,1134,-540,46,0,-47,0,3442
2025-04-16T14,85,212,464,4618,6859,1135,760,46,223,20,0,3519
2025-04-16T15,-23,212,457,4637,6630,1135,2769,46,206,1326,11,3534
2025-04-16T16,-54,210,454,4028,6923,1134,183,46,0,8125,33,3285
2025-04-16T17,-55,209,453,3220,7508,1135,-1417,46,0,14984,20,2836
2025-04-16T18,-25,208,448,2370,8930,1135,-2691,46,0,17096,20,2982
2025-04-16T19,-78,210,448,2008,10069,1134,-4315,46,0,18671,20,3240
2025-04-16T20,-70,209,445,1675,11098,1135,-5296,46,0,19347,20,3361
2025-04-16T21,-136,209,443,1375,12276,1135,-6594,46,0,19513,20,3608
2025-04-16T22,-152,206,446,1114,11870,1135,-6455,46,0,18700,20,4059
2025-04-16T23,-137,205,438,1560,10585,1135,-5350,46,0,17719,10,4433
2025-04-17T00,-35,205,437,1987,9178,1135,-3736,46,0,16406,2,4734
2025-04-17T01,-1,201,436,2268,7568,1135,-1945,46,0,14081,12,4889
2025-04-17T02,23,201,456,3755,5591,1135,-207,46,196,10215,33,4991
2025-04-17T03,20,200,459,5349,4955,1134,1809,46,194,3568,33,5307
2025-04-17T04,30,201,463,5664,4986,1134,5760,46,218,238,36,5489
2025-04-17T05,28,202,461,5641,5369,1134,5971,46,215,20,42,5365
2025-04-17T06,-1,208,469,5555,5593,1134,4649,46,0,12,36,5238
2025-04-17T07,59,210,464,5576,5489,1134,3141,46,0,14,36,5150
2025-04-17T08,5,211,468,5295,5673,1137,1411,44,0,15,0,5338
2025-04-17T09,-7,212,468,4980,5486,1137,804,46,0,15,0,5286
2025-04-17T10,-19,213,469,4791,5397,1135,322,45,0,16,0,4997
2025-04-17T11,2,213,469,4786,5314,1134,50,44,0,15,0,4701
2025-04-17T12,-10,212,470,4728,5229,1134,-112,46,0,13,0,4833
2025-04-17T13,0,213,471,5018,5108,1133,462,46,0,14,0,4765
2025-04-17T14,23,213,470,5107,5349,1134,2100,46,0,95,0,4634
2025-04-17T15,-43,212,471,5173,5901,1134,2853,46,0,1373,9,4804
2025-04-17T16,39,212,466,4556,7612,1134,-710,46,0,7377,14,4767
2025-04-17T17,-23,211,465,3905,8315,1134,-2809,46,0,12421,20,4942
2025-04-17T18,-32,208,462,3283,9575,1135,-4058,46,0,14920,20,5194
2025-04-17T19,-18,206,464,2383,9792,1135,-3991,46,0,16415,20,5195
2025-04-17T20,-31,206,458,2293,9673,1134,-4055,46,0,17292,20,5141
2025-04-17T21,-2,205,462,2084,9580,1134,-3990,46,0,16864,20,5003
2025-04-17T22,0,203,458,1946,8432,1135,-3517,46,0,16514,20,4993
2025-04-17T23,-18,199,459,2194,8028,1134,-3293,46,172,15535,20,4776
2025-04-18T00,-75,198,453,2503,7704,1134,-2531,46,178,14686,20,4543
2025-04-18T01,-6,197,462,3153,6617,1135,-1670,46,190,13610,12,4208
2025-04-18T02,69,197,462,4330,5274,1135,-390,46,217,9086,33,4364
2025-04-18T03,25,198,463,5465,5187,1135,2434,46,233,3036,33,4487
2025-04-18T04,41,199,467,5837,5213,1135,5846,46,229,96,40,4989
2025-04-18T05,87,200,468,6018,5040,1135,5517,46,232,-44,40,5361
2025-04-18T06,5,200,471,5892,5065,1134,4666,46,232,-48,40,5628
2025-04-18T07,31,198,469,5364,5180,1134,3097,46,230,-47,29,5915
2025-04-18T08,145,206,471,5271,5002,1134,1718,46,0,-48,0,5958
2025-04-18T09,137,206,472,5151,5263,1134,1594,46,0,-49,0,5978
2025-04-18T10,106,205,473,5128,5487,1134,839,46,0,-50,0,5747
2025-04-18T11,56,205,473,4857,5861,1134,322,46,0,-51,0,5458
2025-04-18T12,-6,205,470,4926,5949,1134,292,46,0,-51,0,5331
2025-04-18T13,-10,202,478,5142,6107,1134,409,46,0,-52,0,5164
2025-04-18T14,0,199,466,5332,6410,1135,1280,46,0,23,1,4902
2025-04-18T15,-9,199,461,5311,6428,1134,2394,46,0,1445,16,4703
2025-04-18T16,-60,198,454,4544,7195,1135,-472,46,0,8058,32,4681
2025-04-18T17,-27,197,450,3994,6527,1135,-1879,46,0,13843,10,4280
2025-04-18T18,-11,202,449,3336,6961,1135,-1626,46,0,14652,18,4209
2025-04-18T19,-18,208,446,2550,8083,1134,-2966,46,0,17004,19,3900
2025-04-18T20,-5,199,447,2137,8135,1133,-3083,46,0,17663,20,3476
2025-04-18T21,0,196,442,1988,8597,1134,-3761,46,0,18361,20,3973
2025-04-18T22,-123,196,440,2103,8507,1134,-3428,46,0,17923,20,4332
2025-04-18T23,-97,196,439,2162,8372,1133,-3527,47,0,16837,20,4561
2025-04-19T00,-11,196,454,2130,6844,1134,-1724,46,9,15000,20,5092
2025-04-19T01,-13,197,453,2819,6348,1135,-1161,46,55,12692,25,5665
2025-04-19T02,77,205,456,3495,7350,1135,-1758,46,246,10826,32,5761
2025-04-19T03,29,208,462,4991,5585,1135,1777,46,238,4252,32,5839
2025-04-19T04,107,209,464,5968,5462,1135,4853,46,234,211,25,5745
2025-04-19T05,101,225,465,6567,6003,1135,4836,46,233,6,25,5164
2025-04-19T06,-8,295,466,6879,6207,1133,4367,46,232,12,25,4037
2025-04-19T07,3,223,464,6824,6215,1133,2132,46,232,13,44,3336
2025-04-19T08,18,212,467,6500,6125,1134,926,46,231,13,1,3012
2025-04-19T09,0,209,473,6067,6504,1134,602,46,0,13,28,2502
2025-04-19T10,-2,211,472,5790,6419,1134,574,46,0,13,0,2295
2025-04-19T11,-1,210,475,5607,6823,1135,-267,46,0,14,0,2147
2025-04-19T12,0,209,472,5616,6887,1135,-319,46,0,13,0,1940
2025-04-19T13,-2,211,475,5949,6637,1135,-2,46,0,13,0,1489
2025-04-19T14,-1,211,470,5847,6400,1135,882,46,0,109,1,1393
2025-04-19T15,-2,211,461,4829,5318,1135,1966,46,0,1919,3,1360
2025-04-19T16,-2,204,459,3517,5422,1135,-1401,46,0,9937,0,1321
2025-04-19T17,-1,203,458,2176,7864,1134,-3172,46,0,15154,0,1339
2025-04-19T18,-27,200,455,1646,8947,1134,-4001,46,0,16155,0,1429
2025-04-19T19,-25,199,453,1381,9344,1134,-4438,46,0,15511,0,1374
2025-04-19T20,-47,199,453,1134,9999,1134,-5021,46,0,14743,0,1099
2025-04-19T21,-143,201,456,1085,10194,1134,-5378,46,0,14314,0,1018
2025-04-19T22,-124,202,457,1050,10099,1135,-5305,46,0,13893,0,1090
2025-04-19T23,-125,201,466,1058,9002,1135,-4009,47,0,12927,0,1178
2025-04-20T00,-58,196,461,1122,8105,1135,-2952,46,0,13195,0,1223
2025-04-20T01,-12,195,466,1418,7026,1135,-1737,47,0,13644,8,1349
2025-04-20T02,38,196,464,3221,5577,1135,-726,46,202,11863,33,2018
2025-04-20T03,117,195,465,4834,4293,1134,1966,46,231,5898,33,2665
2025-04-20T04,151,197,466,5493,4135,1134,6583,46,231,298,32,3074
2025-04-20T05,10,199,473,5643,4238,1133,6270,46,231,7,26,3203
2025-04-20T06,39,202,471,5604,4242,1134,5000,46,0,11,40,3404
2025-04-20T07,54,201,478,5375,4426,1134,3851,46,0,12,47,3489
2025-04-20T08,1,198,485,5005,4681,1134,1978,46,0,10,1,3632
2025-04-20T09,0,197,480,4980,5045,1134,1864,46,0,12,0,3277
2025-04-20T10,-1,197,483,4956,4971,1134,751,46,0,12,0,3356
2025-04-20T11,0,196,485,4923,4824,1135,-213,46,0,12,0,3441
2025-04-20T12,-5,197,483,4844,4797,1135,-268,44,0,12,0,3399
2025-04-20T13,51,196,487,4594,4832,1134,377,46,0,11,0,3027
2025-04-20T14,-13,196,488,4888,5007,1134,1651,46,0,114,1,2558
2025-04-20T15,29,196,471,3991,5014,1134,1892,46,0,2009,11,2096
2025-04-20T16,-66,193,467,2734,5802,1134,-1565,46,0,9909,0,1586
2025-04-20T17,-83,192,462,1612,7661,1134,-3174,46,0,13911,0,1318
2025-04-20T18,-103,193,454,1419,8379,1134,-4081,46,0,14971,0,1148
2025-04-20T19,-130,192,456,1294,9403,1134,-4987,46,0,15276,0,1052
2025-04-20T20,-124,190,453,1212,9193,1134,-5074,46,0,15273,0,1016
2025-04-20T21,-122,190,451,1178,8983,1134,-5041,46,0,13726,0,992
2025-04-20T22,-95,189,454,1194,8575,1134,-4594,46,0,11951,0,1030
2025-04-20T23,3,189,460,1235,7656,1135,-3449,46,0,11927,0,1045
2025-04-21T00,1,189,458,1263,6569,1135,-2214,47,0,12637,0,1229
2025-04-21T01,-16,189,463,1685,5821,1135,-1483,46,0,13065,12,1586
2025-04-21T02,32,189,462,3282,5020,1136,-222,46,211,12105,33,1977
2025-04-21T03,57,189,465,5205,4054,1135,2876,46,233,5311,34,2156
2025-04-21T04,146,188,463,6128,4414,1134,6977,46,233,298,48,2511
2025-04-21T05,106,188,474,6273,5235,1135,6811,46,232,7,47,2579
2025-04-21T06,0,189,469,6361,5657,1135,5536,46,231,12,25,2791
2025-04-21T07,0,190,475,6237,5618,1135,3067,46,231,15,18,3032
2025-04-21T08,0,189,470,5732,5906,1135,1224,46,182,16,0,3244
2025-04-21T09,-2,188,478,4983,5793,1135,813,47,180,16,0,3310
2025-04-21T10,1,188,474,4335,6586,1136,-148,46,179,16,0,3361
2025-04-21T11,0,188,476,4186,6405,1136,-266,46,179,16,0,3171
2025-04-21T12,-2,188,481,4348,6237,1136,254,46,180,15,0,2926
2025-04-21T13,81,188,481,4490,5982,1136,436,46,179,15,0,2950
2025-04-21T14,139,194,484,4701,6135,1135,2535,46,178,118,1,2874
2025-04-21T15,2,199,481,4729,5663,1135,3186,46,177,1864,24,2341
2025-04-21T16,9,199,470,3882,5853,1135,-515,46,0,9945,20,1800
2025-04-21T17,-30,194,469,3141,7119,1135,-2499,46,0,16128,21,1190
2025-04-21T18,-93,191,459,2452,8011,1136,-3373,46,0,17844,20,911
2025-04-21T19,1,190,458,2237,9500,1135,-5139,46,0,19323,20,752
2025-04-21T20,-118,190,450,2074,9690,1134,-5416,46,0,19436,20,813
2025-04-21T21,-133,190,452,1964,9690,1135,-5491,46,0,19490,20,743
2025-04-21T22,-134,190,453,1991,9964,1135,-5621,46,0,18736,20,891
2025-04-21T23,-93,190,450,2009,8880,1135,-4551,46,0,17946,19,1166
2025-04-22T00,-20,188,453,2127,7473,1134,-3036,47,0,17106,7,1605
2025-04-22T01,2,189,453,2775,6287,1135,-1481,46,0,15572,16,2082
2025-04-22T02,71,192,454,4015,6394,1135,-15,46,213,13220,33,2562
2025-04-22T03,161,210,458,5453,6627,1134,3566,46,232,5645,33,2720
2025-04-22T04,82,189,462,6173,6941,1135,8472,46,233,279,33,2823
2025-04-22T05,149,198,463,6322,7140,1135,8089,46,232,-61,33,3176
2025-04-22T06,148,285,467,6320,7551,1135,6137,47,186,-56,40,3330
2025-04-22T07,9,351,464,5906,7277,1135,3720,47,181,-54,42,3316
2025-04-22T08,-1,292,465,5589,8154,1135,1083,46,0,-53,0,3232
2025-04-22T09,0,197,470,4945,8383,1135,889,46,0,-53,0,3276
2025-04-22T10,-3,189,471,4677,8529,1135,207,46,0,-53,0,3452
2025-04-22T11,1,187,474,4578,8708,1134,-443,46,0,-53,0,3598
2025-04-22T12,1,202,480,4625,8616,1134,-364,46,0,-52,0,3423
2025-04-22T13,-1,195,476,5022,8603,1134,228,46,0,-52,0,3084
2025-04-22T14,0,191,483,5500,9308,1135,982,46,0,62,1,2492
2025-04-22T15,-6,188,473,5161,9784,1135,1395,46,0,2069,25,2000
2025-04-22T16,-104,187,470,3986,7713,1134,-608,46,0,10808,20,1571
2025-04-22T17,-29,183,466,2949,6910,1134,-870,46,0,16697,20,1273
2025-04-22T18,-32,190,460,2494,7862,1134,-2068,46,0,17678,22,924
2025-04-22T19,-25,188,460,2309,8678,1134,-3295,46,0,18786,20,585
2025-04-22T20,-25,188,454,2224,8991,1133,-3966,46,0,18832,20,535
2025-04-22T21,-146,188,456,2222,8968,1134,-3879,46,0,19231,20,733
2025-04-22T22,-120,188,457,2156,9573,1134,-4852,46,0,19181,20,1097
2025-04-22T23,-143,187,455,2090,9329,1133,-4402,46,0,18680,20,1762
2025-04-23T00,-117,188,455,2235,9050,1133,-3876,46,0,18057,20,2698
2025-04-23T01,-3,188,455,2739,8841,1134,-2822,46,0,17031,20,3305
2025-04-23T02,95,207,455,4159,7543,1135,-71,46,330,13293,33,3419
2025-04-23T03,179,216,457,5334,8601,1134,3141,46,481,5113,33,3464
2025-04-23T04,168,282,458,5956,9528,1134,7340,46,481,286,45,3398
2025-04-23T05,174,263,460,6148,10723,1135,6107,46,479,-13,45,3662
2025-04-23T06,63,259,461,6231,10268,1135,4060,46,236,-8,28,3920
2025-04-23T07,-3,202,466,5754,9730,1135,2262,46,233,-5,27,4036
2025-04-23T08,0,198,466,5241,8995,1135,988,46,0,-5,0,3972
2025-04-23T09,0,188,465,4729,9280,1134,876,46,0,-5,0,3898
2025-04-23T10,5,188,471,4532,9246,1134,115,46,0,-6,0,4175
2025-04-23T11,-5,188,473,4346,9692,1134,-535,46,0,-6,0,4276
2025-04-23T12,-5,188,472,4385,9409,1133,-320,46,0,-6,0,4358
2025-04-23T13,-1,187,478,4778,9202,1133,-170,46,0,-6,0,4504
2025-04-23T14,-7,187,480,4882,9546,1134,535,46,0,103,1,4578
2025-04-23T15,-56,187,478,4626,8964,1134,1918,46,0,2103,25,4367
2025-04-23T16,-148,187,474,3695,7789,1134,-344,46,0,10760,20,4278
2025-04-23T17,-66,187,448,2704,8840,1134,-2226,46,0,16880,20,4395
2025-04-23T18,-44,187,464,2537,8660,1134,-2846,46,0,18125,20,4434
2025-04-23T19,-25,187,463,2235,9550,1134,-4052,46,0,19205,20,4418
2025-04-23T20,-1,186,456,2122,10553,1134,-5475,46,0,19075,20,4581
2025-04-23T21,-133,187,457,1945,10045,1134,-5470,46,0,18483,20,4875
2025-04-23T22,-152,187,454,1810,10663,1134,-6142,46,0,18615,2,5286
2025-04-23T23,-102,187,451,1839,9956,1134,-5306,46,0,17256,0,5358
2025-04-24T00,-37,188,451,1822,8485,1134,-3215,46,0,15534,0,5108
2025-04-24T01,7,188,447,2199,7636,1134,-1818,46,0,14610,12,5164
2025-04-24T02,74,188,448,3737,7544,1135,-238,46,210,12421,33,5454
2025-04-24T03,25,188,455,4936,7929,1134,2384,46,477,5060,32,5420
2025-04-24T04,44,188,455,5710,8800,1134,6179,46,475,346,33,5264
2025-04-24T05,9,187,459,5856,9055,1134,6240,46,233,-30,26,5194
2025-04-24T06,3,187,465,5865,8664,1135,4759,46,235,-52,48,5559
2025-04-24T07,21,187,464,5672,7718,1136,2593,47,234,-50,44,5750
2025-04-24T08,73,187,466,5293,7865,1137,980,47,0,-50,0,5782
2025-04-24T09,39,187,471,4644,8016,1135,774,47,0,-54,0,5797
2025-04-24T10,-4,188,471,4473,8077,1134,496,47,0,-55,0,5629
2025-04-24T11,52,188,473,4364,8329,1135,-193,47,0,-55,0,5334
2025-04-24T12,101,188,476,4396,8380,1135,-26,47,0,-53,0,4904
2025-04-24T13,121,187,482,4721,8169,1135,687,47,0,-53,0,4644
2025-04-24T14,63,187,474,5056,7903,1135,1914,46,200,76,1,4696
2025-04-24T15,-81,187,476,5002,7259,1135,3004,46,180,2183,25,4712
2025-04-24T16,-159,187,470,4115,7549,1135,-421,46,0,10956,20,4093
2025-04-24T17,-41,188,463,3213,8704,1135,-1848,46,0,17396,20,3201
2025-04-24T18,-14,188,464,2974,8820,1136,-2860,46,0,19142,27,2653
2025-04-24T19,-36,188,461,2557,9190,1135,-4181,46,0,19948,21,2929
2025-04-24T20,-28,188,454,2431,9242,1134,-4527,46,0,19885,20,2959
2025-04-24T21,-133,188,457,2364,9145,1133,-4763,46,0,19790,20,2646
2025-04-24T22,-130,188,455,2414,8961,1133,-4692,47,0,19195,20,2960
2025-04-24T23,-58,187,452,2404,7968,1134,-3713,46,0,18556,21,3229
2025-04-25T00,-40,187,454,2422,7496,1134,-2658,46,0,17082,20,3595
2025-04-25T01,1,187,451,2997,8346,1134,-2313,46,0,15641,20,3876
2025-04-25T02,105,186,453,4403,7657,1135,-130,46,229,11370,33,3783
2025-04-25T03,110,187,451,5608,8497,1134,3242,46,476,4147,33,3777
2025-04-25T04,31,186,459,5874,9301,1134,5516,47,480,172,33,3987
2025-04-25T05,111,186,462,5813,9761,1134,5457,46,476,-60,33,3877
2025-04-25T06,56,187,461,5817,9763,1134,4542,46,233,-56,33,3653
2025-04-25T07,51,186,461,5356,9776,1134,2402,46,0,-53,32,3714
2025-04-25T08,0,187,0,4776,9512,1134,1148,46,0,-53,0,3890
2025-04-25T09,0,186,0,4156,9631,1134,824,47,0,-52,0,3960
2025-04-25T10,0,187,0,4174,9261,1135,680,46,0,-52,0,3738
2025-04-25T11,0,187,0,3834,9321,1135,-56,47,0,-52,0,3992
2025-04-25T12,0,187,0,3925,9534,1135,-95,46,0,-52,0,3985
2025-04-25T13,0,188,0,4465,9162,1136,772,47,1,-53,0,3649
2025-04-25T14,0,187,0,4811,9137,1135,2011,46,472,8,0,3280
2025-04-25T15,0,187,0,4594,9435,1135,2286,46,207,1825,0,3061
2025-04-25T16,0,187,0,3881,7882,1135,42,46,183,8810,0,2916
2025-04-25T17,0,188,0,3529,8655,1136,-2403,46,0,13492,0,3210
2025-04-25T18,0,187,0,3028,8943,1136,-2881,46,0,15406,0,3252
2025-04-25T19,0,187,0,2558,7638,1135,-2539,46,0,15907,0,3098
2025-04-25T20,0,187,0,2288,9425,1135,-4337,45,0,18187,0,3196
2025-04-25T21,0,186,0,2372,9768,1135,-4950,46,0,18611,0,3217
2025-04-25T22,0,185,0,2003,8735,1134,-4111,46,0,18245,0,3356
2025-04-25T23,0,186,0,2075,9841,1133,-5116,46,0,18220,0,3479
2025-04-26T00,0,187,0,1789,9108,1134,-4146,46,0,16740,0,3960
2025-04-26T01,0,188,0,2282,7553,1134,-2356,46,195,14522,0,3873
2025-04-26T02,8,187,0,3743,6824,1134,-743,46,475,10792,0,3897
2025-04-26T03,1,187,0,4724,7535,1134,2063,46,477,4090,0,3967
2025-04-26T04,0,187,0,4973,8199,1134,6282,46,480,297,0,3706
2025-04-26T05,0,188,0,4974,8675,1134,6379,46,474,-12,0,3500
2025-04-26T06,0,193,0,4874,9151,1134,5268,46,233,-9,0,3132
2025-04-26T07,0,195,0,4785,9515,1134,3420,46,235,-6,0,2941
2025-04-26T08,106,190,475,4426,9467,1134,1782,46,235,-5,14,2643
2025-04-26T09,33,188,473,3964,9606,1134,1345,46,233,-5,0,2647
2025-04-26T10,-23,188,476,3655,9613,1133,513,46,0,-6,0,2397
2025-04-26T11,-2,188,477,3418,9535,1132,88,46,0,-5,0,2139
2025-04-26T12,13,189,475,3443,8903,1134,203,46,0,-6,0,1906
2025-04-26T13,-2,188,477,3753,8880,1134,0,46,0,-6,0,1811
2025-04-26T14,14,188,476,4272,8395,1133,631,46,0,120,1,1693
2025-04-26T15,-29,188,476,3896,7431,1133,1759,46,0,2166,25,1916
2025-04-26T16,-31,187,470,3467,7284,1134,-1325,46,0,9080,20,2148
2025-04-26T17,-21,187,470,2712,7926,1134,-2642,46,0,12353,20,2241
2025-04-26T18,-29,187,469,2818,6999,1134,-2118,46,0,12845,20,2572
2025-04-26T19,-21,186,466,2434,6490,1134,-2078,46,0,13770,20,2573
2025-04-26T20,-17,186,470,1854,8172,1135,-3716,46,0,15210,14,2442
2025-04-26T21,-144,185,468,1791,8964,1134,-4569,46,0,15619,0,2812
2025-04-26T22,-149,186,463,1773,8732,1133,-4477,46,0,15490,1,3276
2025-04-26T23,-150,186,463,1794,7714,1133,-3464,46,0,13920,0,2950
2025-04-27T00,-148,187,462,2008,7749,1133,-3209,46,0,12888,0,3268
2025-04-27T01,-65,187,464,2329,6503,1133,-1494,46,0,12035,11,3255
2025-04-27T02,37,187,466,3162,5648,1133,-558,46,216,9274,33,3029
2025-04-27T03,15,187,466,4074,5416,1134,2100,45,203,3366,27,3406
2025-04-27T04,31,187,472,5118,6041,1134,5447,46,232,145,23,3265
2025-04-27T05,3,186,472,5220,6610,1134,5501,45,233,-42,31,3099
2025-04-27T06,105,190,475,4970,6743,1134,4970,46,232,-42,48,2811
2025-04-27T07,119,192,482,4904,6671,1134,3957,46,230,-40,47,2765
2025-04-27T08,132,197,478,4622,7277,1133,2321,46,0,-38,0,2796
2025-04-27T09,125,194,478,3557,7736,1133,2372,46,0,-38,0,2720
2025-04-27T10,31,193,477,3402,7513,1133,1667,46,0,-38,0,2951
2025-04-27T11,26,191,479,3181,7716,1134,655,46,0,-39,0,3350
2025-04-27T12,-6,191,478,3248,7521,1133,549,46,0,-41,0,2810
2025-04-27T13,-4,189,476,3575,7588,1133,435,44,0,-40,1,2467
2025-04-27T14,9,188,477,3633,7337,1134,772,46,0,71,9,2429
2025-04-27T15,-5,187,470,3529,7066,1134,780,46,0,1945,9,2728
2025-04-27T16,-3,187,471,2916,5681,1133,-987,46,0,8227,0,2707
2025-04-27T17,7,187,468,2278,6718,1134,-2541,46,0,11339,0,2531
2025-04-27T18,-6,187,467,2171,6829,1134,-2644,45,0,12734,0,2834
2025-04-27T19,-1,187,470,1884,7307,1133,-3414,44,0,12753,0,3150
2025-04-27T20,-5,188,472,1733,8142,1133,-4039,42,0,13885,0,3066
2025-04-27T21,-152,188,470,1696,8151,1133,-4336,-4,0,14307,0,3291
2025-04-27T22,-147,188,471,1681,8006,1133,-4253,-4,0,13868,1,3482
2025-04-27T23,-156,189,463,1527,7222,1133,-3260,-4,0,14062,6,3358
2025-04-28T00,-154,189,465,1624,7322,1132,-2943,-4,0,13463,0,3391
2025-04-28T01,-62,192,467,1908,6173,1133,-1551,-4,0,10674,11,3393
2025-04-28T02,29,193,469,3100,5052,1133,-331,-4,226,8964,33,3610
2025-04-28T03,56,194,472,4608,5130,1133,2139,-4,469,3576,33,3641
2025-04-28T04,10,190,469,5173,5599,1133,5274,-4,476,179,30,3854
2025-04-28T05,58,189,471,5319,6097,1133,5640,-4,475,-49,26,3906
2025-04-28T06,43,189,474,5257,5883,1133,5040,-4,474,-46,40,3794
2025-04-28T07,-1,188,471,4913,5743,1134,2537,-4,469,-43,46,4114
2025-04-28T08,32,188,476,4886,5368,1134,1290,-4,0,-42,0,4526
2025-04-28T09,10,187,479,4019,5798,1133,694,-4,0,-41,0,4556
2025-04-28T10,5,187,481,3999,6361,1134,311,-4,0,-40,0,4370
2025-04-28T11,42,187,482,4033,6098,1134,-87,-4,0,-40,0,4255
2025-04-28T12,79,187,485,4011,5482,1134,105,-4,0,-41,0,4246
2025-04-28T13,109,193,481,4423,5263,1133,1165,-4,0,-41,0,4053
2025-04-28T14,107,198,481,4931,6363,1134,2154,6,0,121,1,3724
2025-04-28T15,-31,195,481,4432,6936,1134,2567,24,0,2419,8,3396
2025-04-28T16,-12,190,477,3609,6834,1134,-236,45,0,10218,0,3196
2025-04-28T17,12,189,472,2886,7266,1134,-1756,46,0,15187,2,3048
2025-04-28T18,1,189,472,2549,7433,1134,-2522,46,0,17235,0,2780
2025-04-28T19,-3,188,470,1934,9471,1135,-4493,46,0,17383,0,2449
2025-04-28T20,-4,187,471,1419,9833,1134,-5226,46,0,17748,6,1925
2025-04-28T21,-142,188,470,1474,10332,1134,-5795,46,0,17778,3,1733
2025-04-28T22,-152,187,469,1394,10219,1135,-5765,46,0,16898,2,1738
2025-04-28T23,-122,187,469,1363,8768,1135,-4267,46,0,16103,2,1941
2025-04-29T00,-153,187,467,1431,8440,1134,-3092,46,177,14805,0,2268
2025-04-29T01,-36,187,465,2226,7660,1134,-1956,46,180,12865,12,3053
2025-04-29T02,54,187,465,3210,7224,1135,-541,46,202,11927,33,3649
2025-04-29T03,123,187,473,4618,6798,1135,2201,46,465,5894,33,4044
2025-04-29T04,31,187,469,5043,7517,1134,5923,46,473,424,33,4027
2025-04-29T05,1,187,473,5205,7401,1134,6265,46,461,-22,48,3999
2025-04-29T06,-1,186,475,5175,7620,1134,5055,46,230,-44,39,3777
2025-04-29T07,0,187,471,5094,7652,1134,2970,46,232,-51,24,3358
2025-04-29T08,20,187,480,5058,7920,1134,1576,46,231,-51,0,2737
2025-04-29T09,47,186,476,4833,8203,1134,1515,46,231,-50,0,2356
2025-04-29T10,8,187,477,4594,7970,1134,533,46,232,-48,0,2340
2025-04-29T11,54,187,478,4414,7954,1134,490,46,232,-48,0,2075
2025-04-29T12,62,187,479,3981,7933,1134,765,46,232,-48,0,2087
2025-04-29T13,139,190,476,4240,7762,1134,1385,46,214,-49,0,1886
2025-04-29T14,103,197,471,5019,6884,1134,3260,46,204,122,1,1714
2025-04-29T15,11,201,468,4631,6761,1134,3054,46,7,2800,25,1554
2025-04-29T16,-14,200,467,3179,6596,1134,-134,46,0,12004,20,1348
2025-04-29T17,-10,199,459,2152,7481,1134,-2065,46,0,16988,19,1249
2025-04-29T18,-1,197,457,1926,9648,1134,-4312,46,0,17984,7,1042
2025-04-29T19,-5,195,458,1620,10459,1135,-5186,46,0,17275,8,875
2025-04-29T20,-18,193,455,1448,11363,1135,-6219,46,0,17769,0,584
2025-04-29T21,-162,195,455,1347,11139,1136,-5827,46,0,16972,1,713
2025-04-29T22,-150,196,452,1352,11054,1136,-5712,46,0,16977,3,950
2025-04-29T23,-152,196,456,1400,8754,1135,-3604,46,0,16452,5,1466
2025-04-30T00,-132,196,451,1547,8215,1135,-2721,46,0,15939,0,1868
2025-04-30T01,-28,196,456,2035,6815,1135,-857,46,0,14480,7,2522
2025-04-30T02,53,197,449,3641,6879,1136,336,46,207,12130,33,3072
