period,Coal,Hydro,Natural Gas,Nuclear,Other,Petroleum,Solar,Wind
2024-07-05T06,0,6169,17550,2272,3830,51,2,4457
2024-07-05T07,0,5679,16954,2272,3067,46,6,4534
2024-07-05T08,0,5351,16117,2271,1294,46,6,4496
2024-07-05T09,0,5030,16023,2272,-419,46,5,4493
2024-07-05T10,0,4932,14758,2271,-1040,46,5,4377
2024-07-05T11,0,4816,12542,2271,-791,46,6,4332
2024-07-05T12,0,4759,11166,2272,-336,46,6,4243
2024-07-05T13,0,4642,10556,2272,139,46,7,3984
2024-07-05T14,0,4843,10857,2271,431,46,138,3736
2024-07-05T15,0,3916,11308,2271,351,46,3130,3341
2024-07-05T16,0,2605,13539,2273,-2094,46,10439,2661
2024-07-05T17,0,2407,14239,2272,-2964,46,14365,1886
2024-07-05T18,0,2372,14387,2273,-2630,46,15886,1460
2024-07-05T19,0,2455,13545,2274,-1555,46,16507,978
2024-07-05T20,0,2930,13628,2273,-1130,46,16922,743
2024-07-05T21,0,3359,14087,2273,-256,46,17093,562
2024-07-05T22,0,4068,14983,2271,413,46,16784,696
2024-07-05T23,0,4804,16634,2272,637,46,16172,993
2024-07-06T00,0,4963,18024,2274,548,46,15705,1382
2024-07-06T01,0,5551,18794,2274,512,46,14853,2185
2024-07-06T02,0,5830,20159,2274,973,46,13208,2640
2024-07-06T03,0,6611,21445,2274,2852,46,8674,3231
2024-07-06T04,0,6580,23086,2275,5001,46,2061,3662
2024-07-06T05,0,6734,22101,2274,5741,46,87,3885
2024-07-06T06,0,6332,20545,2272,4421,46,57,4224
2024-07-06T07,0,5694,19785,2273,1986,46,60,4205
2024-07-06T08,0,5410,18083,2274,649,49,61,3973
2024-07-06T09,0,4922,15711,2275,742,68,61,3778
2024-07-06T10,0,4567,14264,2273,503,83,9,3426
2024-07-06T11,0,4581,12791,2273,517,87,6,3212
2024-07-06T12,0,4301,12192,2274,248,87,5,3075
2024-07-06T13,0,4175,11718,2274,538,87,0,2611
2024-07-06T14,0,4584,11039,2272,971,87,141,1644
2024-07-06T15,0,4010,11431,2272,188,86,3195,1158
2024-07-06T16,0,3774,12259,2274,-2691,86,10423,659
2024-07-06T17,0,3797,12628,2275,-3937,86,14395,420
2024-07-06T18,0,3464,12194,2273,-3616,86,15974,395
2024-07-06T19,0,3584,12278,2273,-3155,85,16649,591
2024-07-06T20,0,3296,10916,2274,-1416,85,16948,726
2024-07-06T21,0,2892,10593,2272,99,85,16999,603
2024-07-06T22,0,3527,11326,2270,526,85,16869,545
2024-07-06T23,0,4278,13998,2269,551,85,16503,591
2024-07-07T00,0,4567,15797,2271,759,85,15871,941
2024-07-07T01,0,5354,17680,2270,679,85,14908,1425
2024-07-07T02,0,5786,20156,2270,986,85,13019,1778
2024-07-07T03,0,6472,22148,2270,3020,85,8377,2338
2024-07-07T04,0,6362,23451,2270,6092,85,2028,3038
2024-07-07T05,0,6470,23030,2270,5304,85,43,3612
2024-07-07T06,0,6036,21593,2269,4031,86,-18,3706
2024-07-07T07,0,5816,19323,2268,2929,86,-16,3697
2024-07-07T08,0,5299,17726,2270,1104,86,-16,3884
2024-07-07T09,0,4771,15879,2270,1105,84,-15,4105
2024-07-07T10,0,4206,13230,2269,519,85,-15,4366
2024-07-07T11,0,3952,11172,2267,642,87,-16,4483
2024-07-07T12,0,3872,10653,2269,261,87,-15,4485
2024-07-07T13,0,4073,9750,2269,361,87,-15,4416
2024-07-07T14,0,3989,9080,2269,571,87,107,4312
2024-07-07T15,0,3650,9173,2268,343,87,2968,4051
2024-07-07T16,0,2979,10382,2266,-2492,86,9890,3543
2024-07-07T17,0,2986,11773,2265,-4665,85,14095,2985
2024-07-07T18,0,2715,11047,2266,-4225,85,15831,2490
2024-07-07T19,0,2619,10523,2265,-3060,85,16555,2141
2024-07-07T20,0,2456,10463,2267,-2355,85,16835,2131
2024-07-07T21,0,2721,9858,2268,-1081,85,16817,2229
2024-07-07T22,0,3119,9925,2269,215,85,16547,2458
2024-07-07T23,0,3098,10994,2268,1184,85,16129,2855
2024-07-08T00,0,3694,12804,2270,1239,85,15630,3235
2024-07-08T01,0,4953,14734,2271,1145,85,14733,3679
2024-07-08T02,0,5427,17522,2271,1129,85,12859,3923
2024-07-08T03,0,6029,19678,2268,3551,85,8077,4057
2024-07-08T04,0,6274,21323,2267,6321,85,1880,4187
2024-07-08T05,0,6161,21717,2268,5064,86,40,4324
2024-07-08T06,0,6050,20309,2268,3558,86,3,4627
2024-07-08T07,0,5525,18304,2268,1748,86,7,4817
2024-07-08T08,0,4840,16585,2270,721,86,7,4807
2024-07-08T09,0,4650,15406,2271,-133,86,8,4768
2024-07-08T10,0,4274,13919,2270,-433,86,9,4796
2024-07-08T11,0,4330,13852,2267,-1182,86,9,4786
2024-07-08T12,0,4143,13538,2264,-1165,87,9,4779
2024-07-08T13,0,4038,13747,2263,-1075,87,9,4663
2024-07-08T14,0,3472,13199,2265,47,87,133,4457
2024-07-08T15,0,3611,13580,2264,72,86,2925,4269
2024-07-08T16,0,3289,14714,2264,-2130,86,10004,3529
2024-07-08T17,0,2985,15934,2263,-3911,86,14125,2851
2024-07-08T18,0,2831,15967,2265,-3597,86,15744,2290
2024-07-08T19,0,3162,16816,2264,-3632,86,16506,1737
2024-07-08T20,0,3022,15990,2266,-1865,86,16777,1371
2024-07-08T21,0,3302,15781,2268,-614,86,16766,1283
2024-07-08T22,0,3578,16267,2269,773,86,16511,1310
2024-07-08T23,0,3719,18073,2269,1069,86,16116,1862
2024-07-09T00,0,4049,19262,2270,1587,87,15609,2554
2024-07-09T01,0,5077,20898,2271,816,87,14704,3038
2024-07-09T02,0,5587,22491,2272,989,87,12971,3526
2024-07-09T03,0,5949,24289,2272,2698,87,8542,3891
2024-07-09T04,0,6280,25139,2271,5469,87,2130,3812
2024-07-09T05,0,6451,24451,2270,5177,87,77,3946
2024-07-09T06,0,6089,22916,2270,4435,87,-30,4117
2024-07-09T07,0,5472,20622,2269,2382,87,-26,4177
2024-07-09T08,0,4896,18912,2269,751,87,-27,4135
2024-07-09T09,0,4455,17884,2270,535,87,-27,4063
2024-07-09T10,0,4242,17264,2272,-117,87,-26,4105
2024-07-09T11,0,3731,16000,2270,178,87,-26,3987
2024-07-09T12,0,3438,15671,2268,114,88,-26,3760
2024-07-09T13,0,3948,15120,2268,330,88,-26,3568
2024-07-09T14,0,4258,15316,2269,503,88,78,3560
2024-07-09T15,0,4122,16092,2269,7,86,2770,3230
2024-07-09T16,0,3573,17247,2267,-3095,87,9826,2791
2024-07-09T17,0,3283,17971,2261,-4887,87,14291,2463
2024-07-09T18,0,3026,17856,2261,-4630,86,15925,2105
2024-07-09T19,0,3152,17650,2262,-3991,86,16772,1600
2024-07-09T20,0,3091,16360,2261,-2139,86,17120,1274
2024-07-09T21,0,3662,16071,2263,-771,86,17173,1133
2024-07-09T22,0,4027,17171,2265,180,86,16896,1292
2024-07-09T23,0,4305,18713,2266,1220,87,16499,1472
2024-07-10T00,0,4957,19542,2266,1787,87,15832,1618
2024-07-10T01,0,5391,22024,2266,530,87,14910,1747
2024-07-10T02,0,5790,23625,2269,1213,87,12943,2113
2024-07-10T03,0,6552,25242,2270,2955,87,8276,2479
2024-07-10T04,0,6743,25473,2269,5210,87,1831,3074
2024-07-10T05,0,6358,25065,2268,4768,87,25,3719
2024-07-10T06,0,5962,23707,2268,4224,87,-5,3909
2024-07-10T07,0,5419,21330,2269,2427,87,-1,3972
2024-07-10T08,0,5061,19173,2269,1261,86,-2,3800
2024-07-10T09,0,4769,18127,2270,461,87,-2,3412
2024-07-10T10,0,4386,16738,2270,478,87,-1,3148
2024-07-10T11,0,3879,15779,2269,539,87,-1,2745
2024-07-10T12,0,3655,15721,2270,278,87,-1,2345
2024-07-10T13,0,3853,15884,2270,286,87,0,1858
2024-07-10T14,0,3410,16225,2269,837,88,92,1290
2024-07-10T15,0,3251,17141,2267,-418,86,2532,1007
2024-07-10T16,0,2599,18862,2268,-3499,87,9386,816
2024-07-10T17,0,2188,19239,2268,-4748,87,13798,481
2024-07-10T18,0,1891,19700,2269,-4790,87,15507,353
2024-07-10T19,0,2077,19207,2266,-4151,86,16224,217
2024-07-10T20,0,2250,17944,2265,-2258,86,16575,216
2024-07-10T21,0,2807,17056,2265,-779,86,16794,323
2024-07-10T22,0,3529,17931,2266,-42,86,16624,466
2024-07-10T23,0,3993,18945,2267,1065,86,16334,696
2024-07-11T00,0,4308,20079,2267,1560,86,15746,701
2024-07-11T01,0,5120,21772,2268,864,86,14726,898
2024-07-11T02,0,6270,23414,2269,1013,86,12669,1049
2024-07-11T03,0,6657,24962,2270,3161,86,7928,1267
2024-07-11T04,0,6666,25406,2268,5831,86,2087,1568
2024-07-11T05,0,6553,24977,2268,5274,87,477,2089
2024-07-11T06,0,6255,23278,2269,4236,72,455,2316
2024-07-11T07,0,5712,21796,2269,2331,46,413,2349
2024-07-11T08,0,5139,19591,2271,1196,46,14,2492
2024-07-11T09,0,4893,18081,2270,679,46,12,2462
2024-07-11T10,0,4443,17972,2269,-242,46,12,2393
2024-07-11T11,0,4282,17279,2268,-105,46,12,1815
2024-07-11T12,0,4210,17256,2268,-557,46,8,1372
2024-07-11T13,0,4106,17379,2269,-763,46,5,1324
2024-07-11T14,0,4104,17195,2270,-210,46,98,1349
2024-07-11T15,0,3914,16560,2267,24,46,2065,916
2024-07-11T16,0,3520,18391,2267,-2382,46,7440,674
2024-07-11T17,0,3418,19400,2267,-4026,48,11373,565
2024-07-11T18,0,2991,19364,2268,-3555,53,13258,442
2024-07-11T19,0,3605,18990,2267,-3408,61,14754,351
2024-07-11T20,0,3460,18286,2266,-2197,85,15487,425
2024-07-11T21,0,3598,17603,2266,-662,85,16013,577
2024-07-11T22,0,4272,18136,2266,333,85,15594,797
2024-07-11T23,0,5108,18966,2265,1635,85,15183,1029
2024-07-12T00,0,5714,20612,2265,1542,85,14234,1425
2024-07-12T01,0,5793,22111,2266,1107,85,13192,1618
2024-07-12T02,0,6319,23694,2267,1285,85,11293,1889
2024-07-12T03,0,6280,24607,2267,3287,85,6658,2306
2024-07-12T04,0,6067,24848,2266,5604,86,1479,2809
2024-07-12T05,0,6166,24341,2266,5400,86,6,3486
2024-07-12T06,0,5964,23064,2266,4243,87,-33,3858
2024-07-12T07,0,5573,20746,2262,2817,87,-30,3804
2024-07-12T08,0,5558,19350,2263,1369,87,-30,3750
2024-07-12T09,0,5087,17969,2264,567,87,-30,3677
2024-07-12T10,0,4430,16710,2265,139,87,-31,3563
2024-07-12T11,0,4389,15466,2265,140,87,-30,3485
2024-07-12T12,0,4110,15592,2265,-362,87,-30,3318
2024-07-12T13,0,3846,16295,2265,-944,87,-31,2977
2024-07-12T14,0,3606,15394,2265,286,87,13,2863
2024-07-12T15,0,3446,15913,2264,-107,87,1533,2530
2024-07-12T16,0,3294,17070,2262,-1840,87,5994,2310
2024-07-12T17,0,3167,18812,2262,-3844,87,9597,1837
2024-07-12T18,0,3183,18467,2263,-3849,87,12448,1182
2024-07-12T19,0,3167,18613,2263,-3549,87,13196,846
2024-07-12T20,0,3002,17957,2261,-2407,87,13977,783
2024-07-12T21,0,3162,17165,2261,-1047,86,15075,630
2024-07-12T22,0,3670,17556,2261,223,87,14188,833
2024-07-12T23,0,4112,19255,2261,1017,86,12920,1209
2024-07-13T00,0,4481,19940,2262,500,87,12934,1768
2024-07-13T01,0,5595,20145,2265,384,86,11767,2420
2024-07-13T02,0,5959,21944,2266,1201,87,8604,3097
2024-07-13T03,0,6093,22662,2265,3848,87,4155,3296
2024-07-13T04,0,5957,23328,2265,4957,87,796,3441
2024-07-13T05,0,5863,22598,2266,5059,87,-20,3328
2024-07-13T06,0,5919,21615,2264,4088,87,-21,3026
2024-07-13T07,0,5464,20195,2261,2448,86,-18,3168
2024-07-13T08,0,5156,18316,2261,2089,86,-20,2956
2024-07-13T09,0,4755,16995,2262,2077,87,-20,2759
2024-07-13T10,0,4352,16504,2263,1028,88,-19,2239
2024-07-13T11,0,4145,15770,2264,305,88,-18,1963
2024-07-13T12,0,3899,14895,2264,357,88,-18,2157
2024-07-13T13,0,3737,14512,2265,310,88,-18,2110
2024-07-13T14,0,4045,13783,2266,574,88,17,1999
2024-07-13T15,0,3684,13518,2265,158,87,1352,1939
2024-07-13T16,0,3701,12473,2265,-973,87,5562,1364
2024-07-13T17,0,3465,14903,2265,-3320,87,9078,1214
2024-07-13T18,0,3436,15052,2266,-3731,87,11583,608
2024-07-13T19,0,3637,15241,2264,-3165,87,11589,969
2024-07-13T20,0,3589,15397,2264,-2746,87,12764,1235
2024-07-13T21,0,3617,14323,2263,-1931,87,13487,1431
2024-07-13T22,0,3797,13518,2262,-1121,85,13961,1988
2024-07-13T23,0,4192,13789,2261,-393,86,13407,2153
2024-07-14T00,0,4416,15470,2262,-490,86,13619,2370
2024-07-14T01,0,4958,15681,2264,746,86,12535,2066
2024-07-14T02,0,5404,17499,2264,2177,86,9787,2000
2024-07-14T03,0,5549,19390,2265,4569,87,5621,2006
2024-07-14T04,0,5861,20273,2266,6068,87,963,2152
2024-07-14T05,0,5955,19905,2266,5056,86,-9,2380
2024-07-14T06,0,5779,18278,2266,4366,86,-13,2183
2024-07-14T07,0,5492,17478,2267,2549,87,-9,1943
2024-07-14T08,0,4926,16094,2265,1443,87,-9,1781
2024-07-14T09,0,4262,15481,2264,755,87,-9,1658
2024-07-14T10,0,4002,14143,2264,503,87,-9,1541
2024-07-14T11,0,3601,12956,2263,555,87,-9,1442
2024-07-14T12,0,3581,12171,2264,403,87,-9,1452
2024-07-14T13,0,3919,11304,2265,336,88,-9,1451
2024-07-14T14,0,3924,10840,2264,503,88,48,1461
2024-07-14T15,0,3433,11240,2265,342,88,1471,1416
2024-07-14T16,0,3417,10408,2266,-991,87,5167,1402
2024-07-14T17,0,3019,10755,2267,-2464,88,8727,1423
2024-07-14T18,0,2833,11468,2264,-4013,87,12230,786
2024-07-14T19,0,2859,11349,2264,-4046,87,12947,761
2024-07-14T20,0,2809,10827,2265,-2712,87,12416,803
2024-07-14T21,0,3522,10921,2264,-2201,86,12339,1155
2024-07-14T22,0,3671,10617,2261,-1076,86,12701,1428
2024-07-14T23,0,3953,10719,2261,-540,86,12983,1436
2024-07-15T00,380,4849,12380,2262,581,86,13404,1474
2024-07-15T01,424,5142,14745,2264,791,86,11531,1505
2024-07-15T02,457,5792,16212,2263,3234,86,8841,1500
2024-07-15T03,387,6268,18627,2264,4868,86,5398,2060
2024-07-15T04,391,6217,20103,2265,6368,86,1174,2434
2024-07-15T05,388,6170,20200,2265,4949,86,1,2487
2024-07-15T06,369,6083,19481,2263,3437,87,-13,2393
2024-07-15T07,353,5563,17799,2263,1675,86,-8,2159
2024-07-15T08,353,5176,15447,2263,414,87,-8,2082
2024-07-15T09,353,4901,14301,2264,411,88,-9,1897
2024-07-15T10,352,4629,13854,2263,16,88,-9,2104
2024-07-15T11,351,4253,12778,2263,27,88,-9,2264
2024-07-15T12,351,3986,12344,2263,309,87,-10,1929
2024-07-15T13,354,4378,12324,2263,483,86,-10,1735
2024-07-15T14,393,3980,12977,2263,925,88,176,1791
2024-07-15T15,357,3578,12792,2265,914,87,2495,1726
2024-07-15T16,385,3305,13427,2265,-1442,87,8859,1529
2024-07-15T17,458,2744,15099,2265,-3698,88,12882,1407
2024-07-15T18,631,2604,15118,2265,-4242,88,14803,1272
2024-07-15T19,649,2844,15443,2265,-4964,87,16481,1306
2024-07-15T20,647,2838,15287,2265,-4312,86,16951,1363
2024-07-15T21,646,2938,14358,2262,-2632,87,16962,1488
2024-07-15T22,628,3286,14095,2262,-1180,87,16421,1514
2024-07-15T23,607,3735,14006,2262,539,87,14155,1540
2024-07-16T00,627,4116,15398,2263,656,87,13320,2088
2024-07-16T01,609,4425,17168,2264,410,85,12876,2699
2024-07-16T02,605,5287,18304,2264,1336,84,10955,3279
2024-07-16T03,532,6636,18992,2265,3288,85,6795,3591
2024-07-16T04,551,6643,20550,2266,5133,86,1419,4013
2024-07-16T05,485,6506,20667,2265,4738,86,46,4184
2024-07-16T06,348,5877,18714,2264,4666,86,9,4320
2024-07-16T07,240,5610,17905,2263,1751,87,12,4586
2024-07-16T08,256,5383,16987,2263,227,87,11,4411
2024-07-16T09,259,5105,14479,2264,743,87,3,4235
2024-07-16T10,258,4614,13315,2264,871,87,-13,3994
2024-07-16T11,258,4309,12472,2263,464,87,-14,3836
2024-07-16T12,258,4254,12321,2265,529,87,-14,3627
2024-07-16T13,259,4219,12032,2266,893,87,-14,3365
2024-07-16T14,239,4632,12308,2265,1494,86,186,2990
2024-07-16T15,329,4262,12278,2265,1509,88,2744,2727
2024-07-16T16,579,4001,13123,2266,-1846,88,9572,2472
2024-07-16T17,804,3676,13969,2265,-3835,82,13919,2384
2024-07-16T18,828,3599,14704,2264,-4422,73,15670,2004
2024-07-16T19,830,3617,14736,2263,-4335,75,16954,1847
2024-07-16T20,831,3382,14416,2263,-3556,77,17520,1984
2024-07-16T21,830,3526,13927,2264,-2090,83,17855,2066
2024-07-16T22,830,3878,12961,2262,-898,86,17648,2431
2024-07-16T23,830,4484,12584,2261,-118,86,17408,3111
2024-07-17T00,831,4602,13606,2260,110,87,17004,3586
2024-07-17T01,832,5323,15250,2259,283,87,15871,4359
2024-07-17T02,830,5775,17243,2260,765,87,13409,4735
2024-07-17T03,753,6421,19451,2259,2744,87,8263,4706
2024-07-17T04,599,7000,19898,2261,7284,87,2110,4532
2024-07-17T05,491,6873,19625,2262,6906,87,6,4600
2024-07-17T06,390,5988,17765,2262,6832,87,-20,4698
2024-07-17T07,369,5578,17154,2262,4037,86,-19,4780
2024-07-17T08,357,5249,16983,2264,1421,86,-20,4719
2024-07-17T09,353,5111,15326,2265,550,87,-17,4515
2024-07-17T10,351,4707,14189,2263,370,87,-18,4349
2024-07-17T11,351,4246,13658,2262,210,87,-18,4209
2024-07-17T12,351,4323,13696,2262,-11,87,-18,4032
2024-07-17T13,355,4550,13389,2263,157,87,-18,3685
2024-07-17T14,414,4122,13548,2264,888,88,188,2958
2024-07-17T15,404,3627,13750,2263,369,86,2774,2758
2024-07-17T16,626,3075,13249,2264,-1439,87,9919,2445
2024-07-17T17,682,2675,14375,2266,-3114,88,13745,1883
2024-07-17T18,696,2340,14793,2266,-3167,87,15414,1270
2024-07-17T19,717,2351,15946,2264,-4157,87,16604,1003
2024-07-17T20,724,2347,15539,2264,-3585,87,16766,1103
2024-07-17T21,724,2569,15102,2265,-2881,87,16670,1594
2024-07-17T22,723,2966,14190,2266,-1181,87,15340,1913
2024-07-17T23,739,3596,13810,2265,454,87,14093,2318
2024-07-18T00,741,3885,15542,2266,254,87,14282,2786
2024-07-18T01,740,4301,17467,2265,273,86,13942,3140
2024-07-18T02,736,4736,19268,2265,681,87,12334,3770
2024-07-18T03,739,6135,20323,2263,2859,87,7161,4130
2024-07-18T04,666,6726,20562,2264,5804,87,1561,4318
2024-07-18T05,533,6754,20685,2265,6492,86,0,4293
2024-07-18T06,388,6121,19813,2264,5190,86,-6,4103
2024-07-18T07,277,5658,19000,2264,3234,87,-4,3879
2024-07-18T08,351,5098,17999,2268,881,87,-5,3717
2024-07-18T09,353,4735,16927,2268,230,88,-4,3724
2024-07-18T10,351,4304,15719,2263,60,88,-4,3635
2024-07-18T11,351,3722,15314,2263,31,88,-4,3294
2024-07-18T12,352,3964,15562,2265,-299,88,-5,2999
2024-07-18T13,352,4304,15061,2265,126,88,-5,2631
2024-07-18T14,355,4459,14930,2265,778,87,174,2162
2024-07-18T15,357,4053,15245,2264,47,88,2514,1801
2024-07-18T16,415,3582,14854,2262,-1238,88,8220,1375
2024-07-18T17,548,3352,16490,2261,-3715,88,13103,753
2024-07-18T18,643,3216,16336,2263,-3304,87,14590,472
2024-07-18T19,649,3235,17393,2264,-4219,88,16012,390
2024-07-18T20,647,3384,17046,2263,-3291,88,16418,511
2024-07-18T21,646,3687,16284,2264,-1344,87,16455,548
2024-07-18T22,568,4091,16457,2266,-8,87,15890,776
2024-07-18T23,548,4444,17543,2266,665,87,15536,949
2024-07-19T00,423,4956,18883,2266,1239,87,14432,1557
2024-07-19T01,419,5615,20474,2267,723,87,13375,2269
2024-07-19T02,398,6220,21898,2266,1004,87,11234,3013
2024-07-19T03,400,6649,22870,2264,3005,87,6555,3498
2024-07-19T04,396,6960,22969,2263,6029,88,1626,3650
2024-07-19T05,407,6728,22920,2264,5008,88,12,3817
2024-07-19T06,388,6444,22059,2264,3394,86,7,3654
2024-07-19T07,374,5915,20471,2262,2211,87,11,3424
2024-07-19T08,358,5501,18807,2263,811,88,4,3264
2024-07-19T09,353,5152,18187,2263,-97,88,-50,3196
2024-07-19T10,350,4716,17830,2263,-915,88,-50,3194
2024-07-19T11,350,3991,17614,2262,-1047,88,-50,2988
2024-07-19T12,351,3836,17283,2263,-1093,88,-50,2553
2024-07-19T13,351,4042,17090,2264,-959,88,-50,2175
2024-07-19T14,366,3795,16170,2265,328,88,128,1683
2024-07-19T15,365,3376,16048,2265,140,88,2568,1125
2024-07-19T16,363,3149,15775,2265,-1897,88,8933,876
2024-07-19T17,368,2467,16891,2267,-3910,88,13878,704
2024-07-19T18,377,2245,16861,2267,-3870,88,15977,560
2024-07-19T19,379,2490,16863,2264,-3327,88,16947,453
2024-07-19T20,382,2537,17239,2264,-2521,88,17193,503
2024-07-19T21,384,2707,17280,2263,-613,87,16968,582
2024-07-19T22,384,3150,18040,2264,256,87,17021,801
2024-07-19T23,384,4363,19364,2264,541,87,17032,1316
