period,Battery storage,Coal,Geothermal,Hydro,Natural Gas,Nuclear,Other,Petroleum,Pumped storage,Solar,Solar with integrated battery storage,Wind
2025-10-02T15,-17,316,459,3580,12848,2244,2164,46,0,378,34,841
2025-10-02T16,-100,280,454,3304,12708,2245,-130,46,0,5199,192,609
2025-10-02T17,-123,208,448,2207,12946,2248,-2807,46,0,13719,302,565
2025-10-02T18,-164,200,446,1607,14000,2247,-4561,46,0,16743,400,729
2025-10-02T19,-65,196,446,836,14466,2243,-5388,46,0,17718,431,610
2025-10-02T20,8,196,447,1217,14516,2241,-5856,46,0,18122,422,634
2025-10-02T21,33,196,443,1149,13870,2240,-4951,46,0,17917,401,779
2025-10-02T22,16,198,443,1080,13422,2240,-4301,46,0,17590,426,1027
2025-10-02T23,-146,205,442,1562,12542,2240,-3473,46,0,16651,404,1665
2025-10-03T00,-140,211,440,2074,11347,2241,-1621,46,184,14807,394,1913
2025-10-03T01,122,227,442,3407,11205,2240,-561,46,201,12062,290,2502
2025-10-03T02,45,222,441,4986,10990,2240,3017,46,224,5531,279,3015
2025-10-03T03,90,209,448,5194,11397,2240,7421,46,180,498,310,2843
2025-10-03T04,10,198,448,5088,11535,2239,6535,46,192,-55,234,3211
2025-10-03T05,95,197,447,4716,11285,2242,5767,46,213,-50,130,3509
2025-10-03T06,5,203,452,4341,11388,2243,4367,46,185,-50,5,3765
2025-10-03T07,7,200,447,3896,11076,2244,1757,46,181,-48,1,4303
2025-10-03T08,10,196,447,3327,9977,2245,937,46,177,-50,29,3855
2025-10-03T09,5,199,449,3593,10047,2244,408,46,0,-48,0,3640
2025-10-03T10,-5,221,454,3086,9760,2244,287,46,0,-48,5,3454
2025-10-03T11,0,236,448,3020,9724,2243,-178,46,0,-48,29,3251
2025-10-03T12,0,236,452,2984,10394,2246,-701,46,0,-49,21,3508
2025-10-03T13,83,221,455,2624,9976,2249,-115,46,0,-48,0,4025
2025-10-03T14,83,196,460,3019,10439,2250,-37,46,0,-43,0,4303
2025-10-03T15,21,207,456,3229,11036,2245,1698,46,0,407,19,4391
2025-10-03T16,-54,243,456,3066,10508,2245,-10,46,0,4645,98,4223
2025-10-03T17,-167,264,448,2073,11106,2245,-2577,46,0,12726,255,3773
2025-10-03T18,-171,271,441,1393,13291,2249,-4690,46,0,16396,268,3792
2025-10-03T19,-72,272,443,1035,14058,2249,-5623,46,0,17282,225,3966
2025-10-03T20,-32,271,438,558,14703,2246,-6146,46,0,18053,44,3912
2025-10-03T21,-120,272,434,488,14761,2247,-6374,46,0,18739,69,3870
2025-10-03T22,6,272,432,508,14677,2247,-5905,46,0,18424,194,3913
2025-10-03T23,-9,272,427,505,13746,2248,-5353,46,0,18141,418,3945
2025-10-04T00,-29,267,433,803,12146,2244,-3336,46,181,16227,415,4355
2025-10-04T01,72,234,435,1741,10993,2243,-1278,46,382,14020,121,4179
2025-10-04T02,167,213,445,3173,9421,2246,1449,46,556,6921,145,4373
2025-10-04T03,149,210,441,3983,8922,2249,6496,46,565,599,115,4159
2025-10-04T04,150,204,435,4348,8832,2252,5894,46,554,-48,170,4229
2025-10-04T05,79,202,436,4026,8614,2252,5507,46,552,-56,300,4229
2025-10-04T06,-82,210,444,3654,8433,2249,4711,46,375,-55,154,4713
2025-10-04T07,-124,207,453,3299,8187,2256,3019,46,370,-54,92,4742
2025-10-04T08,7,197,453,2857,7651,2254,2128,46,182,-54,4,4847
2025-10-04T09,1,198,453,2764,8118,2252,1321,46,179,-47,0,4831
2025-10-04T10,5,198,455,2523,7723,2252,746,44,7,-53,0,4608
2025-10-04T11,-16,198,458,2278,7888,2254,47,46,0,-54,0,4175
2025-10-04T12,-14,197,456,2197,7766,2253,-3,46,0,-54,0,4023
2025-10-04T13,22,197,458,2571,7126,2254,61,46,0,-54,2,3952
2025-10-04T14,121,196,457,2174,7500,2256,979,46,0,-49,53,3688
2025-10-04T15,15,196,457,2665,8150,2259,2169,46,0,351,160,3469
2025-10-04T16,-102,195,455,2043,8210,2260,579,46,0,5022,303,2880
2025-10-04T17,-171,195,447,1132,9209,2260,-2386,46,0,13610,411,2267
2025-10-04T18,-171,204,450,1000,11008,2259,-4211,46,0,16098,430,1621
2025-10-04T19,-157,198,445,859,11432,2259,-4893,46,0,16792,400,1141
2025-10-04T20,-97,197,450,957,12036,2254,-5779,46,0,16859,427,899
2025-10-04T21,-21,196,450,808,12299,2252,-5843,46,0,16463,426,909
2025-10-04T22,-27,195,452,837,11861,2252,-5371,46,0,16066,399,985
2025-10-04T23,-2,195,449,1224,9835,2253,-3605,46,0,15044,413,1032
2025-10-05T00,-4,202,450,1187,9213,2251,-2550,46,198,14594,345,1127
2025-10-05T01,56,208,453,1808,9006,2252,-936,46,451,12272,191,1445
2025-10-05T02,31,210,454,3294,8630,2255,1706,46,687,6837,119,1908
2025-10-05T03,15,210,454,3885,9320,2257,5842,46,696,401,115,2448
2025-10-05T04,-60,208,461,3864,9230,2259,5970,46,696,-64,121,2732
2025-10-05T05,-1,204,463,3548,9174,2269,5407,46,696,-59,263,2464
2025-10-05T06,13,211,462,3503,9551,2198,5117,46,485,-57,127,2241
2025-10-05T07,14,198,463,3708,8912,1676,3833,46,468,-54,82,2041
2025-10-05T08,96,195,468,3501,9081,1350,2949,46,209,-54,99,1738
2025-10-05T09,119,197,465,3344,10065,1136,2181,46,183,-55,23,1368
2025-10-05T10,105,202,466,3102,10179,1136,1108,46,183,-55,2,1016
2025-10-05T11,33,195,467,2713,10612,1136,715,46,182,-55,9,878
2025-10-05T12,0,193,469,2796,10619,1136,633,46,183,-56,0,594
2025-10-05T13,9,194,470,2714,10448,1136,957,46,183,-55,8,468
2025-10-05T14,132,196,470,2520,11068,1136,1019,46,184,-50,160,563
2025-10-05T15,54,198,470,2659,10811,1136,1459,46,195,372,243,569
2025-10-05T16,-127,198,469,1764,9805,1135,-197,46,4,5178,423,523
2025-10-05T17,-129,196,460,1179,8700,1135,-2783,46,0,14561,431,591
2025-10-05T18,-157,196,452,864,10689,1136,-4732,43,0,17356,430,649
2025-10-05T19,-112,195,450,762,11418,1135,-5750,42,0,18256,407,820
2025-10-05T20,-16,195,450,765,12692,1134,-7126,38,0,18941,430,969
2025-10-05T21,-44,195,452,741,12770,1133,-7217,12,0,18820,399,1004
2025-10-05T22,-53,196,446,748,12184,1133,-6528,-4,0,18786,400,1081
2025-10-05T23,-2,196,447,816,10098,1131,-4406,-4,0,18265,413,1137
2025-10-06T00,-2,201,446,1055,8016,1131,-2069,-2,213,17343,424,1139
2025-10-06T01,91,239,448,1918,7938,1132,-234,-2,478,14870,414,1116
2025-10-06T02,171,306,451,3544,9228,1132,3595,-2,712,6746,331,1000
2025-10-06T03,160,243,450,4862,9913,1134,8452,-2,711,469,291,1007
2025-10-06T04,109,208,453,4987,9948,1134,8394,-2,711,-39,193,996
2025-10-06T05,70,203,459,4969,10227,1134,7242,-2,488,-57,9,939
2025-10-06T06,20,199,461,5002,10808,1133,5043,-2,236,-53,32,884
2025-10-06T07,57,196,465,4550,10745,1134,3325,-2,4,-55,45,869
2025-10-06T08,-7,194,461,4281,11474,1134,1155,-2,0,-56,3,742
2025-10-06T09,-20,195,464,3772,11406,1134,898,-2,0,-55,0,700
2025-10-06T10,-21,196,464,3271,11413,1133,783,-2,0,-54,0,518
2025-10-06T11,-22,194,464,2978,11372,1132,339,-2,0,-54,0,473
2025-10-06T12,-20,193,467,2955,11798,1133,54,-2,0,-55,0,599
2025-10-06T13,-22,196,466,3171,12915,1134,-377,-2,0,-55,24,739
2025-10-06T14,-4,238,468,3522,13073,1136,509,-2,0,-48,39,765
2025-10-06T15,22,236,466,3695,14523,1135,1188,-2,0,354,115,839
2025-10-06T16,2,199,465,2321,14402,1133,-170,-2,0,5098,339,851
2025-10-06T17,11,199,459,1071,14253,1133,-3473,-2,0,14907,423,905
2025-10-06T18,-69,198,453,487,14881,1132,-5367,-2,0,18752,432,1282
2025-10-06T19,-152,196,448,420,15633,1131,-6537,-2,0,19486,431,1528
2025-10-06T20,-151,196,449,436,16058,1131,-7513,-2,0,19344,399,1673
2025-10-06T21,-152,196,446,456,15543,1131,-6709,-2,0,18965,400,1715
2025-10-06T22,-132,196,446,472,14120,1130,-5144,-1,0,18950,419,1645
2025-10-06T23,-5,201,439,554,12696,1129,-3536,-1,0,18909,427,1527
2025-10-07T00,-2,207,447,920,11797,1130,-1923,-1,0,18312,426,1389
2025-10-07T01,83,241,448,1949,11994,1131,-494,-1,0,15290,285,1349
2025-10-07T02,150,231,450,3901,13569,1131,4280,-1,0,6422,301,1273
2025-10-07T03,173,209,452,4762,13974,1131,8742,-1,7,364,309,1079
2025-10-07T04,29,205,455,4863,13881,1130,8358,-1,233,23,163,1080
2025-10-07T05,164,198,460,4824,13878,1130,6645,-2,14,28,165,1122
2025-10-07T06,50,197,459,4327,14261,1131,4643,-2,0,-22,8,1166
2025-10-07T07,-8,197,460,4528,13912,1130,2185,-2,0,-51,1,1096
2025-10-07T08,-1,198,465,3992,14001,1131,1013,-2,0,-51,0,1071
2025-10-07T09,-1,196,463,3843,13966,1130,380,-2,0,-50,0,917
2025-10-07T10,-1,198,467,3302,13373,1129,94,-2,0,-49,0,942
2025-10-07T11,-1,197,468,3214,13703,1131,-483,-2,0,-50,0,835
2025-10-07T12,-2,195,473,3153,13925,1132,-775,-1,0,-51,0,845
2025-10-07T13,-1,194,473,3111,13318,1133,45,0,0,-50,0,929
2025-10-07T14,-12,195,473,3691,13837,1134,314,0,0,-45,2,1019
2025-10-07T15,-42,200,472,3537,13821,1134,2325,0,177,344,50,1096
2025-10-07T16,-130,196,470,2902,13233,1134,131,-1,0,4867,304,1166
2025-10-07T17,-76,198,461,1528,14294,1134,-3994,-1,0,14361,394,1068
2025-10-07T18,-12,197,456,1164,14656,1134,-5645,-1,0,17966,431,1206
2025-10-07T19,0,197,452,1107,14876,1133,-6512,-1,0,18752,431,1358
2025-10-07T20,-7,196,446,1075,15634,1132,-7328,-1,0,18854,406,1281
2025-10-07T21,-19,195,448,623,14850,1131,-6292,-1,0,18730,399,1167
2025-10-07T22,-161,195,452,571,13671,1130,-4877,-1,0,18591,420,966
2025-10-07T23,-152,201,446,697,13299,1129,-4008,-1,0,18665,432,833
2025-10-08T00,-153,210,450,1139,11520,1129,-1696,-1,6,17886,427,735
2025-10-08T01,42,246,448,2876,12123,1130,-608,-1,196,14701,292,551
2025-10-08T02,163,233,452,4659,14454,1131,3873,-1,179,5986,170,402
2025-10-08T03,164,203,448,5104,15578,1133,8663,0,179,351,48,359
2025-10-08T04,86,198,442,5071,15801,1135,8076,0,178,-58,38,583
2025-10-08T05,77,197,447,4436,15159,1135,6780,-2,179,-53,36,699
2025-10-08T06,26,198,454,4563,14750,1132,4750,-2,178,-50,0,815
2025-10-08T07,2,198,465,4049,14038,1132,3094,-2,0,-51,0,1077
2025-10-08T08,-1,200,465,3730,13558,1133,1250,-2,0,-50,0,1235
2025-10-08T09,-1,202,463,3343,12812,1133,853,-2,0,-50,0,1325
2025-10-08T10,-1,197,467,3043,12039,1132,303,-1,0,-50,0,1128
2025-10-08T11,-1,197,468,3014,12589,1131,-414,0,0,-49,0,1172
2025-10-08T12,-2,197,473,2960,13160,1131,-882,0,0,-50,9,1188
2025-10-08T13,-1,195,473,3018,13208,1131,-733,0,0,-49,208,1266
2025-10-08T14,-12,193,473,3297,12398,1132,416,0,0,-45,295,1363
2025-10-08T15,-42,198,472,3516,13071,1133,2574,0,0,331,302,1384
2025-10-08T16,-130,198,470,3033,12215,1133,758,0,0,4504,354,1504
2025-10-08T17,-76,198,461,1789,12108,1134,-2796,-1,0,13616,330,1489
2025-10-08T18,-12,197,456,1169,15321,1134,-5882,-1,0,17606,427,1350
2025-10-08T19,0,197,452,684,16314,1134,-7243,-1,0,18843,408,1488
2025-10-08T20,-7,196,446,629,17125,1133,-7941,-1,0,18835,405,1601
2025-10-08T21,-19,196,448,563,15919,1133,-7081,-1,0,18642,399,1685
2025-10-08T22,-161,198,452,654,14384,1132,-5589,-1,0,18592,420,1708
2025-10-08T23,-152,202,446,662,12630,1130,-3581,-1,0,18311,432,1826
2025-10-09T00,-153,207,450,947,11574,1130,-1807,-1,0,17666,424,2003
2025-10-09T01,42,218,448,2560,10930,1130,-535,-1,185,14333,311,2155
2025-10-09T02,161,210,452,4922,11390,1131,2739,-1,186,5878,308,2079
2025-10-09T03,164,206,448,5156,12369,1131,7556,-1,188,281,320,2031
2025-10-09T04,86,200,442,5158,12473,1131,7406,0,186,-57,273,2077
2025-10-09T05,77,198,447,4915,11833,1130,6814,0,185,-52,182,1774
2025-10-09T06,26,205,454,4494,11547,1130,5855,0,186,-49,7,1830
2025-10-09T07,2,199,465,4310,11579,1133,3195,0,192,-48,1,1776
2025-10-09T08,-7,197,452,4008,11531,1133,1610,0,174,-48,16,1725
2025-10-09T09,-21,199,459,3893,12047,1132,669,0,0,-49,0,1610
2025-10-09T10,-4,199,459,3349,12009,1130,132,0,0,-47,0,1392
2025-10-09T11,0,197,457,3334,12326,1130,-522,0,0,-48,0,1175
2025-10-09T12,0,195,458,3381,12627,1130,-697,0,0,-48,0,986
2025-10-09T13,16,194,454,3543,12815,1129,-461,0,0,-48,0,744
2025-10-09T14,119,196,455,3838,12358,1131,921,0,0,-45,14,568
2025-10-09T15,73,218,459,3523,13474,1131,3336,0,0,215,72,443
2025-10-09T16,-74,199,449,3294,13087,1132,1712,0,0,3043,322,330
2025-10-09T17,-102,200,437,1701,13174,1132,-1990,0,0,11162,411,384
2025-10-09T18,-135,197,448,706,15566,1132,-4551,0,363,14750,390,648
2025-10-09T19,-4,196,430,586,16670,1133,-5685,0,387,15244,358,884
2025-10-09T20,-8,197,437,546,16903,1132,-5640,0,16,14570,397,811
2025-10-09T21,4,199,431,495,15523,1131,-4252,0,0,14482,399,739
2025-10-09T22,70,202,428,568,14974,1130,-3393,0,202,14229,399,775
2025-10-09T23,146,208,430,685,14420,1129,-2294,0,229,12880,393,1021
2025-10-10T00,162,215,431,1453,13798,1128,-767,0,212,10971,332,1388
2025-10-10T01,39,232,433,2796,13456,1128,207,0,412,8201,341,1378
2025-10-10T02,-1,221,432,4628,14000,1128,2854,0,446,3682,259,1225
2025-10-10T03,32,214,437,4983,13931,1128,6437,0,467,471,177,998
2025-10-10T04,7,207,435,4811,13999,1131,5943,0,393,179,79,1040
2025-10-10T05,-1,274,440,4818,13964,1131,4949,0,470,-51,17,1046
2025-10-10T06,0,310,435,4676,13647,1131,3720,0,228,-50,1,1014
2025-10-10T07,0,199,442,4522,13270,1130,1545,0,0,-49,0,974
2025-10-10T08,0,196,444,4196,13017,1130,603,0,0,-50,45,1011
2025-10-10T09,0,196,440,4160,12839,1131,409,0,0,-50,4,992
2025-10-10T10,0,200,437,3820,12601,1130,-191,0,0,-52,0,1032
2025-10-10T11,-1,199,436,3506,12392,1130,-492,0,0,-51,0,923
2025-10-10T12,-1,195,435,3500,12701,1130,-872,0,0,-51,4,707
2025-10-10T13,-2,193,439,3570,12447,1130,-604,0,0,-51,95,631
2025-10-10T14,-1,195,435,3977,12234,1130,-272,0,0,-51,113,734
2025-10-10T15,-11,207,437,3704,12957,1131,1461,0,0,70,142,723
2025-10-10T16,-6,200,437,3578,12944,1131,863,0,0,1973,331,719
2025-10-10T17,-50,197,437,2086,13142,1131,-749,0,0,7839,396,548
2025-10-10T18,-82,199,430,1232,14160,1133,-2709,0,0,11424,399,535
2025-10-10T19,-22,198,432,1006,15939,1133,-4701,0,0,12559,399,613
2025-10-10T20,-86,197,431,1148,16353,1133,-5516,0,0,12932,399,726
2025-10-10T21,-9,198,432,1160,15607,1133,-4909,0,0,12727,399,922
2025-10-10T22,15,209,433,949,13910,1133,-2785,0,0,11745,399,1198
2025-10-10T23,-12,236,431,1219,13146,1132,-1563,0,186,11002,396,1733
2025-10-11T00,-4,229,432,2002,12430,1132,163,0,471,10123,336,2115
2025-10-11T01,-39,235,430,2905,12837,1131,-136,0,445,8295,322,2272
2025-10-11T02,64,226,432,4071,13276,1131,2733,0,470,3250,297,2200
2025-10-11T03,84,216,436,4495,13741,1132,4386,0,469,133,308,2443
2025-10-11T04,13,206,439,4482,13376,1132,4008,0,471,-15,244,2512
2025-10-11T05,41,203,440,4346,13143,1133,3739,0,472,-53,67,2315
2025-10-11T06,42,210,440,3903,13322,1134,2177,0,181,-52,0,2475
2025-10-11T07,0,204,440,4081,12506,1134,666,0,0,-53,0,3178
2025-10-11T08,-1,200,444,3817,11608,1134,577,0,0,-54,0,2930
2025-10-11T09,-2,199,441,3545,10601,1135,1464,0,0,-54,0,2619
2025-10-11T10,0,197,442,3161,10527,1135,617,0,0,-55,0,2737
2025-10-11T11,-1,196,443,3004,10225,1135,-137,0,0,-55,0,2928
2025-10-11T12,-2,197,444,2928,9440,1136,134,0,0,-55,0,2495
2025-10-11T13,-1,194,437,2809,9843,1137,-492,0,0,-54,0,2773
2025-10-11T14,-1,193,438,2835,9084,1138,190,0,0,-54,12,2973
2025-10-11T15,-22,195,444,2643,9465,1139,1780,-1,0,173,47,3058
2025-10-11T16,-26,196,438,2469,9348,1138,228,-1,0,3093,299,3371
2025-10-11T17,-26,198,439,1434,7997,1138,-1342,-1,0,10763,339,3589
2025-10-11T18,-11,197,433,658,9182,1138,-3450,-1,0,15091,140,3869
2025-10-11T19,-5,197,427,564,10071,1138,-5183,-1,0,16732,57,4245
2025-10-11T20,-51,196,426,355,11246,1139,-6313,-1,0,16991,43,4669
2025-10-11T21,-163,196,421,98,11513,1139,-6402,-1,0,17350,22,4769
2025-10-11T22,-161,196,421,123,10737,1139,-5822,-1,0,17332,216,4771
2025-10-11T23,-147,196,417,106,10289,1139,-5012,-1,0,17585,393,4612
2025-10-12T00,-132,200,422,401,9390,1139,-3536,-1,169,16261,426,4803
2025-10-12T01,116,208,420,1832,7939,1139,-1123,-1,438,12825,309,4493
2025-10-12T02,178,210,422,3274,6791,1138,2798,-1,388,5082,277,4464
2025-10-12T03,145,208,423,3869,6723,1138,6758,-1,553,171,285,4601
2025-10-12T04,134,201,423,4176,6722,1137,6928,-1,368,-49,283,4554
2025-10-12T05,51,196,430,4082,6311,1138,6690,-3,361,-43,136,4415
2025-10-12T06,-7,200,444,3888,6545,1138,5680,-4,178,-34,5,4262
2025-10-12T07,-11,200,448,3766,6529,1138,3267,-3,0,-40,0,4267
2025-10-12T08,-1,196,450,3442,6532,1138,1644,-3,0,-44,0,4585
2025-10-12T09,0,196,450,3102,6054,1138,1585,-3,0,-43,0,4629
2025-10-12T10,0,196,459,3015,5952,1138,533,-3,0,-43,1,4446
2025-10-12T11,-2,196,458,2509,6512,1139,429,-3,0,-43,0,3961
2025-10-12T12,-1,196,464,2463,6757,1139,62,-3,0,-42,0,3790
2025-10-12T13,-1,196,459,2448,6597,1139,74,-3,0,-42,0,3551
2025-10-12T14,32,196,462,2520,6652,1140,874,-3,0,-43,20,3126
2025-10-12T15,-3,213,464,2690,7453,1140,2164,-3,0,275,23,2486
2025-10-12T16,-26,199,463,2232,7032,1140,1080,-3,0,4020,224,1671
2025-10-12T17,-6,199,455,958,8333,1140,-2390,-3,0,13244,422,1107
2025-10-12T18,-14,198,448,622,11713,1140,-6122,-3,0,16795,428,1027
2025-10-12T19,12,197,448,394,12553,1139,-7453,-3,0,18180,329,1220
2025-10-12T20,-132,196,447,266,12629,1138,-7396,-3,0,18018,371,1167
2025-10-12T21,-151,195,447,280,11962,1138,-6728,-3,0,17018,306,1049
2025-10-12T22,-153,196,445,292,11600,1137,-6203,-3,0,16895,395,818
2025-10-12T23,-146,195,447,329,10399,1137,-4628,-3,0,16871,421,693
2025-10-13T00,-25,199,448,649,8543,1137,-1856,-3,0,15837,425,470
2025-10-13T01,125,226,448,1951,8127,1137,-159,-3,201,12968,395,498
2025-10-13T02,169,225,446,3311,8596,1138,4428,-3,457,5124,178,890
2025-10-13T03,116,213,449,4249,8653,1139,8966,-3,473,193,222,1396
2025-10-13T04,-2,206,452,4292,8951,1139,7930,-3,475,-52,251,1899
2025-10-13T05,54,199,458,4247,9467,1139,5950,-3,475,-45,78,2359
2025-10-13T06,110,196,461,4246,9475,1139,4983,-3,460,-42,6,2512
2025-10-13T07,36,196,465,3959,9617,1138,3509,-3,233,-46,0,2601
2025-10-13T08,-1,197,463,3660,10184,1139,1256,-3,0,-45,0,2616
2025-10-13T09,-1,198,465,3175,11007,1140,596,-3,0,-45,0,2947
2025-10-13T10,3,195,463,2810,11072,1140,51,-3,0,-45,0,3114
2025-10-13T11,0,195,464,2492,11387,1141,-252,-4,0,-45,0,2907
2025-10-13T12,10,195,458,2394,11572,1140,-488,-4,0,-45,0,2860
2025-10-13T13,-27,196,468,2486,12012,1140,-402,-2,0,-44,0,2948
2025-10-13T14,17,197,467,2803,12163,1140,303,-3,0,-44,28,3054
2025-10-13T15,-3,197,469,3046,12664,1140,1948,33,0,264,57,2729
2025-10-13T16,-28,215,466,2814,12380,1140,637,46,0,3455,372,2692
2025-10-13T17,-1,228,459,1850,12248,1140,-2641,46,0,11394,396,2726
2025-10-13T18,-23,232,455,1419,12289,1139,-2936,46,0,14514,400,2312
2025-10-13T19,-16,240,457,777,13489,1139,-4003,46,0,15786,410,2309
2025-10-13T20,-18,221,453,889,13713,1139,-4281,46,0,16179,426,2604
2025-10-13T21,-128,198,450,1532,13947,1139,-4859,46,0,15293,429,3019
2025-10-13T22,-176,195,447,1316,13708,1138,-3722,46,0,13502,429,3375
2025-10-13T23,-126,198,447,1789,12895,1138,-3181,43,0,12575,429,3417
2025-10-14T00,-18,203,442,2142,11774,1138,-1257,43,207,10854,404,3410
2025-10-14T01,140,272,449,3291,11721,1138,101,42,232,7162,244,2944
2025-10-14T02,156,241,451,4017,12367,1138,4164,42,463,1793,66,2488
2025-10-14T03,109,218,454,4362,12350,1137,5507,42,472,15,134,2201
2025-10-14T04,21,315,453,4502,12576,1137,4334,42,474,-48,28,2167
2025-10-14T05,29,425,457,4408,12421,1137,3379,42,472,-45,70,2276
2025-10-14T06,6,325,459,4047,12366,1137,2616,42,242,-43,13,2231
2025-10-14T07,-4,210,455,3397,12153,1138,1907,42,231,-43,32,2633
2025-10-14T08,-3,225,460,3029,12309,1137,475,42,0,-45,2,2616
2025-10-14T09,-1,199,456,2580,12052,1137,466,45,0,-44,1,2210
2025-10-14T10,-1,200,453,2424,12371,1136,-10,46,0,-44,1,2035
2025-10-14T11,-2,199,446,2316,12579,1137,-441,46,0,-46,1,2044
2025-10-14T12,-1,196,454,2342,12737,1137,-553,46,0,-45,1,1884
2025-10-14T13,-9,194,457,2512,12594,1137,-395,46,0,-46,1,1950
2025-10-14T14,0,217,457,3136,12657,1138,862,46,0,-44,48,1767
2025-10-14T15,-41,325,460,3934,13472,1137,2400,46,226,150,7,1594
2025-10-14T16,-169,235,457,3417,13958,1137,1293,46,232,2299,29,1562
2025-10-14T17,-94,221,438,2799,14709,1137,-581,46,231,6536,30,1661
2025-10-14T18,-146,229,448,2704,14576,1138,-600,46,232,8016,30,1490
2025-10-14T19,-175,359,448,2031,14950,1137,-1864,46,232,9076,30,1938
2025-10-14T20,-95,328,445,1605,15423,1138,-2350,46,233,9857,0,1895
2025-10-14T21,-7,435,446,1332,16885,1138,-4076,46,211,11588,0,1623
2025-10-14T22,0,554,443,1175,17000,1137,-4566,46,304,12669,0,1811
2025-10-14T23,3,559,439,1295,18102,1137,-5624,46,181,13769,2,1965
2025-10-15T00,-44,517,440,1511,16597,1137,-4636,46,186,12043,33,2536
2025-10-15T01,30,564,440,2483,14881,1136,-2129,46,221,8088,90,2592
2025-10-15T02,46,568,440,3478,13345,1136,2414,46,0,2102,250,2377
2025-10-15T03,173,569,442,4223,13140,1137,5177,46,0,32,212,2320
2025-10-15T04,151,562,446,4093,13239,1136,4699,42,0,-21,155,2219
2025-10-15T05,125,463,447,3850,13152,1136,3766,46,0,-18,157,2237
2025-10-15T06,43,384,446,3490,13393,1136,2795,46,0,-18,8,2403
2025-10-15T07,0,305,451,3024,13197,1136,1101,46,0,-19,1,2625
2025-10-15T08,6,267,445,2615,12941,1136,97,46,9,-19,2,2674
2025-10-15T09,-1,220,452,2771,12607,1136,228,46,0,-19,0,2528
2025-10-15T10,-2,241,451,2572,12656,1136,-182,46,0,-19,0,2155
2025-10-15T11,0,245,452,2491,12898,1137,-865,46,0,-20,0,2342
2025-10-15T12,-2,283,450,2533,13257,1137,-1189,46,0,-21,0,2538
2025-10-15T13,14,372,454,2701,12603,1137,-206,46,0,-19,1,2586
