period,Coal,Hydro,Natural Gas,Nuclear,Other,Petroleum,Solar,Wind
2024-06-19T09,173,4513,9290,2277,1594,54,-51,4658
2024-06-19T10,173,4593,8955,2272,642,39,-50,4104
2024-06-19T11,173,4544,8591,2272,261,39,-50,4054
2024-06-19T12,174,4512,8196,2274,332,39,-50,3928
2024-06-19T13,174,4530,8326,2276,566,39,-47,3899
2024-06-19T14,174,4573,8041,2275,1184,39,334,3914
2024-06-19T15,174,4001,7108,2275,168,37,4187,3619
2024-06-19T16,175,2826,7618,2277,-1100,39,11404,3118
2024-06-19T17,175,2069,8407,2277,-2113,39,14973,2935
2024-06-19T18,175,1999,9352,2275,-3347,38,16625,2500
2024-06-19T19,174,1970,10045,2275,-4116,38,17406,2280
2024-06-19T20,174,1872,10205,2276,-4188,38,17765,2237
2024-06-19T21,174,1866,9956,2275,-4011,38,18697,2217
2024-06-19T22,173,2146,8557,2274,-2312,38,18596,2399
2024-06-19T23,173,2410,7778,2275,-1456,38,18271,2948
2024-06-20T00,173,2721,7014,2276,-312,45,17807,3514
2024-06-20T01,174,3068,7716,2276,-268,68,16742,4212
2024-06-20T02,173,3999,9144,2276,383,84,14374,4419
2024-06-20T03,173,5074,10188,2277,1618,88,8642,4513
2024-06-20T04,174,5346,11017,2277,6222,87,1929,4734
2024-06-20T05,174,5400,11003,2277,7079,87,-34,4849
2024-06-20T06,174,5312,10426,2276,5983,86,-57,5057
2024-06-20T07,190,5060,9905,2278,4147,76,-51,4961
2024-06-20T08,276,4689,9526,2278,2355,59,-54,5109
2024-06-20T09,195,4149,9469,2275,1165,46,-53,5134
2024-06-20T10,176,4106,9235,2274,232,46,-53,5028
2024-06-20T11,175,4047,8652,2274,75,46,-53,4855
2024-06-20T12,175,4077,8076,2275,469,46,-53,4589
2024-06-20T13,175,4070,8209,2273,660,46,-49,4338
2024-06-20T14,174,3908,8075,2274,1791,46,346,4302
2024-06-20T15,174,3618,8092,2275,392,46,4518,3811
2024-06-20T16,172,2673,7665,2275,-816,46,12249,3237
2024-06-20T17,173,2364,9070,2275,-1935,46,15577,2415
2024-06-20T18,174,2361,9667,2276,-2624,46,17178,1750
2024-06-20T19,175,2329,9857,2275,-2989,46,18237,1383
2024-06-20T20,178,2239,10029,2275,-2808,46,18617,1352
2024-06-20T21,175,2294,9450,2275,-2201,46,19033,1653
2024-06-20T22,175,2605,8935,2275,-1717,46,18908,2118
2024-06-20T23,174,2452,8344,2275,-927,46,18563,2346
2024-06-21T00,176,2693,8305,2275,-262,46,18109,2945
2024-06-21T01,176,3424,8856,2276,-63,46,17014,3743
2024-06-21T02,174,4185,10113,2277,25,46,14725,4619
2024-06-21T03,173,5670,11584,2277,1517,46,8989,4738
2024-06-21T04,175,5904,12742,2277,5539,46,1961,5042
2024-06-21T05,173,5836,13096,2278,6127,46,-10,5256
2024-06-21T06,176,5595,12738,2277,4833,46,-36,5281
2024-06-21T07,174,5254,11587,2277,2989,46,-33,5335
2024-06-21T08,174,5197,10822,2277,1200,46,-33,5372
2024-06-21T09,173,4571,9665,2276,776,46,-44,5279
2024-06-21T10,172,4550,8635,2275,341,46,-51,5135
2024-06-21T11,173,4444,8282,2275,372,46,-51,4893
2024-06-21T12,174,4528,8763,2276,150,46,-51,4468
2024-06-21T13,174,4570,8758,2274,480,46,-47,4273
2024-06-21T14,174,3914,8975,2274,1637,46,358,3881
2024-06-21T15,175,3183,8835,2276,301,46,4461,3390
2024-06-21T16,177,2930,8817,2275,-1410,46,12096,2574
2024-06-21T17,175,2875,11430,2275,-3939,46,15994,1871
2024-06-21T18,175,2915,11395,2275,-4006,46,17479,1428
2024-06-21T19,175,2917,11306,2275,-4070,46,18175,1244
2024-06-21T20,175,2524,10728,2275,-3391,46,18487,1071
2024-06-21T21,174,2502,10549,2277,-2881,46,18711,1193
2024-06-21T22,173,2922,9619,2278,-1196,46,18634,1295
2024-06-21T23,176,3114,9702,2278,15,46,18283,1435
2024-06-22T00,213,3729,10783,2277,864,46,17629,1769
2024-06-22T01,190,3999,12464,2278,738,46,16502,2127
2024-06-22T02,207,4667,14299,2278,734,46,14229,2553
2024-06-22T03,215,5937,15944,2276,2817,46,8838,2630
2024-06-22T04,259,5982,17782,2276,6299,46,1996,2627
2024-06-22T05,195,6008,18028,2277,5804,46,-22,2997
2024-06-22T06,174,5580,17207,2276,4704,46,-55,2912
2024-06-22T07,177,5416,16061,2275,2531,46,-51,2638
2024-06-22T08,182,5223,15146,2276,902,47,-52,2253
2024-06-22T09,178,4770,14538,2277,768,49,-50,1879
2024-06-22T10,175,4662,13960,2275,203,49,-50,1498
2024-06-22T11,174,4596,13191,2275,294,50,-50,1077
2024-06-22T12,173,4472,13054,2276,226,50,-49,826
2024-06-22T13,173,4512,12390,2276,254,50,-44,654
2024-06-22T14,174,3904,12123,2276,577,50,330,622
2024-06-22T15,174,3614,11739,2276,-448,52,3868,709
2024-06-22T16,173,2695,10958,2277,-2274,55,11333,742
2024-06-22T17,172,2197,13026,2275,-4787,53,15440,884
2024-06-22T18,174,2390,13432,2274,-5265,46,17094,802
2024-06-22T19,175,2757,13076,2274,-4904,46,17927,712
2024-06-22T20,174,2397,13036,2274,-3894,46,18287,552
2024-06-22T21,177,2407,12124,2275,-2150,46,18172,566
2024-06-22T22,271,2879,11558,2276,-837,46,18183,749
2024-06-22T23,277,3235,11681,2276,-145,46,17732,763
2024-06-23T00,199,3606,12769,2275,383,48,16712,914
2024-06-23T01,198,3926,15302,2276,651,52,15473,1222
2024-06-23T02,204,4744,17497,2275,1109,78,13099,1402
2024-06-23T03,236,5628,19865,2272,3338,83,8224,1568
2024-06-23T04,199,6164,21192,2272,6416,85,1907,2040
2024-06-23T05,192,5895,20878,2274,5987,85,-22,2092
2024-06-23T06,198,5505,20233,2274,5207,85,-37,2125
2024-06-23T07,196,5370,18717,2274,2802,86,-34,2097
2024-06-23T08,190,5165,17729,2275,890,86,-44,2106
2024-06-23T09,183,4937,16285,2276,267,86,-48,1976
2024-06-23T10,177,4685,14304,2275,112,86,-50,1705
2024-06-23T11,176,4635,12962,2274,75,86,-49,1560
2024-06-23T12,179,4554,12551,2275,53,86,-50,1518
2024-06-23T13,183,4489,12051,2274,346,87,-45,1156
2024-06-23T14,182,4325,11314,2274,560,87,266,899
2024-06-23T15,182,3575,10267,2272,-114,86,3765,887
2024-06-23T16,193,2972,8422,2272,-1940,88,11115,721
2024-06-23T17,195,2813,10408,2272,-4445,87,15377,604
2024-06-23T18,198,2830,11122,2272,-5252,87,17032,536
2024-06-23T19,202,2859,11034,2273,-4569,87,17563,606
2024-06-23T20,212,2441,10943,2273,-3227,87,17659,740
2024-06-23T21,217,2443,10589,2273,-1964,87,17628,978
2024-06-23T22,218,2779,9662,2274,-516,87,17153,1417
2024-06-23T23,220,3268,10340,2274,267,87,16497,2000
2024-06-24T00,296,3779,11771,2274,922,87,15558,2367
2024-06-24T01,257,4258,13552,2273,2153,86,14110,2514
2024-06-24T02,294,4821,16293,2274,1174,87,12087,2937
2024-06-24T03,356,5471,19692,2272,3761,87,7547,3129
2024-06-24T04,439,5931,20987,2274,6123,87,1732,3232
2024-06-24T05,502,6108,20928,2274,4568,87,-1,3493
2024-06-24T06,550,5832,19304,2275,3220,86,-17,3574
2024-06-24T07,583,5541,17690,2273,1283,87,-18,3808
2024-06-24T08,595,5156,16499,2272,41,88,-28,4007
2024-06-24T09,589,4503,15091,2273,60,88,-31,3933
2024-06-24T10,587,4316,13350,2273,-19,88,-30,4020
2024-06-24T11,593,4228,12360,2272,-54,88,-30,3794
2024-06-24T12,635,4106,12027,2273,-65,88,-30,3459
2024-06-24T13,631,3894,12280,2273,-37,87,-26,3673
2024-06-24T14,652,3427,12268,2272,524,87,269,3641
2024-06-24T15,681,3129,12396,2272,196,87,3419,3501
2024-06-24T16,601,2689,13781,2273,-1870,87,9554,3339
2024-06-24T17,464,2678,15301,2273,-3978,87,14375,3040
2024-06-24T18,353,2523,16125,2270,-4067,87,16618,2537
2024-06-24T19,343,2283,16353,2272,-2941,87,17359,2009
2024-06-24T20,366,1893,16159,2273,-1332,87,17302,1753
2024-06-24T21,0,1975,14733,2273,-292,87,15821,1615
2024-06-24T22,0,2480,14318,2274,451,86,15853,1842
2024-06-24T23,0,2557,15160,2273,356,86,15737,2540
2024-06-25T00,0,2872,16624,2272,-71,87,15602,3189
2024-06-25T01,0,3102,17778,2272,132,86,14330,3796
2024-06-25T02,0,3608,18431,2273,1057,86,12293,4067
2024-06-25T03,0,4611,20101,2274,2543,87,7919,4267
2024-06-25T04,0,4818,20550,2273,5707,87,1859,4320
2024-06-25T05,0,4920,20574,2274,5416,87,-2,4492
2024-06-25T06,0,4738,19799,2275,4618,87,-28,4395
2024-06-25T07,0,4884,18240,2273,2227,86,-31,4312
2024-06-25T08,0,4253,17140,2273,768,87,-32,4115
2024-06-25T09,0,4051,16377,2274,409,87,-30,3835
2024-06-25T10,0,3760,14961,2272,307,87,-30,3760
2024-06-25T11,0,3417,14104,2270,264,87,-30,3334
2024-06-25T12,0,3370,13617,2271,339,87,-32,3223
2024-06-25T13,0,3467,13456,2270,477,87,-31,3188
2024-06-25T14,0,3541,13425,2270,961,87,108,3000
2024-06-25T15,0,3095,14068,2271,71,86,2768,2792
2024-06-25T16,0,2571,15295,2270,-1606,87,8491,2355
2024-06-25T17,0,2641,15945,2271,-3326,81,13218,1878
2024-06-25T18,0,2690,14684,2272,-3012,87,15186,1423
2024-06-25T19,0,2684,14979,2271,-2894,83,16513,1125
2024-06-25T20,0,2442,14855,2270,-1913,85,16771,1178
2024-06-25T21,0,2479,14646,2270,-1029,87,16432,1244
2024-06-25T22,0,2773,14028,2270,-150,87,16383,1601
2024-06-25T23,0,3208,14707,2269,13,87,15912,2267
2024-06-26T00,0,3656,16139,2270,19,87,15705,2797
2024-06-26T01,0,3922,17958,2271,-235,86,14888,3400
2024-06-26T02,0,4622,19024,2272,464,87,12957,3920
2024-06-26T03,0,5070,20055,2271,2876,86,8273,3963
2024-06-26T04,0,5588,21091,2268,6190,86,1962,3930
2024-06-26T05,0,5523,20838,2270,6018,87,79,3851
2024-06-26T06,0,5606,20283,2271,3749,87,4,3979
2024-06-26T07,0,5375,18106,2270,1697,87,-16,4176
2024-06-26T08,0,5005,16071,2272,187,85,-17,4172
2024-06-26T09,0,4770,14503,2273,123,87,-15,4096
2024-06-26T10,0,4548,12438,2270,195,88,-16,4010
2024-06-26T11,0,4398,11251,2269,113,88,-16,4100
2024-06-26T12,0,4229,10776,2271,9,88,-17,4225
2024-06-26T13,0,4153,10486,2271,145,88,-16,4196
2024-06-26T14,0,3698,10298,2270,659,88,31,4186
2024-06-26T15,0,3359,10244,2271,-115,88,2955,3858
2024-06-26T16,0,2549,10806,2271,-2105,88,9915,3765
2024-06-26T17,0,2239,10970,2271,-3572,87,13974,3589
2024-06-26T18,0,2255,11420,2271,-4467,87,15467,3398
2024-06-26T19,0,2274,11136,2271,-4549,87,16294,3361
2024-06-26T20,0,2359,10660,2271,-3840,87,16664,3425
2024-06-26T21,0,2667,10097,2270,-2840,87,16621,3515
2024-06-26T22,0,2746,9571,2270,-1669,87,16679,3720
2024-06-26T23,0,2750,9281,2272,-585,87,16580,3936
2024-06-27T00,0,3054,9358,2272,1,87,15967,4214
2024-06-27T01,0,3466,11166,2273,36,87,15185,4202
2024-06-27T02,0,3922,13467,2274,-216,87,13427,4875
2024-06-27T03,0,4803,14659,2274,1256,87,8610,5236
2024-06-27T04,0,5376,15678,2274,4853,87,1967,5088
2024-06-27T05,0,5454,15498,2274,5736,87,2,4690
2024-06-27T06,0,5075,15004,2274,4981,87,-24,4730
2024-06-27T07,0,4889,14038,2274,2208,87,-20,4724
2024-06-27T08,0,4682,13312,2273,803,87,-20,4758
2024-06-27T09,0,4769,10464,2273,955,88,-18,4501
2024-06-27T10,0,4673,9245,2272,629,88,-21,4231
2024-06-27T11,0,4518,8866,2274,228,88,-20,4213
2024-06-27T12,0,4469,8007,2275,279,88,-20,4314
2024-06-27T13,0,4488,7632,2275,392,88,-18,4470
2024-06-27T14,0,4019,7841,2273,1129,88,142,4475
2024-06-27T15,0,3730,7824,2273,254,88,3402,4309
2024-06-27T16,0,2558,8185,2274,-1529,88,10468,3994
2024-06-27T17,0,2182,9960,2273,-3395,81,14305,3532
2024-06-27T18,0,2090,10684,2272,-4024,88,15659,3362
2024-06-27T19,0,2090,10238,2273,-3691,88,16224,3486
2024-06-27T20,0,1911,9875,2272,-3443,88,16699,3453
2024-06-27T21,0,2140,9654,2272,-2708,87,17459,3583
2024-06-27T22,0,2134,8293,2273,-1192,87,17590,3854
2024-06-27T23,0,2127,8157,2275,-491,88,17382,4109
2024-06-28T00,0,2966,7948,2274,66,88,16886,4414
2024-06-28T01,0,3493,8366,2275,373,88,15992,4638
2024-06-28T02,0,3988,9619,2276,590,88,14075,4873
2024-06-28T03,0,4812,12022,2277,1873,88,8990,5033
2024-06-28T04,0,5298,13572,2275,6073,88,2169,4847
2024-06-28T05,0,5342,14006,2274,6424,88,28,4678
2024-06-28T06,0,5390,13246,2274,5299,88,-1,4584
2024-06-28T07,0,5136,11937,2274,3093,88,3,4555
2024-06-28T08,0,4755,10749,2274,1012,88,3,4783
2024-06-28T09,0,4442,9692,2275,718,88,5,4620
2024-06-28T10,0,4285,8087,2274,413,88,5,4831
2024-06-28T11,0,4257,7957,2274,-30,88,6,4897
2024-06-28T12,0,3917,8017,2275,-140,88,5,4688
2024-06-28T13,0,4217,7416,2275,503,88,9,4607
2024-06-28T14,0,3881,7310,2273,1273,88,171,4443
2024-06-28T15,0,3551,7292,2274,607,87,3663,3906
2024-06-28T16,0,2815,8461,2276,-1925,88,11219,3352
2024-06-28T17,0,2599,10991,2276,-4095,88,14647,2800
2024-06-28T18,0,2420,11343,2274,-4268,88,15879,2386
2024-06-28T19,0,2485,10796,2274,-3744,88,16527,2010
2024-06-28T20,0,2404,10098,2273,-2934,88,16893,1807
2024-06-28T21,0,2499,9140,2275,-1859,88,17676,1700
2024-06-28T22,0,2638,8521,2276,-840,88,17855,2183
2024-06-28T23,0,2745,8375,2274,52,88,17706,2551
2024-06-29T00,0,3431,8317,2272,491,88,17099,2858
2024-06-29T01,0,4044,9881,2273,373,88,16195,2988
2024-06-29T02,0,4229,11883,2273,647,88,14435,3182
2024-06-29T03,0,4768,14349,2270,2238,88,9244,3280
2024-06-29T04,0,5050,15884,2271,6311,88,2246,3486
2024-06-29T05,0,5005,15819,2272,7116,88,52,3739
2024-06-29T06,0,4858,15441,2273,5595,87,17,3901
2024-06-29T07,0,4722,14484,2271,3647,87,21,3938
2024-06-29T08,0,4595,13447,2272,1364,88,21,3893
2024-06-29T09,0,4453,11286,2274,769,88,23,3891
2024-06-29T10,0,4313,9677,2274,255,88,22,3833
2024-06-29T11,0,4350,8122,2274,160,87,23,3696
2024-06-29T12,0,4287,7660,2275,172,88,23,3180
2024-06-29T13,0,4205,7796,2275,247,88,24,2728
2024-06-29T14,0,3586,7729,2272,851,88,93,2319
2024-06-29T15,0,2940,7294,2271,-104,89,3404,1846
2024-06-29T16,0,2436,7936,2272,-2531,89,10692,1587
2024-06-29T17,0,2141,9780,2272,-4264,88,14684,1404
2024-06-29T18,0,2137,10059,2271,-4544,88,15686,1422
2024-06-29T19,0,2196,9200,2271,-3873,88,15989,1332
2024-06-29T20,0,2031,8672,2273,-3216,88,16605,1266
2024-06-29T21,0,2064,8182,2273,-2500,88,17041,1362
2024-06-29T22,0,2026,7842,2272,-1852,88,17319,1621
2024-06-29T23,0,2383,7135,2273,-729,88,17043,1998
2024-06-30T00,0,2754,6996,2274,-206,88,16583,2373
2024-06-30T01,0,2949,8542,2275,-137,88,15735,2794
2024-06-30T02,0,3734,10837,2271,4,88,14013,2942
2024-06-30T03,0,4923,12524,2270,2005,88,9216,2833
2024-06-30T04,0,5243,13884,2271,5948,88,2359,2917
2024-06-30T05,0,5203,13877,2271,6035,88,261,3096
2024-06-30T06,0,4875,12559,2271,4999,88,230,3562
2024-06-30T07,0,4632,11048,2271,2899,86,233,3601
2024-06-30T08,0,4489,10875,2272,1483,87,233,3786
2024-06-30T09,0,4220,9818,2271,577,88,235,4031
2024-06-30T10,0,4161,8771,2272,300,88,234,3951
2024-06-30T11,0,3937,7662,2273,508,87,235,3723
2024-06-30T12,0,3687,7466,2274,603,87,235,3072
2024-06-30T13,0,3655,7213,2273,565,88,237,2655
2024-06-30T14,0,3226,6719,2273,1000,88,404,2470
2024-06-30T15,0,2976,6709,2273,-346,87,3621,2492
2024-06-30T16,0,2416,8567,2273,-2874,88,9934,2318
2024-06-30T17,0,2080,11113,2271,-5173,88,14706,1938
2024-06-30T18,0,2086,11096,2270,-5084,87,16118,1624
2024-06-30T19,0,2403,10324,2271,-4806,88,16764,1711
2024-06-30T20,0,2521,8461,2271,-3252,87,16980,1646
2024-06-30T21,0,2937,7061,2270,-1691,87,17009,1857
2024-06-30T22,0,3003,6039,2271,-217,87,17183,2090
2024-06-30T23,0,3260,6363,2273,370,87,16949,2625
2024-07-01T00,0,3264,7440,2273,460,87,16326,3062
