period,Battery storage,Coal,Geothermal,Hydro,Natural Gas,Nuclear,Other,Petroleum,Pumped storage,Solar,Solar with integrated battery storage,Wind
2025-03-15T16,10,439,319,3404,6886,2271,512,46,0,3370,233,3586
2025-03-15T17,127,402,314,2701,7286,2267,-1737,46,0,11326,275,3211
2025-03-15T18,-22,393,315,2274,8111,2266,-3632,46,0,12984,304,2721
2025-03-15T19,-82,391,315,2064,8072,2271,-3908,46,0,12477,295,2418
2025-03-15T20,-164,391,310,2071,8617,2274,-4776,46,0,12165,271,2369
2025-03-15T21,-181,393,313,1995,9361,2275,-6050,46,0,11950,305,2538
2025-03-15T22,-160,392,309,1974,8727,2276,-5441,46,0,11382,306,2408
2025-03-15T23,-151,392,308,1998,7923,2273,-4810,46,0,10276,301,2417
2025-03-16T00,-19,394,309,2234,6058,2273,-2702,46,0,8354,193,2327
2025-03-16T01,23,395,313,2557,4694,2273,-1134,46,0,6964,201,2149
2025-03-16T02,132,402,309,3573,4740,2271,-178,46,229,7077,125,2374
2025-03-16T03,135,511,313,4343,5544,2273,2767,46,233,2238,91,3023
2025-03-16T04,178,526,313,4716,5805,2271,5353,46,234,-21,131,3028
2025-03-16T05,27,466,316,4426,6120,2271,5000,46,233,-32,129,3222
2025-03-16T06,107,414,316,4077,6443,2273,4478,46,233,-29,35,3452
2025-03-16T07,-5,409,313,3910,6657,2272,2878,46,232,-28,37,3549
2025-03-16T08,-1,407,316,3758,7043,2274,1655,46,232,-32,0,3297
2025-03-16T09,-1,407,319,3737,7118,2274,1124,46,229,-31,1,3709
2025-03-16T10,-1,406,317,3608,7120,2275,235,46,0,-32,22,3942
2025-03-16T11,0,404,319,3587,7240,2275,9,46,0,-32,0,3017
2025-03-16T12,0,404,320,3598,7612,2275,-33,46,0,-32,0,2407
2025-03-16T13,1,406,323,3744,7346,2276,251,46,0,-32,0,2112
2025-03-16T14,101,465,303,4116,6833,2276,1551,46,0,-33,6,1893
2025-03-16T15,-2,475,309,3969,7333,2274,2634,46,0,215,68,1682
2025-03-16T16,-39,401,318,3651,6104,2274,1770,46,0,3478,163,1565
2025-03-16T17,-104,393,322,3059,6131,2275,-1562,46,0,10040,134,1669
2025-03-16T18,-97,391,322,2591,7500,2277,-3832,46,0,13030,192,1630
2025-03-16T19,-62,391,315,2231,7770,2276,-4483,46,0,12887,196,1557
2025-03-16T20,-149,393,316,2162,8878,2276,-5895,46,0,13009,194,1635
2025-03-16T21,-150,389,316,2181,8961,2275,-6182,46,0,12803,195,1798
2025-03-16T22,-48,389,312,2007,7899,2274,-5184,46,0,11203,169,2176
2025-03-16T23,-2,389,315,1944,7323,2275,-4621,46,0,10651,146,2669
2025-03-17T00,2,393,311,2060,5806,2274,-2509,46,0,10137,168,2713
2025-03-17T01,12,468,312,2871,4445,2272,-1053,46,0,8983,155,3071
2025-03-17T02,66,413,313,4169,4615,2272,663,46,235,6682,131,2923
2025-03-17T03,2,420,314,4411,5628,2273,3252,46,450,1377,117,2728
2025-03-17T04,36,485,320,4582,6227,2274,5054,46,476,16,105,2648
2025-03-17T05,59,465,323,4324,6543,2274,4658,46,472,-42,103,2428
2025-03-17T06,34,399,322,3841,6500,2276,3882,46,233,-50,71,2600
2025-03-17T07,-2,392,325,3690,6262,2276,2621,46,232,-48,3,2692
2025-03-17T08,-1,396,328,3681,6158,2276,1666,46,232,-49,0,2534
2025-03-17T09,0,398,326,3697,6534,2277,801,46,0,-47,0,2569
2025-03-17T10,0,397,328,3562,7059,2277,9,46,0,-48,0,2395
2025-03-17T11,-1,396,329,3537,7329,2277,-457,46,0,-48,0,2372
2025-03-17T12,0,400,331,3541,7806,2277,-842,46,0,-49,0,2481
2025-03-17T13,44,502,327,3379,7538,2275,-297,44,0,-51,1,2729
2025-03-17T14,142,598,327,3885,7715,2274,1291,45,0,-49,12,2842
2025-03-17T15,114,597,328,4148,8152,2274,2717,43,0,57,44,2906
2025-03-17T16,10,451,326,3605,8479,2275,3239,46,0,1443,154,2599
2025-03-17T17,6,397,320,2978,8436,2275,1349,46,0,5326,251,2475
2025-03-17T18,-20,424,320,2740,8777,2275,-1459,46,0,9096,263,2875
2025-03-17T19,-52,398,321,2469,9303,2277,-3029,46,0,10792,360,3560
2025-03-17T20,-55,391,316,2274,10595,2278,-5180,46,0,11978,361,4339
2025-03-17T21,-58,391,314,2109,9686,2275,-5379,45,0,11042,333,4669
2025-03-17T22,-140,391,312,2192,9903,2274,-5676,45,0,11840,294,4389
2025-03-17T23,-115,390,313,2019,9689,2274,-5542,45,0,11926,292,4781
2025-03-18T00,-134,392,307,2200,7839,2274,-3579,46,36,11192,302,4807
2025-03-18T01,-84,393,314,2597,6566,2273,-2164,46,242,9708,213,5563
2025-03-18T02,30,395,320,3732,6145,2272,-619,46,236,7121,184,6090
2025-03-18T03,30,393,322,4364,5925,2272,1730,46,422,1921,146,6042
2025-03-18T04,168,392,321,4521,6367,2274,4398,46,464,-11,133,5145
2025-03-18T05,20,392,321,4334,6351,2275,4336,46,444,-41,81,4799
2025-03-18T06,12,398,320,4177,6371,2275,3903,46,241,-50,102,4800
2025-03-18T07,-3,398,324,3930,6478,2276,2261,46,235,-49,26,4410
2025-03-18T08,0,399,326,3996,6485,2277,1024,46,193,-48,0,4134
2025-03-18T09,0,401,330,3796,5995,2277,1238,46,184,-48,0,3936
2025-03-18T10,-1,399,329,3674,5876,2278,602,46,181,-49,0,3965
2025-03-18T11,0,397,330,3640,5612,2277,108,46,0,-49,0,4079
2025-03-18T12,0,400,332,3677,5591,2277,-63,46,0,-49,0,4458
2025-03-18T13,73,525,335,3643,5871,2278,651,46,0,-49,1,4433
2025-03-18T14,147,685,328,4118,6645,2278,1201,46,0,-51,14,4574
2025-03-18T15,114,696,331,4136,7353,2276,2863,46,0,210,113,4532
2025-03-18T16,27,591,329,3821,7673,2276,2191,46,0,3708,260,4403
2025-03-18T17,-1,548,333,3350,7460,2276,-820,46,0,10767,371,4189
2025-03-18T18,-40,413,332,2488,8823,2276,-3308,46,0,12486,251,3620
2025-03-18T19,-82,393,330,2344,8794,2278,-3477,45,0,11905,250,2945
2025-03-18T20,-177,391,329,2118,8782,2280,-4327,46,0,11734,375,2407
2025-03-18T21,-181,390,331,1897,8870,2279,-5251,46,0,11499,400,2585
2025-03-18T22,-170,389,328,1888,8581,2279,-4889,46,0,10916,377,2692
2025-03-18T23,-97,389,331,2039,7912,2280,-4119,46,0,10118,392,2450
2025-03-19T00,-14,390,330,1731,7534,2280,-3548,46,0,9451,398,2113
2025-03-19T01,0,391,331,2162,6285,2281,-1634,46,1,8124,384,2074
2025-03-19T02,49,407,330,3426,6159,2280,-467,46,233,8275,249,2469
2025-03-19T03,29,441,332,4368,6322,2280,2935,46,471,2602,153,3308
2025-03-19T04,31,398,332,4683,7069,2279,4981,46,478,87,147,3762
2025-03-19T05,26,393,334,4572,7267,2277,4410,46,475,8,130,3900
2025-03-19T06,1,392,333,4354,7224,2277,4359,46,237,-51,30,4130
2025-03-19T07,-5,391,342,4083,7269,2278,2651,46,232,-51,34,3972
2025-03-19T08,145,391,338,4185,7871,2279,1162,46,229,-50,0,2852
2025-03-19T09,148,392,341,4197,8331,2279,1019,46,0,-50,0,2186
2025-03-19T10,148,392,340,4106,8275,2279,635,46,0,-50,0,2028
2025-03-19T11,130,391,342,4058,8043,2279,228,46,0,-49,0,1701
2025-03-19T12,0,391,344,3883,8541,2280,283,45,0,-50,0,1494
2025-03-19T13,0,412,342,4359,8800,2280,736,44,0,-50,1,1444
2025-03-19T14,0,596,341,4460,9426,2281,1567,43,0,-48,20,1524
2025-03-19T15,-2,645,339,4433,10396,2279,2875,44,0,257,60,1534
2025-03-19T16,-2,456,331,4069,10336,2278,1991,44,0,4094,251,1639
2025-03-19T17,-2,392,325,3484,9744,2277,-1889,45,0,11232,339,1618
2025-03-19T18,-29,391,322,3029,9608,2278,-2892,44,0,13291,378,1405
2025-03-19T19,-35,390,309,2544,10470,2278,-4442,45,0,13326,398,1221
2025-03-19T20,-152,392,312,2587,11159,2277,-5483,45,0,13230,399,1025
2025-03-19T21,-81,391,314,2520,11213,2277,-5385,45,0,12547,400,1071
2025-03-19T22,-59,391,317,2495,10619,2278,-4965,45,0,12460,296,1061
2025-03-19T23,-91,391,321,2488,10010,2280,-4623,45,0,11739,258,1129
2025-03-20T00,-131,392,322,2635,8061,2280,-2591,45,0,10583,297,1117
2025-03-20T01,14,413,321,2886,7351,2279,-1027,45,0,8703,252,1360
2025-03-20T02,152,485,321,4170,6959,2279,819,45,243,7278,221,1382
2025-03-20T03,178,588,323,4790,7802,2279,3990,44,481,1702,152,877
2025-03-20T04,155,584,329,5139,8780,2277,6095,44,476,-21,138,566
2025-03-20T05,16,575,338,5123,8855,2277,5880,44,475,-32,136,490
2025-03-20T06,5,437,337,4767,8193,2277,4866,44,474,-30,98,599
2025-03-20T07,-4,416,339,4551,8134,2280,2994,44,473,-30,32,743
2025-03-20T08,3,401,342,4418,8058,2280,1046,45,449,-30,0,846
2025-03-20T09,-4,400,342,4187,7718,2278,627,45,223,-30,0,1235
2025-03-20T10,-2,397,344,4224,7401,2279,-179,45,217,-31,0,1819
2025-03-20T11,0,396,346,4133,7168,2279,-621,45,232,-31,0,2363
2025-03-20T12,0,397,346,4117,7086,2278,-950,45,233,-30,0,3003
2025-03-20T13,-1,415,348,4053,6761,2278,-248,45,232,-31,0,2774
2025-03-20T14,0,579,345,4307,7295,2280,1085,45,232,-29,26,2299
2025-03-20T15,-2,552,348,4553,7998,2280,2140,45,232,225,84,2471
2025-03-20T16,0,421,348,4160,8221,2278,782,45,195,3935,278,2550
2025-03-20T17,-1,401,339,3038,7445,2277,-1236,45,0,11272,305,2720
2025-03-20T18,-28,398,336,1883,9487,2278,-3720,45,0,14018,342,2501
2025-03-20T19,-53,394,335,1742,10694,2278,-4622,45,0,13387,362,1919
2025-03-20T20,-111,395,333,1718,10831,2276,-5104,45,0,11950,363,1854
2025-03-20T21,-175,395,330,1800,11793,2276,-6119,45,0,11563,363,2106
2025-03-20T22,-154,395,331,1859,11081,2278,-5424,45,0,11483,361,2412
2025-03-20T23,-152,399,326,1781,9244,2278,-3764,43,0,10121,331,2585
2025-03-21T00,-133,407,323,1942,8745,2279,-3350,43,0,10304,269,2940
2025-03-21T01,26,416,326,2536,6772,2279,-1446,44,0,9113,267,3376
2025-03-21T02,35,416,327,3754,5648,2280,-143,45,0,8098,281,3870
2025-03-21T03,31,448,327,4416,4810,2280,2545,46,0,2375,306,4234
2025-03-21T04,27,418,331,5001,4818,2279,5932,46,0,6,212,4472
2025-03-21T05,7,522,332,5014,5097,2279,5868,46,0,4,270,4641
2025-03-21T06,-1,426,332,4807,5740,2278,3722,46,0,9,152,4718
2025-03-21T07,-5,401,333,4703,5693,2276,2270,46,0,9,81,4456
2025-03-21T08,-2,402,335,4267,5720,2276,915,44,0,8,2,4151
2025-03-21T09,0,401,339,4287,5641,2278,19,44,0,8,0,3937
2025-03-21T10,0,397,342,4137,5378,2280,-214,46,0,8,0,3842
2025-03-21T11,0,397,341,4063,5478,2280,-618,46,0,8,0,3755
2025-03-21T12,-1,397,342,4023,5038,2280,-489,46,0,7,0,3741
2025-03-21T13,0,415,343,4097,5183,2280,164,46,0,7,1,3351
2025-03-21T14,-1,591,341,4351,6151,2281,1142,46,0,9,23,2903
2025-03-21T15,-2,690,342,4700,6657,2279,3233,46,0,308,37,2389
2025-03-21T16,2,516,340,4418,6755,2279,1899,46,0,4021,308,1797
2025-03-21T17,0,400,335,3865,6448,2279,-663,45,0,11050,307,1173
2025-03-21T18,-30,394,327,3309,6595,2278,-2123,45,0,14723,382,864
2025-03-21T19,-32,393,327,2279,7937,2278,-3424,46,0,14296,394,718
2025-03-21T20,-26,393,325,1661,8821,2277,-3901,46,0,13594,396,701
2025-03-21T21,-25,394,326,1839,9716,2281,-5008,46,0,13173,396,861
2025-03-21T22,-2,395,327,1836,9852,2281,-5414,46,0,12860,395,1648
2025-03-21T23,53,398,284,1776,9394,2281,-4716,46,0,12803,375,1781
2025-03-22T00,-56,405,274,1952,8718,2282,-3790,46,3,12521,310,2146
2025-03-22T01,48,410,273,2624,6741,2283,-2082,46,203,11537,284,2523
2025-03-22T02,84,433,275,3710,5425,2284,-193,46,469,9239,332,3145
2025-03-22T03,29,569,279,4573,4868,2283,2735,46,474,2422,318,3346
2025-03-22T04,19,483,283,4875,4692,2283,5273,46,477,-11,337,4035
2025-03-22T05,3,419,283,4880,4367,2282,5099,46,475,-26,155,4611
2025-03-22T06,-1,407,283,4544,4155,2282,4700,44,475,-21,63,4790
2025-03-22T07,7,324,284,4485,3771,2282,3009,46,473,-24,21,4935
2025-03-22T08,77,200,290,4357,4008,2282,1911,46,473,-24,0,4307
2025-03-22T09,-1,214,286,4491,3608,2282,1300,46,237,-24,0,4044
2025-03-22T10,1,214,288,4353,3622,2284,443,46,232,-24,0,3900
2025-03-22T11,4,212,290,4292,3876,2284,-169,46,205,-24,0,3885
2025-03-22T12,2,213,294,4333,3772,2283,-39,46,232,-26,2,3736
2025-03-22T13,0,215,294,4352,3611,2283,-20,46,219,-26,50,3875
2025-03-22T14,63,226,292,4719,3817,2284,1020,46,231,-25,73,3940
2025-03-22T15,115,217,295,4705,4098,2284,2362,45,209,295,20,4041
2025-03-22T16,51,212,289,3790,3831,2283,676,45,0,3973,294,3968
2025-03-22T17,30,207,286,2518,5309,2284,-1343,46,0,11157,338,3766
2025-03-22T18,-91,204,279,1928,7092,2284,-3084,46,0,12385,320,3649
2025-03-22T19,-181,204,281,1906,8081,2283,-4160,46,0,11257,339,3299
2025-03-22T20,-178,204,277,1887,8057,2281,-4850,46,0,10979,358,3204
2025-03-22T21,-121,204,272,2058,8493,2282,-5573,46,0,11206,392,3135
2025-03-22T22,-23,206,273,2624,7826,2280,-4899,46,0,11533,398,3168
2025-03-22T23,1,277,271,2601,6962,2279,-4001,46,0,11078,378,3055
2025-03-23T00,3,261,270,2808,6098,2280,-2943,46,0,10781,315,3230
2025-03-23T01,55,252,274,3191,5344,2280,-1492,46,0,9986,273,3710
2025-03-23T02,85,252,271,3907,4489,2281,-103,46,196,6657,267,4443
2025-03-23T03,32,252,274,4744,3518,2281,2224,46,234,1717,252,4706
2025-03-23T04,16,274,277,4973,3707,2281,4960,46,233,0,175,4704
2025-03-23T05,-2,282,280,4993,3841,2281,4284,45,233,-30,173,4827
2025-03-23T06,0,267,278,4821,3696,2280,3852,43,232,-26,30,4705
2025-03-23T07,-5,265,278,4543,3723,2281,2682,46,233,-25,40,4780
2025-03-23T08,-1,264,283,4549,4046,2281,1390,46,233,-24,0,4725
2025-03-23T09,0,264,280,4388,4336,2281,929,45,233,-24,0,4390
2025-03-23T10,0,259,285,4400,4190,2282,350,46,231,-26,0,4025
2025-03-23T11,0,221,286,4311,4439,2281,36,46,232,-24,0,3671
2025-03-23T12,132,218,288,4325,4410,2281,-75,46,234,-25,0,3359
2025-03-23T13,61,218,288,4307,4359,2282,762,46,215,-25,1,2899
2025-03-23T14,145,219,288,4618,4288,2282,2039,46,214,-22,32,2828
2025-03-23T15,82,219,289,4360,4578,2282,2988,46,212,329,108,2458
2025-03-23T16,46,215,283,3644,4247,2282,1051,44,2,4444,348,1382
2025-03-23T17,10,214,284,2796,4722,2283,-1253,44,0,12366,396,875
2025-03-23T18,-142,217,278,2070,6445,2283,-2814,46,0,13995,399,843
2025-03-23T19,-112,216,272,1772,7325,2281,-3978,46,0,13234,399,845
2025-03-23T20,-126,216,271,1696,7793,2281,-4726,46,0,13256,399,829
2025-03-23T21,-126,214,266,1767,7874,2282,-5003,46,0,13336,397,747
2025-03-23T22,-128,231,268,1833,7894,2282,-5082,46,0,13475,349,781
2025-03-23T23,-5,217,264,1822,7023,2282,-4131,45,0,13210,340,896
2025-03-24T00,-1,230,267,1855,6819,2281,-3587,46,0,13001,206,940
2025-03-24T01,5,214,266,2441,6155,2282,-2224,46,191,11807,196,834
2025-03-24T02,58,212,266,4126,5167,2282,-582,46,230,9957,246,785
2025-03-24T03,-1,228,271,4845,5732,2282,2861,46,234,2901,239,669
2025-03-24T04,-4,216,271,4932,6127,2282,5850,46,234,109,229,665
2025-03-24T05,31,217,274,4963,6238,2282,4928,46,235,-59,247,782
2025-03-24T06,1,219,277,4840,6662,2282,4111,46,235,-54,83,913
2025-03-24T07,0,219,285,4699,6427,2281,2463,46,185,-54,22,1006
2025-03-24T08,3,219,278,4557,6249,2282,968,43,0,-53,0,1043
2025-03-24T09,-4,219,279,4371,6182,2281,605,46,0,-52,0,1189
2025-03-24T10,0,215,276,4253,6029,2282,-13,46,0,-54,0,1171
2025-03-24T11,0,215,278,4236,6140,2282,-399,46,0,-53,0,1197
2025-03-24T12,4,214,281,4202,5947,2282,-383,46,0,-53,0,1169
2025-03-24T13,124,218,283,4022,6060,2281,385,46,0,-53,1,1261
2025-03-24T14,146,220,282,4343,6832,2282,1784,46,0,-50,38,1274
2025-03-24T15,109,222,283,4369,7309,2281,3566,46,0,358,178,1212
2025-03-24T16,-43,220,281,3892,6899,2281,1507,46,0,5182,420,1231
2025-03-24T17,-125,219,274,3218,6645,2280,-1659,46,0,13429,419,1077
2025-03-24T18,-164,297,268,2515,7043,2280,-3101,45,0,15951,414,1112
2025-03-24T19,-152,342,267,1976,7779,2280,-3903,46,0,15480,405,1113
2025-03-24T20,-139,386,263,1909,7829,2279,-4182,41,0,15535,391,1165
2025-03-24T21,-45,364,264,1907,7767,2278,-4103,24,0,15193,399,1157
2025-03-24T22,-3,361,274,1919,7825,2279,-4156,40,0,15748,413,1116
2025-03-24T23,-1,403,299,1895,7295,2279,-3098,45,0,15646,387,1010
2025-03-25T00,15,499,300,2073,6959,2278,-2581,45,77,15951,336,910
2025-03-25T01,11,598,301,3056,7987,2278,-2391,45,201,15000,281,898
2025-03-25T02,86,617,299,4085,7600,2280,-384,45,227,11497,300,780
2025-03-25T03,29,616,293,4877,8880,2280,3196,46,235,3285,287,673
2025-03-25T04,28,585,302,5247,10077,2279,5371,46,235,30,294,787
2025-03-25T05,8,495,304,5221,9778,2278,4512,45,233,-59,249,1294
2025-03-25T06,-1,441,308,5100,9434,2278,3822,41,0,-54,79,1259
2025-03-25T07,1,323,312,4954,8847,2279,2436,46,0,-53,93,1060
2025-03-25T08,24,219,307,4482,8621,2278,1198,43,0,-52,5,937
2025-03-25T09,6,214,312,4485,8639,2277,548,43,0,-52,0,920
2025-03-25T10,9,205,310,4350,8441,2278,102,45,0,-53,0,930
2025-03-25T11,24,201,312,4142,8024,2278,12,44,0,-53,0,882
2025-03-25T12,24,203,313,4421,7688,2279,24,46,0,-53,0,818
2025-03-25T13,99,283,317,4410,7506,2278,46,46,0,-53,2,730
2025-03-25T14,147,386,314,4528,7608,2277,1624,46,0,-45,26,582
2025-03-25T15,111,477,317,4697,7998,2279,2572,46,0,385,114,439
2025-03-25T16,47,439,310,4087,7927,2277,711,45,0,5362,374,356
2025-03-25T17,-58,349,314,3412,6688,2275,-1163,44,0,14126,408,298
2025-03-25T18,-65,250,314,2953,7445,2275,-2847,44,0,17022,408,363
2025-03-25T19,-57,205,311,2743,6794,2275,-2754,44,0,17513,408,402
2025-03-25T20,-3,208,307,2267,7787,2274,-4012,44,0,17777,409,452
2025-03-25T21,-91,265,307,2357,7838,2274,-3807,44,0,17793,410,444
2025-03-25T22,-130,246,304,2515,7488,2275,-3710,44,0,17641,411,414
2025-03-25T23,-136,265,310,2588,7780,2276,-3797,44,0,17812,405,314
2025-03-26T00,-129,252,308,3029,8344,2275,-3399,44,0,17471,329,178
2025-03-26T01,1,254,305,3518,9401,2273,-2648,44,16,15867,340,298
2025-03-26T02,13,318,307,4287,9170,2273,-520,44,233,11239,354,708
2025-03-26T03,-1,420,311,5185,9829,2274,3261,43,233,2802,299,1202
2025-03-26T04,0,510,317,5518,10169,2274,4870,43,233,9,274,1508
2025-03-26T05,-1,444,317,5363,10294,2273,4657,44,235,-37,178,1568
2025-03-26T06,1,334,317,5226,10093,2274,3723,44,185,-32,82,1618
2025-03-26T07,66,243,313,5009,9565,2276,2074,41,184,-36,71,1561
2025-03-26T08,71,208,319,4472,8732,2276,1112,42,183,-51,1,1531
2025-03-26T09,-1,206,319,4295,7339,2275,934,44,185,-51,0,1621
2025-03-26T10,0,204,317,4244,6321,2275,654,44,183,-51,0,1851
2025-03-26T11,0,207,324,4261,6029,2276,266,44,182,-51,0,2014
2025-03-26T12,0,207,325,4321,5866,2276,-271,44,0,-52,0,2289
2025-03-26T13,10,209,324,4446,5664,2275,95,44,0,-51,1,2305
2025-03-26T14,49,283,327,4813,6135,2275,881,45,0,-48,25,2185
2025-03-26T15,48,389,324,4700,6838,2276,2873,44,0,258,6,2111
2025-03-26T16,58,484,324,4142,6883,2275,1688,44,0,4020,32,2107
2025-03-26T17,19,417,315,3380,6102,2274,-338,44,0,11737,20,2061
2025-03-26T18,-65,341,312,2956,5668,2274,-1187,44,0,15442,19,1973
2025-03-26T19,-1,362,312,2590,6358,2272,-2079,45,0,16786,0,2103
2025-03-26T20,30,401,312,2498,6367,2272,-2063,44,0,17079,0,2164
2025-03-26T21,-3,458,314,2452,7148,2272,-3080,44,0,17802,0,2300
2025-03-26T22,-15,379,310,2404,8177,2273,-4039,44,0,18153,0,2684
2025-03-26T23,-98,352,308,2265,8697,2273,-4472,30,0,18054,0,3155
2025-03-27T00,-109,351,308,2357,8816,2273,-4570,39,0,17794,14,3412
2025-03-27T01,-82,420,310,2971,8443,2272,-3878,45,0,16401,32,3716
2025-03-27T02,39,507,315,3876,7001,2273,-950,46,233,11880,33,3855
2025-03-27T03,0,518,315,4612,7128,2274,3112,45,234,2873,33,3661
2025-03-27T04,-2,532,321,4920,7051,2275,4831,24,235,127,20,3972
2025-03-27T05,-3,532,325,4969,6514,2272,4887,41,234,-55,20,4171
2025-03-27T06,-40,550,329,4994,5990,2273,3582,46,235,-51,20,3877
2025-03-27T07,-49,465,333,4855,5676,2276,1388,44,233,-49,29,4113
2025-03-27T08,-3,495,338,4575,5732,2277,75,44,185,-51,0,4345
2025-03-27T09,-1,528,333,4247,3958,2274,463,46,184,-51,0,4144
2025-03-27T10,-1,443,342,4043,3905,2275,-135,44,182,-52,0,3597
2025-03-27T11,-1,409,342,4104,4141,2274,-412,44,182,-52,0,3496
2025-03-27T12,7,424,345,4196,4117,2273,-437,44,184,-52,0,3863
2025-03-27T13,57,475,353,4241,3740,2272,-144,44,189,-52,1,4164
2025-03-27T14,129,481,356,4496,4065,2273,1073,44,398,-43,29,4061
2025-03-27T15,110,541,356,4554,5093,2273,2870,44,425,333,6,3532
2025-03-27T16,57,567,353,4092,5031,2273,1697,44,0,4266,25,3598
2025-03-27T17,14,582,349,3369,5594,2274,-845,44,0,12090,10,3903
2025-03-27T18,-11,523,346,2623,6983,2273,-2400,44,0,15150,10,4191
2025-03-27T19,-65,418,350,2176,7903,2271,-3314,44,0,15700,3,4455
2025-03-27T20,-75,354,347,1957,10228,2272,-5460,45,0,15892,0,4325
2025-03-27T21,-66,407,356,1640,11388,2273,-6380,46,0,15076,1,4202
2025-03-27T22,-95,365,358,1722,11013,2272,-6084,46,0,14747,0,4286
2025-03-27T23,-86,363,357,1709,10094,2272,-5292,46,0,13696,0,4402
2025-03-28T00,-38,374,344,1729,7909,2271,-3383,46,0,12500,0,4140
2025-03-28T01,-3,375,349,2539,6374,2270,-1796,46,0,11245,11,4068
2025-03-28T02,46,376,353,4033,5310,2271,-220,46,231,9197,33,4505
2025-03-28T03,0,376,362,4606,4948,2274,3177,46,235,2723,32,4524
2025-03-28T04,1,376,368,5358,4823,2275,6368,46,236,-11,20,3927
2025-03-28T05,80,377,378,5451,4475,2275,5450,46,233,-49,22,4164
2025-03-28T06,1,376,382,5377,3955,2276,4641,46,0,-45,47,4435
2025-03-28T07,35,375,381,5194,4084,2275,2984,43,0,-45,29,4257
2025-03-28T08,58,319,385,5142,4622,2274,1285,44,0,-45,0,4008
2025-03-28T09,3,285,383,4836,4334,2273,688,46,0,-46,0,4254
2025-03-28T10,0,220,402,4701,3380,2271,114,46,0,-46,0,4868
2025-03-28T11,-3,207,412,4756,3021,2271,-162,46,0,-45,0,5155
2025-03-28T12,2,207,411,5097,3375,2271,-558,46,0,-45,0,5090
2025-03-28T13,9,233,412,5364,3427,2272,-354,46,0,-46,1,4938
2025-03-28T14,148,332,406,5291,3425,2275,677,46,183,-45,24,4830
2025-03-28T15,147,451,411,5387,3815,2275,3719,46,175,167,0,4634
2025-03-28T16,40,478,409,5008,3872,2275,2450,46,0,1976,2,4614
2025-03-28T17,-6,380,412,3726,4556,2275,391,46,0,6815,0,4420
2025-03-28T18,-29,251,413,2641,5159,2275,-1026,46,0,11378,26,4282
2025-03-28T19,-76,193,409,1833,7154,2273,-2398,46,0,12874,37,4676
2025-03-28T20,-116,192,411,1304,8277,2274,-2980,46,0,13130,155,4870
2025-03-28T21,-117,191,405,1353,10318,2275,-5066,45,0,15396,89,4375
2025-03-28T22,-140,192,407,1437,10881,2275,-5562,45,0,15334,46,4901
2025-03-28T23,-128,196,407,1404,11665,2276,-6450,45,0,14201,10,5131
2025-03-29T00,-125,204,407,1453,10081,2275,-5057,45,0,14286,9,5237
2025-03-29T01,-4,289,408,2233,8503,2273,-3535,46,0,11581,33,4939
2025-03-29T02,-4,414,410,4024,5753,2272,-1130,46,195,8667,34,5473
2025-03-29T03,0,473,412,5453,4032,2272,1605,46,184,2426,34,5472
2025-03-29T04,0,518,415,6032,3646,2274,4574,46,184,13,61,5517
2025-03-29T05,-1,526,411,6139,3585,2275,4065,46,184,-33,19,5196
2025-03-29T06,0,430,420,5948,3274,2274,4409,46,183,-29,25,4911
2025-03-29T07,1,295,422,5803,3259,2276,3245,46,183,-28,47,4998
2025-03-29T08,145,212,419,5407,3837,2276,2153,46,183,-27,0,4914
2025-03-29T09,149,206,420,4843,3549,2276,2463,45,182,-27,0,4651
2025-03-29T10,147,204,423,4805,3619,2276,1727,45,0,-27,0,4525
2025-03-29T11,-1,203,422,4761,3963,2277,669,45,0,-27,0,4526
2025-03-29T12,0,202,427,4751,3977,2277,-55,45,0,-26,0,4634
2025-03-29T13,1,201,427,5130,3552,2277,468,46,0,-27,0,4665
2025-03-29T14,126,274,427,5377,3250,2276,1108,46,0,-20,0,4337
2025-03-29T15,-5,240,427,4809,4009,2276,2623,46,0,343,5,4067
2025-03-29T16,4,226,424,3728,3937,2277,614,46,0,4528,126,3527
2025-03-29T17,0,202,420,2706,5374,2277,-1552,45,0,12068,28,3544
2025-03-29T18,-116,196,423,2084,7854,2278,-3404,45,0,13566,38,3313
2025-03-29T19,-30,193,419,1835,8966,2281,-4168,46,0,12253,4,3347
2025-03-29T20,-151,192,418,1796,10077,2281,-5427,46,0,11782,5,3583
2025-03-29T21,-151,193,420,1926,10369,2278,-5735,45,0,11025,6,3476
2025-03-29T22,-143,193,414,1951,9835,2278,-5052,45,0,10884,0,3225
2025-03-29T23,-71,195,429,1967,9328,2277,-4484,45,0,11135,0,2966
2025-03-30T00,-1,262,429,2011,8272,2275,-3215,46,0,11141,2,2980
2025-03-30T01,18,225,435,2617,6651,2275,-1624,46,0,10709,57,3110
2025-03-30T02,44,257,436,3858,4725,2275,791,46,431,8021,111,3403
2025-03-30T03,50,364,433,4558,3698,2275,3228,44,410,1698,114,3560
2025-03-30T04,50,475,437,5389,3680,2276,5259,44,473,-39,110,3623
2025-03-30T05,50,517,437,5230,3862,2276,5612,45,470,-58,87,3560
2025-03-30T06,47,430,442,4915,4190,2278,4670,44,236,-54,47,3563
2025-03-30T07,146,312,449,4713,4509,2279,3268,43,234,-54,44,3413
2025-03-30T08,131,207,445,4644,5071,2279,1946,43,184,-54,2,3074
