Date,HE,PGE,SCE,SDGE,VEA,CAISO Total,daily_mean_load_lag_1,daily_std_load_lag_1,daily_mean_load_lag_7,daily_std_load_lag_7,daily_mean_load_lag_15,daily_std_load_lag_15,daily_mean_load_lag_30,daily_std_load_lag_30,Monthly_Price_Cents_per_kWh,Estimated_Hourly_Cost_USD,daily_mean_cost_lag_1,daily_std_cost_lag_1,daily_mean_cost_lag_7,daily_std_cost_lag_7,daily_mean_cost_lag_15,daily_std_cost_lag_15,daily_mean_cost_lag_30,daily_std_cost_lag_30
2020-08-01,12.5,11042.198873878762,13275.542120587384,2040.7960359022352,92.91592472641555,26451.45295970776,29427.873919968475,5106.775729095683,26222.234237038072,4850.827809105468,28028.527127737507,4749.241800373544,25804.546085941096,3985.049917232676,20.69,0.1632275070525714,0.1841824299327179,0.0,0.14837721538693924,0.0008322975899197977,0.15879916018789253,0.007508474551716683,0.15575860279419443,0.0031962284510703466
2020-08-01,12.1875,11008.2758240688,13155.758981658559,2037.1787017045197,91.370906258586,26292.5844257124,29357.01981158929,5106.686326950214,26312.616048453903,4853.083502076741,27978.765343503528,4737.249741987473,25805.628750251308,4008.1003811882015,20.69,0.16224715581089635,0.18395486162958538,0.0005370297009763478,0.1486292856621062,0.0009149157133234062,0.15823753203755017,0.007200895089491177,0.15550586818179338,0.0030736958538201786
2020-08-01,11.875,10974.352774258838,13035.975842729733,2033.5613675068043,89.82588779075645,26133.715891717045,29286.165703210107,5106.596924804744,26402.99785986973,4855.3391950480145,27929.00355926955,4725.257683601401,25806.71141456152,4031.150845143727,20.69,0.1612668045692213,0.18372729332645282,0.0010740594019526956,0.1488813559372732,0.0009975338367270146,0.1576759038872078,0.0068933156272656705,0.1552531335693923,0.0029511632565700106
2020-08-01,11.5625,10940.429724448875,12916.192703800909,2029.9440333090888,88.2808693229269,25974.847357721686,29215.31159483092,5106.507522659274,26493.379671285562,4857.594888019287,27879.24177503557,4713.26562521533,25807.79407887173,4054.2013090992527,20.69,0.16028645332754624,0.1834997250233203,0.0016110891029290433,0.14913342621244016,0.0010801519601306231,0.15711427573686548,0.006585736165040164,0.15500039895699125,0.002828630659319843
2020-08-01,11.25,10906.506674638913,12796.409564872083,2026.3266991113733,86.73585085509735,25815.978823726327,29144.457486451738,5106.418120513805,26583.76148270139,4859.85058099056,27829.479990801592,4701.273566829258,25808.876743181943,4077.2517730547784,20.69,0.15930610208587118,0.18327215672018773,0.002148118803905391,0.14938549648760716,0.0011627700835342317,0.15655264758652312,0.006278156702814658,0.1547476643445902,0.002706098062069675
2020-08-01,10.9375,10872.58362482895,12676.626425943257,2022.7093649136577,85.1908323872678,25657.11028973097,29073.603378072552,5106.328718368335,26674.14329411722,4862.106273961834,27779.718206567613,4689.281508443187,25809.959407492155,4100.302237010304,20.69,0.15832575084419612,0.1830445884170552,0.002685148504881739,0.14963756676277412,0.0012453882069378402,0.15599101943618077,0.005970577240589152,0.15449492973218915,0.002583565464819507
2020-08-01,10.625,10838.660575018988,12556.843287014432,2019.0920307159424,83.64581391943825,25498.241755735613,29002.74926969337,5106.239316222865,26764.52510553305,4864.3619669331065,27729.956422333635,4677.289450057116,25811.042071802367,4123.35270096583,20.69,0.15734539960252106,0.18281702011392265,0.0032221782058580867,0.14988963703794111,0.0013280063303414487,0.1554293912858384,0.005662997778363646,0.1542421951197881,0.002461032867569339
2020-08-01,10.3125,10804.737525209028,12437.060148085606,2015.474696518227,82.10079545160869,25339.373221740254,28931.895161314183,5106.149914077396,26854.90691694888,4866.617659904379,27680.194638099656,4665.297391671044,25812.12473611258,4146.403164921356,20.69,0.156365048360846,0.18258945181079012,0.0037592079068344345,0.15014170731310808,0.0014106244537450572,0.15486776313549605,0.005355418316138139,0.15398946050738702,0.002338500270319171
2020-08-01,10.0,10770.814475399065,12317.27700915678,2011.8573623205114,80.55577698377914,25180.504687744895,28861.041052935,5106.060511931926,26945.288728364707,4868.873352875653,27630.432853865677,4653.305333284973,25813.20740042279,4169.453628876881,20.69,0.15538469711917094,0.18236188350765759,0.004296237607810782,0.15039377758827505,0.0014932425771486658,0.1543061349851537,0.005047838853912633,0.15373672589498596,0.0022159676730690034
2020-08-01,9.6875,10736.891425589103,12197.493870227954,2008.240028122796,79.01075851594959,25021.63615374954,28790.186944555815,5105.9711097864565,27035.670539780538,4871.129045846926,27580.6710696317,4641.313274898901,25814.290064733003,4192.504092832407,20.69,0.15440434587749588,0.18213431520452503,0.00483326730878713,0.15064584786344204,0.0015758607005522743,0.15374450683481133,0.004740259391687127,0.15348399128258491,0.002093435075818835
2020-08-01,9.375,10702.96837577914,12077.71073129913,2004.6226939250805,77.46574004812004,24862.76761975418,28719.332836176633,5105.881707640987,27126.052351196366,4873.3847388181985,27530.90928539772,4629.32121651283,25815.372729043214,4215.554556787933,20.69,0.15342399463582082,0.1819067469013925,0.005370297009763478,0.150897918138609,0.0016584788239558828,0.153182878684469,0.004432679929461621,0.15323125667018384,0.0019709024785686674
2020-08-01,9.0625,10669.045325969179,11957.927592370304,2001.005359727365,75.92072158029049,24703.89908575882,28648.478727797446,5105.792305495517,27216.434162612197,4875.640431789472,27481.14750116374,4617.329158126759,25816.455393353426,4238.605020743458,20.69,0.15244364339414576,0.18167917859825994,0.005907326710739826,0.151149988413776,0.0017410969473594913,0.15262125053412665,0.004125100467236114,0.15297852205778278,0.0018483698813184994
2020-08-01,8.75,10635.122276159216,11838.144453441479,1997.3880255296494,74.37570311246094,24545.030551763462,28577.62461941826,5105.702903350048,27306.815974028024,4877.896124760745,27431.385716929763,4605.337099740687,25817.538057663638,4261.655484698984,20.69,0.1514632921524707,0.1814516102951274,0.006444356411716173,0.15140205868894296,0.0018237150707630999,0.1520596223837843,0.003817521005010608,0.15272578744538173,0.0017258372840683314
2020-08-01,8.4375,10601.199226349254,11718.361314512653,1993.7706913319341,72.83068464463139,24386.162017768107,28506.770511039078,5105.613501204578,27397.197785443856,4880.151817732018,27381.623932695784,4593.345041354616,25818.62072197385,4284.7059486545095,20.69,0.15048294091079564,0.18122404199199488,0.006981386112692521,0.15165412896410993,0.0019063331941667084,0.15149799423344193,0.0035099415427851015,0.15247305283298068,0.0016033046868181636
2020-08-01,8.125,10567.276176539292,11598.578175583827,1990.1533571342186,71.28566617680184,24227.293483772748,28435.916402659892,5105.524099059108,27487.579596859687,4882.407510703291,27331.862148461805,4581.352982968545,25819.70338628406,4307.756412610035,20.69,0.14950258966912058,0.18099647368886232,0.007518415813668869,0.15190619923927692,0.001988951317570317,0.15093636608309957,0.0032023620805595957,0.15222031822057963,0.0014807720895679956
2020-08-01,7.8125,10533.35312672933,11478.795036655003,1986.536022936503,69.74064770897229,24068.42494977739,28365.06229428071,5105.434696913639,27577.961408275514,4884.663203674564,27282.100364227827,4569.360924582474,25820.786050594274,4330.806876565561,20.69,0.14852223842744552,0.1807689053857298,0.008055445514645217,0.1521582695144439,0.0020715694409739254,0.15037473793275724,0.00289478261833409,0.15196758360817855,0.0013582394923178278
2020-08-01,7.5,10499.430076919367,11359.011897726177,1982.9186887387878,68.19562924114274,23909.556415782034,28294.208185901523,5105.345294768169,27668.343219691345,4886.918896645837,27232.338579993848,4557.3688661964015,25821.868714904485,4353.857340521086,20.69,0.14754188718577047,0.18054133708259723,0.008592475215621564,0.15241033978961088,0.002154187564377534,0.14981310978241488,0.0025872031561085833,0.1517148489957775,0.0012357068950676598
2020-08-01,7.1875,10465.507027109405,11239.228758797351,1979.3013545410722,66.65061077331319,23750.687881786675,28223.35407752234,5105.255892622699,27758.725031107173,4889.1745896171105,27182.57679575987,4545.37680781033,25822.951379214697,4376.907804476612,20.69,0.1465615359440954,0.1803137687794647,0.009129504916597912,0.15266241006477785,0.0022368056877811425,0.14925148163207252,0.0022796236938830766,0.15146211438337645,0.0011131742978174918
2020-08-01,6.875,10431.583977299444,11119.445619868526,1975.6840203433567,65.10559230548364,23591.819347791316,28152.499969143155,5105.16649047723,27849.106842523004,4891.430282588383,27132.81501152589,4533.384749424259,25824.03404352491,4399.958268432138,20.69,0.14558118470242035,0.18008620047633217,0.00966653461757426,0.1529144803399448,0.002319423811184751,0.14868985348173017,0.001972044231657571,0.15120937977097537,0.0009906417005673238
2020-08-01,6.5625,10397.660927489482,10999.6624809397,1972.0666861456411,63.56057383765409,23432.950813795956,28081.645860763972,5105.07708833176,27939.48865393883,4893.685975559656,27083.05322729191,4521.392691038188,25825.11670783512,4423.008732387663,20.69,0.1446008334607453,0.1798586321731996,0.010203564318550608,0.1531665506151118,0.0024020419345883596,0.1481282253313878,0.001664464769432065,0.15095664515857432,0.0008681091033171562
2020-08-01,6.25,10363.73787767952,10879.879342010874,1968.4493519479258,62.01555536982454,23274.0822798006,28010.791752384786,5104.98768618629,28029.870465354663,4895.94166853093,27033.291443057933,4509.400632652117,25826.199372145333,4446.059196343189,20.69,0.14362048221907023,0.17963106387006708,0.010740594019526956,0.15341862089027877,0.002484660057991968,0.14756659718104545,0.0013568853072065583,0.15070391054617327,0.0007455765060669882
2020-08-01,5.9375,10329.814827869557,10760.096203082048,1964.8320177502103,60.47053690199498,23115.213745805242,27939.937644005604,5104.898284040821,28120.25227677049,4898.1973615022025,26983.529658823954,4497.4085742660445,25827.282036455545,4469.1096602987145,20.69,0.14264013097739517,0.17940349556693452,0.011277623720503303,0.15367069116544577,0.0025672781813955766,0.1470049690307031,0.0010493058449810517,0.15045117593377222,0.0006230439088168202
2020-08-01,5.625,10295.891778059595,10640.313064153223,1961.2146835524948,58.92551843416543,22956.345211809883,27869.083535626418,5104.808881895351,28210.63408818632,4900.453054473475,26933.767874589976,4485.416515879973,25828.364700765756,4492.16012425424,20.69,0.1416597797357201,0.179175927263802,0.011814653421479651,0.15392276144061273,0.002649896304799185,0.14644334088036076,0.0007417263827555459,0.15019844132137117,0.0005005113115666522
2020-08-01,5.3125,10261.968728249632,10520.529925224399,1957.5973493547795,57.38049996633588,22797.476677814528,27798.229427247235,5104.719479749881,28301.01589960215,4902.708747444749,26884.006090355997,4473.424457493902,25829.44736507597,4515.210588209766,20.69,0.14067942849404505,0.17894835896066943,0.012351683122455999,0.15417483171577973,0.0027325144282027937,0.1458817127300184,0.00043414692053004005,0.1499457067089701,0.00037797871431648417
2020-08-02,5.0,10228.04567843967,10400.746786295573,1953.980015157064,55.83548149850633,22638.60814381917,27727.37531886805,5104.630077604412,28391.39771101798,4904.964440416022,26834.24430612202,4461.432399107831,25830.53002938618,4538.261052165291,20.69,0.13969907725237,0.1787207906575369,0.012888712823432347,0.1544269019909467,0.0028151325516064018,0.14532008457967605,0.00012656745830453363,0.14969297209656904,0.000255446117066316
2020-08-02,4.916666666666667,10249.79523682771,10415.426002796314,1956.673847714177,55.776215351731686,22677.67150818577,27775.300632699702,5120.434924746015,28410.581127388166,4905.77327711219,26869.402817125436,4463.242615797065,25845.493208526168,4560.509562271291,20.69,0.13994013076244974,0.17740094940789994,0.012579493184619117,0.15447058542355002,0.002798472436428747,0.1454445272102379,0.0002035427559989519,0.14953169870251706,0.0003323964638945687
2020-08-02,4.833333333333333,10271.544795215748,10430.105219297056,1959.36768027129,55.71694920495704,22716.734872552373,27823.225946531355,5136.239771887618,28429.764543758352,4906.5821138083575,26904.561328128853,4465.052832486299,25860.456387666156,4582.75807237729,20.69,0.14018118427252946,0.176081108158263,0.012270273545805888,0.15451426885615338,0.002781812321251093,0.14556896984079976,0.00028051805369337017,0.1493704253084651,0.00040934681072282134
2020-08-02,4.75,10293.294353603787,10444.784435797797,1962.0615128284032,55.6576830581824,22755.798236918974,27871.151260363007,5152.044619029222,28448.94796012854,4907.390950504526,26939.719839132275,4466.863049175533,25875.419566806144,4605.006582483289,20.69,0.1404222377826092,0.17476126690862603,0.011961053906992659,0.1545579522887567,0.002765152206073438,0.14569341247136158,0.0003574933513877884,0.1492091519144131,0.000486297157551074
2020-08-02,4.666666666666667,10315.043911991826,10459.463652298538,1964.7553453855162,55.59841691140775,22794.86160128558,27919.07657419466,5167.8494661708255,28468.131376498728,4908.199787200693,26974.878350135692,4468.673265864767,25890.38274594613,4627.255092589288,20.69,0.14066329129268895,0.17344142565898907,0.01165183426817943,0.15460163572136007,0.0027484920908957835,0.14581785510192344,0.00043446864908220674,0.14904787852036114,0.0005632475043793267
2020-08-02,4.583333333333333,10336.793470379866,10474.14286879928,1967.4491779426294,55.539150764633106,22833.92496565218,27967.00188802631,5183.654313312429,28487.314792868914,4909.0086238968615,27010.03686113911,4470.483482554001,25905.345925086123,4649.503602695288,20.69,0.14090434480276867,0.17212158440935213,0.011342614629366202,0.1546453191539634,0.0027318319757181292,0.1459422977324853,0.000511443946776625,0.14888660512630916,0.0006401978512075794
2020-08-02,4.5,10358.543028767905,10488.822085300022,1970.1430104997426,55.47988461785846,22872.98833001878,28014.92720185796,5199.459160454032,28506.4982092391,4909.817460593029,27045.195372142527,4472.293699243235,25920.30910422611,4671.752112801287,20.69,0.14114539831284842,0.17080174315971516,0.011033394990552971,0.15468900258656676,0.0027151718605404745,0.14606674036304715,0.0005884192444710432,0.1487253317322572,0.000717148198035832
2020-08-02,4.416666666666667,10380.292587155942,10503.501301800763,1972.8368430568555,55.42061847108381,22912.051694385384,28062.852515689614,5215.264007595635,28525.681625609286,4910.626297289197,27080.353883145945,4474.103915932469,25935.2722833661,4694.000622907285,20.69,0.14138645182292817,0.1694819019100782,0.010724175351739744,0.1547326860191701,0.00269851174536282,0.146191182993609,0.0006653945421654615,0.1485640583382052,0.0007940985448640846
2020-08-02,4.333333333333333,10402.042145543981,10518.180518301504,1975.5306756139687,55.36135232430917,22951.115058751984,28110.777829521267,5231.068854737239,28544.865041979472,4911.435133985366,27115.512394149362,4475.914132621703,25950.235462506087,4716.249133013284,20.69,0.14162750533300789,0.16816206066044126,0.010414955712926515,0.15477636945177345,0.0026818516301851656,0.14631562562417086,0.0007423698398598798,0.14840278494415324,0.0008710488916923373
2020-08-02,4.25,10423.79170393202,10532.859734802247,1978.2245081710817,55.30208617753453,22990.17842311859,28158.70314335292,5246.873701878842,28564.048458349658,4912.243970681533,27150.67090515278,4477.724349310937,25965.198641646075,4738.497643119284,20.69,0.14186855884308763,0.1668422194108043,0.010105736074113286,0.15482005288437678,0.002665191515007511,0.1464400682547327,0.000819345137554298,0.14824151155010126,0.0009479992385205899
2020-08-02,4.166666666666667,10445.54126232006,10547.538951302988,1980.9183407281948,55.24282003075988,23029.24178748519,28206.62845718457,5262.678549020446,28583.231874719844,4913.052807377701,27185.8294161562,4479.534566000171,25980.161820786063,4760.746153225283,20.69,0.14210961235316738,0.16552237816116733,0.009796516435300056,0.15486373631698014,0.0026485313998298563,0.14656451088529454,0.0008963204352487163,0.1480802381560493,0.0010249495853488426
2020-08-02,4.083333333333333,10467.290820708098,10562.218167803729,1983.6121732853078,55.18355388398523,23068.305151851793,28254.553771016224,5278.483396162049,28602.41529109003,4913.861644073869,27220.98792715962,4481.344782689405,25995.12499992605,4782.994663331282,20.69,0.1423506658632471,0.1642025369115304,0.009487296796486827,0.15490741974958347,0.002631871284652202,0.1466889535158564,0.0009732957329431346,0.1479189647619973,0.0011018999321770954
2020-08-02,4.0,10489.040379096137,10576.89738430447,1986.306005842421,55.124287737210594,23107.368516218394,28302.479084847873,5294.288243303652,28621.598707460216,4914.670480770037,27256.146438163036,4483.154999378639,26010.088179066042,4805.243173437281,20.69,0.14259171937332685,0.16288269566189342,0.009178077157673598,0.1549511031821868,0.0026152111694745473,0.14681339614641825,0.0010502710306375528,0.14775769136794534,0.001178850279005348
2020-08-02,3.916666666666667,10510.789937484176,10591.576600805212,1988.9998383995342,55.06502159043595,23146.431880584994,28350.404398679526,5310.093090445256,28640.782123830406,4915.479317466205,27291.304949166453,4484.965216067873,26025.05135820603,4827.4916835432805,20.69,0.1428327728834066,0.16156285441225646,0.008868857518860369,0.15499478661479016,0.0025985510542968927,0.1469378387769801,0.0011272463283319711,0.14759641797389336,0.0012558006258336007
2020-08-02,3.8333333333333335,10532.539495872215,10606.255817305953,1991.693670956647,55.0057554436613,23185.4952449516,28398.32971251118,5325.897937586859,28659.965540200592,4916.288154162373,27326.46346016987,4486.775432757107,26040.01453734602,4849.74019364928,20.69,0.14307382639348631,0.16024301316261952,0.008559637880047141,0.1550384700473935,0.0025818909391192384,0.14706228140754196,0.0012042216260263895,0.1474351445798414,0.0013327509726618534
2020-08-02,3.75,10554.289054260254,10620.935033806694,1994.3875035137603,54.946489296886654,23224.5586093182,28446.25502634283,5341.702784728463,28679.148956570778,4917.096990858541,27361.621971173292,4488.585649446341,26054.977716486006,4871.988703755279,20.69,0.14331487990356606,0.15892317191298255,0.00825041824123391,0.15508215347999685,0.0025652308239415837,0.1471867240381038,0.0012811969237208076,0.1472738711857894,0.001409701319490106
2020-08-02,3.666666666666667,10576.038612648294,10635.614250307437,1997.0813360708732,54.88722315011201,23263.621973684803,28494.180340174484,5357.507631870066,28698.332372940964,4917.905827554709,27396.78048217671,4490.3958661355755,26069.940895625994,4894.237213861278,20.69,0.1435559334136458,0.1576033306633456,0.007941198602420683,0.15512583691260018,0.002548570708763929,0.14731116666866564,0.001358172221415226,0.14711259779173744,0.0014866516663183586
2020-08-02,3.5833333333333335,10597.788171036333,10650.293466808178,1999.7751686279864,54.82795700333737,23302.685338051404,28542.105654006136,5373.31247901167,28717.51578931115,4918.714664250877,27431.938993180127,4492.2060828248095,26084.904074765982,4916.485723967277,20.69,0.14379698692372553,0.15628348941370865,0.007631978963607453,0.15516952034520354,0.002531910593586275,0.1474356092992275,0.0014351475191096443,0.14695132439768546,0.0015636020131466113
2020-08-02,3.5,10619.53772942437,10664.972683308919,2002.4690011850994,54.76869085656272,23341.748702418008,28590.03096783779,5389.117326153273,28736.699205681336,4919.523500947045,27467.097504183545,4494.016299514044,26099.86725390597,4938.734234073276,20.69,0.14403804043380528,0.15496364816407168,0.0073227593247942235,0.15521320377780687,0.00251525047840862,0.14756005192978935,0.0015121228168040624,0.1467900510036335,0.001640552359974864
2020-08-02,3.416666666666667,10641.287287812409,10679.651899809662,2005.1628337422126,54.709424709788074,23380.81206678461,28637.95628166944,5404.922173294876,28755.882622051522,4920.332337643213,27502.256015186962,4495.826516203278,26114.830433045958,4960.982744179275,20.69,0.14427909394388502,0.15364380691443472,0.007013539685980995,0.15525688721041023,0.0024985903632309655,0.1476844945603512,0.0015890981144984807,0.1466287776095815,0.0017175027068031166
2020-08-02,3.3333333333333335,10663.036846200448,10694.331116310403,2007.8566662993258,54.65015856301343,23419.87543115121,28685.881595501094,5420.7270204364795,28775.06603842171,4921.141174339381,27537.41452619038,4497.636732892512,26129.793612185946,4983.231254285274,20.69,0.14452014745396474,0.15232396566479778,0.006704320047167766,0.15530057064301356,0.002481930248053311,0.14780893719091306,0.001666073412192899,0.14646750421552954,0.0017944530536313692
