Date,HE,PGE,SCE,SDGE,VEA,CAISO Total,daily_mean_load_lag_1,daily_std_load_lag_1,daily_mean_load_lag_7,daily_std_load_lag_7,daily_mean_load_lag_15,daily_std_load_lag_15,daily_mean_load_lag_30,daily_std_load_lag_30,Monthly_Price_Cents_per_kWh,Estimated_Hourly_Cost_USD,daily_mean_cost_lag_1,daily_std_cost_lag_1,daily_mean_cost_lag_7,daily_std_cost_lag_7,daily_mean_cost_lag_15,daily_std_cost_lag_15,daily_mean_cost_lag_30,daily_std_cost_lag_30
2024-12-01,21.0,11893.246290666668,11188.353026666668,2438.1097413333337,76.87072853166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.62,0.24496,0.24144,0.0,0.24144,0.0,0.24144,0.0,0.24144,0.0
2024-12-01,21.041666666666668,11833.298201784723,11296.177290711807,2415.2364015486114,80.77042354862847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.62,0.24496,0.24158666666666664,0.0,0.24144,0.0,0.24144,0.0,0.24144,0.0
2024-12-01,21.083333333333332,11773.350112902779,11404.001554756946,2392.363061763889,84.67011856559029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.62,0.24496,0.24173333333333333,0.0,0.24144,0.0,0.24144,0.0,0.24144,0.0
2024-12-01,21.125,11713.402024020834,11511.825818802085,2369.489721979167,88.56981358255209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.62,0.24496,0.24187999999999998,0.0,0.24144,0.0,0.24144,0.0,0.24144,0.0
2024-12-01,21.166666666666668,11653.45393513889,11619.650082847224,2346.6163821944447,92.4695085995139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.62,0.24496,0.24202666666666667,0.0,0.24144,0.0,0.24144,0.0,0.24144,0.0
2024-12-01,21.208333333333332,11593.505846256945,11727.474346892363,2323.7430424097224,96.3692036164757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.62,0.24496,0.24217333333333332,0.0,0.24144,0.0,0.24144,0.0,0.24144,0.0
2024-12-01,21.25,11533.557757375002,11835.298610937502,2300.869702625,100.26889863343752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.62,0.24496,0.24231999999999998,0.0,0.24144,0.0,0.24144,0.0,0.24144,0.0
2024-12-01,21.291666666666668,11473.609668493056,11943.122874982639,2277.996362840278,104.16859365039932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.62,0.24496,0.24246666666666666,0.0,0.24144,0.0,0.24144,0.0,0.24144,0.0
2024-12-01,21.333333333333332,11413.661579611113,12050.947139027778,2255.1230230555557,108.06828866736113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.62,0.24496,0.24261333333333332,0.0,0.24144,0.0,0.24144,0.0,0.24144,0.0
2024-12-01,21.375,11353.713490729167,12158.771403072917,2232.2496832708334,111.96798368432293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.62,0.24496,0.24275999999999998,0.0,0.24144,0.0,0.24144,0.0,0.24144,0.0
2024-12-01,21.416666666666668,11293.765401847224,12266.595667118056,2209.376343486111,115.86767870128475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.62,0.24496,0.24290666666666666,0.0,0.24144,0.0,0.24144,0.0,0.24144,0.0
2024-12-01,21.458333333333332,11233.817312965279,12374.419931163195,2186.503003701389,119.76737371824655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.62,0.24496,0.24305333333333332,0.0,0.24144,0.0,0.24144,0.0,0.24144,0.0
2024-12-01,21.5,11173.869224083333,12482.244195208334,2163.6296639166667,123.66706873520835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.62,0.24496,0.24319999999999997,0.0,0.24144,0.0,0.24144,0.0,0.24144,0.0
2024-12-01,21.541666666666668,11113.92113520139,12590.068459253473,2140.7563241319444,127.56676375217016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.62,0.24496,0.24334666666666666,0.0,0.24144,0.0,0.24144,0.0,0.24144,0.0
2024-12-01,21.583333333333332,11053.973046319445,12697.892723298612,2117.882984347222,131.46645876913198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.62,0.24496,0.2434933333333333,0.0,0.24144,0.0,0.24144,0.0,0.24144,0.0
2024-12-01,21.625,10994.024957437501,12805.71698734375,2095.0096445625,135.36615378609378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.62,0.24496,0.24364,0.0,0.24144,0.0,0.24144,0.0,0.24144,0.0
