Date,PGE,SCE,SDGE,VEA,HE,CAISO Total,daily_mean_load_lag_1,daily_std_load_lag_1,daily_mean_load_lag_7,daily_std_load_lag_7,daily_mean_load_lag_15,daily_std_load_lag_15,daily_mean_load_lag_30,daily_std_load_lag_30,Monthly_Price_Cents_per_kWh,Estimated_Hourly_Cost_USD,daily_mean_cost_lag_1,daily_std_cost_lag_1,daily_mean_cost_lag_7,daily_std_cost_lag_7,daily_mean_cost_lag_15,daily_std_cost_lag_15,daily_mean_cost_lag_30,daily_std_cost_lag_30
2025-02-01,9776.728976,9703.229327666666,2153.129824,71.66765309666667,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,9876.83611310764,9794.585036576389,2175.0119161631947,71.44003956038195,17.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,9976.943250215278,9885.94074548611,2196.8940083263888,71.21242602409723,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,10077.050387322917,9977.296454395833,2218.7761004895833,70.9848124878125,17.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,10177.157524430557,10068.652163305554,2240.658192652778,70.75719895152778,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,10277.264661538195,10160.007872215278,2262.5402848159724,70.52958541524306,18.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,10377.371798645834,10251.363581124999,2284.422376979167,70.30197187895834,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,10477.478935753472,10342.719290034722,2306.304469142361,70.0743583426736,18.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,10577.586072861111,10434.074998944445,2328.1865613055556,69.84674480638888,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,10677.693209968751,10525.430707854166,2350.06865346875,69.61913127010416,19.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,10777.800347076389,10616.786416763889,2371.9507456319443,69.39151773381944,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,10877.907484184028,10708.14212567361,2393.832837795139,69.16390419753472,19.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,10978.014621291666,10799.497834583333,2415.7149299583334,68.93629066125,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,11078.121758399306,10890.853543493056,2437.597022121528,68.70867712496528,20.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,11178.228895506945,10982.209252402778,2459.4791142847225,68.48106358868056,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,11278.336032614583,11073.5649613125,2481.3612064479166,68.25345005239583,20.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,11378.443169722223,11164.920670222222,2503.243298611111,68.02583651611111,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,11478.550306829862,11256.276379131945,2525.1253907743057,67.79822297982639,21.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,11578.6574439375,11347.632088041668,2547.0074829375,67.57060944354166,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,11678.76458104514,11438.98779695139,2568.8895751006944,67.34299590725693,21.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,11778.871718152779,11530.343505861112,2590.771667263889,67.11538237097221,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,11878.978855260417,11621.699214770833,2612.6537594270835,66.88776883468749,22.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,11979.085992368056,11713.054923680556,2634.535851590278,66.66015529840277,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,12079.193129475694,11804.41063259028,2656.417943753472,66.43254176211805,22.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-02,12179.300266583334,11895.7663415,2678.3000359166667,66.20492822583333,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-02,12170.452855267362,11915.699148052085,2670.491448559028,67.57267443303819,22.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-02,12161.60544395139,11935.631954604167,2662.6828612013887,68.94042064024305,22.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-02,12152.758032635416,11955.56476115625,2654.87427384375,70.30816684744791,21.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-02,12143.910621319445,11975.497567708335,2647.065686486111,71.67591305465277,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-02,12135.063210003473,11995.430374260417,2639.2570991284724,73.04365926185764,21.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-02,12126.2157986875,12015.363180812501,2631.448511770833,74.4114054690625,20.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-02,12117.368387371529,12035.295987364583,2623.6399244131944,75.77915167626736,20.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-02,12108.520976055555,12055.228793916667,2615.8313370555557,77.14689788347222,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-02,12099.673564739584,12075.161600468751,2608.0227496979164,78.51464409067708,19.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-02,12090.826153423612,12095.094407020833,2600.2141623402777,79.88239029788194,19.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-02,12081.97874210764,12115.027213572917,2592.405574982639,81.2501365050868,18.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-02,12073.131330791668,12134.960020125,2584.596987625,82.61788271229167,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-02,12064.283919475694,12154.892826677084,2576.788400267361,83.98562891949652,18.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-02,12055.436508159723,12174.825633229168,2568.979812909722,85.3533751267014,17.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-02,12046.58909684375,12194.75843978125,2561.1712255520833,86.72112133390625,17.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-02,12037.741685527779,12214.691246333334,2553.362638194444,88.08886754111111,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-02,12028.894274211805,12234.624052885418,2545.5540508368053,89.45661374831597,16.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-02,12020.046862895833,12254.5568594375,2537.7454634791666,90.82435995552083,16.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-02,12011.199451579861,12274.489665989584,2529.9368761215273,92.19210616272571,15.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-02,12002.35204026389,12294.422472541668,2522.1282887638886,93.55985236993055,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
