Date,HE,PGE,SCE,SDGE,VEA,CAISO Total,daily_mean_load_lag_1,daily_std_load_lag_1,daily_mean_load_lag_7,daily_std_load_lag_7,daily_mean_load_lag_15,daily_std_load_lag_15,daily_mean_load_lag_30,daily_std_load_lag_30,Monthly_Price_Cents_per_kWh,Estimated_Hourly_Cost_USD,daily_mean_cost_lag_1,daily_std_cost_lag_1,daily_mean_cost_lag_7,daily_std_cost_lag_7,daily_mean_cost_lag_15,daily_std_cost_lag_15,daily_mean_cost_lag_30,daily_std_cost_lag_30
2020-12-01,10.666666666666668,10985.719936666666,10997.718206666666,2021.1040586666663,73.03702272999999,24077.429711666668,24417.60930134722,2500.686210201745,23607.60355802776,2240.302921491629,23382.68660284026,2684.688409396784,23169.918840449976,3014.931601809233,20.42,0.178680480769501,0.1731845248011896,0.0,0.1828954067385096,0.006529674934904282,0.16374956644071273,0.004044613509166511,0.20863737324405962,0.006895114956086526
2020-12-01,10.675347222222223,10972.642238315972,10989.884143993055,2013.9487374409719,73.17634134968749,24049.50724795139,24415.499458493778,2495.11745203256,23531.987611236782,2214.5907426750905,23376.98753971562,2673.7827892857435,23191.10065598613,3006.1781866195174,20.42,0.1784732659919827,0.17330614325121863,8.93281468973305e-05,0.18288514982415272,0.0065596399023749264,0.1646303495568196,0.004234479911981415,0.208037848359341,0.006664172882926496
2020-12-01,10.684027777777779,10959.564539965277,10982.050081319445,2006.7934162152774,73.31565996937499,24021.58478423611,24413.389615640335,2489.5486938633744,23456.3716644458,2188.878563858552,23371.288476590984,2662.8771691747033,23212.282471522285,2997.4247714298017,20.42,0.17826605121446445,0.17342776170124763,0.000178656293794661,0.1828748929097958,0.006589604869845571,0.1655111326729265,0.00442434631479632,0.20743832347462238,0.006433230809766467
2020-12-01,10.692708333333334,10946.486841614584,10974.216018645833,1999.6380949895831,73.45497858906249,23993.662320520834,24411.27977278689,2483.9799356941894,23380.75571765482,2163.166385042013,23365.589413466347,2651.9715490636627,23233.464287058443,2988.671356240086,20.42,0.17805883643694617,0.17354938015127666,0.0002679844406919915,0.18286463599543892,0.006619569837316215,0.16639191578903337,0.004614212717611224,0.20683879858990378,0.0062022887366064375
2020-12-01,10.70138888888889,10933.409143263889,10966.381955972221,1992.4827737638886,73.59429720874999,23965.739856805558,24409.169929933447,2478.411177525004,23305.139770863843,2137.4542062254745,23359.890350341706,2641.065928952622,23254.646102594597,2979.9179410503702,20.42,0.17785162165942792,0.1736709986013057,0.000357312587589322,0.18285437908108204,0.00664953480478686,0.16727269890514024,0.004804079120426129,0.20623927370518516,0.005971346663446408
2020-12-01,10.710069444444445,10920.331444913194,10958.547893298612,1985.3274525381942,73.7336158284375,23937.817393090278,24407.060087080004,2472.842419355819,23229.52382407286,2111.742027408936,23354.19128721707,2630.1603088415814,23275.82791813075,2971.1645258606545,20.42,0.17764440688190963,0.17379261705133472,0.00044664073448665253,0.18284412216672513,0.006679499772257505,0.16815348202124714,0.0049939455232410335,0.20563974882046654,0.005740404590286378
2020-12-01,10.71875,10907.2537465625,10950.713830625,1978.1721313124997,73.872934448125,23909.894929375,24404.95024422656,2467.2736611866335,23153.907877281883,2086.0298485923972,23348.49222409243,2619.2546887305407,23297.009733666906,2962.411110670939,20.42,0.17743719210439138,0.17391423550136376,0.000535968881383983,0.18283386525236825,0.006709464739728149,0.169034265137354,0.0051838119260559385,0.20504022393574792,0.005509462517126348
2020-12-01,10.727430555555557,10894.176048211804,10942.879767951388,1971.0168100868052,74.0122530678125,23881.972465659725,24402.840401373116,2461.7049030174485,23078.291930490905,2060.3176697758586,23342.793160967794,2608.3490686195005,23318.19154920306,2953.657695481223,20.42,0.1772299773268731,0.17403585395139276,0.0006252970282813135,0.18282360833801137,0.006739429707198793,0.16991504825346088,0.005373678328870843,0.2044406990510293,0.0052785204439663195
2020-12-01,10.736111111111112,10881.098349861111,10935.045705277778,1963.861488861111,74.1515716875,23854.050001944444,24400.730558519674,2456.136144848263,23002.675983699923,2034.6054909593202,23337.094097843157,2597.44344850846,23339.37336473922,2944.9042802915073,20.42,0.17702276254935484,0.1741574724014218,0.000714625175178644,0.18281335142365446,0.006769394674669438,0.17079583136956777,0.005563544731685748,0.20384117416631067,0.00504757837080629
2020-12-01,10.744791666666668,10868.020651510416,10927.211642604167,1956.7061676354165,74.2908903071875,23826.127538229168,24398.62071566623,2450.567386679078,22927.060036908944,2008.8933121427815,23331.395034718516,2586.537828397419,23360.555180275373,2936.1508651017916,20.42,0.17681554777183656,0.17427909085145082,0.0008039533220759746,0.18280309450929758,0.006799359642140083,0.17167661448567464,0.005753411134500652,0.20324164928159205,0.00481663629764626
2020-12-01,10.753472222222223,10854.942953159722,10919.377579930555,1949.550846409722,74.430208926875,23798.20507451389,24396.51087281279,2444.9986285098926,22851.444090117966,1983.1811333262428,23325.69597159388,2575.632208286379,23381.736995811527,2927.397449912076,20.42,0.1766083329943183,0.17440070930147983,0.0008932814689733051,0.1827928375949407,0.006829324609610728,0.17255739760178151,0.005943277537315557,0.20264212439687346,0.004585694224486231
2020-12-01,10.762152777777779,10841.865254809027,10911.543517256945,1942.3955251840275,74.5695275465625,23770.28261079861,24394.401029959343,2439.4298703407076,22775.828143326984,1957.4689545097042,23319.996908469242,2564.7265881753383,23402.91881134768,2918.64403472236,20.42,0.17640111821680002,0.17452232775150886,0.0009826096158706355,0.18278258068058378,0.006859289577081372,0.1734381807178884,0.006133143940130461,0.20204259951215484,0.0043547521513262015
