Date,HR,PGE,SCE,SDGE,VEA,CAISO
2022-08-01,1,12042.66,12788.46,2491.1,54.82,27377.05
2022-08-01,2,11555.02,12090.39,2433.3,52.39,26131.1
2022-08-01,3,11607.62,11679.12,2296.23,50.91,25633.88
2022-08-01,4,11501.28,11491.3,2234.11,51.33,25278.01
2022-08-01,5,11472.55,11519.83,2242.16,52.66,25287.21
2022-08-01,6,11689.17,11861.77,2347.91,55.03,25953.88
2022-08-01,7,12450.6,12378.32,2461.49,57.29,27347.7
2022-08-01,8,13096.39,13344.47,2687.07,62.15,29190.07
2022-08-01,9,13808.42,14664.38,2734.98,69.01,31276.78
2022-08-01,10,14202.77,15350.45,2815.29,74.81,32443.32
2022-08-01,11,14278.04,16060.59,2812.13,81.74,33232.5
2022-08-01,12,14253.65,16876.31,2652.48,89.5,33871.96
2022-08-01,13,14652.88,17855.52,2807.86,97.62,35413.88
2022-08-01,14,14450.61,18839.92,2878.96,103.4,36272.89
2022-08-01,15,14470.07,19423.17,2959.0,107.33,36959.56
2022-08-01,16,14746.11,19706.68,3140.55,110.82,37704.16
2022-08-01,17,14902.24,19851.92,3363.51,113.02,38230.68
2022-08-01,18,15342.69,19900.18,3434.42,113.09,38790.38
2022-08-01,19,15746.81,19231.98,3459.43,107.26,38545.47
2022-08-01,20,15937.94,18146.87,3379.86,100.51,37565.18
2022-08-01,21,15853.41,17503.42,3337.25,95.2,36789.28
2022-08-01,22,15420.16,16708.03,3213.06,86.67,35427.93
2022-08-01,23,14603.6,15671.26,2985.62,78.42,33338.9
2022-08-01,24,13587.18,14396.38,2723.47,71.18,30778.21
2022-08-02,1,12741.88,13305.06,2670.28,65.21,28782.42
2022-08-02,2,12130.86,12482.33,2673.72,61.0,27347.91
2022-08-02,3,11931.42,11965.25,2624.97,58.19,26579.83
2022-08-02,4,11848.64,11603.76,2593.15,57.71,26103.26
2022-08-02,5,11787.42,11517.36,2410.63,58.29,25773.71
2022-08-02,6,11968.75,11822.35,2390.81,60.35,26242.26
2022-08-02,7,12629.24,12322.88,2500.73,62.05,27514.9
2022-08-02,8,13029.18,13341.71,2594.93,68.05,29033.87
2022-08-02,9,13552.63,14403.74,2591.91,76.45,30624.74
2022-08-02,10,13270.13,14992.3,2568.23,82.36,30913.02
2022-08-02,11,13448.45,15718.37,2577.74,89.59,31834.16
2022-08-02,12,13958.13,16629.56,2596.98,97.68,33282.35
2022-08-02,13,14624.32,17519.65,2624.56,104.27,34872.79
2022-08-02,14,15433.17,18492.79,2693.81,110.85,36730.61
2022-08-02,15,16233.34,19210.1,2821.43,116.6,38381.46
2022-08-02,16,16854.46,19899.07,3026.59,120.35,39900.46
2022-08-02,17,17464.41,20102.6,3237.95,123.0,40927.96
2022-08-02,18,17976.34,20044.78,3439.17,123.25,41583.54
2022-08-02,19,18178.07,19468.96,3465.75,121.45,41234.23
2022-08-02,20,17874.7,18160.64,3397.52,115.14,39547.99
2022-08-02,21,17425.37,17481.29,3364.96,107.56,38379.18
2022-08-02,22,16661.31,16786.0,3239.08,97.29,36783.68
2022-08-02,23,15614.44,15635.48,3004.67,87.51,34342.1
2022-08-02,24,14519.29,14268.94,2777.3,78.21,31643.74
2022-08-03,1,13380.32,13276.01,2618.87,71.74,29346.94
2022-08-03,2,12773.41,12464.04,2497.9,65.69,27801.04
2022-08-03,3,12338.76,12020.9,2395.53,61.87,26817.06
2022-08-03,4,12396.23,11746.29,2303.84,60.08,26506.44
2022-08-03,5,12237.14,11723.49,2275.89,60.31,26296.83
2022-08-03,6,12229.91,12049.03,2356.07,61.98,26696.99
2022-08-03,7,12883.12,12487.26,2443.0,63.47,27876.84
2022-08-03,8,13497.81,13331.72,2572.17,68.42,29470.12
2022-08-03,9,13942.33,14327.67,2807.22,75.98,31153.2
2022-08-03,10,13750.09,15040.26,2665.56,84.77,31540.7
2022-08-03,11,13676.81,15548.93,2535.49,93.72,31854.95
2022-08-03,12,13742.41,16290.05,2525.44,104.27,32662.16
2022-08-03,13,14156.04,16983.64,2561.03,108.64,33809.35
2022-08-03,14,14918.14,17984.38,2629.75,114.71,35646.98
2022-08-03,15,16026.2,19006.04,2798.6,121.54,37952.39
2022-08-03,16,16843.41,20077.36,3079.73,127.06,40127.56
2022-08-03,17,17611.39,20284.48,3146.26,129.52,41171.65
2022-08-03,18,18407.74,20263.58,3238.4,130.33,42040.05
2022-08-03,19,18945.12,19481.96,3189.04,127.9,41744.03
2022-08-03,20,18745.17,18247.17,3160.74,121.61,40274.68
2022-08-03,21,18220.74,17699.37,3173.04,112.39,39205.55
2022-08-03,22,17486.52,17068.89,3074.63,100.58,37730.63
2022-08-03,23,16232.09,16006.68,2846.15,90.73,35175.65
2022-08-03,24,15009.9,14759.86,2593.67,81.98,32445.41
2022-08-04,1,13996.78,13663.55,2504.36,74.9,30239.59
2022-08-04,2,13400.12,12740.76,2453.59,68.83,28663.31
2022-08-04,3,13193.49,12246.14,2455.82,64.86,27960.31
2022-08-04,4,13049.66,11847.78,2347.89,62.92,27308.26
2022-08-04,5,12762.13,11891.15,2218.95,62.44,26934.67
2022-08-04,6,12904.82,12098.2,2274.35,64.03,27341.39
2022-08-04,7,13235.61,12423.32,2344.64,65.7,28069.28
2022-08-04,8,13690.94,13240.65,2422.68,68.93,29423.2
2022-08-04,9,14161.74,14159.66,2435.65,75.0,30832.05
2022-08-04,10,14040.43,15107.54,2460.7,81.64,31690.31
2022-08-04,11,14274.58,15827.53,2570.04,82.64,32754.79
2022-08-04,12,14416.31,16592.68,2599.92,88.89,33697.81
2022-08-04,13,15133.69,17251.79,3166.83,92.46,35644.76
2022-08-04,14,15807.1,18323.72,3236.45,90.21,37457.48
2022-08-04,15,16531.77,19090.06,3007.32,89.77,38718.92
2022-08-04,16,17307.95,18982.62,2789.6,91.38,39171.55
2022-08-04,17,17877.1,18675.7,2760.83,89.21,39402.85
2022-08-04,18,18038.4,17922.84,2975.78,91.57,39028.59
2022-08-04,19,17961.2,17066.83,2986.12,89.34,38103.5
2022-08-04,20,17547.64,16795.06,3029.2,86.28,37458.18
2022-08-04,21,17230.38,16556.76,3043.56,82.19,36912.89
2022-08-04,22,16579.93,15995.92,2958.36,76.42,35610.62
2022-08-04,23,15493.67,15020.02,2777.67,69.25,33360.61
2022-08-04,24,14398.89,14018.13,2556.89,63.32,31037.23
2022-08-05,1,13495.14,13153.94,2469.75,58.73,29177.56
2022-08-05,2,12802.09,12481.1,2389.32,55.47,27727.98
2022-08-05,3,12516.67,12115.69,2439.19,53.75,27125.31
2022-08-05,4,12557.61,11967.25,2305.32,53.77,26883.95
2022-08-05,5,12131.73,11761.41,2335.69,54.25,26283.08
2022-08-05,6,12344.88,12071.23,2285.14,56.86,26758.12
2022-08-05,7,12862.7,12498.57,2317.13,58.56,27736.95
2022-08-05,8,13317.21,12950.44,2449.59,60.88,28778.12
2022-08-05,9,13756.72,13728.99,2466.09,63.65,30015.46
2022-08-05,10,13408.8,14688.26,2771.33,64.32,30932.72
2022-08-05,11,13084.31,15584.14,2630.58,64.73,31363.76
2022-08-05,12,12835.21,16378.66,2511.89,69.84,31795.6
2022-08-05,13,13089.33,17268.53,2603.27,73.6,33034.73
2022-08-05,14,13549.84,17901.9,2764.12,76.89,34292.75
2022-08-05,15,13818.52,18893.48,2850.57,80.87,35643.44
2022-08-05,16,14280.91,19377.8,3016.84,87.27,36762.82
2022-08-05,17,14862.08,19578.95,3157.31,91.36,37689.7
2022-08-05,18,15377.51,19411.49,3352.41,94.33,38235.74
2022-08-05,19,15811.75,18941.17,3412.24,92.84,38258.0
2022-08-05,20,15721.96,17760.79,3332.72,88.31,36903.77
2022-08-05,21,15541.94,17026.19,3266.39,83.42,35917.93
2022-08-05,22,15120.69,16179.28,3153.42,76.75,34530.14
2022-08-05,23,14244.97,15181.21,2985.4,69.2,32480.77
2022-08-05,24,13342.36,13965.2,2785.86,63.23,30156.65
2022-08-06,1,12560.73,12966.26,2643.7,58.01,28228.7
2022-08-06,2,12150.3,12233.67,2467.69,54.53,26906.19
2022-08-06,3,11800.39,11679.82,2338.25,52.1,25870.55
2022-08-06,4,11314.49,11181.08,2200.33,50.75,24746.66
2022-08-06,5,11198.64,10969.48,2169.54,50.57,24388.24
2022-08-06,6,11239.4,11002.32,2131.01,51.97,24424.7
2022-08-06,7,11460.35,10915.93,2114.69,53.31,24544.28
2022-08-06,8,11915.47,11401.5,2260.66,58.55,25636.18
2022-08-06,9,11975.68,12585.98,2379.46,65.16,27006.28
2022-08-06,10,11650.23,13197.14,2184.53,72.02,27103.92
2022-08-06,11,11214.49,14034.9,2081.63,78.94,27409.97
2022-08-06,12,10974.47,14691.81,2070.31,86.64,27823.24
2022-08-06,13,10886.17,15610.45,2147.08,93.94,28737.65
2022-08-06,14,11209.8,16415.27,2241.58,100.28,29966.94
2022-08-06,15,11792.32,17293.39,2428.47,105.07,31619.24
2022-08-06,16,12572.66,18026.18,2619.77,109.97,33328.58
2022-08-06,17,13293.21,18483.9,2874.5,113.4,34765.01
2022-08-06,18,14053.37,18800.95,3146.58,114.41,36115.3
2022-08-06,19,14835.96,18487.48,3259.86,111.79,36695.09
2022-08-06,20,15065.37,17456.48,3224.37,104.38,35850.6
2022-08-06,21,14838.51,16706.99,3200.61,95.76,34841.88
2022-08-06,22,14355.05,15824.75,3089.22,85.7,33354.71
2022-08-06,23,13637.73,14692.74,2921.02,76.27,31327.77
2022-08-06,24,12741.09,13535.78,2719.75,68.72,29065.34
2022-08-07,1,11991.05,12531.83,2560.62,62.7,27146.2
2022-08-07,2,11471.12,11720.51,2383.18,57.74,25632.55
2022-08-07,3,11301.43,11205.72,2291.62,54.48,24853.25
2022-08-07,4,10840.9,10751.6,2138.54,52.43,23783.47
2022-08-07,5,10484.5,10469.22,2090.64,51.66,23096.03
2022-08-07,6,10723.13,10418.77,2097.6,52.27,23291.77
2022-08-07,7,10957.78,10193.4,2050.49,53.42,23255.09
2022-08-07,8,10935.83,10656.07,2140.9,58.86,23791.66
2022-08-07,9,10641.24,11951.88,2214.81,65.36,24873.28
