Date,HR,PGE,SCE,SDGE,VEA,CAISO
2024-04-01,1,8966.571686,8907.610412,1972.667839,57.1273878,19903.977289
2024-04-01,2,8705.645675,8724.919768,1893.810704,57.80476461,19382.180688
2024-04-01,3,8703.715034,8717.595565,1829.402006,58.47614639,19309.188753
2024-04-01,4,8758.170064,8722.465967,1803.497237,60.35446982,19344.4875919999
2024-04-01,5,8950.509014,8863.864788,1854.812521,64.50855796,19733.694987
2024-04-01,6,9540.172357,9412.137154,1897.274965,70.32481497,20919.909147
2024-04-01,7,10395.17078,10280.78684,2098.065783,73.3686929,22847.392106
2024-04-01,8,10966.38851,10603.12774,2253.155873,73.41242356,23896.0844699999
2024-04-01,9,10628.04333,10366.33363,2024.576737,82.3297888,23101.28346
2024-04-01,10,9515.24672,9875.314459,1780.228958,106.7947409,21277.5849088
2024-04-01,11,8340.04489,9506.714742,1579.803414,119.5539039,19546.117049
2024-04-01,12,7776.078692,10066.69128,1291.205411,115.1983958,19249.175449
2024-04-01,13,7009.854406,10303.08078,1197.617523,111.304062,18621.856816
2024-04-01,14,6861.998779,10605.5634,1340.465337,64.88528315,18872.9128289999
2024-04-01,15,6771.174357,10411.89017,1322.097629,67.80451129,18572.966685
2024-04-01,16,7263.969888,10251.92479,1245.281913,45.56784025,18806.744475
2024-04-01,17,7941.754696,9330.689189,1576.356552,50.40033521,18899.200774
2024-04-01,18,9051.929688,9806.923647,1846.089417,59.44177552,20764.3845913
2024-04-01,19,10495.11998,10186.2625,2190.339765,56.47308695,22928.195321
2024-04-01,20,11232.90521,10963.04775,2391.632741,61.84003357,24649.425824
2024-04-01,21,10951.54551,11095.45053,2377.186184,61.53671233,24485.719538
2024-04-01,22,10426.01249,10847.09475,2286.788161,58.97652114,23618.8720039999
2024-04-01,23,9703.028512,10293.10485,2118.89131,56.56297741,22171.5878939999
2024-04-01,24,9174.401684,9744.646578,1970.415659,54.92632515,20944.390317
2024-04-02,1,9354.389597,9318.572977,1972.507536,54.49097612,20699.9611
2024-04-02,2,9409.997681,8986.917378,1945.016155,54.27526022,20396.206571
2024-04-02,3,9040.368197,8898.349057,1830.224021,54.9538918,19823.89546
2024-04-02,4,8935.980587,8814.36782,1826.594948,56.00937215,19632.949609
2024-04-02,5,9122.497758,9074.023174,1834.861011,60.58965173,20091.971585
2024-04-02,6,9672.665304,9653.780589,1958.89136,66.94118492,21352.278546
2024-04-02,7,10459.33518,10373.76012,2215.828823,73.62549857,23122.549661
2024-04-02,8,10995.79586,10367.78377,2331.829029,77.36939952,23772.77811
2024-04-02,9,10271.79994,10663.98346,2317.155351,128.3665366,23381.305321
2024-04-02,10,9355.335736,11105.30913,2022.975508,120.4944154,22604.1148652
2024-04-02,11,8350.938233,10588.45025,1816.191473,61.62309869,20817.2029931
2024-04-02,12,7920.814945,10907.25026,1501.027971,53.0247276,20382.1095852
2024-04-02,13,8116.841364,11015.04734,1101.360994,107.5411281,20340.7906649
2024-04-02,14,8061.488798,10942.58743,992.334848,94.2704361,20090.6812321
2024-04-02,15,8057.908304,10047.43415,1128.139891,80.94559672,19314.4279964
2024-04-02,16,7681.120241,9122.587542,1287.921156,47.37666261,18139.0056698
2024-04-02,17,8144.949081,9193.822026,1614.311232,50.08041818,19003.1629814
2024-04-02,18,9324.236968,9926.540866,1972.843067,53.16663495,21276.7876448
2024-04-02,19,10588.61711,10581.48365,2226.429324,54.61968301,23451.149689
