Date,HR,PGE,SCE,SDGE,VEA,CAISO
2022-11-01,1,9683.46,9813.45,2067.39,45.28,21609.49
2022-11-01,2,9692.56,9541.4,1987.31,44.46,21265.63
2022-11-01,3,9633.29,9408.37,1935.51,45.17,21022.24
2022-11-01,4,9728.91,9315.74,1921.57,46.11,21012.22
2022-11-01,5,9725.99,9252.6,1909.06,48.94,20936.49
2022-11-01,6,10255.57,9789.7,1936.13,53.21,22034.53
2022-11-01,7,11165.08,10577.29,2070.98,58.96,23872.21
2022-11-01,8,11708.04,11048.23,2284.11,60.77,25101.05
2022-11-01,9,11704.61,11096.23,2164.31,56.63,25021.67
2022-11-01,10,11689.59,11129.86,2235.14,51.98,25106.47
2022-11-01,11,11650.91,11509.31,2144.88,47.94,25352.94
2022-11-01,12,11755.4,11579.79,2198.65,44.48,25578.22
2022-11-01,13,11813.15,11434.18,1936.81,38.83,25222.87
2022-11-01,14,11302.86,11971.48,1941.0,44.54,25259.76
2022-11-01,15,10644.59,12295.73,2004.64,46.96,24991.81
2022-11-01,16,10539.69,12031.43,2095.98,48.1,24715.09
2022-11-01,17,11003.33,11570.88,2218.33,50.56,24843.0
2022-11-01,18,11686.93,11690.91,2450.41,56.72,25884.87
2022-11-01,19,12431.93,12139.32,2609.79,61.44,27242.38
2022-11-01,20,12351.25,12051.83,2553.57,59.74,27016.28
2022-11-01,21,12096.95,11828.29,2456.53,57.1,26438.77
2022-11-01,22,11608.26,11447.26,2334.93,53.93,25444.28
2022-11-01,23,10920.32,10856.42,2150.55,50.16,23977.34
2022-11-01,24,10254.9,10264.43,2018.76,47.52,22585.52
2022-11-02,1,10030.95,9758.26,2224.43,45.67,22059.21
2022-11-02,2,9721.99,9256.76,2165.18,44.54,21188.36
2022-11-02,3,9677.0,9294.84,2086.85,44.46,21103.05
2022-11-02,4,9432.58,9211.36,1882.25,45.03,20571.12
2022-11-02,5,9486.76,9075.41,1824.39,47.71,20434.17
2022-11-02,6,9989.93,9542.69,1913.6,51.95,21498.07
2022-11-02,7,11055.6,10384.98,2114.76,57.7,23612.93
2022-11-02,8,12005.62,10857.38,2285.8,60.62,25209.32
2022-11-02,9,11844.02,11257.89,2316.77,62.14,25480.71
2022-11-02,10,11221.5,12027.76,2394.29,61.92,25705.37
2022-11-02,11,10565.21,12488.5,2133.19,59.92,25246.72
2022-11-02,12,10344.7,12124.08,1763.8,51.55,24284.03
2022-11-02,13,10092.95,11425.49,1746.97,54.91,23320.21
2022-11-02,14,10007.61,10892.17,1776.02,50.9,22726.59
2022-11-02,15,10006.45,10494.99,1837.06,45.04,22383.46
2022-11-02,16,10178.16,10610.44,1994.97,46.27,22829.73
2022-11-02,17,10910.28,10884.33,2148.1,50.06,23992.67
2022-11-02,18,11671.15,11352.31,2390.97,58.82,25473.16
2022-11-02,19,12473.2,12070.02,2579.49,65.89,27188.49
2022-11-02,20,12460.75,11916.91,2538.97,65.76,26982.28
2022-11-02,21,12159.43,11671.23,2433.92,64.21,26328.7
2022-11-02,22,11716.35,11406.28,2321.53,62.66,25506.71
2022-11-02,23,11065.58,10900.5,2167.41,59.41,24192.79
2022-11-02,24,10364.28,10293.71,2005.73,57.38,22721.0
2022-11-03,1,10017.9,9703.52,1978.12,56.29,21755.73
2022-11-03,2,9737.29,9392.45,1957.22,56.59,21143.45
2022-11-03,3,9651.25,9095.62,2007.13,57.54,20811.45
2022-11-03,4,9735.84,8987.16,1936.87,58.95,20718.73
2022-11-03,5,9693.79,9082.72,1828.75,61.78,20666.94
2022-11-03,6,10291.25,9589.1,1934.27,67.68,21882.2
2022-11-03,7,11483.2,10556.52,2138.31,74.78,24252.71
2022-11-03,8,12478.19,11113.52,2289.23,77.74,25958.59
2022-11-03,9,12326.21,11210.88,2206.28,75.11,25818.38
2022-11-03,10,11494.45,11401.08,2095.82,71.62,25062.87
2022-11-03,11,10668.03,11261.65,2015.66,67.2,24012.44
2022-11-03,12,10172.45,11233.86,2013.05,57.24,23476.51
2022-11-03,13,9760.87,11033.85,1932.3,53.9,22780.92
2022-11-03,14,9472.07,10784.22,1701.37,52.42,22010.07
2022-11-03,15,9648.28,10728.84,1690.94,54.51,22122.58
