Date,HR,PGE,SCE,SDGE,VEA,CAISO
2021-06-01,1,11908.21,10043.63,1923.95,48.86,23924.65
2021-06-01,2,11267.81,9587.3,1853.66,45.52,22754.3
2021-06-01,3,10767.9,9352.08,1819.64,43.34,21982.97
2021-06-01,4,10655.82,9159.66,1792.78,42.95,21651.22
2021-06-01,5,10505.44,9285.07,1810.87,44.45,21645.83
2021-06-01,6,10809.93,9643.94,1891.78,46.7,22392.35
2021-06-01,7,11328.91,10051.69,1992.88,50.56,23424.05
2021-06-01,8,11888.45,10707.4,2109.7,54.94,24760.48
2021-06-01,9,12242.59,11114.03,2104.07,58.8,25519.5
2021-06-01,10,12231.4,11643.87,1877.52,64.18,25816.98
2021-06-01,11,12694.4,11917.59,1759.35,72.53,26443.87
2021-06-01,12,13004.29,12349.1,1747.79,82.03,27183.22
2021-06-01,13,13144.41,12908.21,1732.34,90.49,27875.44
2021-06-01,14,13785.05,13460.27,1743.15,98.07,29086.54
2021-06-01,15,14549.44,14141.68,1822.11,101.49,30614.72
2021-06-01,16,15311.28,14702.2,1933.06,105.71,32052.24
2021-06-01,17,15992.9,14969.11,2104.36,106.49,33172.86
2021-06-01,18,16585.89,14978.2,2253.1,105.25,33922.44
2021-06-01,19,16921.43,14687.58,2407.09,100.18,34116.28
2021-06-01,20,16771.0,14269.17,2477.01,91.71,33608.89
2021-06-01,21,16388.83,14110.49,2547.05,84.87,33131.24
2021-06-01,22,15633.22,13525.4,2485.68,76.58,31720.88
2021-06-01,23,14366.28,12605.24,2331.34,67.81,29370.67
2021-06-01,24,13107.74,11716.22,2119.48,60.1,27003.55
2021-06-02,1,12231.82,10967.24,1993.85,54.24,25247.15
2021-06-02,2,11522.58,10315.42,1916.04,49.96,23804.0
2021-06-02,3,11126.29,9981.37,1855.35,47.16,23010.16
2021-06-02,4,10944.32,9737.19,1817.77,46.4,22545.68
2021-06-02,5,10805.01,9796.57,1841.18,46.91,22489.66
2021-06-02,6,11230.71,10026.58,1925.52,48.91,23231.73
2021-06-02,7,11696.1,10408.45,2035.24,52.02,24191.81
2021-06-02,8,12072.1,10949.67,2112.42,57.36,25191.55
2021-06-02,9,12532.3,11523.98,2170.22,63.71,26290.21
2021-06-02,10,12133.09,11869.32,2160.45,69.43,26232.29
2021-06-02,11,11930.47,12253.63,1984.27,78.53,26246.89
2021-06-02,12,12058.16,12734.59,1831.83,86.01,26710.6
2021-06-02,13,12190.66,13355.78,1730.17,94.63,27371.24
2021-06-02,14,12760.12,14106.61,1799.57,103.35,28769.66
2021-06-02,15,13463.67,14580.16,1890.31,109.79,30043.93
2021-06-02,16,14215.66,14946.86,2030.31,112.33,31305.15
2021-06-02,17,15062.57,15290.28,2121.35,114.94,32589.13
2021-06-02,18,15681.6,15418.1,2291.45,117.57,33508.72
2021-06-02,19,16318.41,15194.97,2426.75,115.5,34055.64
2021-06-02,20,16281.35,14707.68,2491.59,108.96,33589.6
2021-06-02,21,15910.91,14369.25,2549.63,99.37,32929.15
2021-06-02,22,15257.91,13855.48,2475.64,88.16,31677.19
2021-06-02,23,14029.82,12852.32,2255.22,77.79,29215.15
2021-06-02,24,12849.32,11880.59,2080.63,68.98,26879.52
2021-06-03,1,12014.02,11031.16,1999.98,62.37,25107.53
2021-06-03,2,11409.6,10436.32,1909.24,57.86,23813.02
2021-06-03,3,11010.0,9931.98,1845.45,54.92,22842.35
2021-06-03,4,10740.88,9702.25,1815.62,53.54,22312.28
2021-06-03,5,10773.65,9806.27,1839.71,53.58,22473.2
2021-06-03,6,11160.69,10148.04,1920.88,54.45,23284.06
2021-06-03,7,11740.18,10537.7,2015.38,58.89,24352.14
2021-06-03,8,12374.58,11064.52,2065.19,65.31,25569.61
2021-06-03,9,12555.23,11623.23,2012.15,74.09,26264.7
2021-06-03,10,12371.48,11974.04,1931.06,82.7,26359.29
2021-06-03,11,12300.04,12329.0,1817.24,90.17,26536.45
2021-06-03,12,12197.83,12824.93,1754.68,99.0,26876.45
2021-06-03,13,12333.62,13256.73,1755.82,105.86,27452.02
2021-06-03,14,12967.28,13738.03,1751.11,107.04,28563.47
2021-06-03,15,13772.27,14421.35,1787.15,111.95,30092.72
2021-06-03,16,15027.83,14997.17,1945.42,116.49,32086.91
2021-06-03,17,15529.38,15287.07,2016.68,118.67,32951.8
2021-06-03,18,16270.69,15413.48,2250.84,121.3,34056.32
2021-06-03,19,16864.81,15182.24,2405.06,118.83,34570.93
2021-06-03,20,16832.66,14652.72,2496.24,112.58,34094.21
2021-06-03,21,16356.18,14347.08,2563.91,103.27,33370.43
2021-06-03,22,15796.8,13773.79,2474.33,92.95,32137.87
2021-06-03,23,14553.92,12881.51,2305.58,83.62,29824.63
2021-06-03,24,13350.4,11947.2,2108.7,75.05,27481.35
2021-06-04,1,12669.48,11065.46,2020.74,67.66,25823.34
2021-06-04,2,12039.87,10519.27,1918.78,62.13,24540.06
2021-06-04,3,11292.8,10010.31,1851.57,58.37,23213.05
2021-06-04,4,10929.92,9749.72,1813.6,57.2,22550.45
2021-06-04,5,10922.34,9809.56,1838.44,58.0,22628.34
2021-06-04,6,11245.85,10036.23,1908.06,59.89,23250.03
2021-06-04,7,11971.69,10406.24,1968.21,62.11,24408.25
2021-06-04,8,12575.96,11180.64,2038.31,66.63,25861.54
2021-06-04,9,12750.04,11464.94,1986.57,74.84,26276.38
2021-06-04,10,13202.35,11755.94,1881.57,81.35,26921.2
2021-06-04,11,12929.82,12211.43,1814.45,88.71,27044.41
2021-06-04,12,12992.51,12600.9,1732.74,96.84,27422.98
2021-06-04,13,13268.41,12860.78,1657.71,104.06,27890.95
2021-06-04,14,13798.79,13332.66,1689.8,111.15,28932.4
2021-06-04,15,13996.54,13714.3,1762.9,115.54,29589.29
2021-06-04,16,14198.42,14313.41,1923.14,116.68,30551.67
2021-06-04,17,14818.11,14634.38,2030.15,119.04,31601.69
2021-06-04,18,15299.93,14799.08,2244.29,119.74,32463.03
2021-06-04,19,15784.2,14768.63,2382.4,118.06,33053.29
2021-06-04,20,15719.33,14334.28,2471.41,111.16,32636.16
2021-06-04,21,15377.22,13943.07,2530.12,102.78,31953.19
2021-06-04,22,14931.21,13431.94,2440.13,94.35,30897.63
2021-06-04,23,13888.63,12520.5,2288.76,84.52,28782.41
2021-06-04,24,12810.48,11696.12,2112.15,75.28,26694.04
2021-06-05,1,12007.95,10981.84,2037.28,67.09,25094.16
2021-06-05,2,11374.56,10400.01,1941.78,61.82,23778.18
2021-06-05,3,10914.6,9989.11,1870.96,57.4,22832.07
2021-06-05,4,10654.14,9766.73,1831.33,54.31,22306.51
2021-06-05,5,10563.09,9586.29,1821.15,52.69,22023.21
2021-06-05,6,10622.82,9598.78,1837.7,51.57,22110.87
2021-06-05,7,11068.86,9569.85,1841.68,54.55,22534.95
2021-06-05,8,11341.35,9725.5,1858.88,59.14,22984.87
2021-06-05,9,11395.57,9699.87,1792.37,66.28,22954.1
2021-06-05,10,11167.23,9686.23,1616.45,73.67,22543.58
2021-06-05,11,11048.02,9917.42,1461.57,80.87,22507.87
2021-06-05,12,11159.84,10269.38,1410.26,88.78,22928.26
2021-06-05,13,11478.87,10682.96,1379.11,96.23,23637.18
2021-06-05,14,11755.49,11241.03,1426.79,102.1,24525.4
2021-06-05,15,12097.22,11857.18,1466.19,105.85,25526.44
2021-06-05,16,12615.0,12390.33,1563.33,108.89,26677.55
2021-06-05,17,13228.83,12888.67,1835.15,111.79,28064.44
2021-06-05,18,14034.41,13195.96,2038.69,113.82,29382.88
2021-06-05,19,14754.04,13178.1,2224.01,110.66,30266.8
2021-06-05,20,14865.4,12938.52,2338.64,104.45,30247.02
2021-06-05,21,14604.02,12781.07,2454.22,96.43,29935.74
2021-06-05,22,14197.43,12434.93,2360.35,85.97,29078.68
2021-06-05,23,13204.47,11783.22,2219.25,76.24,27283.19
2021-06-05,24,12204.58,11014.87,2087.9,68.23,25375.59
2021-06-06,1,11505.44,10311.6,1984.78,62.25,23864.08
2021-06-06,2,10851.3,9813.73,1878.56,57.31,22600.91
2021-06-06,3,10437.98,9512.34,1822.74,53.97,21827.04
2021-06-06,4,10144.97,9223.63,1808.91,52.73,21230.25
2021-06-06,5,10018.42,9002.21,1745.91,51.91,20818.44
2021-06-06,6,9992.43,9026.02,1764.76,51.17,20834.38
2021-06-06,7,10250.9,8916.08,1783.34,54.23,21004.55
2021-06-06,8,10436.07,9020.73,1865.43,58.96,21381.19
2021-06-06,9,10525.94,9163.51,1888.15,63.05,21640.64
2021-06-06,10,10425.11,8975.19,1755.06,69.17,21224.54
2021-06-06,11,10374.14,8875.13,1456.71,74.97,20780.95
2021-06-06,12,10373.29,9005.5,1276.19,80.82,20735.8
2021-06-06,13,10167.31,9304.88,1194.41,86.14,20752.74
2021-06-06,14,10503.45,9795.95,1187.29,90.75,21577.44
2021-06-06,15,11023.25,10101.69,1297.28,94.41,22516.62
2021-06-06,16,11615.05,10596.61,1394.4,97.98,23704.04
2021-06-06,17,12222.13,11284.46,1618.32,100.95,25225.86
2021-06-06,18,13018.68,11857.29,1980.99,103.51,26960.46
2021-06-06,19,13605.56,11978.01,2171.62,102.42,27857.61
2021-06-06,20,13803.3,11959.59,2290.47,97.03,28150.39
2021-06-06,21,13561.7,12036.82,2360.5,90.46,28049.49
2021-06-06,22,13238.5,11822.51,2309.66,81.89,27452.56
2021-06-06,23,12290.41,11200.81,2173.1,72.44,25736.76
2021-06-06,24,11345.16,10483.66,2001.46,63.88,23894.17
2021-06-07,1,10679.79,9824.73,1919.08,57.76,22481.37
2021-06-07,2,10328.88,9453.75,1863.42,54.04,21700.09
2021-06-07,3,10210.86,9233.65,1779.81,51.13,21275.49
2021-06-07,4,10104.16,9150.7,1759.87,50.4,21065.14
2021-06-07,5,10240.39,9210.57,1787.86,51.09,21289.91
2021-06-07,6,10668.0,9671.69,1875.16,52.55,22267.41
2021-06-07,7,11184.4,10126.32,2025.95,56.01,23392.68
2021-06-07,8,11696.32,10820.81,2196.76,59.28,24773.17
2021-06-07,9,11964.64,11507.62,2280.74,61.41,25814.41
2021-06-07,10,11927.41,11594.7,2279.97,65.9,25867.98
2021-06-07,11,11787.85,11875.34,2283.3,69.67,26016.16
2021-06-07,12,11587.41,11922.67,2282.89,73.13,25866.11
2021-06-07,13,11373.34,12024.86,2332.77,78.98,25809.94
2021-06-07,14,11207.75,11430.66,2168.48,84.06,24890.95
2021-06-07,15,11024.1,11254.62,2068.23,86.55,24433.5
2021-06-07,16,11302.66,11311.84,2083.69,87.63,24785.83
2021-06-07,17,11839.1,11322.49,2083.5,85.64,25330.72
2021-06-07,18,12563.25,11482.36,2188.89,83.56,26318.06
2021-06-07,19,12961.95,11651.04,2289.25,79.64,26981.86
2021-06-07,20,12986.84,11845.68,2364.85,75.85,27273.23
2021-06-07,21,13132.09,12136.13,2438.86,73.18,27780.27
2021-06-07,22,13037.42,11917.28,2327.49,68.07,27350.26
2021-06-07,23,12204.86,11274.12,2168.08,61.28,25708.34
2021-06-07,24,11499.1,10587.5,2009.07,54.93,24150.6
2021-06-08,1,11139.17,9973.48,1920.37,50.65,23083.67
2021-06-08,2,10735.51,9631.8,1836.28,47.79,22251.38
2021-06-08,3,10501.5,9330.3,1764.84,46.0,21642.62
2021-06-08,4,10305.12,9284.57,1759.22,45.62,21394.53
2021-06-08,5,10289.1,9310.22,1792.24,46.84,21438.41
2021-06-08,6,10696.06,9618.95,1867.93,48.36,22231.3
2021-06-08,7,11080.59,10045.83,1979.17,51.25,23156.84
2021-06-08,8,11423.58,10406.08,2013.51,52.15,23895.32
2021-06-08,9,11471.84,10565.74,2105.79,52.62,24195.99
2021-06-08,10,10991.98,10819.43,2038.27,53.9,23903.57
