Date,HR,PGE,SCE,SDGE,VEA,CAISO,HE,CAISO Total,Unnamed: 7,Spring DST change occurs on March 9 in HE2,daily_mean_load_lag_1,daily_std_load_lag_1,daily_mean_load_lag_7,daily_std_load_lag_7,daily_mean_load_lag_15,daily_std_load_lag_15,daily_mean_load_lag_30,daily_std_load_lag_30
2025-04-01,1.0,9917.144076,9875.463107,2075.362681,51.40327903,21919.373688,,,,,,,,,,,,
2025-04-01,24.0,10438.6496,10289.89282,2056.591414,54.96297805,22840.097489,,,,,,,,,,,,
2025-04-01,23.0,11037.48976,10664.72511,2186.209611,58.04342957,23946.467958,,,,,,,,,,,,
2025-04-01,22.0,11733.7792,11178.24075,2370.841285,61.65746557,25344.51944,,,,,,,,,,,,
2025-04-01,21.0,12048.67859,11283.52916,2418.978878,65.06916751,25816.256467,,,,,,,,,,,,
2025-04-01,20.0,11917.13258,11475.53041,2452.676306,64.9266078,25910.266317,,,,,,,,,,,,
2025-04-01,19.0,11156.68903,10772.68148,2227.907261,59.68565534,24216.9637779999,,,,,,,,,,,,
2025-04-01,17.0,10297.79752,10775.76248,1695.798472,109.3616924,22878.720124,,,,,,,,,,,,
2025-04-01,16.0,10357.48859,11605.85015,1588.088214,116.890511,23668.317337,,,,,,,,,,,,
2025-04-01,15.0,10303.01541,11995.44389,1546.139946,160.8717798,24005.4707939,,,,,,,,,,,,
2025-04-01,14.0,10573.53127,12088.55551,1390.953202,46.99466508,24100.0345958999,,,,,,,,,,,,
2025-04-01,13.0,10301.00699,11873.20533,1332.983047,49.53732342,23556.5847861,,,,,,,,,,,,
2025-04-01,18.0,10453.1643,10336.44225,1950.436291,64.09234738,22804.1351359999,,,,,,,,,,,,
2025-04-01,11.0,11168.27894,13076.04424,1971.240418,169.15073,26384.714342,,,,,,,,,,,,
2025-04-01,10.0,11341.45854,12455.75702,2179.936676,174.2029488,26151.355135,,,,,,,,,,,,
2025-04-01,9.0,11409.2062,12156.90621,2322.216638,165.4320368,26053.761097,,,,,,,,,,,,
2025-04-01,8.0,11569.52959,10838.27588,2362.917013,71.23824648,24841.961077,,,,,,,,,,,,
2025-04-01,7.0,10897.39133,10366.1695,2296.628388,70.04314924,23630.232834,,,,,,,,,,,,
2025-04-01,6.0,10227.6132,9594.700654,1973.425292,63.19586956,21858.935538,,,,,,,,,,,,
2025-04-01,5.0,9581.070999,9017.6213,1877.68455,56.15229837,20532.529551,,,,,,,,,,,,
2025-04-01,4.0,9479.991969,8903.228792,1880.379813,52.39898282,20315.999813,,,,,,,,,,,,
2025-04-01,3.0,9596.863617,9057.183108,1937.79412,50.71569675,20642.556684,,,,,,,,,,,,
2025-04-01,2.0,9704.983094,9295.090042,2043.725304,50.38109439,21094.1798529999,,,,,,,,,,,,
2025-04-01,12.0,11099.55101,12373.29717,1639.618311,154.2061873,25266.6727518999,,,,,,,,,,,,
2025-04-02,15.0,8328.032486,12280.98729,1523.062859,127.1378186,22259.2204183,,,,,,,,,,,,
2025-04-02,16.0,8502.596742,11934.03859,1709.613049,106.4925198,22252.740842,,,,,,,,,,,,
2025-04-02,17.0,8771.30276,11203.7456,1649.686251,90.44414987,21715.178589,,,,,,,,,,,,
2025-04-02,18.0,9569.609898,10049.05062,1861.63597,70.89444638,21551.190861,,,,,,,,,,,,
2025-04-02,19.0,10614.66926,10256.12945,2202.657275,72.36861572,23145.824499,,,,,,,,,,,,
2025-04-02,24.0,10178.06173,10094.56363,2010.077816,69.31964363,22352.023049,,,,,,,,,,,,
2025-04-02,21.0,11732.06634,11110.52714,2406.733321,76.29616885,25325.622763,,,,,,,,,,,,
2025-04-02,22.0,11390.12705,10866.14723,2300.818668,74.78533112,24631.878184,,,,,,,,,,,,
2025-04-02,23.0,10725.88379,10533.07753,2139.908477,71.5633802,23470.433227,,,,,,,,,,,,
2025-04-02,14.0,8278.583792,13036.35952,1426.597888,157.3224567,22898.863768,,,,,,,,,,,,
2025-04-02,20.0,11494.72326,11038.42178,2439.351787,77.3414924,25049.838096,,,,,,,,,,,,
2025-04-02,13.0,8659.572107,12939.72558,1358.890327,150.7992623,23108.987644,,,,,,,,,,,,
2025-04-02,6.0,10371.89,9799.199479,2011.914664,69.79846909,22252.802775,,,,,,,,,,,,
2025-04-02,11.0,9922.536081,11810.15805,1752.492987,132.0439323,23617.231145,,,,,,,,,,,,
2025-04-02,12.0,9199.052981,12544.81599,1755.976176,110.8862357,23610.731401,,,,,,,,,,,,
2025-04-02,2.0,9826.326505,9400.916854,2058.736501,53.89118234,21339.871458,,,,,,,,,,,,
2025-04-02,3.0,9565.189249,9329.011559,1973.939919,54.8904636,20923.0317809999,,,,,,,,,,,,
2025-04-02,4.0,9495.507716,9104.494271,1908.79439,56.39931373,20565.195956,,,,,,,,,,,,
2025-04-02,5.0,9688.169525,9379.451546,1931.257635,60.42470284,21059.303082,,,,,,,,,,,,
2025-04-02,1.0,10144.10104,9922.523198,2111.962719,53.49692094,22232.084467,,,,,,,,,,,,
2025-04-02,7.0,11515.0254,10600.78752,2343.735139,77.54253136,24537.090658,,,,,,,,,,,,
2025-04-02,8.0,11980.43657,11014.25524,2436.35525,79.34737683,25510.394357,,,,,,,,,,,,
2025-04-02,9.0,11406.45008,10872.52333,2148.246689,81.68430739,24508.904349,,,,,,,,,,,,
2025-04-02,10.0,10858.77069,11254.70191,1835.700318,88.25556379,24037.4284633,,,,,,,,,,,,
2025-04-03,24.0,10229.83553,10638.04982,2203.524939,63.3284637,23134.738643,,,,,,,,,,,,
2025-04-03,23.0,10831.08496,10617.13474,2307.458944,64.54542218,23820.224145,,,,,,,,,,,,
2025-04-03,22.0,11408.82505,11102.96229,2437.626216,66.59193058,25016.0055819999,,,,,,,,,,,,
2025-04-03,21.0,11709.4802,11249.3141,2496.849897,68.53367468,25524.177809,,,,,,,,,,,,
2025-04-03,20.0,11414.31127,11249.92261,2527.380514,67.10242105,25258.717044,,,,,,,,,,,,
2025-04-03,19.0,10360.87264,10569.20789,2369.28473,60.12744579,23359.492697,,,,,,,,,,,,
2025-04-03,17.0,8843.843268,10505.85345,1936.121525,70.27020369,21356.088655,,,,,,,,,,,,
2025-04-03,16.0,8032.573899,10899.68297,1573.04598,82.24614987,20587.549205,,,,,,,,,,,,
2025-04-03,15.0,7960.214556,10716.67383,1597.440181,96.54788363,20370.876685,,,,,,,,,,,,
2025-04-03,14.0,8102.43545,11260.11659,1406.797449,119.5214364,20888.871302,,,,,,,,,,,,
2025-04-03,13.0,8120.149299,11809.52534,1535.620173,126.6417034,21591.936899,,,,,,,,,,,,
2025-04-03,18.0,9691.563196,10448.27481,2264.891013,57.83022684,22462.5593761,,,,,,,,,,,,
2025-04-03,11.0,8816.424334,12621.07246,1895.109057,176.8503524,23510.231362,,,,,,,,,,,,
2025-04-03,2.0,9652.436707,9499.698734,1994.962411,69.14648128,21216.244264,,,,,,,,,,,,
2025-04-03,3.0,9386.371747,9273.701962,1892.667859,70.25074206,20622.992453,,,,,,,,,,,,
2025-04-03,4.0,9259.192567,9130.368424,1871.866735,73.39270591,20334.820497,,,,,,,,,,,,
2025-04-03,5.0,9424.973707,9339.503334,1879.541018,78.66118017,20722.679151,,,,,,,,,,,,
2025-04-03,6.0,10050.2664,10039.49383,1968.182659,88.15428332,22146.097105,,,,,,,,,,,,
2025-04-03,1.0,9912.645844,9486.117119,2105.799071,69.06464992,21573.626846,,,,,,,,,,,,
2025-04-03,7.0,11091.41789,10596.70697,2295.595296,96.80343704,24080.523625,,,,,,,,,,,,
2025-04-03,8.0,11607.73717,10708.33561,2403.726032,115.7332915,24835.532153,,,,,,,,,,,,
2025-04-03,9.0,10818.10595,10930.13993,2440.241528,163.2339405,24351.721425,,,,,,,,,,,,
2025-04-03,10.0,9519.999169,12561.0876,2185.652997,179.9800515,24446.719922,,,,,,,,,,,,
2025-04-03,12.0,8457.945356,12913.32934,1856.324948,169.0607969,23396.660646,,,,,,,,,,,,
2025-04-04,14.0,7706.75564,12198.2986,1154.329958,100.1599348,21159.544017,,,,,,,,,,,,
2025-04-04,23.0,10445.64802,10416.41183,2175.114557,59.09538097,23096.269854,,,,,,,,,,,,
2025-04-04,22.0,10949.66188,10796.11545,2296.183559,61.70208794,24103.6630869999,,,,,,,,,,,,
2025-04-04,21.0,11194.22665,10928.3295,2350.713175,62.8345443,24536.104353,,,,,,,,,,,,
2025-04-04,20.0,11066.3611,11098.50856,2457.95557,61.9280362,24684.7534629999,,,,,,,,,,,,
2025-04-04,19.0,10355.34634,10464.28326,2322.171311,56.15912728,23197.960092,,,,,,,,,,,,
2025-04-04,18.0,9741.361336,10266.68819,2065.112011,54.74560438,22127.907188,,,,,,,,,,,,
2025-04-04,17.0,8832.654334,10686.55752,1836.440956,70.1611616,21425.814139,,,,,,,,,,,,
2025-04-04,16.0,8133.068776,11715.73506,1631.470867,80.34155413,21560.616423,,,,,,,,,,,,
2025-04-04,15.0,7945.807914,11905.93883,1637.594903,86.54202415,21575.8838599999,,,,,,,,,,,,
2025-04-04,13.0,8017.910141,12067.03351,1209.689597,144.1124141,21438.745766,,,,,,,,,,,,
2025-04-04,24.0,9854.869603,10005.54186,2007.348257,56.79049509,21924.550259,,,,,,,,,,,,
2025-04-04,11.0,9510.229042,12218.54012,1603.067455,171.9388746,23503.775599,,,,,,,,,,,,
2025-04-04,1.0,9889.668579,10141.41873,2264.176446,62.88435084,22358.14788,,,,,,,,,,,,
2025-04-04,2.0,9628.64421,9826.96018,2202.137741,63.08480515,21720.827025,,,,,,,,,,,,
2025-04-04,3.0,9383.159331,9735.568257,2129.582955,65.40295135,21313.713573,,,,,,,,,,,,
2025-04-04,4.0,9319.51638,9615.158977,2059.320114,68.61256504,21062.6080119999,,,,,,,,,,,,
2025-04-04,5.0,9474.933481,10117.42122,2075.11558,73.52003651,21740.99033,,,,,,,,,,,,
2025-04-04,12.0,8456.110286,12589.42563,1320.665398,160.2200139,22526.42155,,,,,,,,,,,,
2025-04-04,7.0,11110.49929,10926.04086,2269.222097,89.44579319,24395.208103,,,,,,,,,,,,
