Date,HR,PGE,SCE,SDGE,VEA,CAISO,HE,CAISO Total,Unnamed: 7,Spring DST change occurs on March 9 in HE2,daily_mean_load_lag_1,daily_std_load_lag_1,daily_mean_load_lag_7,daily_std_load_lag_7,daily_mean_load_lag_15,daily_std_load_lag_15,daily_mean_load_lag_30,daily_std_load_lag_30
2024-10-01,17.0,17218.14255,18160.59486,2700.077148,119.3053594,38198.119991,,,,,,,,,,,,
2024-10-01,24.0,12948.12038,12814.03996,2402.951488,61.61027476,28226.7227,,,,,,,,,,,,
2024-10-01,23.0,14083.70821,13766.08534,2470.814522,69.07120631,30389.679254,,,,,,,,,,,,
2024-10-01,22.0,15425.14917,14912.37126,2707.691256,77.73678697,33122.949057,,,,,,,,,,,,
2024-10-01,21.0,16361.08062,15576.69975,2838.561852,86.82433885,34863.167202,,,,,,,,,,,,
2024-10-01,20.0,17435.17757,16427.33427,2940.500311,96.99655006,36900.009199,,,,,,,,,,,,
2024-10-01,19.0,18096.9998,17151.50628,2981.620788,107.0142775,38337.141227,,,,,,,,,,,,
2024-10-01,18.0,18177.15405,17884.3255,2905.799847,116.1594833,39083.450573,,,,,,,,,,,,
2024-10-01,16.0,15940.83004,17847.56851,2475.759899,116.9912666,36381.149777,,,,,,,,,,,,
2024-10-01,15.0,14602.35596,17241.96551,2188.104707,109.9822361,34142.4084689,,,,,,,,,,,,
2024-10-01,13.0,12849.39933,16233.52954,1905.189863,168.7639625,31156.8826159,,,,,,,,,,,,
2024-10-01,12.0,12522.60927,16805.5649,1855.857465,203.7109453,31387.7425555999,,,,,,,,,,,,
2024-10-01,14.0,13453.0323,16706.64449,2048.257228,136.0228597,32343.9568445,,,,,,,,,,,,
2024-10-01,10.0,13119.8675,16548.80266,2153.572044,207.9271164,32030.179854,,,,,,,,,,,,
2024-10-01,9.0,12406.90301,15279.65166,2371.915555,166.2784521,30224.748674,,,,,,,,,,,,
2024-10-01,8.0,12517.89441,12424.72462,2297.363885,65.87427517,27305.857226,,,,,,,,,,,,
2024-10-01,7.0,11563.28015,11509.48404,2211.882725,55.67132517,25340.317968,,,,,,,,,,,,
2024-10-01,6.0,10650.52792,10678.48382,2095.948632,52.44079949,23477.401335,,,,,,,,,,,,
2024-10-01,5.0,10483.31697,10530.47669,2055.517576,49.7324562,23119.044102,,,,,,,,,,,,
2024-10-01,4.0,10593.75501,10757.73464,2128.353211,49.16411588,23529.007328,,,,,,,,,,,,
2024-10-01,3.0,10725.45475,11089.88031,2218.702242,50.07474115,24084.112178,,,,,,,,,,,,
2024-10-01,2.0,10838.44902,11520.0518,2310.826394,52.23709138,24721.564588,,,,,,,,,,,,
2024-10-01,1.0,11406.41056,11796.26582,2331.835165,55.87615429,25590.387943,,,,,,,,,,,,
2024-10-01,11.0,12730.50223,16924.07489,2024.911166,214.4589185,31893.947073,,,,,,,,,,,,
2024-10-02,19.0,19043.47,18087.75623,3053.613588,104.188028,40289.028006,,,,,,,,,,,,
2024-10-02,15.0,16144.29445,18016.07776,2360.516038,111.2890057,36632.17741,,,,,,,,,,,,
2024-10-02,16.0,17546.32922,18919.96146,2616.118038,115.3544603,39197.76287,,,,,,,,,,,,
2024-10-02,18.0,19357.21103,18793.54208,3025.97516,112.8330153,41289.56956,,,,,,,,,,,,
2024-10-02,20.0,18160.85567,17473.37579,2960.781792,93.76199562,38688.776185,,,,,,,,,,,,
2024-10-02,17.0,18675.73215,19130.45165,2834.429227,120.0280125,40760.641068,,,,,,,,,,,,
2024-10-02,22.0,16000.25033,15669.80273,2723.722283,74.36951429,34468.145248,,,,,,,,,,,,
2024-10-02,23.0,14577.18292,14516.60909,2529.833539,67.24384887,31690.869915,,,,,,,,,,,,
2024-10-02,24.0,13290.68316,13485.55371,2368.301692,60.43011442,29204.968772,,,,,,,,,,,,
2024-10-02,13.0,13881.96592,17061.59764,1984.22142,145.5071999,33073.292157,,,,,,,,,,,,
2024-10-02,21.0,17068.03269,16428.44884,2837.3675,83.31527866,36417.164347,,,,,,,,,,,,
2024-10-02,12.0,13350.26929,16771.77277,2019.737536,215.8817427,32357.661354,,,,,,,,,,,,
2024-10-02,14.0,14893.73466,17436.40297,2116.800405,142.9142951,34589.852333,,,,,,,,,,,,
2024-10-02,10.0,13153.19702,16804.47721,2231.502955,206.9587814,32396.135956,,,,,,,,,,,,
2024-10-02,11.0,13116.16345,16782.28761,1931.257365,204.5530694,32034.261659,,,,,,,,,,,,
2024-10-02,2.0,12163.80545,11789.0217,2286.212122,52.44183144,26291.481443,,,,,,,,,,,,
2024-10-02,3.0,11832.95048,11197.30718,2145.70521,50.36342567,25226.3269129999,,,,,,,,,,,,
2024-10-02,4.0,11499.34269,11098.36693,2109.336526,48.78042744,24755.8267649999,,,,,,,,,,,,
2024-10-02,5.0,11484.09713,10991.045,2044.128657,49.68928101,24568.960792,,,,,,,,,,,,
2024-10-02,1.0,12257.54031,12022.59599,2362.692227,55.85753039,26698.686278,,,,,,,,,,,,
2024-10-02,7.0,12308.89409,11437.68347,2049.302462,55.08889125,25850.968881,,,,,,,,,,,,
2024-10-02,8.0,13011.0173,12314.17702,2253.142453,67.23228366,27645.5690709999,,,,,,,,,,,,
2024-10-02,9.0,13075.91611,15035.24956,2253.711749,155.1915395,30520.069,,,,,,,,,,,,
2024-10-02,6.0,11458.56003,10802.57936,2065.698082,51.94892468,24378.786986,,,,,,,,,,,,
2024-10-03,23.0,14005.22339,13859.89375,2520.123141,66.34800598,30451.588379,,,,,,,,,,,,
2024-10-03,14.0,14766.92301,16717.55852,2227.33826,121.7654787,33833.5855554999,,,,,,,,,,,,
2024-10-03,22.0,15367.13174,14800.39171,2701.098509,74.44592636,32943.068339,,,,,,,,,,,,
2024-10-03,21.0,16454.00924,15609.5201,2817.460038,82.57277487,34963.562371,,,,,,,,,,,,
2024-10-03,20.0,17664.42051,16424.45685,2935.182249,92.61275425,37116.672412,,,,,,,,,,,,
2024-10-03,19.0,18599.51157,17119.15808,2975.284611,103.1390798,38797.093513,,,,,,,,,,,,
2024-10-03,18.0,18944.36742,17927.25737,2914.974575,111.9641745,39898.542002,,,,,,,,,,,,
2024-10-03,17.0,18377.66972,18578.77264,2726.624668,115.3709456,39798.437945,,,,,,,,,,,,
2024-10-03,16.0,17302.6688,18281.08407,2498.031673,112.3537305,38194.13817,,,,,,,,,,,,
2024-10-03,24.0,12818.16647,13073.38902,2361.08089,59.15283762,28311.789187,,,,,,,,,,,,
2024-10-03,15.0,16020.5864,17562.18528,2299.772533,105.6656676,35988.2099776,,,,,,,,,,,,
2024-10-03,13.0,14022.17188,16511.05717,1968.543771,143.0328256,32644.8059042,,,,,,,,,,,,
2024-10-03,8.0,12921.78379,12653.45438,2366.975015,66.52724456,28008.740424,,,,,,,,,,,,
2024-10-03,11.0,13380.03073,17146.04913,2122.738148,209.1911098,32858.009337,,,,,,,,,,,,
2024-10-03,10.0,13153.88002,17053.99248,2402.985061,206.7956536,32817.653342,,,,,,,,,,,,
2024-10-03,9.0,13063.25783,15625.74351,2479.372292,173.8161314,31342.18984,,,,,,,,,,,,
2024-10-03,7.0,12154.96251,11635.65919,2272.038451,55.42409773,26118.0839539999,,,,,,,,,,,,
2024-10-03,6.0,11753.26229,10978.55232,2119.759613,52.12777509,24903.7023219999,,,,,,,,,,,,
2024-10-03,5.0,11473.71068,10859.79531,2024.600054,49.41964781,24407.5255909999,,,,,,,,,,,,
2024-10-03,4.0,11696.46564,10974.68689,2037.391726,48.5867839,24757.13123,,,,,,,,,,,,
2024-10-03,3.0,11975.55469,11302.63955,2117.06012,49.66111705,25444.916014,,,,,,,,,,,,
