Date,HR,PGE,SCE,SDGE,VEA,CAISO
2021-12-01,1,9620.51,9853.59,1937.7,56.77,21468.57
2021-12-01,2,9308.96,9475.22,1910.17,58.95,20753.31
2021-12-01,3,9153.54,9285.82,1858.29,62.05,20359.7
2021-12-01,4,9156.14,9272.15,1856.68,65.27,20350.23
2021-12-01,5,9521.13,9422.27,1881.22,70.82,20895.43
2021-12-01,6,10057.88,9988.12,1998.47,78.99,22123.46
2021-12-01,7,11052.19,10801.57,2182.83,89.01,24125.6
2021-12-01,8,11686.15,11144.76,2187.41,84.94,25103.26
2021-12-01,9,11364.93,11195.47,2040.19,72.51,24673.1
2021-12-01,10,11067.38,11160.7,1856.08,62.61,24146.78
2021-12-01,11,10686.98,11259.2,1830.94,54.96,23832.08
2021-12-01,12,10364.11,11457.61,1813.58,50.78,23686.08
2021-12-01,13,10359.39,11410.9,1953.75,49.96,23774.0
2021-12-01,14,10601.96,11732.51,1942.98,49.97,24327.42
2021-12-01,15,10685.49,12080.41,2107.29,50.61,24923.8
2021-12-01,16,11145.94,12245.94,2399.98,52.2,25844.06
2021-12-01,17,11946.26,12607.98,2527.93,58.65,27140.83
2021-12-01,18,12711.7,13116.75,2722.74,64.16,28615.36
2021-12-01,19,12608.36,12903.73,2696.97,65.48,28274.54
2021-12-01,20,12329.16,12740.8,2657.72,64.89,27792.56
2021-12-01,21,11945.88,12287.37,2612.27,63.68,26909.2
2021-12-01,22,11416.65,11804.36,2512.57,62.42,25796.0
2021-12-01,23,10688.61,11044.98,2352.95,61.38,24147.93
2021-12-01,24,9989.73,10377.32,2193.89,60.84,22621.78
2021-12-02,1,9670.95,9831.21,2182.85,61.39,21746.41
2021-12-02,2,9322.97,9604.69,1984.34,62.43,20974.44
2021-12-02,3,9247.35,9605.64,1886.1,65.8,20804.89
2021-12-02,4,9270.2,9406.18,1842.26,69.72,20588.37
2021-12-02,5,9393.36,9530.47,1873.7,75.16,20872.69
2021-12-02,6,10009.96,9992.26,1940.67,83.41,22026.3
2021-12-02,7,11055.83,10769.92,2134.51,93.73,24053.99
2021-12-02,8,11779.49,11024.24,2230.38,94.26,25128.37
2021-12-02,9,11568.61,11328.95,2181.98,84.39,25163.93
2021-12-02,10,11172.54,11770.37,2043.7,70.77,25057.38
