Date,HR,PGE,SCE,SDGE,VEA,CAISO
2021-11-01,1,9720.77,8993.08,1875.4,42.03,20631.28
2021-11-01,2,9575.48,8764.27,1808.07,41.17,20189.0
2021-11-01,3,9350.36,8648.61,1777.5,40.88,19817.35
2021-11-01,4,9240.32,8609.58,1766.63,42.04,19658.57
2021-11-01,5,9435.51,8765.45,1780.56,44.56,20026.09
2021-11-01,6,9911.86,9350.66,1897.38,49.03,21208.93
2021-11-01,7,10479.38,10189.59,2090.98,55.29,22815.24
2021-11-01,8,11253.34,10748.09,2224.9,56.94,24283.27
2021-11-01,9,11615.69,11010.78,2349.69,56.7,25032.87
2021-11-01,10,11779.86,11085.2,2370.95,53.2,25289.21
2021-11-01,11,12021.51,11198.21,2025.61,51.95,25297.28
2021-11-01,12,11843.62,11371.41,1986.0,48.16,25249.19
2021-11-01,13,11802.02,11525.49,1883.82,47.66,25259.0
2021-11-01,14,11553.81,11456.19,1870.54,47.99,24928.54
2021-11-01,15,11444.72,11526.94,1920.71,51.08,24943.47
2021-11-01,16,11567.97,11434.7,2108.11,54.0,25164.78
2021-11-01,17,11688.04,11089.9,2343.16,54.96,25176.06
2021-11-01,18,12427.69,11407.23,2535.87,58.07,26428.85
2021-11-01,19,12948.08,11962.97,2658.4,59.81,27629.26
2021-11-01,20,12686.91,11943.18,2601.22,58.48,27289.79
2021-11-01,21,12241.77,11673.42,2500.43,55.83,26471.45
2021-11-01,22,11725.66,11257.24,2378.36,51.76,25413.01
2021-11-01,23,10995.2,10582.0,2183.69,49.03,23809.91
2021-11-01,24,10364.58,9991.55,2017.47,46.24,22419.84
2021-11-02,1,9930.93,9427.45,1971.87,44.1,21374.35
2021-11-02,2,9662.18,9111.25,1932.6,43.3,20749.32
2021-11-02,3,9455.37,8891.41,1895.14,42.97,20284.89
2021-11-02,4,9409.61,8768.53,1822.76,44.51,20045.42
2021-11-02,5,9536.26,8970.82,1822.51,47.47,20377.06
2021-11-02,6,9947.9,9531.66,1924.35,52.67,21456.57
2021-11-02,7,10897.99,10460.98,2135.29,59.87,23554.13
2021-11-02,8,11767.15,11129.04,2276.92,61.77,25234.88
2021-11-02,9,11688.54,11122.18,2333.01,57.58,25201.31
2021-11-02,10,11443.56,11167.14,2358.6,52.17,25021.48
2021-11-02,11,11384.84,10962.41,2152.4,49.05,24548.71
2021-11-02,12,11188.93,10791.4,1916.52,47.15,23943.99
2021-11-02,13,10741.79,10651.52,1809.27,46.96,23249.52
2021-11-02,14,10798.94,10716.81,1826.49,48.05,23390.29
2021-11-02,15,11000.5,10800.61,1933.48,50.14,23784.73
2021-11-02,16,10879.91,11016.56,2003.68,52.93,23953.09
2021-11-02,17,11077.4,11273.42,2218.33,55.29,24624.44
2021-11-02,18,12077.11,11676.57,2447.42,58.48,26259.57
2021-11-02,19,12708.98,12224.86,2622.24,60.2,27616.28
2021-11-02,20,12614.77,12173.57,2581.47,58.08,27427.9
2021-11-02,21,12195.0,11805.5,2473.91,55.48,26529.88
2021-11-02,22,11655.18,11382.3,2347.23,52.23,25436.93
2021-11-02,23,10750.63,10678.05,2160.76,48.98,23638.43
2021-11-02,24,10058.97,9968.4,1993.76,46.31,22067.46
2021-11-03,1,9633.47,9525.03,1940.15,44.79,21143.45
2021-11-03,2,9205.41,9233.33,1855.92,44.54,20339.2
2021-11-03,3,8968.77,9054.29,1796.5,45.15,19864.7
2021-11-03,4,8926.69,9072.56,1778.46,47.23,19824.95
2021-11-03,5,9079.53,9199.19,1806.34,50.85,20135.91
2021-11-03,6,9566.73,9597.4,1917.06,56.59,21137.78
2021-11-03,7,10532.96,10457.93,2122.8,63.67,23177.36
2021-11-03,8,11468.09,10994.26,2281.47,65.21,24809.04
2021-11-03,9,11258.59,11048.07,2275.15,59.47,24641.28
2021-11-03,10,10735.28,11258.86,2156.83,53.86,24204.83
2021-11-03,11,10271.92,11092.3,1931.66,49.19,23345.07
2021-11-03,12,10185.1,10973.08,1837.78,46.01,23041.96
2021-11-03,13,9961.33,11025.5,1806.48,45.69,22839.01
2021-11-03,14,9929.9,11299.96,1805.49,46.83,23082.19
2021-11-03,15,10035.31,11644.24,1936.51,49.06,23665.13
2021-11-03,16,10128.45,11915.05,2134.33,52.4,24230.22
2021-11-03,17,10868.19,12140.1,2280.54,54.5,25343.32
2021-11-03,18,11845.63,12343.28,2484.86,57.83,26731.6
2021-11-03,19,12477.91,12623.7,2622.13,59.37,27783.1
2021-11-03,20,12259.94,12426.96,2573.49,56.88,27317.27
2021-11-03,21,11728.49,12083.44,2472.44,54.02,26338.39
2021-11-03,22,11338.31,11612.34,2347.19,50.84,25348.68
2021-11-03,23,10610.08,10931.83,2161.49,47.7,23751.1
2021-11-03,24,9901.85,10142.61,1996.25,45.18,22085.9
2021-11-04,1,9547.89,9800.36,1935.94,43.67,21327.86
2021-11-04,2,9250.0,9377.28,1849.45,43.28,20520.01
2021-11-04,3,9048.91,9193.93,1800.09,43.47,20086.41
