Date,HR,PGE,SCE,SDGE,VEA,CAISO,HE,CAISO Total,Unnamed: 7,Spring DST change occurs on March 9 in HE2,daily_mean_load_lag_1,daily_std_load_lag_1,daily_mean_load_lag_7,daily_std_load_lag_7,daily_mean_load_lag_15,daily_std_load_lag_15,daily_mean_load_lag_30,daily_std_load_lag_30
2024-05-01,1.0,9939.948005,9863.545367,2060.822161,47.14493106,21911.460667,,,,,,,,,,,,
2024-05-01,24.0,10169.93241,10624.48762,2048.400602,49.14449507,22891.965459,,,,,,,,,,,,
2024-05-01,23.0,10732.08108,11244.77902,2190.81939,52.29323775,24219.973244,,,,,,,,,,,,
2024-05-01,22.0,11513.78758,11919.07167,2372.830109,57.77073229,25863.460363,,,,,,,,,,,,
2024-05-01,21.0,11849.95732,12143.49941,2474.400267,68.92773624,26536.785035,,,,,,,,,,,,
2024-05-01,20.0,11547.76984,11804.01079,2442.880225,63.68573045,25858.346375,,,,,,,,,,,,
2024-05-01,19.0,10947.75558,11470.23671,2239.326589,65.79055082,24723.1094557,,,,,,,,,,,,
2024-05-01,17.0,9763.42613,11411.255,1649.925217,68.3659414,22892.972431,,,,,,,,,,,,
2024-05-01,16.0,9021.316734,11348.98365,1457.110849,62.45746675,21889.868835,,,,,,,,,,,,
2024-05-01,15.0,8950.555597,11816.76892,1466.25919,68.33652517,22301.920262,,,,,,,,,,,,
2024-05-01,14.0,8519.217403,12024.17893,1437.665546,114.2093004,22095.2710779999,,,,,,,,,,,,
2024-05-01,13.0,8642.917372,11905.1587,1380.509939,151.1287179,22079.7144769999,,,,,,,,,,,,
2024-05-01,18.0,10537.69527,11574.08232,1975.873653,70.97335256,24158.624459,,,,,,,,,,,,
2024-05-01,11.0,9499.022247,11664.5165,1568.152429,195.6316844,22927.329413,,,,,,,,,,,,
2024-05-01,12.0,9020.988345,11746.61425,1473.084314,195.7487369,22436.435653,,,,,,,,,,,,
2024-05-01,3.0,9405.908305,9322.326904,1932.692233,43.1413067,20704.068028,,,,,,,,,,,,
2024-05-01,4.0,9347.177167,9144.974426,1867.091481,43.58038236,20402.823504,,,,,,,,,,,,
2024-05-01,5.0,9495.668702,9313.417424,1865.715271,45.00886086,20719.81051,,,,,,,,,,,,
2024-05-01,6.0,10067.73799,9753.282783,1925.990923,86.28370067,21833.294824,,,,,,,,,,,,
2024-05-01,2.0,9648.624272,9413.149559,1985.722112,44.30150476,21091.796382,,,,,,,,,,,,
2024-05-01,8.0,11419.95686,10936.30137,2094.133494,75.93466485,24526.326308,,,,,,,,,,,,
2024-05-01,9.0,10910.0023,11591.87475,1961.255342,107.831713,24570.9638649999,,,,,,,,,,,,
2024-05-01,10.0,10114.38094,11585.33513,1671.383045,159.1167251,23530.215982,,,,,,,,,,,,
2024-05-01,7.0,10969.55549,10282.90522,2075.528079,56.69537208,23384.6839659999,,,,,,,,,,,,
2024-05-02,14.0,9554.661637,11744.81586,1761.06117,161.5927544,23222.131514,,,,,,,,,,,,
2024-05-02,24.0,10352.38553,10340.55714,2132.739746,48.13563692,22873.817693,,,,,,,,,,,,
2024-05-02,23.0,10974.24023,10965.94575,2188.700115,61.77040634,24190.656132,,,,,,,,,,,,
2024-05-02,22.0,11747.8915,11478.79324,2349.672513,57.51964609,25633.8767205999,,,,,,,,,,,,
2024-05-02,21.0,12031.90982,11564.01732,2438.716725,63.40371451,26098.04730453,,,,,,,,,,,,
2024-05-02,20.0,11771.07772,11512.08164,2420.816806,65.39723085,25769.3730775,,,,,,,,,,,,
2024-05-02,19.0,11302.4412,11304.77403,2225.760338,67.78864542,24900.783367,,,,,,,,,,,,
2024-05-02,17.0,9842.299345,11414.11913,1669.646871,72.99966344,22999.064952,,,,,,,,,,,,
2024-05-02,16.0,9660.762448,11750.78981,1620.279315,134.5075834,23166.339104,,,,,,,,,,,,
2024-05-02,15.0,9298.218647,11783.96672,1651.684569,169.7425411,22903.612598,,,,,,,,,,,,
2024-05-02,13.0,8913.225734,11753.48437,1929.576888,172.1795094,22768.4666129999,,,,,,,,,,,,
2024-05-02,18.0,10606.7616,11637.39378,1951.055271,69.59854109,24264.809159,,,,,,,,,,,,
2024-05-02,11.0,9409.416373,12088.77685,2442.257293,111.6536372,24052.101615,,,,,,,,,,,,
2024-05-02,2.0,9665.622663,9371.14197,2010.783834,44.4873119,21092.0368409999,,,,,,,,,,,,
2024-05-02,3.0,9426.47568,9067.050213,1917.469978,43.6967263,20454.7000109999,,,,,,,,,,,,
2024-05-02,4.0,9273.475523,9050.946836,1864.771537,43.79882974,20232.992237,,,,,,,,,,,,
2024-05-02,5.0,9420.11253,9205.543512,1853.837124,45.72828604,20525.221845,,,,,,,,,,,,
2024-05-02,6.0,10011.28813,9715.857167,1935.80529,49.53869008,21712.488594,,,,,,,,,,,,
2024-05-02,1.0,10065.23201,10110.14449,2089.302795,46.73273419,22311.412542,,,,,,,,,,,,
2024-05-02,7.0,10837.86199,10321.61026,2098.874751,69.92897534,23328.2757609999,,,,,,,,,,,,
2024-05-02,10.0,9877.399752,12493.73505,2389.239633,115.4152372,24875.789591,,,,,,,,,,,,
2024-05-02,12.0,9190.074076,12307.98503,2186.580659,139.3572424,23823.997281,,,,,,,,,,,,
2024-05-02,8.0,10603.43595,11011.60739,2260.604695,150.3779658,24026.0261551,,,,,,,,,,,,
2024-05-02,9.0,10446.81162,11722.73403,2344.444158,187.168257,24701.158204,,,,,,,,,,,,
2024-05-03,13.0,9004.854484,12763.19834,1479.295819,70.3691914,23317.7181309999,,,,,,,,,,,,
2024-05-03,23.0,10917.76016,10828.76582,2180.708303,60.09512098,23987.3289999999,,,,,,,,,,,,
2024-05-03,22.0,11556.88635,11326.39453,2321.092512,60.02006154,25264.393077,,,,,,,,,,,,
2024-05-03,21.0,11787.06734,11682.67711,2386.27988,62.24913213,25918.272907,,,,,,,,,,,,
2024-05-03,24.0,10265.94392,10377.91857,2036.308837,49.58115423,22729.752199,,,,,,,,,,,,
2024-05-03,19.0,11111.99333,10891.63786,2151.813428,67.29574076,24222.740203,,,,,,,,,,,,
2024-05-03,18.0,10498.18662,10967.64774,1941.982574,69.28198959,23477.098921,,,,,,,,,,,,
2024-05-03,17.0,9853.8586,10788.16986,1636.564644,67.15117288,22345.744278,,,,,,,,,,,,
2024-05-03,16.0,9087.38488,10973.52347,1532.633122,63.28166324,21656.823222,,,,,,,,,,,,
2024-05-03,15.0,8704.128299,11702.06427,1381.258864,62.19821126,21849.64947,,,,,,,,,,,,
2024-05-03,14.0,8979.497094,12631.07841,1474.71048,76.29991413,23161.586117,,,,,,,,,,,,
2024-05-03,20.0,11532.13812,11314.41272,2353.648606,64.79086565,25264.9902697,,,,,,,,,,,,
2024-05-03,12.0,9004.014872,12706.48562,1741.540132,109.2138533,23561.262644,,,,,,,,,,,,
2024-05-03,10.0,10009.53459,12403.05217,2333.374434,171.9225578,24917.883704,,,,,,,,,,,,
2024-05-03,9.0,10387.65554,12214.25575,2288.80128,193.1357665,25083.848419,,,,,,,,,,,,
2024-05-03,8.0,10601.05813,11408.61202,2305.693054,166.4788818,24481.8421431,,,,,,,,,,,,
2024-05-03,7.0,10849.69868,10225.58632,2076.988667,48.88565264,23201.1592289999,,,,,,,,,,,,
2024-05-03,6.0,10460.37259,9651.605025,1926.896403,47.02296855,22085.89606,,,,,,,,,,,,
2024-05-03,5.0,9913.990238,9104.008209,1853.395917,43.86294049,20915.257562,,,,,,,,,,,,
2024-05-03,4.0,9891.150997,8968.467579,1872.773758,42.63195912,20775.024471,,,,,,,,,,,,
2024-05-03,3.0,9941.177802,9140.818253,1932.937081,42.49214017,21057.426052,,,,,,,,,,,,
2024-05-03,2.0,10074.21587,9434.886658,2011.709151,43.35177848,21564.164156,,,,,,,,,,,,
2024-05-03,1.0,10292.69554,9840.141164,2070.508414,45.48275312,22248.827609,,,,,,,,,,,,
2024-05-03,11.0,9388.064434,12534.28779,2212.949961,186.2665012,24321.568593,,,,,,,,,,,,
2024-05-04,15.0,10366.29971,10398.50903,1589.863238,57.65987685,22412.3319255,,,,,,,,,,,,
2024-05-04,16.0,9528.893038,9837.027263,1707.987884,56.56400932,21130.472209,,,,,,,,,,,,
2024-05-04,17.0,9572.820686,9464.283706,1997.534286,56.48163194,21091.120369,,,,,,,,,,,,
2024-05-04,19.0,9777.264414,9589.714264,2163.159231,54.36792361,21584.505737,,,,,,,,,,,,
2024-05-04,14.0,10894.55375,11089.35045,1473.016784,60.13971836,23517.0606339999,,,,,,,,,,,,
2024-05-04,21.0,10794.70002,10332.50117,2271.653401,54.51327886,23453.36779,,,,,,,,,,,,
2024-05-04,22.0,10581.1566,10286.92357,2208.398001,53.77147629,23130.248419,,,,,,,,,,,,
2024-05-04,23.0,10202.87596,9954.851183,2098.72857,50.40985461,22306.8650409999,,,,,,,,,,,,
2024-05-04,24.0,9761.358493,9563.247817,1997.119614,46.71417072,21368.440098,,,,,,,,,,,,
2024-05-04,20.0,10280.44466,10065.37266,2259.947812,54.54861168,22660.304917,,,,,,,,,,,,
