Date,HE,PGE,SCE,SDGE,VEA,CAISO Total,Unnamed: 7
2019-02-01,24,9892.65573911866,9978.271691754278,2016.5073608349808,61.253169126485915,21948.687146510507,
2019-02-01,1,9279.647759052279,9441.85885903211,1925.0501253286718,61.740757437520465,20708.293759752065,
2019-02-01,2,8927.75247205981,9082.939193033046,1865.0629651058232,63.38261876783313,19939.134188208223,
2019-02-01,3,8788.810485382659,8825.94239053886,1815.4318482829185,66.00811032388103,19496.19215674593,
2019-02-01,4,8757.731633752906,8813.593449760838,1808.9119736550106,68.78926973911753,19449.02698863485,
2019-02-01,5,8927.799542366838,9120.46207536973,1846.4841596160632,74.25481450742095,19969.00113345611,
2019-02-01,6,9321.39670370931,9819.03030711073,2032.0134729641325,82.80638785083296,21255.255652905922,
2019-02-01,7,10492.876009223613,10876.886727320565,2306.0530239868135,91.9757276443858,23767.801140928143,
2019-02-01,8,11203.345628480381,11203.192644581299,2377.440271091601,90.58940180478498,24874.56215356217,
2019-02-01,9,11156.604046504915,11046.105058838133,2216.0995908201216,79.15607861939394,24497.96267235563,
2019-02-01,10,11048.977856721762,10893.27688809373,2133.8913766949295,68.62839093218454,24144.77243274091,
2019-02-01,11,10971.94391178171,10838.86088268463,2132.015856473766,61.453054678384554,24004.276405957156,
2019-02-01,12,10934.697686143154,10681.312075695805,2059.641589025633,55.37298816863012,23731.023228500097,
2019-02-01,13,10777.655675834425,10596.097842574376,2164.90721155592,52.475819422091945,23591.135714727465,
2019-02-01,14,10952.48767433689,10497.298895468653,2171.4925958661206,50.812526381454504,23672.09181428326,
2019-02-01,15,11026.254534115038,10616.284489344695,2158.188275735247,49.6329297717823,23850.362763872457,
2019-02-01,16,11228.705821858106,10801.234298049778,2375.3534208099018,51.11017490522014,24456.410367917637,
2019-02-01,17,11608.96908415988,11091.575542845854,2582.855790965529,54.3144003679603,25337.7191849175,
2019-02-01,18,12200.807881522207,11896.569431330305,2694.1733260134733,58.87721780323168,26850.433525564702,
2019-02-01,19,12347.677059165086,12113.740155554642,2697.803430109466,61.97893084145201,27221.198465484827,
2019-02-01,20,12053.389167091991,11889.727688244511,2609.2571469856935,61.63579695641437,26614.00726509876,
2019-02-01,21,11674.6005501879,11613.423153698133,2505.4224591580955,61.08554241231803,25854.52838105226,
2019-02-01,22,11149.82160773544,11157.991028097136,2364.1139527282903,59.238037613863625,24731.162342585503,
2019-02-01,23,10410.361375800743,10477.504272564389,2198.271947134909,55.45489455496137,23141.586093939815,
2019-02-01,24,9731.131999990952,9790.509893474218,2008.6785820786872,53.12067465498867,21583.4379603231,
2019-02-02,1,9249.144777236039,9293.071100000561,1899.9310503560714,51.61017540245238,20493.754732930258,
2019-02-02,2,8870.418135848335,8935.83130240738,1808.4151666161388,51.096097924215734,19665.759804587506,
2019-02-02,3,8917.704289508238,8718.18727070652,1755.427089231868,51.17669700419147,19442.493616307747,
2019-02-02,4,8788.208294194721,8592.66651200138,1722.9444142905322,52.036593756786964,19155.856434070738,
2019-02-02,5,8840.89356375426,8633.714369743871,1730.1209179419072,54.214415925096546,19258.94434742157,
2019-02-02,6,9080.319494057016,8914.379128296905,1800.1357811100243,57.71735965929492,19852.556037664697,
2019-02-02,7,9536.0119918402,9299.834571840085,1912.8967501145037,63.52599291427666,20812.272294022296,
2019-02-02,8,9969.050705360554,9572.152588122099,1961.4472039810346,66.28149300116137,21568.934356841004,
2019-02-02,9,10150.456263397142,10105.527185265915,2072.4851702860233,67.94464238826733,22396.415977241682,
2019-02-02,10,10213.959180623975,10566.068528947972,2214.3284966927436,68.45905505409098,23062.817748166173,
2019-02-02,11,10255.337823497131,10905.93008437706,2334.8290456627215,68.24761482372195,23564.34495325092,
