Date,HR,PGE,SCE,SDGE,VEA,CAISO,HE,CAISO Total,Unnamed: 7,Spring DST change occurs on March 9 in HE2,daily_mean_load_lag_1,daily_std_load_lag_1,daily_mean_load_lag_7,daily_std_load_lag_7,daily_mean_load_lag_15,daily_std_load_lag_15,daily_mean_load_lag_30,daily_std_load_lag_30
2025-08-01,16.0,13322.02516,16834.99299,2015.079774,116.0450151,32288.1430579999,,,,,,,,,,,,
2025-08-01,17.0,13996.72692,16754.27414,2569.803194,132.5818691,33453.3863769999,,,,,,,,,,,,
2025-08-01,18.0,14637.71109,16769.16691,2597.865091,121.6693182,34126.4124114999,,,,,,,,,,,,
2025-08-01,19.0,15217.20313,16638.7969,2714.144485,118.9502588,34689.0949589999,,,,,,,,,,,,
2025-08-01,15.0,12604.95576,16409.17534,1772.520385,110.5213005,30897.173235,,,,,,,,,,,,
2025-08-01,21.0,15041.87217,15506.05104,2799.864841,100.2439961,33448.031795,,,,,,,,,,,,
2025-08-01,22.0,14594.09876,14967.50083,2778.888117,89.15289058,32429.640629,,,,,,,,,,,,
2025-08-01,23.0,13651.02629,14132.63535,2630.818636,78.17416831,30492.654365,,,,,,,,,,,,
2025-08-01,24.0,12822.05463,13050.10459,2508.550919,68.82951196,28449.5399469999,,,,,,,,,,,,
2025-08-01,20.0,15021.08718,16141.15698,2760.274596,109.4745646,34031.993612,,,,,,,,,,,,
2025-08-01,14.0,11981.33835,16928.34925,1710.825721,128.9631095,30749.4767559999,,,,,,,,,,,,
2025-08-01,2.0,11681.22643,11694.8793,2539.11558,58.65770635,25973.878962,,,,,,,,,,,,
2025-08-01,12.0,11381.95195,16942.83161,1849.704111,200.0919719,30374.5799319999,,,,,,,,,,,,
2025-08-01,3.0,11130.33462,11121.28088,2320.163186,54.70095107,24626.479814,,,,,,,,,,,,
2025-08-01,4.0,10864.7707,11045.3566,2121.601738,52.74200154,24084.47137,,,,,,,,,,,,
2025-08-01,5.0,10863.3614,10779.93949,2079.153991,52.03533606,23774.4900309999,,,,,,,,,,,,
2025-08-01,6.0,11279.62487,11094.64685,2119.280197,53.51964233,24547.071206,,,,,,,,,,,,
2025-08-01,1.0,12252.79606,12521.4831,2531.630706,63.97967776,27369.889876,,,,,,,,,,,,
2025-08-01,8.0,11966.10137,12943.26136,2515.687747,113.6907512,27538.74125,,,,,,,,,,,,
2025-08-01,9.0,12374.84495,15095.37319,2855.807821,209.5726582,30535.5987382,,,,,,,,,,,,
2025-08-01,10.0,12547.61041,16109.79611,2644.306616,215.9906622,31517.7039300999,,,,,,,,,,,,
2025-08-01,11.0,11853.66428,16152.85494,2116.778849,224.2859319,30347.5842771,,,,,,,,,,,,
2025-08-01,7.0,11810.89038,11489.76952,2208.696161,56.16063371,25565.5165859999,,,,,,,,,,,,
2025-08-01,13.0,11457.0208,16860.81994,1729.968093,148.1707268,30195.97997,,,,,,,,,,,,
2025-08-02,15.0,10939.37099,14721.99101,1810.293184,119.8204695,27591.475907,,,,,,,,,,,,
2025-08-02,24.0,12239.99442,12638.34761,2391.24924,68.3368942,27337.928076,,,,,,,,,,,,
2025-08-02,23.0,13140.29911,13801.84838,2533.095974,78.64088997,29553.884853,,,,,,,,,,,,
2025-08-02,22.0,13949.23427,14592.9272,2743.183379,88.35250064,31373.6974,,,,,,,,,,,,
2025-08-02,21.0,14421.87214,15053.42335,2738.667348,99.29351906,32313.256059,,,,,,,,,,,,
2025-08-02,20.0,14375.84242,15515.39591,2770.812626,109.65261,32771.703652,,,,,,,,,,,,
2025-08-02,19.0,14190.92435,16065.28995,2790.192645,121.2524766,33167.659465,,,,,,,,,,,,
2025-08-02,18.0,13577.83821,16126.6771,2542.728825,123.9603636,32371.2046046,,,,,,,,,,,,
2025-08-02,17.0,12742.76232,15737.46293,2403.808767,123.3362299,31007.3706089999,,,,,,,,,,,,
