Date,HR,PGE,SCE,SDGE,VEA,CAISO,HE,CAISO Total,Unnamed: 7,Spring DST change occurs on March 9 in HE2,daily_mean_load_lag_1,daily_std_load_lag_1,daily_mean_load_lag_7,daily_std_load_lag_7,daily_mean_load_lag_15,daily_std_load_lag_15,daily_mean_load_lag_30,daily_std_load_lag_30
2025-03-01,23.0,9815.380118,9571.690337,2077.787379,53.2091404,21518.067292,,,,,,,,,,,,
2025-03-01,22.0,10274.2806,9886.650329,2173.636083,53.91058531,22388.477272,,,,,,,,,,,,
2025-03-01,21.0,10522.77592,10078.08317,2317.114775,55.96894005,22973.942727,,,,,,,,,,,,
2025-03-01,19.0,10977.91265,10193.68193,2500.989153,58.3736302,23730.957265,,,,,,,,,,,,
2025-03-01,18.0,10414.86045,9659.678363,2261.43059,56.15604683,22392.1252939999,,,,,,,,,,,,
2025-03-01,17.0,9503.712881,9443.681316,1921.270078,60.94360742,20929.6079114,,,,,,,,,,,,
2025-03-01,16.0,8447.925659,10894.24689,1919.895636,98.40292686,21360.471328,,,,,,,,,,,,
2025-03-01,15.0,7492.963436,11608.67306,2073.909273,138.0733711,21313.619348,,,,,,,,,,,,
2025-03-01,14.0,6749.578268,12404.03388,2038.510551,147.2840189,21339.407039,,,,,,,,,,,,
2025-03-01,24.0,9316.389279,9276.470282,1966.000133,52.23768323,20611.085034,,,,,,,,,,,,
2025-03-01,12.0,7066.382665,12334.39367,2298.089962,151.3121773,21850.178833,,,,,,,,,,,,
2025-03-01,1.0,9345.028346,9224.493665,2076.535873,54.21970541,20700.277742,,,,,,,,,,,,
2025-03-01,13.0,6701.352414,12540.49845,1899.153183,159.091459,21300.0957539999,,,,,,,,,,,,
2025-03-01,2.0,9031.579322,8755.102372,1974.915478,53.80488083,19815.402176,,,,,,,,,,,,
2025-03-01,3.0,8794.023097,8489.334028,1915.931978,54.34833052,19253.637616,,,,,,,,,,,,
2025-03-01,4.0,8710.936228,8297.419502,1759.814821,55.20909036,18823.379708,,,,,,,,,,,,
2025-03-01,5.0,8643.130808,8434.378058,1747.750493,57.70029833,18882.959535,,,,,,,,,,,,
2025-03-01,20.0,10765.24264,10254.26931,2371.191219,56.38623528,23447.089564,,,,,,,,,,,,
2025-03-01,7.0,9278.546697,8792.476302,1904.000288,65.99454389,20041.017956,,,,,,,,,,,,
2025-03-01,8.0,9266.21201,9208.647276,1929.932316,67.69212579,20472.483786,,,,,,,,,,,,
2025-03-01,9.0,8918.117205,9808.134438,1943.890412,74.24629227,20744.3884898,,,,,,,,,,,,
2025-03-01,10.0,8320.381523,10240.82493,2217.220387,114.0166803,20892.4436392,,,,,,,,,,,,
2025-03-01,6.0,8870.533651,8625.749688,1835.428545,61.95882282,19393.670512,,,,,,,,,,,,
2025-03-01,11.0,7647.858911,11558.78724,2057.299615,123.6862301,21387.632228,,,,,,,,,,,,
2025-03-02,24.0,9493.595626,9339.877756,2006.841811,65.35906572,20905.674382,,,,,,,,,,,,
2025-03-02,23.0,10196.01998,9848.406666,2106.683555,66.56813604,22217.678818,,,,,,,,,,,,
2025-03-02,22.0,10760.88768,10200.74727,2260.600836,68.05861769,23290.294536,,,,,,,,,,,,
2025-03-02,21.0,11079.7927,10282.17124,2338.452616,70.9380802,23771.354633,,,,,,,,,,,,
2025-03-02,20.0,11313.85947,10429.54442,2409.861651,70.26203617,24223.527731,,,,,,,,,,,,
2025-03-02,19.0,11352.73251,10419.24876,2448.491939,71.57696128,24292.050071,,,,,,,,,,,,
2025-03-02,18.0,10533.29736,9786.318582,2242.412629,65.46174617,22627.490284,,,,,,,,,,,,
2025-03-02,17.0,9283.593328,9213.934016,1838.261348,60.19362993,20395.9823553199,,,,,,,,,,,,
2025-03-02,16.0,8330.228428,9169.172204,1631.063445,82.32504532,19212.789313,,,,,,,,,,,,
2025-03-02,15.0,7799.438486,9716.576408,1757.146144,111.07927,19384.240572,,,,,,,,,,,,
