Date,HR,PGE,SCE,SDGE,VEA,CAISO,HE,CAISO Total,Unnamed: 7,Spring DST change occurs on March 9 in HE2,daily_mean_load_lag_1,daily_std_load_lag_1,daily_mean_load_lag_7,daily_std_load_lag_7,daily_mean_load_lag_15,daily_std_load_lag_15,daily_mean_load_lag_30,daily_std_load_lag_30
2024-11-01,15.0,9892.069102,12752.7661,1742.442989,109.827336,24497.1055419999,,,,,,,,,,,,
2024-11-01,16.0,10367.57483,12332.45277,1893.754666,76.91294164,24670.695164,,,,,,,,,,,,
2024-11-01,17.0,11055.84365,11811.92709,2133.055077,50.80810519,25051.634019,,,,,,,,,,,,
2024-11-01,18.0,11632.21612,11510.4943,2362.808277,54.89369548,25560.412355,,,,,,,,,,,,
2024-11-01,19.0,11990.86453,12051.5494,2509.661983,59.19406369,26611.269493,,,,,,,,,,,,
2024-11-01,24.0,10141.88741,10527.00037,2035.159441,50.91384685,22754.960913,,,,,,,,,,,,
2024-11-01,21.0,11463.73874,11535.19257,2367.317426,56.64427359,25422.893094,,,,,,,,,,,,
2024-11-01,22.0,11187.12149,11392.57704,2290.822885,55.14154717,24925.662853,,,,,,,,,,,,
2024-11-01,23.0,10743.81113,10976.58336,2194.217962,53.17334188,23967.785652,,,,,,,,,,,,
2024-11-01,14.0,9489.085879,12644.19839,1468.844839,153.2827492,23755.4119102,,,,,,,,,,,,
2024-11-01,20.0,11774.36299,11838.9136,2441.276589,58.11082582,26112.663681,,,,,,,,,,,,
2024-11-01,13.0,9649.103928,12898.01942,1635.372669,152.8237324,24335.3197771,,,,,,,,,,,,
2024-11-01,12.0,10226.98618,12897.98031,1559.441322,154.5592722,24838.9730383,,,,,,,,,,,,
2024-11-01,11.0,10723.79091,12901.42062,1683.085084,160.9848064,25469.281299,,,,,,,,,,,,
2024-11-01,2.0,9813.617898,10013.19613,2030.522858,52.28547366,21909.622503,,,,,,,,,,,,
2024-11-01,3.0,10123.22109,9773.261804,1885.139477,53.96516398,21835.587258,,,,,,,,,,,,
2024-11-01,4.0,9791.307246,9525.922475,1832.615811,55.23294929,21205.078793,,,,,,,,,,,,
2024-11-01,5.0,9644.453002,9582.964898,1843.567084,58.2044768,21129.189541,,,,,,,,,,,,
2024-11-01,1.0,10088.91411,10303.3767,2078.740339,52.55905781,22523.5902179999,,,,,,,,,,,,
2024-11-01,7.0,10911.26514,10741.69259,2220.848673,70.27653025,23944.082988,,,,,,,,,,,,
2024-11-01,8.0,11796.39338,11451.20818,2235.119099,71.93067015,25554.651373,,,,,,,,,,,,
2024-11-01,9.0,11649.88122,11725.10998,2194.722564,91.03171572,25660.745368,,,,,,,,,,,,
2024-11-01,10.0,11334.12472,12659.95821,1926.992937,142.4622074,26063.538016,,,,,,,,,,,,
2024-11-01,6.0,10107.45698,9885.080763,1929.658701,63.74950179,21985.94621,,,,,,,,,,,,
2024-11-02,15.0,8470.47434,13391.6533,1701.52601,176.8538603,23740.507415,,,,,,,,,,,,
2024-11-02,24.0,9749.020767,10111.80079,2013.360003,50.37824675,21924.559977,,,,,,,,,,,,
2024-11-02,23.0,10155.79238,10423.07225,2138.905435,52.10085097,22769.870837,,,,,,,,,,,,
2024-11-02,22.0,10698.68414,10800.44502,2258.155104,53.3361474,23810.621177,,,,,,,,,,,,
2024-11-02,21.0,10891.71992,10851.2624,2311.059479,55.0689491,24109.111372,,,,,,,,,,,,
2024-11-02,20.0,11059.1458,10956.49126,2388.569645,56.49964918,24460.704364,,,,,,,,,,,,
2024-11-02,19.0,11128.72311,11043.62841,2453.753605,57.37865799,24683.4846219999,,,,,,,,,,,,
2024-11-02,18.0,10373.21415,10604.47363,2278.395705,53.99961737,23310.083217,,,,,,,,,,,,
2024-11-02,17.0,9325.300472,10678.98576,2083.338556,52.2234013,22139.848145,,,,,,,,,,,,
2024-11-02,16.0,8644.123979,12470.1991,1948.11395,121.7330303,23184.169973,,,,,,,,,,,,
2024-11-02,14.0,8428.621338,13361.9777,1704.324565,176.3631104,23671.286656,,,,,,,,,,,,
2024-11-02,13.0,8573.556243,13211.78111,1665.848161,175.0347397,23626.2202019999,,,,,,,,,,,,
2024-11-02,12.0,8923.50652,12299.85009,1717.233095,142.7399247,23083.329536,,,,,,,,,,,,
2024-11-02,1.0,10022.21812,9907.32758,2110.377771,48.80779332,22088.731529,,,,,,,,,,,,
2024-11-02,2.0,9594.102511,9661.27812,1998.059948,48.53020685,21301.970866,,,,,,,,,,,,
2024-11-02,3.0,9289.046316,9467.328594,1907.140776,47.92410421,20711.439675,,,,,,,,,,,,
2024-11-02,5.0,9093.806088,9304.257372,1832.237004,49.66238695,20279.963227,,,,,,,,,,,,
2024-11-02,6.0,9349.067326,9333.87835,1853.906799,51.1267352,20587.97937,,,,,,,,,,,,
2024-11-02,4.0,9170.39381,9370.823792,1893.020072,48.59848377,20482.844493,,,,,,,,,,,,
2024-11-02,8.0,10223.72839,10273.24411,2015.244358,57.15692518,22569.37372,,,,,,,,,,,,
2024-11-02,9.0,10099.70819,10556.69408,1931.155384,62.68286705,22650.240534,,,,,,,,,,,,
2024-11-02,10.0,9852.518971,10898.62813,1826.921034,70.41296598,22648.481063,,,,,,,,,,,,
2024-11-02,11.0,9512.826692,11526.29803,1725.467674,116.9547126,22881.54707,,,,,,,,,,,,
2024-11-02,7.0,9857.69939,9748.950998,1942.454384,55.23706791,21604.341683,,,,,,,,,,,,
2024-11-03,17.0,10475.14515,10606.9975,2244.426602,58.2527763,23384.821957,,,,,,,,,,,,
2024-11-03,14.0,8355.018588,10574.24556,1432.447952,119.4435846,20481.1555824799,,,,,,,,,,,,
2024-11-03,15.0,8563.710803,10259.62951,1583.793395,93.94705517,20501.0807774,,,,,,,,,,,,
2024-11-03,16.0,9092.571914,10080.34151,1850.683749,57.13911908,21080.73639713,,,,,,,,,,,,
2024-11-03,18.0,11503.19524,11314.32153,2469.485922,63.96555234,25350.968224,,,,,,,,,,,,
2024-11-03,12.0,8278.238289,11530.49698,1418.423707,174.7506459,21401.9096177,,,,,,,,,,,,
2024-11-03,20.0,11344.54289,11127.97737,2383.518354,61.92238511,24917.961273,,,,,,,,,,,,
2024-11-03,21.0,11057.96573,10923.87637,2274.536955,60.48870491,24316.867806,,,,,,,,,,,,
2024-11-03,22.0,10700.00773,10667.84704,2168.868011,57.23320469,23593.955919,,,,,,,,,,,,
2024-11-03,23.0,10009.93626,10225.27043,2033.500978,54.97670862,22323.684616,,,,,,,,,,,,
2024-11-03,13.0,8211.50568,11009.53294,1409.531113,158.1301679,20788.6999250999,,,,,,,,,,,,
2024-11-03,19.0,11586.43636,11362.05886,2452.368878,63.15274304,25464.033782,,,,,,,,,,,,
2024-11-03,24.0,9455.060369,10012.60703,1935.001709,53.41996938,21456.089464,,,,,,,,,,,,
2024-11-03,8.0,9567.859959,9939.628798,1923.197862,82.34626142,21513.032918,,,,,,,,,,,,
2024-11-03,10.0,8940.04004,12064.78559,1672.140175,162.7122103,22839.6780373999,,,,,,,,,,,,
2024-11-03,9.0,8971.615668,11653.19139,1868.78771,158.7018723,22652.2965478,,,,,,,,,,,,
2024-11-03,7.0,9427.705187,9194.179166,1859.234244,60.4404784,20541.558973,,,,,,,,,,,,
2024-11-03,6.0,9122.214213,9003.9338,1809.830043,57.41144135,19993.38979,,,,,,,,,,,,
2024-11-03,5.0,8827.020597,9002.88311,1754.821722,53.69813336,19638.423605,,,,,,,,,,,,
2024-11-03,4.0,8795.651474,8809.993002,1775.26344,51.56708559,19432.475331,,,,,,,,,,,,
2024-11-03,3.0,8940.976482,8840.060289,1793.460557,50.43141946,19624.944618,,,,,,,,,,,,
2024-11-03,2.0,9190.166135,9081.30151,1931.469773,50.21835474,20253.156217,,,,,,,,,,,,
2024-11-03,1.0,9471.309935,9594.164208,2016.566338,50.60673225,21132.64755,,,,,,,,,,,,
2024-11-03,1.0,9815.430451,9690.574799,2081.807928,50.18073351,21637.994109,,,,,,,,,,,,
2024-11-03,11.0,8672.618736,11851.44567,1449.225417,129.9840436,22103.314059,,,,,,,,,,,,
2024-11-04,18.0,12410.4932,12101.96836,2654.122297,67.53476666,27234.119327,,,,,,,,,,,,
2024-11-04,15.0,10410.10175,12120.9776,2061.252827,93.11644869,24685.448675,,,,,,,,,,,,
2024-11-04,16.0,11001.28876,11683.1322,2305.189156,97.79736823,25087.40747,,,,,,,,,,,,
2024-11-04,17.0,11796.02602,11664.89676,2478.860581,61.37008772,26001.153427,,,,,,,,,,,,
2024-11-04,19.0,12313.69818,11954.71323,2616.046982,67.36054896,26951.819813,,,,,,,,,,,,
2024-11-04,14.0,9732.759954,13028.66114,1916.982866,106.4376005,24784.8415259999,,,,,,,,,,,,
2024-11-04,21.0,11554.79788,11356.94305,2400.303598,65.34660514,25377.387791,,,,,,,,,,,,
2024-11-04,22.0,11111.4161,11253.45098,2280.557052,63.03835413,24708.463065,,,,,,,,,,,,
2024-11-04,23.0,10495.14279,10773.55627,2108.227315,60.2435989,23437.170141,,,,,,,,,,,,
2024-11-04,24.0,9971.553033,10416.83375,1992.17605,58.65758591,22439.220537,,,,,,,,,,,,
2024-11-04,20.0,11967.79451,11665.04049,2511.854282,66.1628574,26210.85275,,,,,,,,,,,,
2024-11-04,13.0,9439.779018,13189.70808,1650.910417,115.8951413,24396.29277,,,,,,,,,,,,
2024-11-04,12.0,9570.193359,13409.13019,1527.225577,149.5427354,24656.09185,,,,,,,,,,,,
2024-11-04,11.0,9600.573062,13188.08833,1453.643435,162.9662175,24405.246872,,,,,,,,,,,,
2024-11-04,10.0,10050.23248,13066.88508,1622.9281,168.2908909,24908.336494,,,,,,,,,,,,
2024-11-04,9.0,10720.93544,12855.85562,1836.916697,172.4606111,25586.168426,,,,,,,,,,,,
2024-11-04,8.0,11464.39531,11597.68279,2171.507902,132.2524949,25365.8384979999,,,,,,,,,,,,
2024-11-04,7.0,10962.36954,10565.54249,2138.240121,69.77862388,23735.930886,,,,,,,,,,,,
2024-11-04,6.0,9977.799877,9787.652833,1974.631796,65.43505157,21805.519561,,,,,,,,,,,,
2024-11-04,5.0,9199.477364,9282.202848,1847.122724,58.98633018,20387.789227,,,,,,,,,,,,
2024-11-04,4.0,8942.253339,9024.922912,1826.793645,54.19831914,19848.168183,,,,,,,,,,,,
